rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,13,2
O1e,Harumafuji,Isegahama,15,0
O1w,Kisenosato,Naruto,10,5
O2e,Kotoshogiku,Sadogatake,2,2
O2w,Baruto,Onoe,1,3
O3e,Kotooshu,Sadogatake,2,4
O3w,Kakuryu,Izutsu,11,4
S1e,Myogiryu,Sakaigawa,10,5
S1w,Goeido,Sakaigawa,8,7
K1e,Aoiyama,Kasugano,4,11
K1w,Tochinoshin,Kasugano,6,9
M1e,Shohozan,Matsugane,7,8
M1w,Kaisei,Tomozuna,7,8
M2e,Aran,Mihogaseki,3,12
M2w,Gagamaru,Kise,4,11
M3e,Homasho,Shikoroyama,9,6
M3w,Toyonoshima,Tokitsukaze,6,9
M4e,Aminishiki,Isegahama,10,5
M4w,Toyohibiki,Sakaigawa,7,8
M5e,Tochiozan,Kasugano,9,6
M5w,Takekaze,Oguruma,8,7
M6e,Tokitenku,Tokitsukaze,6,9
M6w,Masunoyama,Chiganoura,8,7
M7e,Miyabiyama,Fujishima,5,10
M7w,Shotenro,Fujishima,6,9
M8e,Daido,Onomatsu,7,8
M8w,Okinoumi,Hakkaku,11,4
M9e,Kitataiki,Kitanoumi,6,9
M9w,Takayasu,Naruto,10,5
M10e,Yoshikaze,Oguruma,7,8
M10w,Wakakoyu,Onomatsu,6,9
M11e,Kyokutenho,Tomozuna,10,5
M11w,Wakanosato,Naruto,7,8
M12e,Chiyotairyu,Kokonoe,6,9
M12w,Takarafuji,Isegahama,5,10
M13e,Asasekiryu,Takasago,8,7
M13w,Tenkaiho,Onoe,6,9
M14e,Asahisho,Tomozuna,8,7
M14w,Kimurayama,Kasugano,6,9
M15e,Fujiazuma,Tamanoi,8,7
M15w,Sadanofuji,Sakaigawa,5,10
M16e,Takanoyama,Naruto,6,9
J1e,Ikioi,Isenoumi,11,4
J1w,Yoshiazuma,Tamanoi,9,6
J2e,Tamawashi,Kataonami,9,6
J2w,Tochinowaka,Kasugano,5,10
J3e,Chiyonokuni,Kokonoe,10,5
J3w,Jokoryu,Kise,11,4
J4e,Tamaasuka,Kataonami,8,7
J4w,Tokushoryu,Kise,8,7
J5e,Chiyootori,Kokonoe,7,8
J5w,Sotairyu,Tokitsukaze,6,9
J6e,Oiwato,Hakkaku,6,9
J6w,Kotoyuki,Sadogatake,9,6
J7e,Sagatsukasa,Irumagawa,7,8
J7w,Nionoumi,Kitanoumi,6,9
J8e,Takamisakari,Azumazeki,7,8
J8w,Kitaharima,Kitanoumi,7,8
J9e,Hochiyama,Sakaigawa,8,7
J9w,Daikiho,Miyagino,9,6
J10e,Takanoiwa,Takanohana,7,8
J10w,Kotoyutaka,Sadogatake,9,6
J11e,Keitenkai,Onomatsu,1,2
J11w,Tanzo,Onomatsu,8,7
J12e,Kokkai,Oitekaze,0,3
J12w,Tokushinho,Kise,7,8
J13e,Satoyama,Onoe,8,5
J13w,Kimikaze,Oguruma,3,12
J14e,Arawashi,Minezaki,5,10
J14w,Oniarashi,Asahiyama,3,12
Ms1e,Kyokushuho,Tomozuna,6,1
Ms1w,Hokutokuni,Hakkaku,0,0
Ms2e,Higonojo,Kise,2,5
Ms2w,Masakaze,Oguruma,4,3
Ms3e,Masuraumi,Onomatsu,4,3
Ms3w,Tosayutaka,Tokitsukaze,0,0
Ms4e,Tochiyashiki,Kasugano,3,4
Ms4w,Homarefuji,Isegahama,5,2
Ms5e,Azumaryu,Tamanoi,4,3
Ms5w,Akiseyama,Kise,6,1
Ms6e,Tochihiryu,Kasugano,3,4
Ms6w,Bushuyama,Fujishima,3,4
Ms7e,Suzaku,Hakkaku,2,5
Ms7w,Kaonishiki,Azumazeki,3,4
Ms8e,Dairaido,Takadagawa,3,4
Ms8w,Shironoryu,Sakaigawa,4,3
Ms9e,Seiro,Shikoroyama,5,2
Ms9w,Chiyoo,Kokonoe,4,3
Ms10e,Kagamio,Kagamiyama,4,3
Ms10w,Shosei,Sakaigawa,3,4
Ms11e,Kihonoumi,Dewanoumi,4,3
Ms11w,Tatsu,Takadagawa,2,5
Ms12e,Ryuden,Takadagawa,7,0
Ms12w,Sakigake,Hanaregoma,2,5
Ms13e,Watanabe,Takanohana,4,3
Ms13w,Nishikigi,Isenoumi,1,6
Ms14e,Kamei,Kise,4,3
Ms14w,Saishin,Chiganoura,3,4
Ms15e,Chokozan,Shikihide,2,5
Ms15w,Shoho,Kasugayama,5,2
Ms16e,Kawanari,Oguruma,4,3
Ms16w,Wakanoshima,Hanaregoma,3,4
Ms17e,Sadanoumi,Sakaigawa,5,2
Ms17w,Kotofukuju,Sadogatake,3,4
Ms18e,Asatenmai,Takasago,3,4
Ms18w,Kairyu,Dewanoumi,4,3
Ms19e,Fujimoto,Onomatsu,6,1
Ms19w,Kotokuni,Sadogatake,5,2
Ms20e,Higoarashi,Kise,4,3
Ms20w,Ota,Kitanoumi,1,6
Ms21e,Sasanoyama,Kise,4,3
Ms21w,Wakamisho,Magaki,2,5
Ms22e,Teraomaru,Shikoroyama,3,4
Ms22w,Karatsuumi,Tamanoi,3,4
Ms23e,Kasugakuni,Kasugayama,5,2
Ms23w,Musashiumi,Fujishima,2,5
Ms24e,Kazafuzan,Nishikido,3,4
Ms24w,Chiyoarashi,Kokonoe,5,2
Ms25e,Irie,Tamanoi,3,4
Ms25w,Toyonokuni,Tokitsukaze,5,2
Ms26e,Shoketsu,Hanaregoma,3,4
Ms26w,Wakaryusei,Hanaregoma,4,3
Ms27e,Kotomisen,Sadogatake,4,3
Ms27w,Hokkairyu,Kitanoumi,1,6
Ms28e,Sasakiyama,Kise,4,3
Ms28w,Aozora,Kasugano,2,5
Ms29e,Migikataagari,Otake,2,5
Ms29w,Towanoyama,Dewanoumi,4,3
Ms30e,Dewaotori,Dewanoumi,4,3
Ms30w,Ryuo,Miyagino,5,2
Ms31e,Wakakasuga,Kasugayama,2,5
Ms31w,Takakiho,Takanohana,2,5
Ms32e,Hakiai,Kitanoumi,3,4
Ms32w,Buseizan,Fujishima,6,1
Ms33e,Maeta,Hanaregoma,5,2
Ms33w,Tenichi,Kitanoumi,3,4
Ms34e,Byakko,Nakamura,4,3
Ms34w,Tokachiumi,Hakkaku,3,4
Ms35e,Hitenryu,Tatsunami,0,0
Ms35w,Yamashita,Kise,1,6
Ms36e,Sensho,Shikihide,6,1
Ms36w,Hokaho,Miyagino,5,2
Ms37e,Kinunonami,Tatsunami,0,1
Ms37w,Matsumoto,Shikoroyama,3,4
Ms38e,Akinokawa,Takadagawa,3,4
Ms38w,Nishikikaze,Oguruma,2,5
Ms39e,Tamadaiki,Kataonami,4,3
Ms39w,Aisaka,Onomatsu,3,4
Ms40e,Tsurubayashi,Kise,3,4
Ms40w,Kyokutaisei,Tomozuna,4,3
Ms41e,Hokuo,Takadagawa,4,3
Ms41w,Yoshinokuni,Sakaigawa,1,6
Ms42e,Fukugoriki,Arashio,6,1
Ms42w,Taiga,Shikihide,5,2
Ms43e,Koshinoryu,Fujishima,4,3
Ms43w,Kabutoiwa,Kise,2,5
Ms44e,Tochinohama,Kasugano,5,2
Ms44w,Masunosho,Chiganoura,4,3
Ms45e,Ryuonami,Tatsunami,5,2
Ms45w,Miyamaru,Kitanoumi,2,5
Ms46e,Nishiuchi,Kitanoumi,2,5
Ms46w,Dewahayate,Dewanoumi,3,4
Ms47e,Hishofuji,Nakamura,3,4
Ms47w,Yamatofuji,Onomatsu,4,3
Ms48e,Takatoshi,Takanohana,5,2
Ms48w,Chiyomaru,Kokonoe,6,1
Ms49e,Nogami,Oguruma,3,4
Ms49w,Kotokobai,Sadogatake,4,3
Ms50e,Rendaiyama,Kise,4,3
Ms50w,Wakakeisho,Oitekaze,3,4
Ms51e,Notoazuma,Tamanoi,4,3
Ms51w,Takunishiki,Chiganoura,3,4
Ms52e,Tochiminato,Kasugano,4,3
Ms52w,Amatsu,Onomatsu,2,5
Ms53e,Asabenkei,Takasago,5,2
Ms53w,Ryusei,Kagamiyama,1,6
Ms54e,Wakaaoba,Magaki,5,2
Ms54w,Kisenowaka,Kise,1,6
Ms55e,Kotokensei,Sadogatake,3,4
Ms55w,Mugendai,Fujishima,5,2
Ms56e,Kyokuhozan,Tomozuna,3,4
Ms56w,Tokizakura,Nakamura,3,4
Ms57e,Aiyama,Kitanoumi,3,4
Ms57w,Aokishin,Kasugano,2,5
Ms58e,Torugawa,Minezaki,4,3
Ms58w,Notozakura,Onomatsu,4,3
Ms59e,Ogifuji,Isegahama,0,7
Ms59w,Katsunofuji,Sakaigawa,4,3
Ms60e,Mitotsukasa,Irumagawa,2,5
Ms60w,Kotoeko,Sadogatake,4,3
Sd1e,Kansei,Sakaigawa,4,3
Sd1w,Kaisenryu,Tomozuna,3,4
Sd2e,Hokudozan,Hakkaku,4,3
Sd2w,Sakaguchi,Tamanoi,6,1
Sd3e,Takageppo,Takanohana,3,4
Sd3w,Jinpuriki,Takadagawa,2,5
Sd4e,Yotsuguruma,Isenoumi,4,3
Sd4w,Tochinoyama,Chiganoura,3,4
Sd5e,Kaorufuji,Mihogaseki,3,4
Sd5w,Onami,Arashio,6,1
Sd6e,Ikinoshima,Tamanoi,3,4
Sd6w,Nankairiki,Kise,5,2
Sd7e,Chiyoraizan,Kokonoe,2,5
Sd7w,Aratoshi,Irumagawa,4,3
Sd8e,Chiyosakae,Kokonoe,5,2
Sd8w,Mitohikari,Nishikido,2,5
Sd9e,Okinofuji,Hakkaku,3,4
Sd9w,Kotokino,Sadogatake,3,4
Sd10e,Mitoyutaka,Nishikido,4,3
Sd10w,Kisomitsuru,Tokitsukaze,5,2
Sd11e,Otakayama,Takadagawa,3,4
Sd11w,Chiyoshoma,Kokonoe,5,2
Sd12e,Hisanotora,Dewanoumi,2,5
Sd12w,Hitachigo,Fujishima,2,5
Sd13e,Gorikiyama,Takadagawa,1,6
Sd13w,Kotootori,Sadogatake,5,2
Sd14e,Bungonishiki,Dewanoumi,4,3
Sd14w,Okoryu,Sakaigawa,4,3
Sd15e,Masumiura,Mihogaseki,4,3
Sd15w,Terutsuyoshi,Isegahama,4,3
Sd16e,Shunba,Magaki,2,5
Sd16w,Fujinoumi,Dewanoumi,5,2
Sd17e,Toho,Otake,1,6
Sd17w,Wakarikido,Matsugane,3,4
Sd18e,Daishoiwa,Oitekaze,3,4
Sd18w,Daishoryu,Oitekaze,5,2
Sd19e,Komanokuni,Shibatayama,3,4
Sd19w,Kasugaryu,Kasugayama,4,3
Sd20e,Shiroryu,Minezaki,6,1
Sd20w,Meisei,Tatsunami,4,3
Sd21e,Kotokawazu,Sadogatake,3,4
Sd21w,Hamaeiko,Onoe,4,3
Sd22e,Takamisato,Azumazeki,2,5
Sd22w,Daiseiho,Shibatayama,3,4
Sd23e,Daigofuji,Nishikido,5,2
Sd23w,Amuru,Onomatsu,0,0
Sd24e,Kiritora,Michinoku,0,0
Sd24w,Sadanohama,Sakaigawa,4,3
Sd25e,Hagane,Izutsu,7,0
Sd25w,Inoue,Kise,5,2
Sd26e,Yakunoshima,Chiganoura,3,4
Sd26w,Okuma,Takadagawa,2,5
Sd27e,Kotodaishin,Sadogatake,3,4
Sd27w,Kotonoshu,Sadogatake,3,4
Sd28e,Hienriki,Oguruma,3,4
Sd28w,Tomisakae,Isegahama,1,6
Sd29e,Kotoninsei,Sadogatake,4,3
Sd29w,Daikamifusa,Asahiyama,2,5
Sd30e,Shibahara,Kise,2,5
Sd30w,Kamiyutaka,Tokitsukaze,5,2
Sd31e,Toofuji,Shikoroyama,2,5
Sd31w,Tochinoshima,Kasugano,4,3
Sd32e,Haruhikari,Kasugayama,4,3
Sd32w,Maenofuji,Takadagawa,2,5
Sd33e,Tokushuzan,Matsugane,3,4
Sd33w,Haseyama,Kasugano,5,2
Sd34e,Daieisho,Oitekaze,5,2
Sd34w,Sasayama,Kise,6,1
Sd35e,Ominato,Minato,4,3
Sd35w,Arajishi,Arashio,1,6
Sd36e,Teruazuma,Tamanoi,4,3
Sd36w,Hokuoryu,Nakamura,4,3
Sd37e,Aoimaru,Shikoroyama,0,1
Sd37w,Akinoyama,Takadagawa,5,2
Sd38e,Toyononami,Tatsunami,3,4
Sd38w,Aonosho,Dewanoumi,4,3
Sd39e,Goshi,Arashio,6,1
Sd39w,Kototsubasa,Sadogatake,3,4
Sd40e,Sadanokuni,Sakaigawa,3,4
Sd40w,Azumasato,Tamanoi,3,4
Sd41e,Genkaiho,Otake,3,4
Sd41w,Kainokura,Tomozuna,2,5
Sd42e,Teraosho,Shikoroyama,4,3
Sd42w,Daionami,Tatsunami,4,3
Sd43e,Orora,Kitanoumi,5,2
Sd43w,Hakunishiki,Kasugayama,6,1
Sd44e,Isenohana,Isegahama,2,5
Sd44w,Kainowaka,Tomozuna,3,4
Sd45e,Hatogasaki,Isenoumi,4,3
Sd45w,Takatenshu,Takanohana,3,4
Sd46e,Dewanosato,Dewanoumi,4,3
Sd46w,Wakayama,Onomatsu,3,4
Sd47e,Sachiazuma,Tamanoi,2,2
Sd47w,Mankajo,Kasugayama,5,2
Sd48e,Wakanofuji,Matsugane,0,7
Sd48w,Miura,Mihogaseki,2,5
Sd49e,Tochidaiho,Kasugano,2,5
Sd49w,Tokinowaka,Minato,5,2
Sd50e,Tochihayate,Kasugano,4,3
Sd50w,Sadanishiki,Dewanoumi,4,3
Sd51e,Kotodairyu,Sadogatake,2,5
Sd51w,Obamaumi,Sakaigawa,3,4
Sd52e,Oruri,Onomatsu,3,4
Sd52w,Kasugamine,Kasugayama,3,4
Sd53e,Daishodo,Otake,4,3
Sd53w,Fujinohana,Dewanoumi,3,4
Sd54e,Teraoumi,Shikoroyama,1,6
Sd54w,Ryutei,Nishonoseki,4,3
Sd55e,Chiyonoshin,Kokonoe,5,2
Sd55w,Isamizuki,Sakaigawa,0,0
Sd56e,Satonofuji,Isegahama,4,3
Sd56w,Akinomine,Minezaki,5,2
Sd57e,Isshinryu,Kitanoumi,4,3
Sd57w,Tenroku,Onomatsu,3,4
Sd58e,Koriyama,Mihogaseki,4,3
Sd58w,Kainoryu,Tomozuna,3,4
Sd59e,Shinohara,Onomatsu,3,4
Sd59w,Kaidonami,Tatsunami,6,1
Sd60e,Yuki,Michinoku,2,5
Sd60w,Minanosato,Takasago,5,2
Sd61e,Hanasegawa,Asahiyama,2,5
Sd61w,Ohara,Shikoroyama,3,4
Sd62e,Uno,Hakkaku,4,3
Sd62w,Kotokuzan,Arashio,5,2
Sd63e,Ryushonami,Tatsunami,1,6
Sd63w,Hokutowaka,Hakkaku,5,2
Sd64e,Daishowaka,Oitekaze,4,3
Sd64w,Kosei,Azumazeki,5,2
Sd65e,Minatosho,Minato,4,3
Sd65w,Daichi,Shikoroyama,2,5
Sd66e,Kiriarashi,Michinoku,4,3
Sd66w,Tanahashi,Kise,0,0
