rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,15,0
Y1w,Kakuryu,Izutsu,11,4
Y2e,Harumafuji,Isegahama,10,5
O1e,Kisenosato,Tagonoura,13,2
O1w,Goeido,Sakaigawa,9,6
O2e,Kotoshogiku,Sadogatake,10,5
O2w,Terunofuji,Isegahama,2,13
S1e,Kotoyuki,Sadogatake,7,8
S1w,Ikioi,Isenoumi,4,11
K1e,Kaisei,Tomozuna,8,7
K1w,Okinoumi,Hakkaku,6,9
M1e,Myogiryu,Sakaigawa,6,9
M1w,Takarafuji,Isegahama,7,8
M2e,Shodai,Tokitsukaze,6,9
M2w,Ichinojo,Minato,5,10
M3e,Aoiyama,Kasugano,6,9
M3w,Aminishiki,Isegahama,1,2
M4e,Yoshikaze,Oguruma,7,8
M4w,Tochinoshin,Kasugano,10,5
M5e,Tochiozan,Kasugano,8,7
M5w,Takayasu,Tagonoura,9,6
M6e,Takanoiwa,Takanohana,5,10
M6w,Tamawashi,Kataonami,4,11
M7e,Toyonoshima,Tokitsukaze,5,10
M7w,Osunaarashi,Otake,9,6
M8e,Kyokushuho,Tomozuna,0,0
M8w,Mitakeumi,Dewanoumi,11,4
M9e,Sokokurai,Arashio,7,8
M9w,Daieisho,Oitekaze,6,9
M10e,Sadanoumi,Sakaigawa,7,8
M10w,Tokushoryu,Kise,6,9
M11e,Chiyootori,Kokonoe,8,7
M11w,Shohozan,Nishonoseki,11,4
M12e,Takekaze,Oguruma,8,7
M12w,Amuru,Onomatsu,3,8
M13e,Daishomaru,Oitekaze,9,6
M13w,Hidenoumi,Kise,5,10
M14e,Nishikigi,Isenoumi,7,8
M14w,Seiro,Shikoroyama,5,10
M15e,Gagamaru,Kise,6,9
M15w,Endo,Oitekaze,11,4
M16e,Chiyotairyu,Kokonoe,6,9
J1e,Homarefuji,Isegahama,6,9
J1w,Satoyama,Onoe,6,9
J2e,Toyohibiki,Sakaigawa,9,6
J2w,Chiyoshoma,Kokonoe,7,8
J3e,Chiyonokuni,Kokonoe,12,3
J3w,Arawashi,Minezaki,8,7
J4e,Kitaharima,Yamahibiki,9,6
J4w,Sadanofuji,Sakaigawa,9,6
J5e,Kagayaki,Takadagawa,10,5
J5w,Akiseyama,Kise,1,14
J6e,Ishiura,Miyagino,8,7
J6w,Kitataiki,Yamahibiki,5,10
J7e,Fujiazuma,Tamanoi,7,8
J7w,Chiyoo,Kokonoe,8,7
J8e,Azumaryu,Tamanoi,10,5
J8w,Asasekiryu,Takasago,7,8
J9e,Dewahayate,Dewanoumi,7,8
J9w,Amakaze,Oguruma,7,8
J10e,Asahisho,Tomozuna,8,7
J10w,Tsurugisho,Oitekaze,8,7
J11e,Asabenkei,Takasago,10,5
J11w,Jokoryu,Kise,4,11
J12e,Chiyomaru,Kokonoe,9,6
J12w,Kagamio,Kagamiyama,1,6
J13e,Sato,Takanohana,11,4
J13w,Ura,Kise,10,5
J14e,Tenkaiho,Onoe,4,11
J14w,Tamaasuka,Kataonami,5,10
Ms1e,Hakuyozan,Takadagawa,2,5
Ms1w,Daiki,Hakkaku,4,3
Ms2e,Akua,Tatsunami,1,6
Ms2w,Kyokutaisei,Tomozuna,5,2
Ms3e,Ryuden,Takadagawa,3,4
Ms3w,Onosho,Onomatsu,7,0
Ms4e,Shosei,Sakaigawa,2,5
Ms4w,Kotoeko,Sadogatake,5,2
Ms5e,Hamaguchi,Kise,4,3
Ms5w,Sakigake,Shibatayama,4,3
Ms6e,Akinokawa,Takadagawa,3,4
Ms6w,Kizenryu,Kise,5,2
Ms7e,Shotenro,Fujishima,2,5
Ms7w,Daishoho,Oitekaze,4,3
Ms8e,Kotomisen,Sadogatake,3,4
Ms8w,Terutsuyoshi,Isegahama,1,6
Ms9e,Sakamoto,Oitekaze,4,3
Ms9w,Mugendai,Fujishima,3,4
Ms10e,Rikishin,Tatsunami,4,3
Ms10w,Tochihiryu,Kasugano,3,4
Ms11e,Masunosho,Chiganoura,3,4
Ms11w,Shiba,Kise,2,4
Ms12e,Abi,Shikoroyama,5,2
Ms12w,Meisei,Tatsunami,5,2
Ms13e,Daiseiho,Shibatayama,2,5
Ms13w,Iwasaki,Oitekaze,4,3
Ms14e,Yamaguchi,Miyagino,5,2
Ms14w,Kotaro,Fujishima,3,4
Ms15e,Karatsuumi,Tamanoi,3,4
Ms15w,Kairyu,Dewanoumi,3,4
Ms16e,Wakanoshima,Shibatayama,6,1
Ms16w,Aozora,Kasugano,5,2
Ms17e,Keitenkai,Onomatsu,2,5
Ms17w,Hishofuji,Azumazeki,4,3
Ms18e,Oiwato,Hakkaku,2,5
Ms18w,Mizuguchi,Kasugayama,3,4
