rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,13,2
O1e,Hakuho,Miyagino,8,7
O1w,Chiyotaikai,Kokonoe,10,5
O2e,Kaio,Tomozuna,1,6
O2w,Kotooshu,Sadogatake,10,5
O3w,Tochiazuma,Tamanoi,9,6
S1e,Miyabiyama,Musashigawa,9,6
S1w,Kotomitsuki,Sadogatake,8,7
K1e,Kisenosato,Naruto,8,7
K1w,Kokkai,Oitekaze,8,7
M1e,Baruto,Onoe,4,7
M1w,Roho,Otake,10,5
M2e,Tamanoshima,Kataonami,4,11
M2w,Tokitenku,Tokitsukaze,7,8
M3e,Dejima,Musashigawa,7,8
M3w,Aminishiki,Ajigawa,11,4
M4e,Tamakasuga,Kataonami,1,14
M4w,Kyokutenho,Oshima,6,9
M5e,Tochinonada,Kasugano,7,8
M5w,Iwakiyama,Sakaigawa,10,5
M6e,Ama,Ajigawa,11,4
M6w,Toyonoshima,Tokitsukaze,4,11
M7e,Futeno,Dewanoumi,9,6
M7w,Kotoshogiku,Sadogatake,10,5
M8e,Kyokushuzan,Oshima,6,9
M8w,Kakizoe,Musashigawa,9,6
M9e,Takamisakari,Azumazeki,7,8
M9w,Asasekiryu,Takasago,7,8
M10e,Takekaze,Oguruma,10,5
M10w,Hakurozan,Kitanoumi,5,10
M11e,Homasho,Shikoroyama,7,8
M11w,Jumonji,Michinoku,4,11
M12e,Yoshikaze,Oguruma,5,10
M12w,Tosanoumi,Isenoumi,7,8
M13e,Hokutoriki,Hakkaku,10,5
M13w,Tochinohana,Kasugano,7,8
M14e,Wakanosato,Naruto,0,0
M14w,Hochiyama,Sakaigawa,5,10
M15e,Kasuganishiki,Kasugano,6,9
M15w,Kasugao,Kasugayama,8,7
M16e,Ryuho,Michinoku,4,11
M16w,Shimotori,Tokitsukaze,7,8
J1e,Asofuji,Ajigawa,8,7
J1w,Kakuryu,Izutsu,9,6
J2e,Satoyama,Onoe,6,9
J2w,Ushiomaru,Azumazeki,9,6
J3e,Toyozakura,Michinoku,11,4
J3w,Katayama,Onomatsu,8,7
J4e,Tochisakae,Kasugano,6,9
J4w,Kitazakura,Kitanoumi,10,5
J5e,Otsukasa,Irumagawa,10,5
J5w,Buyuzan,Musashigawa,1,14
J6e,Kaiho,Hakkaku,6,9
J6w,Tokitsuumi,Tokitsukaze,8,7
J7e,Shunketsu,Hanaregoma,6,9
J7w,Tamarikido,Kataonami,8,7
J8e,Takanowaka,Naruto,11,4
J8w,Ryuo,Miyagino,8,7
J9e,Masatsukasa,Irumagawa,7,8
J9w,Daimanazuru,Asahiyama,8,7
J10e,Oga,Takasago,9,6
J10w,Kobo,Miyagino,8,7
J11e,Tochiozan,Kasugano,9,6
J11w,Wakatoba,Oguruma,9,6
J12e,Hokutoiwa,Hakkaku,7,8
J12w,Mokonami,Tatsunami,7,8
J13e,Kanbayashi,Hakkaku,8,7
J13w,Kyokunankai,Oshima,8,7
J14e,Dewaotori,Dewanoumi,2,13
J14w,Sumanofuji,Nakamura,8,7
Ms1e,Kimurayama,Kasugano,2,5
Ms1w,Shiraishi,Onoe,3,4
Ms2e,Daishodai,Oitekaze,3,4
Ms2w,Hakuba,Michinoku,4,3
Ms3e,Tamaasuka,Kataonami,5,2
Ms3w,Asahimaru,Takasago,2,5
Ms4e,Dairaido,Takadagawa,3,4
Ms4w,Harunoyama,Matsugane,0,5
Ms5e,Yakigaya,Onomatsu,5,2
Ms5w,Kirinowaka,Michinoku,2,5
Ms6e,Wakanoho,Magaki,6,1
Ms6w,Sawai,Sakaigawa,7,0
Ms7e,Bushuyama,Musashigawa,4,3
Ms7w,Koryu,Hanakago,5,2
Ms8e,Kadomoto,Sakaigawa,5,2
Ms8w,Hokutokuni,Hakkaku,4,3
Ms9e,Shoketsu,Hanaregoma,2,5
Ms9w,Kaido,Tomozuna,0,0
Ms10e,Kotoyutaka,Sadogatake,4,3
Ms10w,Nakanishi,Onomatsu,3,4
Ms11e,Yanagawa,Mihogaseki,2,5
Ms11w,Kaishoryu,Tomozuna,2,5
Ms12e,Kitataiki,Kitanoumi,3,4
Ms12w,Shimoda,Oitekaze,4,3
Ms13e,Takamifuji,Azumazeki,5,2
