rank,rikishi,heya,w,l
Y1e,Musashimaru,Musashigawa,1,3
Y1w,Takanohana,Futagoyama,0,0
O1e,Kaio,Tomozuna,9,6
O1w,Musoyama,Musashigawa,10,5
O2e,Chiyotaikai,Kokonoe,13,2
O2w,Tochiazuma,Tamanoi,13,2
S1e,Kotomitsuki,Sadogatake,12,3
S1w,Asashoryu,Wakamatsu,8,7
S2e,Miyabiyama,Musashigawa,0,0
K1e,Wakanosato,Naruto,8,7
K1w,Kyokutenho,Oshima,6,9
M1e,Kyokushuzan,Oshima,6,9
M1w,Akinoshima,Futagoyama,6,9
M2e,Tamanoshima,Kataonami,3,12
M2w,Toki,Takasago,6,9
M3e,Kaiho,Hakkaku,5,10
M3w,Takanonami,Futagoyama,8,7
M4e,Chiyotenzan,Kokonoe,3,7
M4w,Dejima,Musashigawa,6,9
M5e,Takanowaka,Naruto,3,4
M5w,Kotonowaka,Sadogatake,8,7
M6e,Tochinonada,Kasugano,8,7
M6w,Hayateumi,Oitekaze,0,0
M7e,Tosanoumi,Isenoumi,9,6
M7w,Otsukasa,Irumagawa,8,7
M8e,Buyuzan,Musashigawa,11,4
M8w,Daizen,Nishonoseki,7,8
M9e,Tamakasuga,Kataonami,8,7
M9w,Kobo,Miyagino,3,12
M10e,Aminishiki,Ajigawa,9,6
M10w,Tamarikido,Kataonami,4,11
M11e,Tokitsuumi,Tokitsukaze,11,4
M11w,Oikari,Isenoumi,7,8
M12e,Wakanoyama,Musashigawa,5,10
M12w,Asanowaka,Wakamatsu,3,12
M13e,Oginishiki,Dewanoumi,7,8
M13w,Hamanishiki,Oitekaze,8,7
M14e,Tochisakae,Kasugano,9,6
M14w,Jumonji,Michinoku,6,9
M15e,Sentoryu,Tomozuna,6,9
J1e,Kitazakura,Kitanoumi,6,9
J1w,Kotoryu,Sadogatake,0,0
J2e,Takatoriki,Futagoyama,9,6
J2w,Terao,Izutsu,5,10
J3e,Shimotori,Tokitsukaze,12,3
J3w,Towanoyama,Dewanoumi,11,4
J4e,Aogiyama,Tokitsukaze,6,9
J4w,Higonoumi,Mihogaseki,0,0
J5e,Kuniazuma,Tamanoi,6,9
J5w,Takamisakari,Azumazeki,12,3
J6e,Tochinohana,Kasugano,9,6
J6w,Wakakosho,Matsugane,7,8
J7e,Daishi,Oshiogawa,6,9
J7w,Harunoyama,Matsugane,6,9
J8e,Minatofuji,Minato,7,8
J8w,Hamanoshima,Mihogaseki,4,11
J9e,Kasuganishiki,Kasugano,10,5
J9w,Takanotsuru,Naruto,0,0
J10e,Juzan,Oshiogawa,7,8
J10w,Hokutoriki,Hakkaku,10,5
J11e,Ushiomaru,Azumazeki,11,4
J11w,Sumanofuji,Nakamura,7,8
J12e,Wakatenro,Magaki,7,8
J12w,Kotokanyu,Sadogatake,0,0
J13e,Wakatoba,Oshiogawa,4,11
J13w,Gojoro,Magaki,7,8
Ms1e,Goto,Futagoyama,2,5
Ms1w,Komahikari,Hanaregoma,3,4
Ms2e,Hokutoiwa,Hakkaku,4,3
Ms2w,Daimanazuru,Asahiyama,2,5
Ms3e,Iwakiyama,Nakadachi,6,1
Ms3w,Wakatsutomu,Matsugane,3,4
Ms4e,Wakatoryu,Matsugane,0,0
Ms4w,Tochinoyama,Kasugano,3,4
Ms5e,Senshuyama,Takasago,5,2
Ms5w,Masutsuyoshi,Mihogaseki,2,5
Ms6e,Daishodai,Oitekaze,5,2
Ms6w,Toyozakura,Michinoku,3,4
Ms7e,Toyonokuni,Tokitsukaze,4,3
Ms7w,Kinkaiyama,Dewanoumi,0,0
Ms8e,Yotsukasa,Irumagawa,3,4
Ms8w,Kakuo,Izutsu,2,5
Ms9e,Tamanokuni,Kataonami,5,2
Ms9w,Oga,Takasago,3,4
Ms10e,Maikaze,Oguruma,4,3
Ms10w,Raido,Takadagawa,2,5
Ms11e,Kotonomine,Sadogatake,5,2
Ms11w,Tomikaze,Oguruma,4,3
Ms12e,Asasekiryu,Wakamatsu,5,2
Ms12w,Shinmei,Musashigawa,3,4
