rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,15,0
O1e,Harumafuji,Isegahama,9,6
O1w,Kotooshu,Sadogatake,9,6
O2e,Kotomitsuki,Sadogatake,9,6
O2w,Kaio,Tomozuna,9,6
O3w,Baruto,Onoe,10,5
S1e,Kisenosato,Naruto,8,7
S1w,Aminishiki,Isegahama,5,10
K1e,Kotoshogiku,Sadogatake,9,6
K1w,Tochiozan,Kasugano,7,8
M1e,Toyonoshima,Tokitsukaze,5,10
M1w,Miyabiyama,Musashigawa,5,10
M2e,Homasho,Shikoroyama,0,7
M2w,Tochinoshin,Kasugano,8,7
M3e,Kakuryu,Izutsu,6,9
M3w,Wakanosato,Naruto,6,9
M4e,Kitataiki,Kitanoumi,7,8
M4w,Asasekiryu,Takasago,9,6
M5e,Iwakiyama,Sakaigawa,0,0
M5w,Hakuba,Michinoku,10,5
M6e,Tokitenku,Tokitsukaze,8,7
M6w,Kokkai,Oitekaze,3,12
M7e,Tamawashi,Kataonami,3,12
M7w,Kyokutenho,Oshima,9,6
M8e,Kakizoe,Musashigawa,7,8
M8w,Toyohibiki,Sakaigawa,8,7
M9e,Tosayutaka,Tokitsukaze,7,8
M9w,Goeido,Sakaigawa,9,6
M10e,Aran,Mihogaseki,12,3
M10w,Okinoumi,Hakkaku,5,10
M11e,Mokonami,Tatsunami,8,7
M11w,Tokusegawa,Kiriyama,9,6
M12e,Takekaze,Oguruma,8,7
M12w,Kimurayama,Kasugano,7,8
M13e,Yoshikaze,Oguruma,9,6
M13w,Takamisakari,Azumazeki,8,7
M14e,Tochinonada,Kasugano,3,12
M14w,Hokutoriki,Hakkaku,7,8
M15e,Wakakoyu,Onomatsu,10,5
M15w,Shimotori,Tokitsukaze,10,5
M16e,Koryu,Hanakago,5,10
M16w,Tamanoshima,Kataonami,5,10
J1e,Sagatsukasa,Irumagawa,7,8
J1w,Gagamaru,Kise,10,5
J2e,Shotenro,Musashigawa,8,7
J2w,Kotokasuga,Sadogatake,8,7
J3e,Kasugao,Kasugayama,6,9
J3w,Chiyohakuho,Kokonoe,6,9
J4e,Tamaasuka,Kataonami,10,5
J4w,Sokokurai,Arashio,8,7
J5e,Masatsukasa,Irumagawa,8,7
J5w,Bushuyama,Musashigawa,11,4
J6e,Asofuji,Isegahama,6,9
J6w,Tosanoumi,Isenoumi,7,8
J7e,Toyozakura,Michinoku,6,9
J7w,Tokushinho,Kise,7,8
J8e,Daido,Onomatsu,10,5
J8w,Sakaizawa,Onoe,8,7
J9e,Kasuganishiki,Kasugano,7,8
J9w,Kyokunankai,Oshima,6,9
J10e,Kiyoseumi,Kise,10,5
J10w,Hoshikaze,Oguruma,8,7
J11e,Wakatenro,Magaki,6,9
J11w,Yamamotoyama,Onoe,8,7
J12e,Matsutani,Matsugane,9,6
J12w,Futeno,Dewanoumi,6,9
J13e,Kirinowaka,Michinoku,2,13
J13w,Kanbayashi,Hakkaku,7,8
J14e,Sadanofuji,Sakaigawa,7,8
J14w,Kaiho,Hakkaku,3,12
Ms1e,Masuraumi,Onomatsu,4,3
Ms1w,Hochiyama,Sakaigawa,5,2
Ms2e,Kaisei,Tomozuna,5,2
Ms2w,Takarafuji,Isegahama,3,4
Ms3e,Tsurugidake,Musashigawa,4,3
Ms3w,Ryuho,Michinoku,2,5
Ms4e,Kotoyutaka,Sadogatake,2,5
Ms4w,Yoshiazuma,Tamanoi,3,4
Ms5e,Sadanoumi,Sakaigawa,5,2
Ms5w,Aoiyama,Tagonoura,2,5
Ms6e,Takanoyama,Naruto,5,2
Ms6w,Jumonji,Michinoku,3,4
Ms7e,Shironoryu,Sakaigawa,5,2
Ms7w,Takateru,Oitekaze,2,5
Ms8e,Aoki,Kise,3,4
Ms8w,Satsumahibiki,Sakaigawa,4,3
Ms9e,Shirononami,Onoe,3,4
Ms9w,Nakanokuni,Minato,6,1
Ms10e,Arawashi,Hanakago,3,4
Ms10w,Takayasu,Naruto,4,3
Ms11e,Tochinowaka,Kasugano,6,1
Ms11w,Fukao,Kise,4,3
Ms12e,Homarefuji,Isegahama,3,4
Ms12w,Raido,Takadagawa,1,6
Ms13e,Amuru,Onomatsu,4,3
Ms13w,Towanoyama,Dewanoumi,4,3
Ms14e,Ryuo,Miyagino,3,4
Ms14w,Daitensho,Takashima,4,3
Ms15e,Oniarashi,Asahiyama,4,3
Ms15w,Satoyama,Onoe,2,5
Ms16e,Daishoumi,Oitekaze,3,4
Ms16w,Fujiazuma,Tamanoi,5,2
Ms17e,Yanagawa,Mihogaseki,2,5
