rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,13,2
Y1w,Musashimaru,Musashigawa,0,0
O1e,Kaio,Tomozuna,7,8
O1w,Chiyotaikai,Kokonoe,11,4
O2e,Musoyama,Musashigawa,1,5
O2w,Tochiazuma,Tamanoi,10,5
S1e,Wakanosato,Naruto,11,4
S1w,Miyabiyama,Musashigawa,4,11
K1e,Toki,Takasago,7,8
K1w,Tosanoumi,Isenoumi,7,8
M1e,Takamisakari,Azumazeki,9,6
M1w,Tochinonada,Kasugano,8,7
M2e,Kyokutenho,Oshima,10,5
M2w,Hokutoriki,Hakkaku,4,11
M3e,Kotoryu,Sadogatake,4,11
M3w,Tokitsuumi,Tokitsukaze,5,10
M4e,Asasekiryu,Takasago,7,8
M4w,Takanonami,Futagoyama,7,8
M5e,Iwakiyama,Sakaigawa,11,4
M5w,Kasuganishiki,Kasugano,5,10
M6e,Kotomitsuki,Sadogatake,11,4
M6w,Tochisakae,Kasugano,5,10
M7e,Buyuzan,Musashigawa,7,8
M7w,Tamanoshima,Kataonami,9,6
M8e,Kyokushuzan,Oshima,8,7
M8w,Jumonji,Michinoku,7,8
M9e,Kinkaiyama,Dewanoumi,8,7
M9w,Aminishiki,Ajigawa,10,5
M10e,Dejima,Musashigawa,6,9
M10w,Kaiho,Hakkaku,5,10
M11e,Kakizoe,Musashigawa,8,7
M11w,Tamarikido,Kataonami,6,9
M12e,Kotonowaka,Sadogatake,0,0
M12w,Shimotori,Tokitsukaze,8,7
M13e,Wakatoba,Oshiogawa,8,7
M13w,Yotsukasa,Irumagawa,7,8
M14e,Asanowaka,Takasago,6,9
M14w,Wakanoyama,Musashigawa,7,8
M15e,Otsukasa,Irumagawa,8,7
M15w,Ushiomaru,Azumazeki,6,9
J1e,Tamakasuga,Kataonami,10,5
J1w,Gojoro,Magaki,0,0
J2e,Oginishiki,Dewanoumi,1,2
J2w,Toyozakura,Michinoku,10,5
J3e,Takanowaka,Naruto,12,3
J3w,Kasugao,Kasugayama,4,9
J4e,Kokkai,Oitekaze,9,6
J4w,Futeno,Dewanoumi,5,10
J5e,Takekaze,Oguruma,13,2
J5w,Kobo,Miyagino,8,7
J6e,Aogiyama,Tokitsukaze,6,9
J6w,Masutsuyoshi,Mihogaseki,5,10
J7e,Chiyotenzan,Kokonoe,8,7
J7w,Tochinohana,Kasugano,5,10
J8e,Kitazakura,Kitanoumi,9,6
J8w,Harunoyama,Matsugane,9,6
J9e,Hayateumi,Oitekaze,10,5
J9w,Senshuyama,Takasago,7,8
J10e,Oikari,Isenoumi,7,8
J10w,Kaido,Tomozuna,9,6
J11e,Wakakosho,Matsugane,1,14
J11w,Sentoryu,Tomozuna,4,11
J12e,Juzan,Oshiogawa,8,7
J12w,Asofuji,Ajigawa,5,10
J13e,Tochifudo,Kasugano,5,10
J13w,Dewanofuji,Dewanoumi,8,7
Ms1e,Takanotsuru,Naruto,6,1
Ms1w,Nakao,Matsugane,5,2
Ms2e,Bushuyama,Musashigawa,4,3
Ms2w,Sumanofuji,Nakamura,3,4
Ms3e,Raiko,Hakkaku,3,4
Ms3w,Toyonokuni,Tokitsukaze,2,5
Ms4e,Tokitenku,Tokitsukaze,4,3
Ms4w,Hokutojo,Hakkaku,3,4
Ms5e,Towanoyama,Dewanoumi,5,2
Ms5w,Kotoiwakuni,Sadogatake,4,3
Ms6e,Tamanokuni,Kataonami,3,4
Ms6w,Hamanishiki,Oitekaze,0,0
Ms7e,Ama,Ajigawa,6,1
Ms7w,Daishodai,Oitekaze,4,3
Ms8e,Asahibenten,Oshima,3,4
Ms8w,Kotokanyu,Sadogatake,2,5
Ms9e,Wakatenro,Magaki,5,2
Ms9w,Daimanazuru,Asahiyama,3,4
Ms10e,Hochiyama,Sakaigawa,1,6
Ms10w,Kotokikutsugi,Sadogatake,3,4
Ms11e,Gokenzan,Futagoyama,5,2
Ms11w,Fukuzono,Izutsu,2,5
Ms12e,Kirinofuji,Michinoku,3,4
Ms12w,Roho,Taiho,5,2
Ms13e,Ryuyo,Kitanoumi,1,6
Ms13w,Kotonomine,Sadogatake,4,3
Ms14e,Natsubori,Futagoyama,2,5
Ms14w,Hamanoshima,Mihogaseki,5,2
Ms15e,Kotokuni,Sadogatake,4,3
Ms15w,Kotokasuga,Sadogatake,5,2
Ms16e,Yoshiazuma,Tamanoi,4,3
Ms16w,Kirinoumi,Michinoku,3,4
Ms17e,Nadatsukasa,Irumagawa,4,3
Ms17w,Shigezakura,Nakamura,4,3
Ms18e,Maikaze,Oguruma,3,4
Ms18w,Ishide,Hanaregoma,4,3
Ms19e,Tochitenko,Kasugano,2,5
Ms19w,Torafusuyama,Mihogaseki,2,5
Ms20e,Ryuho,Michinoku,5,2
Ms20w,Tokitsukasa,Irumagawa,1,6
Ms21e,Hokutoiwa,Hakkaku,3,4
Ms21w,Toyonoshima,Tokitsukaze,4,3
Ms22e,Kimenryu,Takasago,4,3
Ms22w,Hidenokuni,Magaki,0,0
Ms23e,Hakuho,Miyagino,6,1
Ms23w,Fujinokaze,Oguruma,3,4
Ms24e,Daishoma,Oitekaze,3,4
Ms24w,Sumiya,Nakamura,4,3
Ms25e,Wakainami,Tatsunami,7,0
Ms25w,Furuichi,Onomatsu,2,5
Ms26e,Terukaze,Oguruma,2,5
Ms26w,Ryuo,Miyagino,5,2
Ms27e,Oga,Takasago,4,3
Ms27w,Tamaasuka,Kataonami,3,4
Ms28e,Hoshitango,Michinoku,3,4
Ms28w,Shishio,Hakkaku,4,3
Ms29e,Takanofuji,Naruto,3,4
Ms29w,Shindo,Futagoyama,2,5
Ms30e,Yotsuguruma,Isenoumi,1,6
Ms30w,Dairaido,Takadagawa,4,3
Ms31e,Kyokutenzan,Oshima,3,4
Ms31w,Ashu,Ajigawa,5,2
Ms32e,Fujinohana,Futagoyama,5,2
Ms32w,Tokiyutaka,Tokitsukaze,2,5
Ms33e,Kotooshu,Sadogatake,5,2
Ms33w,Kyokunankai,Oshima,4,3
Ms34e,Toshinyama,Tamanoi,4,3
Ms34w,Nishikikaze,Oguruma,3,4
Ms35e,Tochio,Kasugano,4,3
Ms35w,Hagiwara,Naruto,5,2
Ms36e,Kaonishiki,Azumazeki,2,5
Ms36w,Maenowaka,Takadagawa,3,4
Ms37e,Daishochi,Shibatayama,5,2
Ms37w,Tenichi,Kitanoumi,2,5
Ms38e,Fukkoyama,Dewanoumi,3,4
Ms38w,Kotohino,Sadogatake,2,5
Ms39e,Asahayate,Takasago,3,4
Ms39w,Suzukawa,Oshiogawa,4,3
Ms40e,Tamaryoma,Kataonami,4,3
Ms40w,Hakurozan,Hatachiyama,4,3
Ms41e,Hakuba,Michinoku,3,4
Ms41w,Surugatsukasa,Irumagawa,3,4
Ms42e,Aranonami,Musashigawa,2,5
Ms42w,Tenpozan,Musashigawa,1,6
Ms43e,Fujiryu,Onomatsu,6,1
Ms43w,Takahijiri,Futagoyama,4,3
Ms44e,Otoryu,Oshiogawa,0,0
Ms44w,Tamao,Kataonami,4,3
Ms45e,Kakuo,Izutsu,0,5
Ms45w,Takanoumi,Futagoyama,4,3
Ms46e,Kitamura,Hanaregoma,5,2
Ms46w,Tooyama,Tamanoi,6,1
Ms47e,Yoshio,Tatsunami,3,4
