rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,1,2
O1e,Tochiazuma,Tamanoi,2,5
O1w,Kotooshu,Sadogatake,8,7
O2e,Chiyotaikai,Kokonoe,10,5
O2w,Kaio,Tomozuna,9,6
O3w,Hakuho,Miyagino,14,1
S1e,Kotomitsuki,Sadogatake,8,7
S1w,Miyabiyama,Musashigawa,14,1
K1e,Kyokutenho,Oshima,5,10
K1w,Ama,Ajigawa,4,11
M1e,Kisenosato,Naruto,8,7
M1w,Kakizoe,Musashigawa,6,9
M2e,Asasekiryu,Takasago,10,5
M2w,Wakanosato,Naruto,6,9
M3e,Kotoshogiku,Sadogatake,9,6
M3w,Aminishiki,Ajigawa,5,10
M4e,Tokitenku,Tokitsukaze,5,10
M4w,Takekaze,Oguruma,2,13
M5e,Kyokushuzan,Oshima,9,6
M5w,Roho,Otake,8,7
M6e,Tamanoshima,Kataonami,6,9
M6w,Kokkai,Oitekaze,8,7
M7e,Futeno,Dewanoumi,9,6
M7w,Dejima,Musashigawa,8,7
M8e,Kasugao,Kasugayama,6,9
M8w,Hakurozan,Hatachiyama,10,5
M9e,Iwakiyama,Sakaigawa,7,8
M9w,Tochinonada,Kasugano,6,9
M10e,Tamakasuga,Kataonami,6,9
M10w,Tochinohana,Kasugano,5,10
M11e,Homasho,Shikoroyama,6,9
M11w,Baruto,Mihogaseki,11,4
M12e,Takamisakari,Azumazeki,8,7
M12w,Tosanoumi,Isenoumi,8,7
M13e,Toyonoshima,Tokitsukaze,8,7
M13w,Hokutoriki,Hakkaku,10,5
M14e,Katayama,Onomatsu,5,10
M14w,Yoshikaze,Oguruma,9,6
M15e,Buyuzan,Musashigawa,7,8
M15w,Kitazakura,Kitanoumi,7,8
M16e,Tokitsuumi,Tokitsukaze,2,9
M16w,Jumonji,Michinoku,8,7
J1e,Mokonami,Tatsunami,5,10
J1w,Daimanazuru,Asahiyama,8,7
J2e,Kasuganishiki,Kasugano,7,8
J2w,Kyokunankai,Oshima,4,11
J3e,Asofuji,Ajigawa,7,8
J3w,Toyozakura,Michinoku,10,5
J4e,Satoyama,Mihogaseki,7,8
J4w,Shimotori,Tokitsukaze,7,8
J5e,Otsukasa,Irumagawa,6,9
J5w,Ryuho,Michinoku,9,6
J6e,Ushiomaru,Azumazeki,8,7
J6w,Dairaido,Takadagawa,6,9
J7e,Kaiho,Hakkaku,7,8
J7w,Tochisakae,Kasugano,9,6
J8e,Takanowaka,Naruto,5,10
J8w,Kakuryu,Izutsu,9,6
J9e,Shunketsu,Hanaregoma,6,9
J9w,Kobo,Miyagino,9,6
J10e,Wakatoba,Oguruma,9,6
J10w,Hokutoiwa,Hakkaku,7,8
J11e,Tamarikido,Kataonami,7,8
J11w,Hochiyama,Sakaigawa,10,5
J12e,Dewaotori,Dewanoumi,8,7
J12w,Senshuyama,Takasago,6,9
