rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,13,2
O1e,Harumafuji,Isegahama,8,7
O1w,Baruto,Onoe,10,5
O2w,Kotooshu,Sadogatake,1,6
S1e,Kotoshogiku,Sadogatake,12,3
S1w,Kisenosato,Naruto,12,3
S2e,Kakuryu,Izutsu,9,6
K1e,Toyonoshima,Tokitsukaze,8,7
K1w,Aran,Mihogaseki,5,10
M1e,Homasho,Shikoroyama,10,5
M1w,Okinoumi,Hakkaku,8,7
M2e,Wakanosato,Naruto,4,11
M2w,Yoshikaze,Oguruma,6,9
M3e,Takekaze,Oguruma,5,10
M3w,Tochiozan,Kasugano,7,8
M4e,Tochinoshin,Kasugano,8,7
M4w,Tokitenku,Tokitsukaze,6,9
M5e,Miyabiyama,Fujishima,7,8
M5w,Goeido,Sakaigawa,10,5
M6e,Takayasu,Naruto,6,9
M6w,Wakakoyu,Onomatsu,6,9
M7e,Fujiazuma,Tamanoi,6,9
M7w,Tochinowaka,Kasugano,9,6
M8e,Kaisei,Tomozuna,4,11
M8w,Toyohibiki,Sakaigawa,6,9
M9e,Masunoyama,Chiganoura,2,3
M9w,Sagatsukasa,Irumagawa,6,9
M10e,Tamawashi,Kataonami,6,9
M10w,Kyokutenho,Oshima,11,4
M11e,Kitataiki,Kitanoumi,10,5
M11w,Gagamaru,Kitanoumi,11,4
M12e,Aminishiki,Isegahama,10,5
M12w,Asasekiryu,Takasago,7,8
M13e,Yoshiazuma,Tamanoi,5,10
M13w,Tamaasuka,Kataonami,4,11
M14e,Tosayutaka,Tokitsukaze,4,11
M14w,Shotenro,Fujishima,9,6
M15e,Daido,Onomatsu,8,7
M15w,Takanoyama,Naruto,5,10
M16e,Kokkai,Oitekaze,9,6
M16w,Kimurayama,Kasugano,7,8
M17e,Hochiyama,Sakaigawa,5,10
J1e,Tochinonada,Kasugano,4,11
J1w,Takarafuji,Isegahama,9,6
J2e,Sadanofuji,Sakaigawa,8,7
J2w,Tsurugidake,Fujishima,8,7
J3e,Myogiryu,Sakaigawa,13,2
J3w,Tenkaiho,Onoe,8,7
