rank,rikishi,heya,w,l
Y1e,Kakuryu,Izutsu,5,6
Y1w,Harumafuji,Isegahama,4,3
Y2e,Hakuho,Miyagino,11,4
O1e,Kisenosato,Tagonoura,14,1
O1w,Goeido,Sakaigawa,8,5
O2e,Terunofuji,Isegahama,4,11
O2w,Kotoshogiku,Sadogatake,5,10
S1e,Tamawashi,Kataonami,9,6
S1w,Shodai,Tokitsukaze,7,8
K1e,Takayasu,Tagonoura,11,4
K1w,Tochinoshin,Kasugano,0,6
M1e,Takarafuji,Isegahama,6,9
M1w,Mitakeumi,Dewanoumi,11,4
M2e,Shohozan,Nishonoseki,7,8
M2w,Arawashi,Minezaki,6,9
M3e,Okinoumi,Hakkaku,4,11
M3w,Ikioi,Isenoumi,8,7
M4e,Tochiozan,Kasugano,3,12
M4w,Endo,Oitekaze,7,8
M5e,Takekaze,Oguruma,10,5
M5w,Yoshikaze,Oguruma,8,7
M6e,Chiyoshoma,Kokonoe,7,8
M6w,Kotoyuki,Sadogatake,6,9
M7e,Myogiryu,Sakaigawa,4,11
M7w,Aoiyama,Kasugano,8,7
M8e,Hokutofuji,Hakkaku,9,6
M8w,Chiyonokuni,Kokonoe,9,6
M9e,Kaisei,Tomozuna,8,7
M9w,Ishiura,Miyagino,6,9
M10e,Takanoiwa,Takanohana,11,4
M10w,Sokokurai,Arashio,12,3
M11e,Kagayaki,Takadagawa,8,7
M11w,Nishikigi,Isenoumi,5,10
M12e,Takakeisho,Takanohana,7,8
M12w,Daishomaru,Oitekaze,7,8
M13e,Gagamaru,Kise,5,10
M13w,Ichinojo,Minato,11,4
M14e,Chiyootori,Kokonoe,6,9
M14w,Chiyotairyu,Kokonoe,6,9
M15e,Chiyoo,Kokonoe,7,8
M15w,Sadanoumi,Sakaigawa,8,7
M16e,Osunaarashi,Otake,4,11
J1e,Toyohibiki,Sakaigawa,6,9
J1w,Hidenoumi,Kise,7,8
J2e,Kyokushuho,Tomozuna,8,7
J2w,Daieisho,Oitekaze,12,3
J3e,Ura,Kise,11,4
J3w,Chiyomaru,Kokonoe,7,8
J4e,Seiro,Shikoroyama,4,11
J4w,Azumaryu,Tamanoi,5,10
J5e,Kitataiki,Yamahibiki,4,11
J5w,Onosho,Onomatsu,9,6
J6e,Oyanagi,Tokitsukaze,8,7
J6w,Kotoeko,Sadogatake,8,7
J7e,Kyokutaisei,Tomozuna,8,7
J7w,Aminishiki,Isegahama,5,10
J8e,Tokushoryu,Kise,11,4
J8w,Tsurugisho,Oitekaze,8,7
J9e,Yamaguchi,Miyagino,9,6
J9w,Amakaze,Oguruma,9,6
J10e,Amuru,Onomatsu,5,10
J10w,Ryuden,Takadagawa,9,6
J11e,Homarefuji,Isegahama,10,5
J11w,Satoyama,Onoe,8,7
J12e,Asahisho,Tomozuna,7,8
J12w,Rikishin,Tatsunami,7,8
J13e,Terutsuyoshi,Isegahama,7,8
J13w,Daiamami,Oitekaze,10,5
J14e,Wakanoshima,Shibatayama,4,9
J14w,Kizenryu,Kise,5,10
Ms1e,Kitaharima,Yamahibiki,5,2
Ms1w,Asasekiryu,Takasago,2,5
Ms2e,Asabenkei,Takasago,3,4
Ms2w,Kairyu,Dewanoumi,3,4
Ms3e,Fujiazuma,Tamanoi,5,2
Ms3w,Tochimaru,Kasugano,3,4
Ms4e,Daishoho,Oitekaze,3,4
Ms4w,Takagenji,Takanohana,5,2
Ms5e,Shiba,Kise,3,4
Ms5w,Mugendai,Fujishima,2,5
Ms6e,Meisei,Tatsunami,4,3
Ms6w,Toyonoshima,Tokitsukaze,6,1
Ms7e,Shotenro,Fujishima,1,6
Ms7w,Ishibashi,Takasago,7,0
Ms8e,Goshi,Arashio,4,3
Ms8w,Akua,Tatsunami,4,3
Ms9e,Sadanofuji,Sakaigawa,1,6
Ms9w,Akiseyama,Kise,5,2
Ms10e,Iwasaki,Oitekaze,6,1
Ms10w,Tamaki,Takasago,3,4
Ms11e,Daiseiho,Shibatayama,2,5
Ms11w,Daiseido,Kise,3,4
Ms12e,Irodori,Shikoroyama,3,4
Ms12w,Tenkaiho,Onoe,2,5
Ms13e,Shimanoumi,Kise,4,3
Ms13w,Tochihiryu,Kasugano,4,3
Ms14e,Hakuyozan,Takadagawa,4,3
Ms14w,Shosei,Sakaigawa,2,5
Ms15e,Masunosho,Chiganoura,5,2
Ms15w,Jokoryu,Kise,3,4
Ms16e,Sakigake,Shibatayama,4,3
Ms16w,Gochozan,Minezaki,3,4
Ms17e,Dewahayate,Dewanoumi,5,2
Ms17w,Kagamio,Kagamiyama,2,5
