rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,14,1
O1e,Takanohana,Futagoyama,12,3
O1w,Wakanohana,Futagoyama,9,6
O2eHD,Konishiki,Takasago,0,2
S1e,Musashimaru,Musashigawa,8,7
S1w,Takanonami,Futagoyama,10,5
S2wHD,Kotonishiki,Sadogatake,9,6
K1e,Takatoriki,Futagoyama,7,8
K1w,Kotonowaka,Sadogatake,8,7
M1e,Wakashoyo,Futagoyama,5,10
M1w,Mitoizumi,Takasago,4,10
M2e,Kotofuji,Sadogatake,6,9
M2w,Akinoshima,Futagoyama,9,6
M3e,Tochinowaka,Kasugano,6,9
M3w,Kotobeppu,Sadogatake,5,10
M4e,Kenko,Takadagawa,7,8
M4w,Terao,Izutsu,6,9
M5e,Higonoumi,Mihogaseki,6,9
M5w,Daizen,Nishonoseki,5,10
M6e,Misugisato,Futagoyama,8,7
M6w,Kasugafuji,Ajigawa,7,8
M7e,Kiraiho,Takadagawa,5,10
M7w,Tokitsunada,Tokitsukaze,7,8
M8e,Minatofuji,Minato,5,10
M8w,Takamisugi,Futagoyama,8,7
M9e,Kitakachidoki,Isenoumi,6,9
M9w,Oginohana,Dewanoumi,7,8
M10e,Tomonohana,Tatsunami,9,6
M10w,Daishoho,Tatsunami,9,6
M11e,Kyokudozan,Oshima,8,7
M11w,Toyonoumi,Futagoyama,7,8
M12e,Kirishima,Izutsu,9,6
M12w,Daishoyama,Tatsunami,8,7
M13e,Kushimaumi,Dewanoumi,12,3
M13w,Tomoefuji,Kokonoe,4,11
M14e,Mainoumi,Dewanoumi,9,6
M14w,Kotoinazuma,Sadogatake,9,6
M15e,Tatsuhikari,Tatsunami,2,13
M15w,Musoyama,Musashigawa,9,6
M16e,Tamakairiki,Kataonami,8,7
J1e,Oginishiki,Dewanoumi,9,6
J1w,Kaio,Tomozuna,10,5
J2e,Enazakura,Oshiogawa,6,9
J2w,Naminohana,Futagoyama,8,7
J3e,Asahisato,Oshima,8,7
J3w,Hamanoshima,Mihogaseki,11,4
J4e,Tochitenko,Kasugano,6,9
J4w,Kirinishiki,Kagamiyama,5,10
J5e,Aogiyama,Tokitsukaze,9,6
J5w,Wakanoyama,Musashigawa,3,12
J6e,Kotogaume,Sadogatake,8,7
J6w,Kyokugozan,Oshima,8,7
J7e,Kototsubaki,Sadogatake,10,5
