rank,rikishi,heya,w,l
Y1e,Harumafuji,Isegahama,0,0
Y1w,Hakuho,Miyagino,14,1
O1e,Kisenosato,Tagonoura,7,8
O1w,Kakuryu,Izutsu,14,1
O2e,Kotoshogiku,Sadogatake,9,6
S1e,Goeido,Sakaigawa,8,7
S1w,Kotooshu,Sadogatake,8,7
K1e,Myogiryu,Sakaigawa,0,4
K1w,Tochiozan,Kasugano,11,4
M1e,Toyonoshima,Tokitsukaze,8,7
M1w,Okinoumi,Hakkaku,7,8
M2e,Chiyotairyu,Kokonoe,4,11
M2w,Ikioi,Isenoumi,6,9
M3e,Aoiyama,Kasugano,6,9
M3w,Toyohibiki,Sakaigawa,5,10
M4e,Aminishiki,Isegahama,6,9
M4w,Takekaze,Oguruma,6,9
M5e,Shohozan,Matsugane,9,6
M5w,Kyokutenho,Tomozuna,6,9
M6e,Tamawashi,Kataonami,8,7
M6w,Kaisei,Tomozuna,8,7
M7e,Takarafuji,Isegahama,7,8
M7w,Homasho,Shikoroyama,0,0
M8e,Kitataiki,Kitanoumi,7,8
M8w,Tochinowaka,Kasugano,9,6
M9e,Takayasu,Tagonoura,9,6
M9w,Fujiazuma,Tamanoi,5,10
M10e,Sadanofuji,Sakaigawa,6,9
M10w,Endo,Oitekaze,11,4
M11e,Shotenro,Fujishima,2,13
M11w,Yoshikaze,Oguruma,10,5
M12e,Gagamaru,Kise,8,7
M12w,Chiyootori,Kokonoe,10,5
M13e,Kyokushuho,Tomozuna,5,10
M13w,Tokitenku,Tokitsukaze,4,11
M14e,Kagamio,Kagamiyama,6,9
M14w,Masunoyama,Chiganoura,7,8
M15e,Tokushoryu,Kise,8,7
M15w,Takanoiwa,Takanohana,7,8
M16e,Osunaarashi,Otake,9,6
M16w,Satoyama,Onoe,7,8
M17e,Kotoyuki,Sadogatake,0,0
J1e,Asahisho,Tomozuna,7,8
J1w,Terunofuji,Isegahama,12,3
J2e,Tenkaiho,Onoe,8,7
J2w,Chiyoo,Kokonoe,5,10
J3e,Jokoryu,Kise,10,5
J3w,Azumaryu,Tamanoi,10,5
J4e,Homarefuji,Isegahama,6,9
J4w,Wakanosato,Tagonoura,5,10
J5e,Chiyonokuni,Kokonoe,7,8
J5w,Tamaasuka,Kataonami,9,6
J6e,Chiyomaru,Kokonoe,13,2
J6w,Daido,Onomatsu,8,7
J7e,Asasekiryu,Takasago,9,6
J7w,Daikiho,Miyagino,5,10
J8e,Sotairyu,Tokitsukaze,8,7
J8w,Wakakoyu,Onomatsu,6,9
J9e,Tokushinho,Kise,8,7
J9w,Akiseyama,Kise,5,10
J10e,Yoshiazuma,Tamanoi,7,8
J10w,Arawashi,Minezaki,8,7
J11e,Sokokurai,Arashio,8,7
J11w,Kimurayama,Kasugano,4,11
J12e,Tochihiryu,Kasugano,7,8
J12w,Takanoyama,Tagonoura,4,11
J13e,Sakigake,Shibatayama,6,9
J13w,Sadanoumi,Sakaigawa,11,4
J14e,Higonojo,Kise,8,7
J14w,Seiro,Shikoroyama,8,7
Ms1e,Tanzo,Onomatsu,3,4
Ms1w,Oiwato,Hakkaku,1,6
Ms2e,Sagatsukasa,Irumagawa,4,3
Ms2w,Kihonoumi,Dewanoumi,2,5
Ms3e,Kansei,Sakaigawa,3,4
Ms3w,Kotomisen,Sadogatake,3,4
Ms4e,Amuru,Onomatsu,5,2
Ms4w,Kitaharima,Kitanoumi,5,2
Ms5e,Fukugoriki,Arashio,2,5
Ms5w,Tosayutaka,Tokitsukaze,5,2
Ms6e,Kawanari,Oguruma,0,0
Ms6w,Irie,Tamanoi,2,5
Ms7e,Yamatofuji,Onomatsu,5,2
Ms7w,Wakanoshima,Shibatayama,4,3
Ms8e,Dairaido,Takadagawa,3,4
Ms8w,Kizenryu,Kise,4,3
Ms9e,Masunoumi,Chiganoura,2,5
Ms9w,Kimikaze,Oguruma,2,2
Ms10e,Shosei,Sakaigawa,3,4
Ms10w,Dewahayate,Dewanoumi,3,4
Ms11e,Terutsuyoshi,Isegahama,2,5
Ms11w,Ishiura,Miyagino,5,2
Ms12e,Mankajo,Kasugayama,5,2
Ms12w,Iwasaki,Kise,4,3
Ms13e,Sensho,Shikihide,4,3
Ms13w,Daieisho,Oitekaze,5,2
Ms14e,Oniarashi,Asahiyama,3,4
Ms14w,Hochiyama,Sakaigawa,0,0
Ms15e,Nionoumi,Kitanoumi,3,4
Ms15w,Tochinoshin,Kasugano,0,0
Ms15TD,Ichinojo,Minato,6,1
Ms16e,Nishikigi,Isenoumi,4,3
Ms16w,Mitoyutaka,Nishikido,3,4
Ms17e,Musashiumi,Fujishima,3,4
Ms17w,Fujimoto,Onomatsu,4,3
Ms18e,Kaonishiki,Azumazeki,1,6
Ms18w,Kazafuzan,Nishikido,2,5
Ms19e,Tatsu,Takadagawa,4,3
