rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,10,5
O1e,Takanohana,Futagoyama,11,4
O1w,Konishiki,Takasago,9,6
S1e,Musashimaru,Musashigawa,10,5
S1w,Akinoshima,Futagoyama,0,2
S2wHD,Kirishima,Izutsu,5,10
K1e,Wakahanada,Futagoyama,14,1
K1w,Wakashoyo,Futagoyama,10,5
K2eHD,Kotonishiki,Sadogatake,5,10
M1e,Takanonami,Futagoyama,9,6
M1w,Tochinowaka,Kasugano,4,11
M2e,Kyokudozan,Oshima,9,6
M2w,Kushimaumi,Dewanoumi,7,7
M3e,Daishoyama,Tatsunami,3,12
M3w,Misugisato,Futagoyama,9,6
M4e,Oginohana,Dewanoumi,5,10
M4w,Tomoefuji,Kokonoe,9,6
M5e,Daishoho,Tatsunami,6,9
M5w,Kotobeppu,Sadogatake,0,0
M6e,Takamisugi,Futagoyama,8,7
M6w,Toyonoumi,Futagoyama,8,7
M7e,Naminohana,Futagoyama,5,10
M7w,Mitoizumi,Takasago,4,11
M8e,Kotoinazuma,Sadogatake,6,9
M8w,Kitakachidoki,Isenoumi,8,7
M9e,Kototsubaki,Sadogatake,4,11
M9w,Terao,Izutsu,8,7
M10e,Kotofuji,Sadogatake,8,7
M10w,Daizen,Nishonoseki,7,8
M11e,Kiraiho,Takadagawa,6,9
M11w,Mainoumi,Dewanoumi,6,9
M12e,Takatoriki,Futagoyama,9,6
M12w,Kotonowaka,Sadogatake,9,6
M13e,Aogiyama,Tokitsukaze,6,9
M13w,Tochinofuji,Kasugano,8,7
M14e,Hitachiryu,Oshiogawa,7,8
M14w,Kenko,Takadagawa,10,5
M15e,Kasugafuji,Ajigawa,9,6
M15w,Enazakura,Oshiogawa,6,9
M16e,Higonoumi,Mihogaseki,9,6
J1e,Oginishiki,Dewanoumi,8,7
J1w,Kaio,Tomozuna,9,6
J2e,Tomonohana,Tatsunami,9,6
J2w,Tokitsunada,Tokitsukaze,11,4
J3e,Asanonami,Wakamatsu,3,9
J3w,Asahisato,Oshima,7,8
J4e,Asanowaka,Wakamatsu,4,11
J4w,Tamakairiki,Kataonami,8,7
J5e,Hamanoshima,Mihogaseki,10,5
J5w,Tatsuhikari,Tatsunami,7,8
J6e,Kirinishiki,Kagamiyama,0,0
J6w,Wakanoyama,Musashigawa,9,6
J7e,Zenshinyama,Takadagawa,6,9
J7w,Kyokugozan,Oshima,9,6
J8e,Hananokuni,Hanaregoma,8,7
J8w,Kotogaume,Sadogatake,0,0
J9e,Komafudo,Hanaregoma,7,8
J9w,Yutakafuji,Tokitsukaze,9,6
J10e,Wakatosho,Magaki,4,11
J10w,Terunoumi,Musashigawa,5,10
J11e,Hoshiandesu,Michinoku,9,6
J11w,Minatofuji,Minato,9,6
J12e,Kumao,Takasago,4,11
J12w,Asasoyo,Wakamatsu,9,6
J13e,Hidenoumi,Mihogaseki,4,11
J13w,Tachihikari,Tomozuna,7,8
Ms1e,Daishi,Oshiogawa,5,2
Ms1w,Yoshitane,Tatsutagawa,4,3
Ms2e,Tochitenko,Kasugano,5,2
Ms2w,Dairyu,Taiho,5,2
Ms3e,Yoshinobori,Kumagatani,0,0
Ms3w,Kotoryu,Sadogatake,3,4
Ms4e,Shigenoumi,Musashigawa,2,6
Ms4w,Kanesaku,Kitanoumi,3,4
Ms5e,Fukunosato,Tatsutagawa,4,3
Ms5w,Kanechika,Kitanoumi,3,4
Ms6e,Daitengo,Taiho,5,2
Ms6w,Yamanakayama,Magaki,6,1
Ms7e,Rikio,Naruto,4,3
Ms7w,Seifuriki,Oshiogawa,2,5
Ms8e,Oso,Musashigawa,7,0
Ms8w,Umenosato,Takasago,4,3
Ms9e,Nakajima,Futagoyama,4,3
Ms9w,Jinryu,Tokitsukaze,2,5
Ms10e,Wakatenryu,Magaki,0,0
Ms10w,Ominato,Minato,3,4
Ms11e,Ohidake,Tamanoi,4,3
Ms11w,Mutsuhokkai,Ajigawa,2,5
Ms12e,Daishoryu,Taiho,3,4
Ms12w,Tatsutanaka,Tatsunami,3,4
Ms13e,Kirinowaka,Izutsu,5,2
Ms13w,Asahiyutaka,Oshima,5,2
Ms14e,Kitazakura,Kitanoumi,3,4
Ms14w,Nishidayama,Tatsunami,2,5
Ms15e,Mineyama,Miyagino,4,3
Ms15w,Tsunenoyama,Dewanoumi,2,5
Ms16e,Taishin,Kitanoumi,3,4
Ms16w,Godoriki,Futagoyama,5,2
Ms17e,Daiden,Taiho,1,6
Ms17w,Kosenryu,Takasago,4,3
