rank,rikishi,heya,w,l
Y1e,Harumafuji,Isegahama,12,3
Y1w,Hakuho,Miyagino,0,0
Y2e,Kakuryu,Izutsu,10,5
O1e,Kisenosato,Tagonoura,10,5
O1w,Terunofuji,Isegahama,4,11
O2e,Goeido,Sakaigawa,15,0
O2w,Kotoshogiku,Sadogatake,9,6
S1e,Takayasu,Tagonoura,10,5
S1w,Takarafuji,Isegahama,4,11
K1e,Kaisei,Tomozuna,6,9
K1w,Tochiozan,Kasugano,7,8
M1e,Okinoumi,Hakkaku,9,6
M1w,Yoshikaze,Oguruma,7,8
M2e,Tochinoshin,Kasugano,5,10
M2w,Shodai,Tokitsukaze,7,8
M3e,Takanoiwa,Takanohana,5,10
M3w,Ichinojo,Minato,0,0
M4e,Myogiryu,Sakaigawa,5,10
M4w,Chiyootori,Kokonoe,1,10
M5e,Aoiyama,Kasugano,9,6
M5w,Mitakeumi,Dewanoumi,10,5
M6e,Chiyonokuni,Kokonoe,8,7
M6w,Tamawashi,Kataonami,10,5
M7e,Shohozan,Nishonoseki,8,7
M7w,Ikioi,Isenoumi,7,8
M8e,Daishomaru,Oitekaze,4,11
M8w,Kotoyuki,Sadogatake,10,5
M9e,Nishikigi,Isenoumi,8,7
M9w,Takekaze,Oguruma,8,7
M10e,Arawashi,Minezaki,7,8
M10w,Sadanoumi,Sakaigawa,8,7
M11e,Sokokurai,Arashio,5,10
M11w,Homarefuji,Isegahama,0,4
M12e,Gagamaru,Kise,5,10
M12w,Chiyoshoma,Kokonoe,8,7
M13e,Amakaze,Oguruma,5,10
M13w,Toyohibiki,Sakaigawa,6,9
M14e,Endo,Oitekaze,13,2
M14w,Kagayaki,Takadagawa,9,6
M15e,Tokushoryu,Kise,6,9
M15w,Kyokushuho,Tomozuna,8,7
M16e,Daieisho,Oitekaze,5,10
J1e,Ura,Kise,6,9
J1w,Osunaarashi,Otake,6,8
J2e,Seiro,Shikoroyama,4,11
J2w,Kitaharima,Yamahibiki,5,10
J3e,Azumaryu,Tamanoi,6,9
J3w,Amuru,Onomatsu,6,9
J4e,Hidenoumi,Kise,9,6
J4w,Chiyotairyu,Kokonoe,8,7
J5e,Chiyomaru,Kokonoe,8,7
J5w,Sadanofuji,Sakaigawa,4,11
J6e,Ishiura,Miyagino,9,6
J6w,Daiki,Hakkaku,12,3
J7e,Tsurugisho,Oitekaze,8,7
J7w,Asasekiryu,Takasago,7,8
J8e,Toyonoshima,Tokitsukaze,0,0
J8w,Chiyoo,Kokonoe,10,5
J9e,Sato,Takanohana,10,5
J9w,Satoyama,Onoe,5,10
J10e,Kotoeko,Sadogatake,11,4
J10w,Aminishiki,Isegahama,8,7
J11e,Asabenkei,Takasago,4,11
J11w,Kizenryu,Kise,5,10
J12e,Onosho,Onomatsu,11,4
J12w,Asahisho,Tomozuna,9,6
J13e,Kyokutaisei,Tomozuna,8,7
J13w,Wakanoshima,Shibatayama,6,9
J14e,Fujiazuma,Tamanoi,5,10
J14w,Kitataiki,Yamahibiki,9,6
Ms1e,Oyanagi,Tokitsukaze,4,3
Ms1w,Daishoho,Oitekaze,5,2
Ms2e,Yamaguchi,Miyagino,7,0
Ms2w,Ryuden,Takadagawa,4,3
Ms3e,Meisei,Tatsunami,4,3
Ms3w,Sakamoto,Oitekaze,4,3
Ms4e,Ryusei,Kagamiyama,1,2
Ms4w,Sakigake,Shibatayama,2,5
Ms5e,Dewahayate,Dewanoumi,2,5
Ms5w,Rikishin,Tatsunami,5,2
Ms6e,Mugendai,Fujishima,3,4
Ms6w,Akiseyama,Kise,1,6
Ms7e,Shimanoumi,Kise,4,3
Ms7w,Iwasaki,Oitekaze,5,2
Ms8e,Kairyu,Dewanoumi,4,3
Ms8w,Tochihiryu,Kasugano,2,5
Ms9e,Tamaasuka,Kataonami,4,3
Ms9w,Tochimaru,Kasugano,5,2
Ms10e,Tokushinho,Kise,3,4
Ms10w,Akua,Tatsunami,3,4
Ms11e,Shiba,Kise,4,3
Ms11w,Onami,Arashio,1,2
Ms12e,Tenkaiho,Onoe,3,4
Ms12w,Shotenro,Fujishima,3,4
Ms13e,Asakoki,Takasago,2,5
Ms13w,Masunosho,Chiganoura,5,2
Ms14e,Sagatsukasa,Irumagawa,2,5
Ms14w,Irodori,Shikoroyama,5,2
Ms15e,Aozora,Kasugano,1,6
Ms15w,Higonojo,Kise,4,3
Ms16e,Akinokawa,Takadagawa,4,3
Ms16w,Goshi,Arashio,4,3
Ms17e,Terao,Shikoroyama,4,3
Ms17w,Kotomisen,Sadogatake,3,4
Ms18e,Nionoumi,Yamahibiki,4,3
Ms18w,Kaiseio,Asakayama,2,5
Ms19e,Rikito,Tokitsukaze,2,5
Ms19w,Goryu,Kise,3,4
Ms20e,Takagenji,Takanohana,6,1
Ms20w,Hishofuji,Azumazeki,3,4
Ms21e,Mizuguchi,Kasugayama,5,2
Ms21w,Abi,Shikoroyama,3,4
Ms22e,Mankajo,Kasugayama,4,3
Ms22w,Ryuonami,Tatsunami,5,2
Ms23e,Kansei,Sakaigawa,5,2
Ms23w,Aokishin,Kasugano,4,3
Ms24e,Okinofuji,Hakkaku,3,4
Ms24w,Takayoshitoshi,Takanohana,2,5
