rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,15,0
O1e,Chiyotaikai,Kokonoe,9,6
O1w,Kotooshu,Sadogatake,10,5
O2e,Tochiazuma,Tamanoi,10,5
O2w,Hakuho,Miyagino,0,0
O3w,Kaio,Tomozuna,10,5
S1e,Miyabiyama,Musashigawa,8,7
S1w,Kotomitsuki,Sadogatake,9,6
K1e,Kisenosato,Naruto,8,7
K1w,Kokkai,Oitekaze,3,12
K2e,Aminishiki,Ajigawa,6,9
K2w,Roho,Otake,8,7
M1e,Ama,Ajigawa,6,9
M1w,Iwakiyama,Sakaigawa,2,13
M2e,Kotoshogiku,Sadogatake,10,5
M2w,Futeno,Dewanoumi,5,10
M3e,Tokitenku,Tokitsukaze,9,6
M3w,Dejima,Musashigawa,10,5
M4e,Takekaze,Oguruma,6,9
M4w,Kakizoe,Musashigawa,6,9
M5e,Hokutoriki,Hakkaku,0,9
M5w,Tochinonada,Kasugano,7,8
M6e,Kyokutenho,Oshima,10,5
M6w,Baruto,Onoe,10,5
M7e,Tamanoshima,Kataonami,2,9
M7w,Kasugao,Kasugayama,8,7
M8e,Toyozakura,Michinoku,5,10
M8w,Kakuryu,Izutsu,8,7
M9e,Takamisakari,Azumazeki,10,5
M9w,Asasekiryu,Takasago,10,5
M10e,Kyokushuzan,Oshima,0,2
M10w,Toyonoshima,Tokitsukaze,8,7
M11e,Homasho,Shikoroyama,12,3
M11w,Kitazakura,Kitanoumi,4,11
M12e,Ushiomaru,Azumazeki,5,10
M12w,Tosanoumi,Isenoumi,5,10
M13e,Asofuji,Ajigawa,6,9
M13w,Tochinohana,Kasugano,8,7
M14e,Tamakasuga,Kataonami,9,6
M14w,Hakurozan,Kitanoumi,7,8
M15e,Otsukasa,Irumagawa,7,8
M15w,Katayama,Onomatsu,6,9
J1e,Yoshikaze,Oguruma,8,7
J1w,Shimotori,Tokitsukaze,6,9
J2e,Takanowaka,Naruto,5,10
J2w,Jumonji,Michinoku,13,2
J3e,Kasuganishiki,Kasugano,9,6
J3w,Hochiyama,Sakaigawa,7,8
J4e,Tokitsuumi,Tokitsukaze,10,5
J4w,Tamarikido,Kataonami,7,8
J5e,Ryuho,Michinoku,7,8
J5w,Satoyama,Onoe,8,6
J6e,Oga,Takasago,6,9
J6w,Ryuo,Miyagino,7,8
J7e,Tochisakae,Kasugano,7,8
J7w,Tochiozan,Kasugano,9,6
J8e,Wakatoba,Oguruma,7,8
J8w,Daimanazuru,Asahiyama,4,11
J9e,Kobo,Miyagino,6,9
J9w,Kaiho,Hakkaku,8,7
J10e,Masatsukasa,Irumagawa,8,7
J10w,Shunketsu,Hanaregoma,8,6
J11e,Wakanosato,Naruto,10,5
J11w,Goeido,Sakaigawa,8,7
J12e,Kanbayashi,Hakkaku,4,11
J12w,Kyokunankai,Oshima,9,6
J13e,Sumanofuji,Nakamura,9,6
J13w,Hokutoiwa,Hakkaku,5,10
J14e,Mokonami,Tatsunami,5,10
