rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,14,1
Y1w,Harumafuji,Isegahama,11,4
Y2e,Kisenosato,Tagonoura,2,4
Y2w,Kakuryu,Izutsu,2,2
O1e,Terunofuji,Isegahama,1,5
O1w,Goeido,Sakaigawa,7,8
O2e,Takayasu,Tagonoura,9,6
S1e,Tamawashi,Kataonami,7,8
S1w,Mitakeumi,Dewanoumi,9,6
K1e,Yoshikaze,Oguruma,9,6
K1w,Kotoshogiku,Sadogatake,7,8
M1e,Shodai,Tokitsukaze,5,10
M1w,Takakeisho,Takanohana,5,10
M2e,Tochinoshin,Kasugano,9,6
M2w,Hokutofuji,Hakkaku,8,7
M3e,Ikioi,Isenoumi,4,11
M3w,Endo,Oitekaze,2,3
M4e,Ura,Kise,7,8
M4w,Kagayaki,Takadagawa,5,10
M5e,Chiyoshoma,Kokonoe,5,10
M5w,Tochiozan,Kasugano,12,3
M6e,Ichinojo,Minato,7,8
M6w,Onosho,Onomatsu,10,5
M7e,Takanoiwa,Takanohana,6,9
M7w,Daieisho,Oitekaze,5,10
M8e,Aoiyama,Kasugano,13,2
M8w,Ishiura,Miyagino,7,8
M9e,Tokushoryu,Kise,4,11
M9w,Okinoumi,Hakkaku,5,10
M10e,Chiyotairyu,Kokonoe,10,5
M10w,Shohozan,Nishonoseki,10,5
M11e,Chiyonokuni,Kokonoe,8,7
M11w,Daishomaru,Oitekaze,7,8
M12e,Arawashi,Minezaki,8,7
M12w,Takekaze,Oguruma,8,7
M13e,Takarafuji,Isegahama,9,6
M13w,Sokokurai,Arashio,6,9
M14e,Sadanoumi,Sakaigawa,8,7
M14w,Kotoyuki,Sadogatake,4,11
M15e,Nishikigi,Isenoumi,8,7
M15w,Chiyomaru,Kokonoe,9,6
M16e,Gagamaru,Kise,3,12
J1e,Kaisei,Tomozuna,10,5
J1w,Kyokushuho,Tomozuna,5,10
J2e,Toyohibiki,Sakaigawa,6,9
J2w,Hidenoumi,Kise,5,10
J3e,Azumaryu,Tamanoi,8,7
J3w,Chiyoo,Kokonoe,4,11
J4e,Myogiryu,Sakaigawa,10,5
J4w,Aminishiki,Isegahama,10,5
J5e,Yutakayama,Tokitsukaze,11,4
J5w,Asanoyama,Takasago,11,4
J6e,Kyokutaisei,Tomozuna,8,7
J6w,Seiro,Shikoroyama,4,11
J7e,Amakaze,Oguruma,7,8
J7w,Kotoeko,Sadogatake,7,8
J8e,Daiamami,Oitekaze,11,4
J8w,Ryuden,Takadagawa,9,6
J9e,Yamaguchi,Miyagino,9,6
J9w,Tsurugisho,Oitekaze,8,7
J10e,Chiyootori,Kokonoe,7,8
J10w,Homarefuji,Isegahama,9,6
J11e,Osunaarashi,Otake,8,7
J11w,Meisei,Tatsunami,9,6
J12e,Kitataiki,Yamahibiki,5,10
J12w,Terutsuyoshi,Isegahama,7,8
J13e,Satoyama,Onoe,3,12
J13w,Rikishin,Tatsunami,4,11
J14e,Abi,Shikoroyama,8,7
J14w,Tobizaru,Oitekaze,6,9
Ms1e,Kizenryu,Kise,4,3
Ms1w,Asahisho,Tomozuna,2,2
Ms2e,Kitaharima,Yamahibiki,6,1
Ms2w,Shimanoumi,Kise,3,4
Ms3e,Daiseido,Kise,5,2
Ms3w,Oiwato,Hakkaku,3,4
Ms4e,Hakuyozan,Takadagawa,3,4
Ms4w,Jokoryu,Kise,3,4
Ms5e,Masunosho,Chiganoura,4,3
Ms5w,Takagenji,Takanohana,5,2
Ms6e,Tokushinho,Kise,2,5
Ms6w,Tochihiryu,Kasugano,5,2
Ms7e,Kizaki,Kise,5,2
Ms7w,Daishoho,Oitekaze,4,3
Ms8e,Tsurubayashi,Kise,1,6
Ms8w,Takemasa,Onomatsu,2,5
Ms9e,Akiseyama,Kise,5,2
Ms9w,Kairyu,Dewanoumi,2,5
Ms10e,Kiribayama,Michinoku,3,4
Ms10w,Asabenkei,Takasago,4,3
Ms11e,Yago,Oguruma,7,0
Ms11w,Nakazono,Nishonoseki,0,0
Ms12e,Fujiazuma,Tamanoi,4,3
Ms12w,Akua,Tatsunami,4,3
Ms13e,Dewahayate,Dewanoumi,4,3
Ms13w,Kotodaigo,Sadogatake,6,1
Ms14e,Wakamotoharu,Arashio,3,4
Ms14w,Kotokobai,Sadogatake,2,5
Ms15e,Higonojo,Kise,3,4
Ms15w,Kotaro,Fujishima,2,5
Ms16e,Gokushindo,Nishikido,2,5
Ms16w,Keitenkai,Onomatsu,3,4
Ms17e,Hamayutaka,Tokitsukaze,3,4
Ms17w,Sotairyu,Tokitsukaze,3,4
Ms18e,Hokaho,Miyagino,4,3
Ms18w,Takaryu,Kise,4,3
Ms19e,Shiba,Kise,3,4
Ms19w,Wakanoshima,Shibatayama,1,6
Ms20e,Sagatsukasa,Irumagawa,5,2
Ms20w,Amuru,Onomatsu,4,3
Ms21e,Takayoshitoshi,Takanohana,4,3
Ms21w,Chiyosakae,Kokonoe,6,1
Ms22e,Chiyonoumi,Kokonoe,2,5
Ms22w,Akinoyama,Takadagawa,3,4
Ms23e,Chiyoarashi,Kokonoe,4,3
Ms23w,Mitoryu,Nishikido,5,2
Ms24e,Asahiryu,Asahiyama,3,4
Ms24w,Nogami,Oguruma,6,1
Ms25e,Nankairiki,Kise,2,5
Ms25w,Shosei,Sakaigawa,2,5
Ms26e,Mugendai,Fujishima,3,4
Ms26w,Terao,Shikoroyama,4,3
Ms27e,Murata,Takasago,5,2
Ms27w,Kansei,Sakaigawa,3,4
Ms28e,Toyonoshima,Tokitsukaze,5,2
Ms28w,Gochozan,Minezaki,3,4
Ms29e,Irodori,Shikoroyama,3,4
Ms29w,Tenkaiho,Onoe,4,3
Ms30e,Rikito,Tokitsukaze,0,7
Ms30w,Tamaki,Takasago,4,3
Ms31e,Hokutokawa,Hakkaku,3,4
Ms31w,Akinohana,Takadagawa,4,3
Ms32e,Tochimaru,Kasugano,5,2
Ms32w,Nionoumi,Yamahibiki,3,4
Ms33e,Masutoo,Chiganoura,1,6
Ms33w,Tanegashima,Nakagawa,3,4
Ms34e,Sakigake,Shibatayama,2,5
Ms34w,Daishoryu,Oitekaze,4,3
Ms35e,Tochiseiryu,Kasugano,4,3
Ms35w,Aokishin,Kasugano,5,2
Ms36e,Sasakiyama,Kise,5,2
Ms36w,Kotokamatani,Sadogatake,2,5
Ms37e,Ikegawa,Hakkaku,4,3
Ms37w,Irie,Tamanoi,5,2
Ms38e,Kotomisen,Sadogatake,2,5
Ms38w,Wakatakakage,Arashio,6,1
Ms39e,Takakento,Takanohana,3,4
Ms39w,Kagamio,Kagamiyama,3,4
Ms40e,Ohata,Tokitsukaze,2,5
Ms40w,Oazuma,Tamanoi,3,4
Ms41e,Horyuyama,Tamanoi,4,3
Ms41w,Hatooka,Kise,4,3
Ms42e,Tochiminato,Kasugano,1,6
Ms42w,Kaito,Asakayama,5,2
Ms43e,Byakko,Azumazeki,4,3
Ms43w,Oki,Shikoroyama,4,3
Ms44e,Ichiki,Tamanoi,2,5
Ms44w,Okinofuji,Hakkaku,4,3
Ms45e,Koba,Kise,4,3
Ms45w,Obamaumi,Sakaigawa,3,4
Ms46e,Omoto,Irumagawa,5,2
Ms46w,Midorifuji,Isegahama,3,4
Ms47e,Kotofukujuno,Sadogatake,3,4
Ms47w,Ikeru,Onomatsu,3,4
Ms48e,Shunba,Isegahama,1,6
Ms48w,Kisenoyama,Kise,5,2
Ms49e,Wakatakamoto,Arashio,4,3
Ms49w,Yutakasho,Sakaigawa,2,5
Ms50e,Nishiyama,Onoe,3,4
Ms50w,Rendaiyama,Kise,4,3
Ms51e,Komanokuni,Shibatayama,5,2
Ms51w,Hitenryu,Tatsunami,2,5
Ms52e,Higoarashi,Kise,3,4
Ms52w,Tsushimanada,Sakaigawa,4,3
Ms53e,Ryusei,Kagamiyama,6,1
Ms53w,Aozora,Kasugano,4,3
Ms54e,Honda,Nishikido,2,5
Ms54w,Hokutoshu,Hakkaku,4,3
Ms55e,Kaorufuji,Kasugano,3,4
Ms55w,Kaiseio,Asakayama,5,2
Ms56e,Ayanoumi,Yamahibiki,3,4
Ms56w,Goryu,Kise,3,4
Ms57e,Kaonishiki,Azumazeki,2,5
Ms57w,Karatsuumi,Tamanoi,1,6
Ms58e,Kotohayato,Sadogatake,3,4
Ms58w,Azumasato,Tamanoi,5,2
Ms59e,Kotokuzan,Arashio,6,1
Ms59w,Shotenro,Fujishima,5,2
Ms60e,Kirinoryu,Michinoku,4,3
Ms60w,Tamakongo,Kataonami,1,6
Sd1e,Daishokaku,Oitekaze,2,5
Sd1w,Fukamiyama,Onoe,3,4
Sd2e,Kaizen,Asakayama,4,3
Sd2w,Tetsuyuzan,Onomatsu,5,2
Sd3e,Asayamabana,Takasago,2,5
Sd3w,Ozora,Minezaki,3,4
Sd4e,Katsunofuji,Sakaigawa,3,4
Sd4w,Yuki,Michinoku,4,3
Sd5e,Dewanojo,Dewanoumi,2,5
Sd5w,Okoryu,Sakaigawa,4,3
Sd6e,Kainoryu,Tomozuna,5,2
Sd6w,Tochinobori,Kasugano,4,3
Sd7e,Yamatoarashi,Shikoroyama,5,2
Sd7w,Sadanohikari,Sakaigawa,2,5
Sd8e,Shinohara,Onomatsu,4,3
Sd8w,Suzaku,Hakkaku,1,6
Sd9e,Asakoki,Takasago,4,3
Sd9w,Tochinohama,Kasugano,5,2
Sd10e,Tsugaruumi,Tamanoi,3,4
Sd10w,Dewaotori,Dewanoumi,0,0
