rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,0,0
Y1w,Harumafuji,Isegahama,11,4
Y2e,Kisenosato,Tagonoura,0,0
Y2w,Kakuryu,Izutsu,0,0
O1e,Takayasu,Tagonoura,1,2
O1w,Goeido,Sakaigawa,11,4
O2e,Terunofuji,Isegahama,1,5
S1e,Mitakeumi,Dewanoumi,8,7
S1w,Yoshikaze,Oguruma,8,7
K1e,Tamawashi,Kataonami,7,8
K1w,Tochiozan,Kasugano,6,9
M1e,Tochinoshin,Kasugano,4,11
M1w,Kotoshogiku,Sadogatake,10,5
M2e,Hokutofuji,Hakkaku,7,8
M2w,Aoiyama,Kasugano,3,5
M3e,Onosho,Onomatsu,10,5
M3w,Chiyotairyu,Kokonoe,8,7
M4e,Shohozan,Nishonoseki,8,7
M4w,Ura,Kise,1,2
M5e,Shodai,Tokitsukaze,6,9
M5w,Takakeisho,Takanohana,9,6
M6e,Ichinojo,Minato,8,7
M6w,Kagayaki,Takadagawa,4,11
M7e,Chiyonokuni,Kokonoe,9,6
M7w,Ikioi,Isenoumi,6,9
M8e,Chiyoshoma,Kokonoe,8,7
M8w,Takarafuji,Isegahama,9,6
M9e,Takanoiwa,Takanohana,8,7
M9w,Arawashi,Minezaki,9,6
M10e,Ishiura,Miyagino,3,12
M10w,Takekaze,Oguruma,6,9
M11e,Daieisho,Oitekaze,8,7
M11w,Chiyomaru,Kokonoe,9,6
M12e,Daishomaru,Oitekaze,10,5
M12w,Sadanoumi,Sakaigawa,2,8
M13e,Nishikigi,Isenoumi,6,9
M13w,Kaisei,Tomozuna,9,6
M14e,Endo,Oitekaze,10,5
M14w,Okinoumi,Hakkaku,8,7
M15e,Tokushoryu,Kise,4,11
M15w,Yutakayama,Tokitsukaze,4,11
M16e,Asanoyama,Takasago,10,5
J1e,Sokokurai,Arashio,4,11
J1w,Myogiryu,Sakaigawa,8,7
J2e,Aminishiki,Isegahama,10,5
J2w,Azumaryu,Tamanoi,6,9
J3e,Daiamami,Oitekaze,9,6
J3w,Kotoyuki,Sadogatake,10,5
J4e,Kyokutaisei,Tomozuna,6,9
J4w,Toyohibiki,Sakaigawa,4,11
J5e,Ryuden,Takadagawa,8,7
J5w,Yamaguchi,Miyagino,5,10
J6e,Kyokushuho,Tomozuna,9,6
J6w,Homarefuji,Isegahama,10,5
J7e,Hidenoumi,Kise,6,9
J7w,Gagamaru,Kise,5,10
J8e,Tsurugisho,Oitekaze,7,8
J8w,Meisei,Tatsunami,9,6
J9e,Amakaze,Oguruma,8,7
J9w,Kotoeko,Sadogatake,8,7
J10e,Osunaarashi,Otake,6,9
J10w,Chiyootori,Kokonoe,7,8
J11e,Chiyonoo,Kokonoe,8,7
J11w,Abi,Shikoroyama,10,5
J12e,Kitaharima,Yamahibiki,5,10
J12w,Seiro,Shikoroyama,9,6
J13e,Terutsuyoshi,Isegahama,9,6
J13w,Yago,Oguruma,7,8
J14e,Daiseido,Kise,8,7
J14w,Kizenryu,Kise,6,6
Ms1e,Takagenji,Takanohana,4,3
Ms1w,Kitataiki,Yamahibiki,4,3
Ms2e,Tobizaru,Oitekaze,5,2
Ms2w,Tochihiryu,Kasugano,2,5
Ms3e,Masunosho,Chiganoura,6,1
Ms3w,Kizaki,Kise,3,4
Ms4e,Kotodaigo,Sadogatake,3,4
Ms4w,Akiseyama,Kise,3,4
Ms5e,Daishoho,Oitekaze,5,2
Ms5w,Shimanoumi,Kise,5,2
Ms6e,Rikishin,Tatsunami,0,0
Ms6w,Oiwato,Hakkaku,2,5
Ms7e,Satoyama,Onoe,4,3
Ms7w,Chiyosakae,Kokonoe,1,6
Ms8e,Hakuyozan,Takadagawa,3,4
Ms8w,Asabenkei,Takasago,4,3
Ms9e,Jokoryu,Kise,3,4
Ms9w,Nogami,Oguruma,2,5
Ms10e,Fujiazuma,Tamanoi,2,5
Ms10w,Akua,Tatsunami,5,2
Ms11e,Dewahayate,Dewanoumi,4,3
Ms11w,Asahisho,Tomozuna,5,2
Ms12e,Fukugoriki,Arashio,3,4
Ms12w,Sagatsukasa,Irumagawa,1,6
Ms13e,Hokaho,Miyagino,5,2
Ms13w,Takaryu,Kise,4,3
Ms14e,Mitoryu,Nishikido,6,1
Ms14w,Kiribayama,Michinoku,0,1
Ms15e,Amuru,Onomatsu,2,5
Ms15w,Takayoshitoshi,Takanohana,4,3
Ms16e,Wakatakakage,Arashio,4,3
Ms16w,Murata,Takasago,3,4
Ms17e,Tokushinho,Kise,3,4
Ms17w,Toyonoshima,Tokitsukaze,4,3
Ms18e,Chiyoarashi,Kokonoe,3,4
