rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,0,0
Y1w,Musashimaru,Musashigawa,12,3
O1e,Chiyotaikai,Kokonoe,11,4
O1w,Musoyama,Musashigawa,10,5
O2e,Miyabiyama,Musashigawa,7,8
O2w,Dejima,Musashigawa,3,3
O3e,Kaio,Tomozuna,13,2
S1e,Tochiazuma,Tamanoi,10,5
S1w,Kotomitsuki,Sadogatake,6,9
K1e,Asashoryu,Wakamatsu,7,8
K1w,Wakanosato,Naruto,9,6
M1e,Hayateumi,Oitekaze,4,11
M1w,Takanonami,Futagoyama,5,10
M2e,Kotonowaka,Sadogatake,8,7
M2w,Higonoumi,Mihogaseki,3,12
M3e,Tochinonada,Kasugano,6,9
M3w,Toki,Takasago,6,9
M4e,Tosanoumi,Isenoumi,8,7
M4w,Otsukasa,Irumagawa,4,11
M5e,Kyokushuzan,Oshima,7,8
M5w,Takanowaka,Naruto,9,6
M6e,Akinoshima,Futagoyama,4,11
M6w,Tochisakae,Kasugano,4,5
M7e,Tamakasuga,Kataonami,8,7
M7w,Tamanoshima,Kataonami,12,3
M8e,Tochinohana,Kasugano,7,8
M8w,Chiyotenzan,Kokonoe,6,9
M9e,Jumonji,Michinoku,4,11
M9w,Kitazakura,Kitanoumi,6,9
M10e,Kotoryu,Sadogatake,8,7
M10w,Kaiho,Hakkaku,9,6
M11e,Kyokutenho,Oshima,8,7
M11w,Daizen,Nishonoseki,8,7
M12e,Wakanoyama,Musashigawa,0,0
M12w,Aminishiki,Ajigawa,7,8
M13e,Asanowaka,Wakamatsu,5,10
M13w,Tokitsuumi,Tokitsukaze,11,4
M14e,Wakatsutomu,Matsugane,7,8
M14w,Oginishiki,Dewanoumi,9,6
M15e,Minatofuji,Minato,5,10
J1e,Daishi,Oshiogawa,8,7
J1w,Kobo,Miyagino,8,7
J2e,Juzan,Oshiogawa,7,8
J2w,Takatoriki,Futagoyama,9,6
J3e,Hamanishiki,Oitekaze,9,6
J3w,Terao,Izutsu,9,6
J4e,Wakakosho,Matsugane,8,7
J4w,Yotsukasa,Irumagawa,6,9
J5e,Wakatoryu,Matsugane,0,0
J5w,Kuniazuma,Tamanoi,8,6
J6e,Sentoryu,Tomozuna,9,6
J6w,Kinkaiyama,Dewanoumi,2,13
J7e,Masutsuyoshi,Mihogaseki,5,10
J7w,Aogiyama,Tokitsukaze,8,7
J8e,Shimotori,Tokitsukaze,6,9
J8w,Hamanoshima,Mihogaseki,0,0
J9e,Towanoyama,Dewanoumi,7,8
J9w,Harunoyama,Matsugane,8,7
J10e,Oikari,Isenoumi,9,6
J10w,Takanotsuru,Naruto,7,8
J11e,Kotokanyu,Sadogatake,7,8
J11w,Senshuyama,Takasago,8,7
J12e,Buyuzan,Musashigawa,9,6
J12w,Tomonohana,Tatsunami,8,7
J13e,Tamarikido,Kataonami,9,6
J13w,Wakatoba,Oshiogawa,9,6
Ms1e,Sumanofuji,Nakamura,3,5
Ms1w,Nishikikaze,Oguruma,3,4
Ms2e,Saigo,Nakamura,0,7
Ms2w,Tamanokuni,Kataonami,4,3
Ms3e,Tanaka,Tomozuna,0,1
Ms3w,Takamisakari,Azumazeki,4,3
Ms4e,Kasuganishiki,Kasugano,5,2
Ms4w,Otoryu,Oshiogawa,3,3
Ms5e,Torafusuyama,Mihogaseki,2,5
Ms5w,Ushiomaru,Azumazeki,4,3
Ms6e,Goto,Futagoyama,3,4
Ms6w,Nadatsukasa,Irumagawa,3,4
Ms7e,Daishodai,Oitekaze,3,4
Ms7w,Wakaazuma,Tamanoi,4,3
Ms8e,Fukkoyama,Dewanoumi,3,4
Ms8w,Hokutoriki,Hakkaku,4,3
Ms9e,Wakatenro,Magaki,5,2
Ms9w,Toyozakura,Michinoku,5,2
Ms10e,Komidori,Onomatsu,2,5
Ms10w,Raido,Takadagawa,4,3
Ms11e,Daimanazuru,Asahiyama,2,5
Ms11w,Hokutoiwa,Hakkaku,4,3
Ms12e,Wakakinryu,Oshiogawa,1,6
Ms12w,Tochinoyama,Kasugano,6,1
Ms13e,Hidenokuni,Magaki,5,2
Ms13w,Munakata,Kasugano,3,4
Ms14e,Hoshitango,Michinoku,4,3
Ms14w,Dewanofuji,Dewanoumi,3,4
Ms15e,Kotonomine,Sadogatake,3,4
Ms15w,Tenichi,Kitanoumi,3,4
Ms16e,Futatsukuba,Tatsunami,5,2
Ms16w,Iwakiyama,Nakadachi,3,4
Ms17e,Kotohino,Sadogatake,5,2
Ms17w,Tochitenko,Kasugano,4,3
Ms18e,Kasugao,Kasugayama,5,2
Ms18w,Tokiyutaka,Tokitsukaze,2,5
Ms19e,Ryukai,Naruto,3,4
Ms19w,Tochifudo,Kasugano,2,5
Ms20e,Nanbara,Minato,2,5
Ms20w,Omusashi,Musashigawa,1,6
Ms21e,Gokenzan,Futagoyama,4,3
Ms21w,Komahikari,Hanaregoma,4,3
Ms22e,Gojoro,Magaki,7,0
Ms22w,Tomikaze,Oguruma,3,4
Ms23e,Akinohana,Ajigawa,3,4
Ms23w,Kotokuni,Sadogatake,4,3
Ms24e,Wakainami,Tatsunami,4,3
Ms24w,Oga,Takasago,4,3
Ms25e,Dewanosato,Dewanoumi,3,4
