rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,13,2
O1e,Takanohana,Futagoyama,14,1
O1w,Konishiki,Takasago,7,8
S1e,Musashimaru,Musashigawa,9,6
S1w,Wakanohana,Futagoyama,10,5
S2eHD,Wakashoyo,Futagoyama,7,8
K1e,Takanonami,Futagoyama,10,5
K1w,Kyokudozan,Oshima,4,11
M1e,Misugisato,Futagoyama,7,8
M1w,Tomoefuji,Kokonoe,3,12
M2e,Kirishima,Izutsu,8,7
M2w,Takamisugi,Futagoyama,5,10
M3e,Kotonishiki,Sadogatake,8,7
M3w,Toyonoumi,Futagoyama,5,10
M4e,Kushimaumi,Dewanoumi,6,9
M4w,Kitakachidoki,Isenoumi,0,0
M5e,Terao,Izutsu,5,10
M5w,Kotobeppu,Sadogatake,5,10
M6e,Kenko,Takadagawa,5,10
M6w,Takatoriki,Futagoyama,11,4
M7e,Kotofuji,Sadogatake,7,8
M7w,Kotonowaka,Sadogatake,8,7
M8e,Tochinowaka,Kasugano,6,9
M8w,Kasugafuji,Ajigawa,5,10
M9e,Daishoho,Tatsunami,8,7
M9w,Higonoumi,Mihogaseki,7,8
M10e,Akinoshima,Futagoyama,0,0
M10w,Oginohana,Dewanoumi,9,6
M11e,Tochinofuji,Kasugano,4,11
M11w,Daizen,Nishonoseki,7,8
M12e,Daishoyama,Tatsunami,9,6
M12w,Kotoinazuma,Sadogatake,8,7
M13e,Tokitsunada,Tokitsukaze,10,5
M13w,Naminohana,Futagoyama,4,11
M14e,Mitoizumi,Takasago,10,5
M14w,Kiraiho,Takadagawa,8,7
M15e,Mainoumi,Dewanoumi,10,5
M15w,Kaio,Tomozuna,4,11
M16e,Oginishiki,Dewanoumi,9,6
M16w,Hitachiryu,Oshiogawa,0,0
J1e,Tomonohana,Tatsunami,8,7
J1w,Kototsubaki,Sadogatake,5,10
J2e,Aogiyama,Tokitsukaze,9,6
J2w,Hamanoshima,Mihogaseki,8,7
J3e,Wakanoyama,Musashigawa,9,6
J3w,Tamakairiki,Kataonami,9,6
J4e,Enazakura,Oshiogawa,9,6
J4w,Kyokugozan,Oshima,8,7
J5e,Asahisato,Oshima,8,7
J5w,Yutakafuji,Tokitsukaze,5,10
J6e,Kirinishiki,Kagamiyama,7,8
J6w,Hananokuni,Hanaregoma,8,7
J7e,Tatsuhikari,Tatsunami,8,7
J7w,Hoshiandesu,Michinoku,6,9
J8e,Minatofuji,Minato,12,3
J8w,Kotogaume,Sadogatake,8,7
J9e,Asasoyo,Wakamatsu,2,7
J9w,Musoyama,Musashigawa,9,6
J10e,Daishi,Oshiogawa,6,9
J10w,Komafudo,Hanaregoma,8,7
J11e,Zenshinyama,Takadagawa,8,7
J11w,Tochitenko,Kasugano,9,6
J12e,Dairyu,Taiho,6,9
J12w,Asanowaka,Wakamatsu,9,6
J13e,Asanonami,Wakamatsu,4,5
J13w,Shikishima,Tatsutagawa,3,12
Ms1e,Yamanakayama,Magaki,2,5
Ms1w,Tachihikari,Tomozuna,5,2
Ms2e,Terunoumi,Musashigawa,0,0
Ms2w,Daitengo,Taiho,2,5
Ms3e,Fukunosato,Tatsutagawa,2,5
Ms3w,Rikio,Naruto,5,2
Ms4e,Chokairyu,Kagamiyama,5,2
Ms4w,Kirinowaka,Izutsu,3,4
Ms5e,Umenosato,Takasago,5,2
Ms5w,Asahiyutaka,Oshima,5,2
Ms6e,Wakatosho,Magaki,4,3
Ms6w,Nakajima,Futagoyama,3,4
Ms7e,Godoriki,Futagoyama,4,3
Ms7w,Ohidake,Tamanoi,6,1
Ms8e,Kumao,Takasago,3,4
Ms8w,Kotoryu,Sadogatake,0,7
Ms9e,Hidenoumi,Mihogaseki,3,4
Ms9w,Kanesaku,Kitanoumi,4,3
Ms10e,Mineyama,Miyagino,4,3
Ms10w,Kiyonofuji,Isegahama,6,1
Ms11e,Kanechika,Kitanoumi,4,3
Ms11w,Wakakaze,Futagoyama,2,5
Ms12e,Fusakaze,Wakamatsu,3,4
Ms12w,Daikiyama,Mihogaseki,4,3
Ms13e,Kosenryu,Takasago,1,6
Ms13w,Ikemori,Tamanoi,5,2
Ms14e,Genkai,Asahiyama,5,2
Ms14w,Ominato,Minato,2,5
Ms15e,Aka,Magaki,0,2
Ms15w,Hoshitango,Michinoku,5,2
Ms16e,Akinomine,Mihogaseki,3,4
Ms16w,Ozora,Azumazeki,3,4
Ms17e,Shigenoumi,Musashigawa,5,2
Ms17w,Arauma,Isenoumi,1,6
Ms18e,Kakehata,Isenoumi,3,4
Ms18w,Daishoryu,Taiho,3,4
Ms19e,Owakamatsu,Taiho,5,2
Ms19w,Tatsutanaka,Tatsunami,6,1
Ms20e,Aranonami,Musashigawa,3,4
Ms20w,Kusunosato,Futagoyama,2,5
Ms21e,Yohoyama,Izutsu,2,5
Ms21w,Yamanoumi,Kitanoumi,0,0
Ms22e,Kitazakura,Kitanoumi,3,4
Ms22w,Kurimoto,Musashigawa,4,3
Ms23e,Goken,Takasago,4,3
Ms23w,Sentoryu,Tomozuna,4,3
Ms24e,Seifuriki,Oshiogawa,4,3
Ms24w,Taishin,Kitanoumi,4,3
Ms25e,Mitsueyama,Tokitsukaze,4,3
Ms25w,Jinryu,Tokitsukaze,3,4
Ms26e,Wakachikara,Magaki,2,5
Ms26w,Goto,Futagoyama,5,2
Ms27e,Mutsukonryu,Ajigawa,3,4
Ms27w,Daigaku,Tokitsukaze,3,4
Ms28e,Mutsuhokkai,Ajigawa,6,1
Ms28w,Kondo,Onaruto,0,0
Ms29e,Takamiwaka,Azumazeki,3,4
Ms29w,Takamihana,Azumazeki,2,5
Ms30e,Kusunokaze,Tokitsukaze,4,3
Ms30w,Raiko,Futagoyama,1,6
Ms31e,Ganyu,Kitanoumi,4,3
Ms31w,Shirasaki,Irumagawa,5,2
Ms32e,Narayama,Isenoumi,2,5
Ms32w,Nishidayama,Tatsunami,3,4
Ms33e,Kotoasaki,Sadogatake,4,3
Ms33w,Fusayutaka,Tokitsukaze,1,6
Ms34e,Takanohikari,Futagoyama,2,5
Ms34w,Kotofujimoto,Sadogatake,4,3
Ms35e,Koriyama,Mihogaseki,2,5
Ms35w,Kuniazuma,Tamanoi,5,2
Ms36e,Akinokuni,Tokitsukaze,5,2
Ms36w,Wakahayato,Miyagino,4,3
Ms37e,Fukunoryu,Futagoyama,2,5
Ms37w,Fukuzono,Izutsu,4,3
Ms38e,Yamane,Kokonoe,4,3
Ms38w,Daishinki,Tokitsukaze,3,4
Ms39e,Kototoyonaga,Sadogatake,3,4
Ms39w,Sunahama,Takasago,5,2
Ms40e,Kurachi,Nishonoseki,3,4
Ms40w,Daikaizan,Hanaregoma,6,1
Ms41e,Takamio,Azumazeki,3,4
Ms41w,Tenraiyama,Mihogaseki,3,4
Ms42e,Kisenomori,Kise,4,3
Ms42w,Kotoumeno,Sadogatake,2,5
Ms43e,Akinoryu,Izutsu,3,4
Ms43w,Yoshinobori,Kumagatani,0,0
Ms44e,Daio,Nishonoseki,4,3
Ms44w,Hidezakura,Nakamura,3,4
