rank,rikishi,heya,w,l
Y1e,Musashimaru,Musashigawa,4,2
Y1w,Takanohana,Futagoyama,0,0
O1e,Kaio,Tomozuna,2,2
O1w,Chiyotaikai,Kokonoe,6,3
O2e,Asashoryu,Takasago,14,1
O2w,Musoyama,Musashigawa,10,5
O3e,Tochiazuma,Tamanoi,8,7
S1e,Wakanosato,Naruto,7,8
S1w,Kotomitsuki,Sadogatake,8,7
K1e,Kyokutenho,Oshima,7,8
K1w,Takanowaka,Naruto,11,4
M1e,Takanonami,Futagoyama,10,5
M1w,Tosanoumi,Isenoumi,8,7
M2e,Miyabiyama,Musashigawa,8,7
M2w,Hokutoriki,Hakkaku,5,10
M3e,Tamakasuga,Kataonami,2,13
M3w,Tamanoshima,Kataonami,5,10
M4e,Takamisakari,Azumazeki,5,10
M4w,Gojoro,Magaki,4,11
M5e,Kyokushuzan,Oshima,7,8
M5w,Shimotori,Tokitsukaze,7,8
M6e,Tochinonada,Kasugano,6,9
M6w,Kotoryu,Sadogatake,7,8
M7e,Toki,Takasago,9,6
M7w,Tokitsuumi,Tokitsukaze,8,7
M8e,Kaiho,Hakkaku,8,7
M8w,Aminishiki,Ajigawa,9,6
M9e,Kotonowaka,Sadogatake,10,5
M9w,Wakanoyama,Musashigawa,8,7
M10e,Dejima,Musashigawa,10,5
M10w,Ushiomaru,Azumazeki,3,7
M11e,Buyuzan,Musashigawa,4,11
M11w,Iwakiyama,Nakadachi,10,5
M12e,Tochinohana,Kasugano,6,9
M12w,Tochisakae,Kasugano,0,6
M13e,Tamarikido,Kataonami,6,9
M13w,Jumonji,Michinoku,8,7
M14e,Akinoshima,Futagoyama,9,6
M14w,Aogiyama,Tokitsukaze,6,9
M15e,Asanowaka,Takasago,5,10
J1e,Senshuyama,Takasago,5,10
J1w,Kasuganishiki,Kasugano,10,5
J2e,Takanotsuru,Naruto,10,5
J2w,Komahikari,Hanaregoma,7,8
J3e,Kobo,Miyagino,9,6
J3w,Otsukasa,Irumagawa,10,5
J4e,Chiyotenzan,Kokonoe,3,12
J4w,Kinkaiyama,Dewanoumi,8,7
J5e,Daizen,Nishonoseki,7,8
J5w,Oginishiki,Dewanoumi,7,8
J6e,Kasugao,Kasugayama,11,4
J6w,Toyozakura,Michinoku,7,8
J7e,Hamanishiki,Oitekaze,9,6
J7w,Wakakosho,Matsugane,8,7
J8e,Asasekiryu,Takasago,10,5
J8w,Kitazakura,Kitanoumi,5,10
J9e,Oikari,Isenoumi,10,5
J9w,Hayateumi,Oitekaze,0,0
J10e,Takekaze,Oguruma,10,5
J10w,Yotsukasa,Irumagawa,9,6
J11e,Wakatenro,Magaki,8,7
J11w,Ryuho,Michinoku,5,10
J12e,Furuichi,Onomatsu,4,11
J12w,Gokenzan,Futagoyama,7,8
J13e,Higonoumi,Mihogaseki,2,10
J13w,Harunoyama,Matsugane,9,6
Ms1e,Wakatoba,Oshiogawa,4,3
Ms1w,Shishio,Hakkaku,3,4
Ms2e,Juzan,Oshiogawa,5,2
Ms2w,Kotonomine,Sadogatake,4,3
Ms3e,Hamanoshima,Mihogaseki,3,4
Ms3w,Tomikaze,Oguruma,5,2
Ms4e,Asofuji,Ajigawa,3,4
Ms4w,Tanaka,Tomozuna,3,4
Ms5e,Asamiyoshi,Takasago,4,3
Ms5w,Hidenokuni,Magaki,4,3
Ms6e,Kotokanyu,Sadogatake,4,3
Ms6w,Tochitenko,Kasugano,1,2
Ms7e,Daishoma,Oitekaze,2,5
Ms7w,Tashiro,Tamanoi,2,5
Ms8e,Tamanokuni,Kataonami,6,1
Ms8w,Hoshitango,Michinoku,2,5
Ms9e,Kokkai,Oitekaze,4,3
Ms9w,Asahibenten,Oshima,2,5
Ms10e,Kotoiwakuni,Sadogatake,3,4
Ms10w,Sumanofuji,Nakamura,4,3
Ms11e,Yoshiazuma,Tamanoi,3,4
Ms11w,Otoryu,Oshiogawa,2,5
Ms12e,Towanoyama,Dewanoumi,5,2
Ms12w,Tokiyutaka,Tokitsukaze,3,4
Ms13e,Hokutoiwa,Hakkaku,4,3
Ms13w,Fukuzono,Izutsu,2,5
Ms14e,Kakizoe,Musashigawa,6,1
Ms14w,Daishodai,Oitekaze,4,3
Ms15e,Toyonokuni,Tokitsukaze,3,3
Ms15w,Fukkoyama,Dewanoumi,4,3
Ms16e,Takahijiri,Futagoyama,1,6
Ms16w,Ryukai,Naruto,5,2
Ms17e,Tochifudo,Kasugano,4,3
Ms17w,Fujinohana,Futagoyama,5,2
Ms18e,Saigo,Nakamura,1,6
Ms18w,Tochinoyama,Kasugano,3,4
Ms19e,Dewanofuji,Dewanoumi,7,0
Ms19w,Tamaasuka,Kataonami,3,4
Ms20e,Wakainami,Tatsunami,5,2
Ms20w,Daimanazuru,Asahiyama,3,4
Ms21e,Kirinofuji,Michinoku,3,4
