rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,13,2
Y1w,Takanohana,Futagoyama,14,1
O1e,Musashimaru,Musashigawa,12,3
O1w,Wakanohana,Futagoyama,9,6
O2e,Takanonami,Futagoyama,6,9
S1e,Akinoshima,Futagoyama,7,8
S1w,Kaio,Tomozuna,9,6
K1e,Takatoriki,Futagoyama,5,10
K1w,Kenko,Takadagawa,5,10
M1e,Terao,Izutsu,5,10
M1w,Higonoumi,Mihogaseki,6,7
M2e,Naminohana,Futagoyama,6,9
M2w,Takamisugi,Futagoyama,4,11
M3e,Daishoho,Tatsunami,5,10
M3w,Kotonishiki,Sadogatake,8,7
M4e,Wakashoyo,Futagoyama,3,12
M4w,Musoyama,Musashigawa,11,4
M5e,Kotonowaka,Sadogatake,9,6
M5w,Asanowaka,Wakamatsu,5,10
M6e,Misugisato,Futagoyama,8,7
M6w,Minatofuji,Minato,6,9
M7e,Mitoizumi,Takasago,5,10
M7w,Konishiki,Takasago,5,10
M8e,Kirishima,Izutsu,6,9
M8w,Tochinowaka,Kasugano,8,7
M9e,Kiraiho,Takadagawa,7,8
M9w,Kotobeppu,Sadogatake,8,7
M10e,Asahiyutaka,Oshima,6,9
M10w,Hamanoshima,Mihogaseki,7,8
M11e,Asanosho,Wakamatsu,8,7
M11w,Kyokudozan,Oshima,8,7
M12e,Kitakachidoki,Isenoumi,9,6
M12w,Mainoumi,Dewanoumi,9,6
M13e,Tokitsunada,Tokitsukaze,9,6
M13w,Tomonohana,Tatsunami,7,8
M14e,Kotoinazuma,Sadogatake,9,6
M14w,Kasugafuji,Ajigawa,8,7
M15e,Daishi,Oshiogawa,8,7
M15w,Oginishiki,Dewanoumi,8,7
M16e,Shikishima,Tatsutagawa,7,8
J1e,Tosanoumi,Isenoumi,14,1
J1w,Daizen,Nishonoseki,7,8
J2e,Toyonoumi,Futagoyama,9,6
J2w,Kanechika,Kitanoumi,8,7
J3e,Kyokugozan,Oshima,7,8
J3w,Oginohana,Dewanoumi,10,5
J4e,Rikio,Naruto,10,5
J4w,Hitachiryu,Oshiogawa,7,8
J5e,Kushimaumi,Dewanoumi,7,8
J5w,Aogiyama,Tokitsukaze,8,7
J6e,Wakanoyama,Musashigawa,8,7
J6w,Dairyu,Taiho,3,5
J7e,Kotogaume,Sadogatake,8,7
J7w,Daishoyama,Tatsunami,7,8
J8e,Kotofuji,Sadogatake,7,8
J8w,Tomoefuji,Kokonoe,4,11
J9e,Mutsuhokkai,Ajigawa,4,11
J9w,Tamakasuga,Kataonami,8,7
J10e,Gokenzan,Futagoyama,8,7
J10w,Daihisho,Asahiyama,7,8
J11e,Hoshiandesu,Michinoku,1,14
J11w,Ryudo,Tamanoi,8,7
J12e,Wakahayato,Miyagino,9,6
J12w,Tsurunofuji,Izutsu,4,11
J13e,Asahisato,Oshima,9,6
J13w,Kotoryu,Sadogatake,9,6
Ms1e,Chiyotaikai,Kokonoe,4,3
Ms1w,Kirinishiki,Kagamiyama,3,4
Ms2e,Kyokushuzan,Oshima,5,2
Ms2w,Tochinofuji,Kasugano,2,5
Ms3e,Mutetsuyama,Musashigawa,3,4
Ms3w,Yamato,Magaki,6,1
Ms4e,Gojoro,Magaki,6,1
Ms4w,Ouchi,Irumagawa,5,2
Ms5e,Shoeito,Izutsu,3,4
Ms5w,Sentoryu,Tomozuna,4,3
Ms6e,Owakamatsu,Taiho,3,4
Ms6w,Morimoto,Kasugano,2,5
Ms7e,Kiyota,Dewanoumi,2,5
Ms7w,Ganyu,Kitanoumi,7,0
Ms8e,Seifuriki,Oshiogawa,1,6
Ms8w,Sunahama,Takasago,4,3
Ms9e,Takanonada,Futagoyama,5,2
Ms9w,Umenosato,Takasago,3,4
Ms10e,Koriyama,Mihogaseki,4,3
Ms10w,Kotoarashi,Sadogatake,3,4
Ms11e,Shigenoumi,Musashigawa,5,2
Ms11w,Daiden,Taiho,1,6
Ms12e,Ohinode,Tatsunami,3,4
Ms12w,Genkai,Asahiyama,3,4
Ms13e,Daikaizan,Hanaregoma,2,5
Ms13w,Aka,Magaki,6,1
Ms14e,Aranonami,Musashigawa,5,2
Ms14w,Yutakafuji,Tokitsukaze,4,3
Ms15e,Wakakaze,Futagoyama,4,3
Ms15w,Kotokanyu,Sadogatake,4,3
Ms16e,Ohidake,Tamanoi,3,4
Ms16w,Yamanakayama,Magaki,3,4
Ms17e,Jumonji,Tatsutagawa,4,3
Ms17w,Tochitenko,Kasugano,4,3
Ms18e,Tsuchihashi,Tokitsukaze,1,6
Ms18w,Haguroumi,Tatsunami,2,5
Ms19e,Daiki,Azumazeki,5,2
Ms19w,Kusunosato,Futagoyama,5,2
Ms20e,Asanoyori,Wakamatsu,2,5
Ms20w,Ishide,Hanaregoma,2,5
Ms21e,Fusakaze,Wakamatsu,3,4
Ms21w,Daitengo,Taiho,4,3
Ms22e,Tsuruga,Hakkaku,4,3
Ms22w,Chiyotenzan,Kokonoe,4,3
Ms23e,Ominato,Minato,3,4
Ms23w,Shimanoryu,Matsugane,3,4
Ms24e,Karatsunada,Oshiogawa,2,5
Ms24w,Sumiya,Nakamura,4,3
Ms25e,Komafudo,Hanaregoma,3,4
Ms25w,Akinoshu,Izutsu,4,3
Ms26e,Chiyonosho,Kokonoe,5,2
Ms26w,Wakadozan,Futagoyama,1,6
Ms27e,Shiunryu,Izutsu,3,4
Ms27w,Kitazakura,Kitanoumi,6,1
Ms28e,Toyozakura,Tatsutagawa,5,2
Ms28w,Daihiryu,Taiho,3,4
