rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,13,2
Y1w,Musashimaru,Musashigawa,14,1
Y2e,Takanohana,Futagoyama,0,0
O1e,Chiyotaikai,Kokonoe,10,5
O1w,Dejima,Musashigawa,10,5
O2e,Kaio,Tomozuna,11,4
O2w,Miyabiyama,Musashigawa,8,7
S1e,Tochiazuma,Tamanoi,2,4
S1w,Musoyama,Musashigawa,10,5
K1e,Akinoshima,Futagoyama,7,8
K1w,Takanonami,Futagoyama,9,6
M1e,Tosanoumi,Isenoumi,5,10
M1w,Kotoryu,Sadogatake,1,14
M2e,Chiyotenzan,Kokonoe,6,9
M2w,Hayateumi,Oitekaze,9,6
M3e,Kyokutenho,Oshima,4,11
M3w,Tochinonada,Kasugano,4,11
M4e,Takatoriki,Futagoyama,6,9
M4w,Toki,Takasago,6,9
M5e,Oginishiki,Dewanoumi,5,10
M5w,Takanowaka,Naruto,5,10
M6e,Wakanoyama,Musashigawa,8,7
M6w,Kotonowaka,Sadogatake,7,8
M7e,Tochinohana,Kasugano,10,5
M7w,Takamisakari,Azumazeki,1,3
M8e,Kaiho,Hakkaku,7,8
M8w,Asanowaka,Wakamatsu,6,9
M9e,Tamakasuga,Kataonami,7,8
M9w,Aminishiki,Ajigawa,7,8
M10e,Tokitsuumi,Tokitsukaze,7,8
M10w,Wakanosato,Naruto,11,4
M11e,Otsukasa,Irumagawa,6,9
M11w,Minatofuji,Minato,6,9
M12e,Higonoumi,Mihogaseki,10,5
M12w,Sentoryu,Tomozuna,5,10
M13e,Kinkaiyama,Dewanoumi,5,10
M13w,Hamanoshima,Mihogaseki,9,6
M14e,Kyokushuzan,Oshima,9,6
M14w,Daishi,Oshiogawa,5,10
M15e,Tochisakae,Kasugano,8,7
J1e,Kotonishiki,Sadogatake,1,7
J1w,Oikari,Isenoumi,7,8
J2e,Jumonji,Tatsutagawa,9,6
J2w,Daizen,Nishonoseki,7,8
J3e,Tamarikido,Kataonami,7,8
J3w,Aogiyama,Tokitsukaze,7,8
J4e,Kotomitsuki,Sadogatake,14,1
J4w,Hamanishiki,Oitekaze,5,10
J5e,Shikishima,Tatsutagawa,8,7
J5w,Tamanonada,Kataonami,10,5
J6e,Terao,Izutsu,8,7
J6w,Gojoro,Magaki,1,4
J7e,Asashoryu,Wakamatsu,9,6
J7w,Yotsukasa,Irumagawa,5,10
J8e,Wakakosho,Matsugane,12,3
J8w,Buyuzan,Musashigawa,6,9
J9e,Kuniazuma,Tamanoi,9,5
J9w,Wakatsutomu,Matsugane,9,6
J10e,Juzan,Oshiogawa,9,6
J10w,Tamanokuni,Kataonami,7,8
J11e,Tomonohana,Tatsunami,6,9
J11w,Mitoizumi,Takasago,1,12
J12e,Kitazakura,Kitanoumi,6,9
J12w,Senshuyama,Takasago,8,7
J13e,Wakanojo,Magaki,6,9
J13w,Tomikaze,Oguruma,9,6
Ms1e,Kotoiwakuni,Sadogatake,2,6
Ms1w,Toyozakura,Tatsutagawa,5,2
Ms2e,Kasuganishiki,Kasugano,3,4
Ms2w,Masutsuyoshi,Mihogaseki,4,3
Ms3e,Kitakachidoki,Isenoumi,0,0
Ms3w,Kobo,Miyagino,4,3
Ms4e,Haruyama,Matsugane,4,3
Ms4w,Towanoyama,Dewanoumi,3,4
Ms5e,Kotokanyu,Sadogatake,6,1
Ms5w,Wakatoryu,Matsugane,4,3
Ms6e,Midorifuji,Onomatsu,2,5
Ms6w,Asanosho,Wakamatsu,2,5
Ms7e,Takamihana,Azumazeki,4,3
Ms7w,Goto,Futagoyama,1,2
Ms8e,Hoshitango,Michinoku,6,1
Ms8w,Komahikari,Hanaregoma,5,2
Ms9e,Hoshiandesu,Michinoku,2,5
Ms9w,Otoryu,Oshiogawa,3,4
Ms10e,Furuichi,Onomatsu,5,2
Ms10w,Toshinyama,Tamanoi,3,4
Ms11e,Kotonomine,Sadogatake,3,4
Ms11w,Ohinode,Tatsunami,0,0
Ms12e,Wakahayato,Miyagino,4,3
Ms12w,Tochinoyama,Kasugano,4,3
Ms13e,Hokutoriki,Hakkaku,5,2
Ms13w,Hidenokuni,Magaki,3,4
Ms14e,Fukuzono,Izutsu,4,3
Ms14w,Tanaka,Tomozuna,5,2
Ms15e,Tashiro,Tamanoi,1,6
Ms15w,Ogura,Asahiyama,2,5
Ms16e,Yamada,Oshiogawa,5,2
Ms16w,Asofuji,Ajigawa,2,5
Ms17e,Minami,Tokitsukaze,4,3
Ms17w,Wakatenro,Magaki,3,4
Ms18e,Ushiomaru,Azumazeki,3,4
Ms18w,Wakaazuma,Tamanoi,4,3
Ms19e,Dewanosato,Dewanoumi,3,4
Ms19w,Sekiyama,Naruto,6,1
Ms20e,Ueda,Futagoyama,4,3
Ms20w,Sumanofuji,Nakamura,7,0
Ms21e,Shigezakura,Nakamura,3,4
Ms21w,Futatsukuba,Tatsunami,4,3
Ms22e,Saigo,Nakamura,2,5
Ms22w,Kimenryu,Takasago,3,4
Ms23e,Hokutohikari,Hakkaku,3,4
Ms23w,Daimanazuru,Asahiyama,5,2
Ms24e,Tochitenko,Kasugano,1,6
Ms24w,Shinmei,Musashigawa,3,4
Ms25e,Gokenzan,Futagoyama,5,2
Ms25w,Torafusuyama,Mihogaseki,4,3
Ms26e,Daishodai,Oitekaze,4,3
Ms26w,Wakakinryu,Oshiogawa,2,5
Ms27e,Nakabuchi,Futagoyama,0,7
Ms27w,Moriyasu,Takasago,4,3
Ms28e,Susanoumi,Kitanoumi,3,4
Ms28w,Asahibenten,Oshima,0,0
Ms29e,Raido,Takadagawa,4,3
Ms29w,Dewaarashi,Dewanoumi,2,5
Ms30e,Shimotori,Tokitsukaze,5,2
Ms30w,Wakainami,Tatsunami,3,4
Ms31e,Natsubori,Futagoyama,3,4
Ms31w,Gokokuyama,Magaki,4,3
Ms32e,Kaishozan,Hanaregoma,4,3
Ms32w,Kotohikari,Sadogatake,5,2
Ms33e,Kyokutenzan,Oshima,1,6
Ms33w,Fusanohana,Futagoyama,3,4
Ms34e,Asahiumi,Oshima,3,4
Ms34w,Nishikikaze,Oguruma,6,1
Ms35e,Kakuo,Izutsu,6,1
Ms35w,Tsuchihashi,Tokitsukaze,2,5
Ms36e,Tsurusaki,Tamanoi,2,5
Ms36w,Yoshiazuma,Tamanoi,4,3
Ms37e,Kumai,Onomatsu,5,2
Ms37w,Hokutoiwa,Hakkaku,4,3
Ms38e,Ryukai,Naruto,4,3
Ms38w,Tochinofuji,Kasugano,4,3
Ms39e,Munakata,Kasugano,3,4
Ms39w,Yoshio,Tatsunami,2,5
Ms40e,Ryuho,Tatsutagawa,5,2
Ms40w,Hokutomine,Hakkaku,3,4
Ms41e,Shiganoumi,Tokitsukaze,2,5
Ms41w,Yamauchi,Musashigawa,3,4
Ms42e,Nadatsukasa,Irumagawa,5,2
