rank,rikishi,heya,w,l
Y1e,Musashimaru,Musashigawa,12,3
Y1w,Wakanohana,Futagoyama,0,0
Y2e,Akebono,Azumazeki,0,0
Y2w,Takanohana,Futagoyama,11,4
O1e,Chiyotaikai,Kokonoe,9,6
O1w,Dejima,Musashigawa,10,5
O2e,Takanonami,Futagoyama,6,9
S1e,Kaio,Tomozuna,11,4
S1w,Tochiazuma,Tamanoi,10,5
K1e,Musoyama,Musashigawa,10,5
K1w,Akinoshima,Futagoyama,3,12
K2w,Tosanoumi,Isenoumi,10,5
M1e,Tamakasuga,Kataonami,3,12
M1w,Miyabiyama,Musashigawa,8,7
M2e,Takatoriki,Futagoyama,2,13
M2w,Kotonishiki,Sadogatake,7,8
M3e,Kyokushuzan,Oshima,5,10
M3w,Asanosho,Wakamatsu,4,11
M4e,Terao,Izutsu,5,10
M4w,Aogiyama,Tokitsukaze,6,9
M5e,Kotonowaka,Sadogatake,8,7
M5w,Toki,Takasago,9,6
M6e,Wakanoyama,Musashigawa,7,8
M6w,Kotoryu,Sadogatake,9,6
M7e,Minatofuji,Minato,7,8
M7w,Higonoumi,Mihogaseki,8,7
M8e,Kyokutenho,Oshima,6,9
M8w,Chiyotenzan,Kokonoe,7,8
M9e,Asanowaka,Wakamatsu,9,6
M9w,Wakanosato,Naruto,5,7
M10e,Hamanoshima,Mihogaseki,8,7
M10w,Shikishima,Tatsutagawa,8,7
M11e,Kaiho,Hakkaku,8,7
M11w,Otsukasa,Irumagawa,8,7
M12e,Tokitsuumi,Tokitsukaze,8,7
M12w,Tochinonada,Kasugano,10,5
M13e,Ohinode,Tatsunami,8,7
M13w,Daizen,Nishonoseki,7,8
M14e,Ganyu,Kitanoumi,0,10
M14w,Takanowaka,Naruto,9,6
J1e,Kinkaiyama,Dewanoumi,10,5
J1w,Hayateumi,Oitekaze,8,7
J2e,Oikari,Isenoumi,11,4
J2w,Kitakachidoki,Isenoumi,5,10
J3e,Akinoshu,Izutsu,5,10
J3w,Dewaarashi,Dewanoumi,7,8
J4e,Susanoumi,Kitanoumi,6,9
J4w,Dewataira,Dewanoumi,5,10
J5e,Oginishiki,Dewanoumi,11,4
J5w,Wakanojo,Magaki,8,7
J6e,Tomonohana,Tatsunami,7,8
J6w,Mitoizumi,Takasago,8,7
J7e,Yotsukasa,Irumagawa,9,6
J7w,Tamanonada,Kataonami,6,9
J8e,Gojoro,Magaki,0,0
J8w,Hoshitango,Michinoku,9,6
J9e,Daishi,Oshiogawa,8,7
J9w,Tochinohana,Kasugano,7,8
J10e,Kobo,Miyagino,7,8
J10w,Mainoumi,Dewanoumi,6,9
J11e,Kitazakura,Kitanoumi,7,8
J11w,Towanoyama,Dewanoumi,3,12
J12e,Kotomitsuki,Sadogatake,9,6
J12w,Jumonji,Tatsutagawa,9,6
J13e,Tamarikido,Kataonami,6,9
J13w,Sentoryu,Tomozuna,9,6
Ms1e,Wakakosho,Matsugane,4,3
Ms1w,Aminishiki,Ajigawa,4,3
Ms2e,Toyozakura,Tatsutagawa,3,4
Ms2w,Kato,Azumazeki,6,1
Ms3e,Futatsukuba,Tatsunami,3,4
Ms3w,Buyuzan,Musashigawa,3,4
Ms4e,Kimenryu,Takasago,1,6
Ms4w,Tomikaze,Oguruma,3,4
Ms5e,Kotoiwakuni,Sadogatake,6,1
Ms5w,Arauma,Isenoumi,3,4
Ms6e,Haruyama,Matsugane,2,5
Ms6w,Wakatsutomu,Matsugane,5,2
Ms7e,Goto,Futagoyama,4,3
Ms7w,Tochisakae,Kasugano,5,2
Ms8e,Wakahayato,Miyagino,2,5
Ms8w,Torafusuyama,Mihogaseki,3,4
Ms9e,Hokutoriki,Hakkaku,2,5
Ms9w,Midorifuji,Onomatsu,5,2
Ms10e,Juzan,Oshiogawa,4,3
Ms10w,Tochinofuji,Kasugano,4,3
Ms11e,Hokutoiwa,Hakkaku,2,5
Ms11w,Saigo,Nakamura,5,2
Ms12e,Aranonami,Musashigawa,3,4
Ms12w,Kanechika,Kitanoumi,5,2
Ms13e,Komahikari,Hanaregoma,3,4
Ms13w,Wakakinryu,Oshiogawa,1,6
Ms14e,Tanaka,Tomozuna,4,3
Ms14w,Takahama,Oitekaze,4,3
Ms15e,Karatsunada,Oshiogawa,3,4
Ms15w,Kotonomine,Sadogatake,3,4
Ms16e,Tamanokuni,Kataonami,5,2
Ms16w,Fukuzono,Izutsu,2,5
Ms17e,Senshuyama,Takasago,5,2
Ms17w,Ushiomaru,Azumazeki,4,3
Ms18e,Wakaazuma,Tamanoi,4,3
Ms18w,Hokutohikari,Hakkaku,3,4
Ms19e,Furuichi,Onomatsu,4,3
Ms19w,Genkai,Asahiyama,2,5
Ms20e,Takanagai,Naruto,3,4
Ms20w,Takamihana,Azumazeki,3,4
Ms21e,Minami,Tokitsukaze,4,3
Ms21w,Kuniazuma,Tamanoi,6,1
Ms22e,Wakatenro,Magaki,2,5
Ms22w,Ogura,Asahiyama,4,3
Ms23e,Hisatsuryu,Izutsu,5,2
Ms23w,Kotokanyu,Sadogatake,4,3
Ms24e,Yoshiazuma,Tamanoi,1,6
Ms24w,Yutakafuji,Tokitsukaze,4,3
Ms25e,Tochifudo,Kasugano,0,0
Ms25w,Natsubori,Futagoyama,4,3
Ms26e,Asahibenten,Oshima,5,2
Ms26w,Raiko,Hakkaku,1,6
Ms27e,Asashoryu,Wakamatsu,6,1
Ms27w,Teruazuma,Tamanoi,3,4
Ms28e,Nadatsukasa,Irumagawa,4,3
Ms28w,Daiden,Taiho,2,5
Ms29e,Shinmei,Musashigawa,0,0
Ms29w,Kasuganishiki,Kasugano,3,4
Ms30e,Wakanomiya,Magaki,4,3
Ms30w,Nodera,Matsugane,3,4
Ms31e,Kotohino,Sadogatake,5,2
Ms31w,Asofuji,Ajigawa,5,2
Ms32e,Yamauchi,Musashigawa,2,5
Ms32w,Otoryu,Oshiogawa,4,3
Ms33e,Tokiyutaka,Tokitsukaze,3,4
Ms33w,Tochitenko,Kasugano,2,5
Ms34e,Chiyononada,Kokonoe,3,4
Ms34w,Nishino,Oitekaze,4,3
Ms35e,Fukunoryu,Futagoyama,2,5
Ms35w,Nanbara,Minato,2,5
Ms36e,Wakakaze,Futagoyama,4,3
Ms36w,Wakainami,Tatsunami,5,2
Ms37e,Futasewaka,Asahiyama,4,3
Ms37w,Kabutonishiki,Kabutoyama,4,3
Ms38e,Ryuho,Tatsutagawa,0,2
Ms38w,Tsurusaki,Tamanoi,5,2
