rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,14,1
O1e,Tochiazuma,Tamanoi,2,2
O1w,Chiyotaikai,Kokonoe,11,4
O2w,Kaio,Tomozuna,10,5
S1e,Kotooshu,Sadogatake,11,4
S1w,Kotomitsuki,Sadogatake,8,7
K1e,Kyokutenho,Oshima,8,7
K1w,Hakuho,Miyagino,9,6
M1e,Tamanoshima,Kataonami,8,7
M1w,Hokutoriki,Hakkaku,2,13
M2e,Futeno,Dewanoumi,3,8
M2w,Kakizoe,Musashigawa,4,11
M3e,Wakanosato,Naruto,0,0
M3w,Dejima,Musashigawa,5,10
M4e,Miyabiyama,Musashigawa,10,5
M4w,Iwakiyama,Sakaigawa,7,8
M5e,Kisenosato,Naruto,5,10
M5w,Ama,Ajigawa,7,8
M6e,Aminishiki,Ajigawa,7,8
M6w,Kokkai,Oitekaze,9,6
M7e,Kotoshogiku,Sadogatake,6,9
M7w,Tokitenku,Tokitsukaze,10,5
M8e,Roho,Otake,10,5
M8w,Toyonoshima,Tokitsukaze,7,8
M9e,Takamisakari,Azumazeki,7,8
M9w,Takekaze,Oguruma,9,6
M10e,Kyokushuzan,Oshima,7,8
M10w,Takanowaka,Naruto,1,11
M11e,Tosanoumi,Isenoumi,5,10
M11w,Kotonowaka,Sadogatake,5,9
M12e,Wakatoba,Oguruma,5,10
M12w,Asasekiryu,Takasago,9,6
M13e,Hakurozan,Hatachiyama,10,5
M13w,Shunketsu,Hanaregoma,6,9
M14e,Tochinohana,Kasugano,11,4
M14w,Shimotori,Tokitsukaze,0,0
M15e,Kasuganishiki,Kasugano,9,6
M15w,Tamaasuka,Kataonami,0,5
M16e,Katayama,Onomatsu,7,8
M16w,Kasugao,Kasugayama,8,7
M17e,Jumonji,Michinoku,9,6
M17w,Tochinonada,Kasugano,7,8
J1e,Tochisakae,Kasugano,9,6
J1w,Toyozakura,Michinoku,10,5
J2e,Tamakasuga,Kataonami,5,10
J2w,Kitazakura,Kitanoumi,8,7
J3e,Daishodai,Oitekaze,8,7
J3w,Tokitsuumi,Tokitsukaze,9,6
J4e,Kaiho,Hakkaku,5,10
J4w,Baruto,Mihogaseki,0,1
J5e,Senshuyama,Takasago,8,7
J5w,Yoshikaze,Oguruma,10,5
J6e,Buyuzan,Musashigawa,7,8
J6w,Harunoyama,Matsugane,6,9
J7e,Ushiomaru,Azumazeki,9,6
J7w,Dairaido,Takadagawa,10,5
J8e,Shiraishi,Mihogaseki,1,8
J8w,Daimanazuru,Asahiyama,9,6
J9e,Kobo,Miyagino,7,8
J9w,Kyokunankai,Oshima,6,9
J10e,Chiyotenzan,Kokonoe,4,11
J10w,Asofuji,Ajigawa,9,6
J11e,Otsukasa,Irumagawa,10,5
J11w,Masatsukasa,Irumagawa,5,10
J12e,Kanbayashi,Hakkaku,7,8
J12w,Takanotsuru,Naruto,8,7
J13e,Toki,Takasago,12,3
J13w,Ryuho,Michinoku,8,7
J14e,Yotsukasa,Irumagawa,0,15
J14w,Kakuryu,Izutsu,5,10
Ms1e,Hochiyama,Sakaigawa,3,4
Ms1w,Kotokasuga,Sadogatake,4,3
Ms2e,Mokonami,Tatsunami,5,2
Ms2w,Takamifuji,Azumazeki,3,4
Ms3e,Homasho,Shikoroyama,5,2
Ms3w,Wakakirin,Oguruma,4,3
Ms4e,Satoyama,Mihogaseki,5,2
Ms4w,Tamamitsukuni,Kataonami,1,7
Ms5e,Kinkaiyama,Dewanoumi,4,3
Ms5w,Sumanofuji,Nakamura,6,1
Ms6e,Nakao,Matsugane,2,5
Ms6w,Raiko,Hakkaku,3,4
Ms7e,Daishoma,Oitekaze,4,3
Ms7w,Hokutoiwa,Hakkaku,6,1
Ms8e,Oga,Takasago,3,4
Ms8w,Hayateumi,Oitekaze,0,0
Ms9e,Koryu,Hanakago,3,4
Ms9w,Kotokanyu,Sadogatake,2,5
Ms10e,Yoshiazuma,Tamanoi,4,3
Ms10w,Nodera,Matsugane,0,0
Ms11e,Chiyohakuho,Kokonoe,4,3
Ms11w,Yoshio,Tatsunami,2,5
Ms12e,Tamarikido,Kataonami,5,2
Ms12w,Fukuzono,Izutsu,4,3
Ms13e,Isobe,Irumagawa,3,4
Ms13w,Nishikikaze,Oguruma,3,4
Ms14e,Yanagawa,Mihogaseki,5,2
Ms14w,Ryuo,Miyagino,4,3
Ms15e,Takanoyama,Naruto,2,5
Ms15w,Wakainami,Tatsunami,2,5
Ms16e,Kakureizan,Izutsu,3,4
Ms16w,Komanofuji,Hanaregoma,1,6
Ms17e,Dewaotori,Dewanoumi,5,2
Ms17w,Takakoyama,Naruto,3,4
Ms18e,Surugatsukasa,Irumagawa,3,4
Ms18w,Yutakamaru,Tatsunami,2,5
Ms19e,Sotenzan,Tokitsukaze,3,4
Ms19w,Yotsuguruma,Isenoumi,4,3
Ms20e,Bushuyama,Musashigawa,4,3
Ms20w,Musashiryu,Musashigawa,5,2
Ms21e,Daisogen,Shikihide,4,3
Ms21w,Hoshihikari,Hakkaku,4,3
Ms22e,Rikiryu,Hanakago,5,2
Ms22w,Omiryu,Hanaregoma,1,6
Ms23e,Tenichi,Kitanoumi,3,4
Ms23w,Kimurayama,Kasugano,4,3
Ms24e,Furuichi,Onomatsu,5,2
Ms24w,Tochitenko,Kasugano,4,3
Ms25e,Asahimaru,Takasago,3,4
Ms25w,Kirinowaka,Michinoku,5,2
Ms26e,Kitataiki,Kitanoumi,6,1
Ms26w,Maikaze,Oguruma,3,4
Ms27e,Takahama,Oitekaze,2,5
Ms27w,Omusashi,Musashigawa,2,5
Ms28e,Dewanosato,Dewanoumi,3,4
Ms28w,Koriyama,Mihogaseki,2,5
Ms29e,Kaonishiki,Azumazeki,2,3
Ms29w,Arawashi,Araiso,4,3
Ms30e,Asahibenten,Oshima,3,4
Ms30w,Matsumidori,Onomatsu,3,4
Ms31e,Fujitsukasa,Irumagawa,2,5
Ms31w,Shibuya,Tamanoi,5,2
Ms32e,Dewanofuji,Dewanoumi,3,4
Ms32w,Sawai,Sakaigawa,7,0
Ms33e,Kakuo,Izutsu,4,3
Ms33w,Kotohikari,Sadogatake,3,4
Ms34e,Hokutojo,Hakkaku,4,3
Ms34w,Nakanokuni,Minato,5,2
Ms35e,Kagaya,Kasugano,5,2
Ms35w,Fukkoyama,Dewanoumi,1,6
Ms36e,Hananosato,Takasago,2,5
Ms36w,Daitensho,Takashima,6,1
Ms37e,Hoshikaze,Oguruma,4,3
Ms37w,Wakatenro,Magaki,4,3
