rank,rikishi,heya,w,l
Y1e,Harumafuji,Isegahama,9,6
Y1w,Hakuho,Miyagino,15,0
O1e,Kisenosato,Naruto,10,5
O1w,Kotooshu,Sadogatake,1,5
O2e,Kakuryu,Izutsu,8,7
O2w,Kotoshogiku,Sadogatake,8,7
S1e,Goeido,Sakaigawa,10,5
S1w,Baruto,Onoe,9,6
K1e,Tochiozan,Kasugano,10,5
K1w,Aminishiki,Isegahama,7,8
M1e,Takayasu,Naruto,5,10
M1w,Tochinoshin,Kasugano,7,8
M2e,Chiyotairyu,Kokonoe,3,4
M2w,Myogiryu,Sakaigawa,8,7
M3e,Tokitenku,Tokitsukaze,5,10
M3w,Ikioi,Isenoumi,4,11
M4e,Toyonoshima,Tokitsukaze,7,8
M4w,Shohozan,Matsugane,7,8
M5e,Aran,Mihogaseki,8,7
M5w,Kaisei,Tomozuna,3,12
M6e,Gagamaru,Kise,5,10
M6w,Kitataiki,Kitanoumi,10,5
M7e,Okinoumi,Hakkaku,11,4
M7w,Toyohibiki,Sakaigawa,6,9
M8e,Aoiyama,Kasugano,9,6
M8w,Kyokutenho,Tomozuna,7,8
M9e,Fujiazuma,Tamanoi,8,7
M9w,Yoshikaze,Oguruma,9,6
M10e,Takarafuji,Isegahama,11,4
M10w,Tamawashi,Kataonami,4,11
M11e,Takekaze,Oguruma,9,6
M11w,Jokoryu,Kise,9,6
M12e,Shotenro,Fujishima,8,7
M12w,Masunoyama,Chiganoura,7,8
M13e,Tochinowaka,Kasugano,0,7
M13w,Sadanofuji,Sakaigawa,9,6
M14e,Chiyonokuni,Kokonoe,7,8
M14w,Sagatsukasa,Irumagawa,2,6
M15e,Daido,Onomatsu,8,7
M15w,Sotairyu,Tokitsukaze,4,11
M16e,Oiwato,Hakkaku,5,10
M16w,Wakanosato,Naruto,9,6
J1e,Homasho,Shikoroyama,0,0
J1w,Kotoyuki,Sadogatake,6,9
J2e,Kyokushuho,Tomozuna,12,3
J2w,Daikiho,Miyagino,9,6
J3e,Asahisho,Tomozuna,8,7
J3w,Chiyootori,Kokonoe,10,5
J4e,Homarefuji,Isegahama,10,5
J4w,Takanoiwa,Takanohana,8,7
J5e,Tokushoryu,Kise,7,8
J5w,Tenkaiho,Onoe,7,8
J6e,Tamaasuka,Kataonami,8,7
J6w,Tanzo,Onomatsu,6,9
J7e,Wakakoyu,Onomatsu,6,9
J7w,Oniarashi,Asahiyama,6,9
J8e,Azumaryu,Tamanoi,12,3
J8w,Takanoyama,Naruto,6,9
J9e,Miyabiyama,Fujishima,3,12
J9w,Tokushinho,Kise,7,8
J10e,Satoyama,Onoe,9,6
J10w,Yoshiazuma,Tamanoi,5,10
J11e,Kimurayama,Kasugano,7,8
J11w,Asasekiryu,Takasago,10,5
J12e,Akiseyama,Kise,7,8
J12w,Kagamio,Kagamiyama,7,8
J13e,Nionoumi,Kitanoumi,10,5
J13w,Tochihiryu,Kasugano,8,7
J14e,Hochiyama,Sakaigawa,5,10
J14w,Sensho,Shikihide,4,11
Ms1e,Kitaharima,Kitanoumi,5,2
Ms1w,Kawanari,Oguruma,1,6
Ms2e,Arawashi,Minezaki,3,4
Ms2w,Chiyomaru,Kokonoe,3,4
Ms3e,Kotokuni,Sadogatake,3,4
Ms3w,Seiro,Shikoroyama,4,3
Ms4e,Chiyoarashi,Kokonoe,6,1
Ms4w,Sadanoumi,Sakaigawa,2,3
Ms5e,Higonojo,Kise,3,4
Ms5w,Chiyoo,Kokonoe,5,2
Ms6e,Nishikigi,Isenoumi,2,5
Ms6w,Kotomisen,Sadogatake,4,3
Ms7e,Kamei,Kise,7,0
Ms7w,Fujimoto,Onomatsu,3,4
Ms8e,Kairyu,Dewanoumi,2,5
Ms8w,Kotoyutaka,Sadogatake,2,5
Ms9e,Shoho,Kasugayama,4,3
Ms9w,Shironoryu,Sakaigawa,1,3
Ms10e,Ryuden,Takadagawa,0,0
Ms10w,Sakaguchi,Tamanoi,4,3
Ms10TD,Endo,Oitekaze,5,2
Ms11e,Masuraumi,Onomatsu,0,0
Ms11w,Hokaho,Miyagino,3,4
Ms12e,Hamaguchi,Kise,4,3
Ms12w,Kaonishiki,Azumazeki,2,5
Ms13e,Wakanoshima,Shibatayama,3,4
Ms13w,Sakigake,Shibatayama,6,1
Ms14e,Masakaze,Oguruma,3,4
Ms14w,Kasugakuni,Kasugayama,4,3
Ms15e,Fukugoriki,Arashio,4,3
Ms15w,Shosei,Sakaigawa,3,4
Ms16e,Byakko,Azumazeki,2,5
Ms16w,Saishin,Chiganoura,4,3
Ms17e,Higoarashi,Kise,5,2
Ms17w,Tokachiumi,Hakkaku,2,5
Ms18e,Masunosho,Chiganoura,3,4
Ms18w,Kazafuzan,Nishikido,2,5
Ms19e,Shoketsu,Shibatayama,3,4
Ms19w,Takatoshi,Takanohana,4,3
Ms20e,Dewahayate,Dewanoumi,5,2
Ms20w,Wakamisho,Magaki,5,2
Ms21e,Kimikaze,Oguruma,3,4
Ms21w,Tatsu,Takadagawa,3,4
Ms22e,Nankairiki,Kise,1,6
Ms22w,Yamatofuji,Onomatsu,5,2
Ms23e,Osunaarashi,Otake,6,1
Ms23w,Kyokutaisei,Tomozuna,4,3
Ms24e,Toyonokuni,Tokitsukaze,1,6
Ms24w,Buseizan,Fujishima,2,5
Ms25e,Maeta,Shibatayama,4,3
Ms25w,Irie,Tamanoi,4,3
Ms26e,Dairaido,Takadagawa,4,3
Ms26w,Takageppo,Takanohana,4,3
Ms27e,Aisaka,Onomatsu,0,7
Ms27w,Kihonoumi,Dewanoumi,4,3
Ms28e,Wakakeisho,Oitekaze,2,5
Ms28w,Iwasaki,Kise,3,4
Ms29e,Aozora,Kasugano,5,2
Ms29w,Mugendai,Fujishima,5,2
Ms30e,Musashiumi,Fujishima,5,2
Ms30w,Kotokobai,Sadogatake,3,4
Ms31e,Mitoyutaka,Nishikido,3,3
Ms31w,Kotofukuju,Sadogatake,3,4
Ms32e,Nogami,Oguruma,4,3
Ms32w,Ryuonami,Tatsunami,6,1
Ms33e,Tsurubayashi,Kise,2,5
Ms33w,Inoue,Kise,3,4
Ms34e,Sasakiyama,Kise,2,5
Ms34w,Mankajo,Kasugayama,4,3
Ms35e,Ryuo,Miyagino,2,5
Ms35w,Asatenmai,Takasago,4,3
Ms36e,Towanoyama,Dewanoumi,1,6
Ms36w,Hokkairyu,Kitanoumi,4,3
Ms37e,Hokuo,Takadagawa,3,4
Ms37w,Tochimaru,Kasugano,3,4
Ms38e,Wakaryusei,Shibatayama,3,4
Ms38w,Matsumoto,Shikoroyama,4,3
Ms39e,Wakakasuga,Kasugayama,3,4
Ms39w,Daigofuji,Nishikido,5,2
Ms40e,Rendaiyama,Kise,2,5
Ms40w,Kotoeko,Sadogatake,4,3
Ms41e,Chiyoshoma,Kokonoe,4,3
Ms41w,Nishikikaze,Oguruma,5,2
Ms42e,Notoazuma,Tamanoi,2,5
Ms42w,Amatsu,Onomatsu,3,4
Ms43e,Suzaku,Hakkaku,4,3
Ms43w,Kaidonami,Tatsunami,5,2
Ms44e,Shiroryu,Minezaki,2,5
Ms44w,Dewaotori,Dewanoumi,5,2
Ms45e,Kansei,Sakaigawa,5,2
Ms45w,Akinokawa,Takadagawa,3,4
Ms46e,Terutsuyoshi,Isegahama,6,1
Ms46w,Katsunofuji,Sakaigawa,3,4
Ms47e,Akinoyama,Takadagawa,3,4
Ms47w,Karatsuumi,Tamanoi,4,3
Ms48e,Notozakura,Onomatsu,2,5
Ms48w,Fujinoumi,Dewanoumi,3,4
Ms49e,Daieisho,Oitekaze,3,4
Ms49w,Tenichi,Kitanoumi,4,3
Ms50e,Sasanoyama,Kise,5,2
Ms50w,Aonosho,Dewanoumi,2,5
Ms51e,Meisei,Tatsunami,3,4
Ms51w,Asabenkei,Takasago,5,2
Ms52e,Hagane,Izutsu,3,4
Ms52w,Sasayama,Kise,1,6
Ms53e,Kaorufuji,Mihogaseki,4,3
Ms53w,Taiga,Shikihide,4,3
Ms54e,Kotootori,Sadogatake,2,5
Ms54w,Teraomaru,Shikoroyama,4,3
Ms55e,Tochinohama,Kasugano,4,3
Ms55w,Ikinoshima,Tamanoi,2,5
Ms56e,Hokudozan,Hakkaku,4,3
Ms56w,Chiyosakae,Kokonoe,4,3
Ms57e,Tokizakura,Azumazeki,3,4
Ms57w,Takakiho,Takanohana,6,1
Ms58e,Tochiminato,Kasugano,3,4
Ms58w,Daishoryu,Oitekaze,5,2
Ms59e,Sadanishiki,Dewanoumi,4,3
Ms59w,Tamadaiki,Kataonami,0,0
Ms60e,Kotodaishin,Sadogatake,2,5
Ms60w,Daikamifusa,Asahiyama,3,4
Sd1e,Daiseiho,Shibatayama,3,4
Sd1w,Daionami,Tatsunami,2,5
Sd2e,Kisenoyama,Kise,5,2
Sd2w,Kisomitsuru,Tokitsukaze,4,3
Sd3e,Migikataagari,Otake,6,1
Sd3w,Hakiai,Kitanoumi,5,2
Sd4e,Matsubayama,Kasugayama,1,6
Sd4w,Koshinoryu,Fujishima,4,3
Sd5e,Miyamaru,Kitanoumi,4,3
Sd5w,Tochihayate,Kasugano,1,6
Sd6e,Kotokuzan,Arashio,3,4
