rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,15,0
Y1w,Kakuryu,Izutsu,10,5
Y2e,Harumafuji,Isegahama,11,4
O1e,Kisenosato,Tagonoura,11,4
O1w,Kotoshogiku,Sadogatake,9,6
O2w,Goeido,Sakaigawa,8,7
S1e,Aoiyama,Kasugano,5,10
S1w,Ichinojo,Minato,6,9
K1e,Takayasu,Tagonoura,6,9
K1w,Tochiozan,Kasugano,7,8
M1e,Takarafuji,Isegahama,7,8
M1w,Tochinoshin,Kasugano,6,9
M2e,Terunofuji,Isegahama,8,7
M2w,Ikioi,Isenoumi,1,14
M3e,Endo,Oitekaze,6,9
M3w,Aminishiki,Isegahama,6,9
M4e,Toyonoshima,Tokitsukaze,7,8
M4w,Jokoryu,Kise,5,7
M5e,Kaisei,Tomozuna,7,8
M5w,Chiyotairyu,Kokonoe,1,6
M6e,Okinoumi,Hakkaku,9,6
M6w,Toyohibiki,Sakaigawa,3,12
M7e,Kyokutenho,Tomozuna,5,10
M7w,Chiyootori,Kokonoe,5,8
M8e,Myogiryu,Sakaigawa,9,6
M8w,Sadanoumi,Sakaigawa,9,6
M9e,Tamawashi,Kataonami,10,5
M9w,Takekaze,Oguruma,9,6
M10e,Sokokurai,Arashio,6,9
M10w,Homarefuji,Isegahama,8,7
M11e,Shohozan,Nishonoseki,8,7
M11w,Yoshikaze,Oguruma,8,7
M12e,Kyokushuho,Tomozuna,8,7
M12w,Arawashi,Minezaki,7,8
M13e,Osunaarashi,Otake,8,7
M13w,Tokitenku,Tokitsukaze,9,6
M14e,Kotoyuki,Sadogatake,8,7
M14w,Chiyomaru,Kokonoe,7,8
M15e,Sadanofuji,Sakaigawa,8,7
M15w,Kagamio,Kagamiyama,7,8
M16e,Tokushoryu,Kise,11,4
M16w,Tosayutaka,Tokitsukaze,0,2
J1e,Amuru,Onomatsu,8,7
J1w,Wakanosato,Tagonoura,5,10
J2e,Asasekiryu,Takasago,5,10
J2w,Gagamaru,Kise,11,4
J3e,Kitataiki,Kitanoumi,13,2
J3w,Daido,Onomatsu,6,9
J4e,Asahisho,Tomozuna,9,6
J4w,Takanoiwa,Takanohana,6,9
J5e,Shotenro,Fujishima,5,10
J5w,Kitaharima,Kitanoumi,6,9
J6e,Tamaasuka,Kataonami,8,7
J6w,Tochinowaka,Kasugano,0,0
J7e,Tenkaiho,Onoe,7,8
J7w,Satoyama,Onoe,5,10
J8e,Fujiazuma,Tamanoi,9,6
J8w,Kagayaki,Takadagawa,11,4
J9e,Seiro,Shikoroyama,9,6
J9w,Sotairyu,Tokitsukaze,6,9
J10e,Chiyoo,Kokonoe,8,7
J10w,Akiseyama,Kise,6,9
J11e,Onosho,Onomatsu,8,7
J11w,Hidenoumi,Kise,9,6
J12e,Azumaryu,Tamanoi,6,9
J12w,Tokushinho,Kise,5,10
J13e,Daieisho,Oitekaze,10,5
J13w,Tochihiryu,Kasugano,4,11
J14e,Sakigake,Shibatayama,5,10
J14w,Masunoyama,Chiganoura,9,6
Ms1e,Kawanari,Oguruma,4,3
Ms1w,Kotoeko,Sadogatake,4,3
Ms2e,Keitenkai,Onomatsu,3,4
Ms2w,Horikiri,Shikoroyama,5,2
Ms3e,Sasanoyama,Kise,2,5
Ms3w,Dewahayate,Dewanoumi,2,5
Ms4e,Kizenryu,Kise,4,3
Ms4w,Yoshiazuma,Tamanoi,3,4
Ms5e,Wakanoshima,Shibatayama,4,3
Ms5w,Irie,Tamanoi,3,4
Ms6e,Higoarashi,Kise,2,5
Ms6w,Ishiura,Miyagino,6,1
Ms7e,Homasho,Shikoroyama,0,0
Ms7w,Nishikigi,Isenoumi,5,2
Ms8e,Abiko,Oitekaze,5,2
Ms8w,Akua,Tatsunami,3,4
Ms9e,Kairyu,Dewanoumi,3,4
Ms9w,Kotomisen,Sadogatake,3,4
Ms10e,Kyokutaisei,Tomozuna,4,3
Ms10w,Gochozan,Minezaki,4,3
Ms11e,Chiyosakae,Kokonoe,1,6
Ms11w,Hakuyozan,Takadagawa,3,4
Ms12e,Kawabata,Oitekaze,6,1
Ms12w,Takagi,Kise,5,2
Ms13e,Oiwato,Hakkaku,5,2
Ms13w,Ryuonami,Tatsunami,2,5
Ms14e,Yamatofuji,Onomatsu,4,3
Ms14w,Chiyoarashi,Kokonoe,4,3
Ms15e,Sagatsukasa,Irumagawa,4,3
Ms15w,Hokaho,Miyagino,4,3
Ms16e,Daishoryu,Oitekaze,3,4
Ms16w,Chiyoshoma,Kokonoe,2,5
Ms17e,Masunoumi,Chiganoura,3,4
Ms17w,Akinokawa,Takadagawa,1,6
Ms18e,Daishoho,Oitekaze,5,2
Ms18w,Meisei,Tatsunami,5,2
Ms19e,Horyuyama,Tamanoi,3,4
Ms19w,Mizuguchi,Kasugayama,3,4
Ms20e,Matsumoto,Shikoroyama,2,5
Ms20w,Sensho,Shikihide,1,6
Ms21e,Tochimaru,Kasugano,4,3
Ms21w,Daishoiwa,Oitekaze,4,3
Ms22e,Terutsuyoshi,Isegahama,6,1
Ms22w,Onami,Arashio,3,4
Ms23e,Mitoyutaka,Nishikido,0,0
Ms23w,Aokishin,Kasugano,3,4
Ms24e,Hakunishiki,Kasugayama,4,3
Ms24w,Aozora,Kasugano,2,5
Ms25e,Asabenkei,Takasago,4,3
Ms25w,Suzaku,Hakkaku,4,3
Ms26e,Sasakiyama,Kise,5,2
Ms26w,Masakaze,Oguruma,5,2
Ms27e,Ohara,Shikoroyama,3,4
Ms27w,Haguroho,Tatsunami,4,2
Ms28e,Dairaido,Takadagawa,2,5
Ms28w,Shinohara,Onomatsu,1,6
Ms29e,Tamadaiki,Kataonami,4,3
Ms29w,Tochinosato,Kasugano,3,4
Ms30e,Terao,Shikoroyama,2,5
Ms30w,Fukugoriki,Arashio,5,2
Ms31e,Takakiho,Takanohana,3,4
Ms31w,Wakayama,Onomatsu,5,2
Ms32e,Masutoo,Chiganoura,5,2
Ms32w,Dewaotori,Dewanoumi,1,6
Ms33e,Kaonishiki,Azumazeki,4,3
Ms33w,Higonojo,Kise,3,4
Ms34e,Kotodaigo,Sadogatake,4,3
Ms34w,Tsurubayashi,Kise,2,5
Ms35e,Katsunofuji,Sakaigawa,3,4
Ms35w,Kasugakuni,Kasugayama,3,3
Ms36e,Rikishin,Tatsunami,5,2
Ms36w,Kotaro,Fujishima,3,4
Ms37e,Komakiryu,Kise,0,4
Ms37w,Shodai,Tokitsukaze,7,0
Ms38e,Tochinobori,Kasugano,4,3
Ms38w,Mizuta,Takanohana,2,5
Ms39e,Ikeru,Onomatsu,4,3
Ms39w,Kisenoyama,Kise,5,2
Ms40e,Shiba,Kise,2,5
Ms40w,Kotokobai,Sadogatake,4,3
Ms41e,Byakko,Azumazeki,4,3
Ms41w,Daiseiho,Shibatayama,3,4
Ms42e,Asakoki,Takasago,2,5
Ms42w,Kaorufuji,Kasugano,2,5
Ms43e,Kihonoumi,Dewanoumi,3,4
Ms43w,Nionoumi,Kitanoumi,4,3
Ms44e,Musashiumi,Fujishima,4,3
Ms44w,Shosei,Sakaigawa,3,4
Ms45e,Hamaguchi,Kise,6,1
Ms45w,Hitenryu,Tatsunami,4,3
Ms46e,Sasayama,Kise,3,4
Ms46w,Koba,Kise,5,2
Ms47e,Bungonishiki,Dewanoumi,2,5
Ms47w,Notoazuma,Tamanoi,2,5
Ms48e,Masunosho,Chiganoura,6,1
Ms48w,Chiyonokuni,Kokonoe,0,0
