rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,14,1
O1e,Hakuho,Miyagino,13,2
O1w,Chiyotaikai,Kokonoe,9,6
O2e,Kaio,Tomozuna,9,6
O2w,Kotooshu,Sadogatake,8,7
O3w,Tochiazuma,Tamanoi,8,7
S1e,Miyabiyama,Musashigawa,10,5
S1w,Kotomitsuki,Sadogatake,8,7
K1e,Asasekiryu,Takasago,1,2
K1w,Kisenosato,Naruto,8,7
M1e,Kotoshogiku,Sadogatake,3,12
M1w,Kyokushuzan,Oshima,3,12
M2e,Hakurozan,Kitanoumi,2,13
M2w,Kyokutenho,Oshima,6,9
M3e,Roho,Otake,8,5
M3w,Kakizoe,Musashigawa,4,11
M4e,Ama,Ajigawa,6,9
M4w,Baruto,Mihogaseki,9,6
M5e,Futeno,Dewanoumi,6,9
M5w,Kokkai,Oitekaze,10,5
M6e,Wakanosato,Naruto,3,2
M6w,Dejima,Musashigawa,8,7
M7e,Hokutoriki,Hakkaku,4,11
M7w,Aminishiki,Ajigawa,8,7
M8e,Tokitenku,Tokitsukaze,10,5
M8w,Takamisakari,Azumazeki,7,8
M9e,Yoshikaze,Oguruma,6,9
M9w,Tosanoumi,Isenoumi,6,9
M10e,Tamanoshima,Kataonami,11,4
M10w,Iwakiyama,Sakaigawa,9,6
M11e,Toyonoshima,Tokitsukaze,9,6
M11w,Kasugao,Kasugayama,5,10
M12e,Tochinonada,Kasugano,10,5
M12w,Tamakasuga,Kataonami,11,4
M13e,Jumonji,Michinoku,8,7
M13w,Takekaze,Oguruma,9,6
M14e,Homasho,Shikoroyama,9,6
M14w,Toyozakura,Michinoku,5,10
M15e,Tochinohana,Kasugano,8,7
M15w,Buyuzan,Musashigawa,4,11
M16e,Kitazakura,Kitanoumi,5,10
M16w,Daimanazuru,Asahiyama,2,13
J1e,Ryuho,Michinoku,8,7
J1w,Katayama,Onomatsu,6,9
J2e,Tochisakae,Kasugano,6,9
J2w,Kasuganishiki,Kasugano,9,6
J3e,Ushiomaru,Azumazeki,8,7
J3w,Asofuji,Ajigawa,9,6
J4e,Kakuryu,Izutsu,9,6
J4w,Satoyama,Mihogaseki,9,6
J5e,Shimotori,Tokitsukaze,10,5
J5w,Mokonami,Tatsunami,4,11
J6e,Hochiyama,Sakaigawa,13,2
J6w,Kobo,Miyagino,5,10
