rank,rikishi,heya,w,l
Y1e,Kakuryu,Izutsu,9,6
Y1w,Hakuho,Miyagino,12,3
Y2e,Harumafuji,Isegahama,13,2
O1e,Terunofuji,Isegahama,9,6
O1w,Kisenosato,Tagonoura,10,5
O2e,Kotoshogiku,Sadogatake,8,6
O2w,Goeido,Sakaigawa,8,7
S1e,Tochiozan,Kasugano,8,7
S1w,Myogiryu,Sakaigawa,2,13
K1e,Tochinoshin,Kasugano,7,8
K1w,Yoshikaze,Oguruma,8,7
M1e,Ichinojo,Minato,6,9
M1w,Osunaarashi,Otake,5,9
M2e,Aoiyama,Kasugano,7,8
M2w,Okinoumi,Hakkaku,5,10
M3e,Toyonoshima,Tokitsukaze,5,9
M3w,Aminishiki,Isegahama,8,7
M4e,Ikioi,Isenoumi,12,3
M4w,Endo,Oitekaze,4,11
M5e,Amuru,Onomatsu,4,11
M5w,Sadanoumi,Sakaigawa,5,10
M6e,Kotoyuki,Sadogatake,8,7
M6w,Homarefuji,Isegahama,3,12
M7e,Kaisei,Tomozuna,9,6
M7w,Kyokushuho,Tomozuna,9,6
M8e,Tokushoryu,Kise,8,7
M8w,Takarafuji,Isegahama,10,5
M9e,Tamawashi,Kataonami,8,7
M9w,Sadanofuji,Sakaigawa,4,11
M10e,Sokokurai,Arashio,9,6
M10w,Shohozan,Nishonoseki,12,3
M11e,Gagamaru,Kise,8,7
M11w,Mitakeumi,Dewanoumi,8,7
M12e,Takekaze,Oguruma,7,8
M12w,Takayasu,Tagonoura,9,6
M13e,Chiyotairyu,Kokonoe,8,7
M13w,Toyohibiki,Sakaigawa,7,8
M14e,Daieisho,Oitekaze,6,9
M14w,Tokitenku,Tokitsukaze,0,0
M15e,Kitataiki,Kitanoumi,7,8
M15w,Chiyootori,Kokonoe,10,5
M16e,Asasekiryu,Takasago,3,12
J1e,Takanoiwa,Takanohana,8,7
J1w,Kagamio,Kagamiyama,6,9
J2e,Kagayaki,Takadagawa,8,7
J2w,Seiro,Shikoroyama,8,7
J3e,Hidenoumi,Kise,8,7
J3w,Jokoryu,Kise,9,6
J4e,Kitaharima,Kitanoumi,8,7
J4w,Fujiazuma,Tamanoi,9,6
J5e,Arawashi,Minezaki,8,7
J5w,Shodai,Tokitsukaze,13,2
J6e,Satoyama,Onoe,7,8
J6w,Onosho,Onomatsu,4,10
J7e,Akiseyama,Kise,8,7
J7w,Kyokutaisei,Tomozuna,6,9
J8e,Wakanoshima,Shibatayama,4,11
J8w,Asahisho,Tomozuna,6,9
J9e,Asabenkei,Takasago,6,9
J9w,Azumaryu,Tamanoi,6,9
J10e,Ishiura,Miyagino,7,8
J10w,Tokushinho,Kise,4,11
