rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,2,3
Y1w,Kakuryu,Izutsu,10,5
Y2e,Harumafuji,Isegahama,10,5
Y2w,Kisenosato,Tagonoura,13,2
O1e,Goeido,Sakaigawa,1,5
O1w,Terunofuji,Isegahama,13,2
S1e,Tamawashi,Kataonami,8,7
S1w,Takayasu,Tagonoura,12,3
S2e,Kotoshogiku,Sadogatake,9,6
K1e,Mitakeumi,Dewanoumi,9,6
K1w,Shodai,Tokitsukaze,4,11
M1e,Takekaze,Oguruma,5,10
M1w,Ikioi,Isenoumi,5,10
M2e,Sokokurai,Arashio,4,11
M2w,Takanoiwa,Takanohana,6,9
M3e,Shohozan,Nishonoseki,5,10
M3w,Takarafuji,Isegahama,7,8
M4e,Yoshikaze,Oguruma,8,7
M4w,Arawashi,Minezaki,3,10
M5e,Endo,Oitekaze,8,7
M5w,Hokutofuji,Hakkaku,7,8
M6e,Chiyonokuni,Kokonoe,9,6
M6w,Aoiyama,Kasugano,8,7
M7e,Ichinojo,Minato,6,9
M7w,Chiyoshoma,Kokonoe,9,6
M8e,Kaisei,Tomozuna,3,7
M8w,Okinoumi,Hakkaku,10,5
M9e,Kagayaki,Takadagawa,7,8
M9w,Kotoyuki,Sadogatake,5,10
M10e,Tochinoshin,Kasugano,7,8
M10w,Tochiozan,Kasugano,10,5
M11e,Daieisho,Oitekaze,11,4
M11w,Ishiura,Miyagino,7,8
M12e,Sadanoumi,Sakaigawa,4,11
M12w,Ura,Kise,8,7
M13e,Takakeisho,Takanohana,11,4
M13w,Daishomaru,Oitekaze,7,8
M14e,Myogiryu,Sakaigawa,6,9
M14w,Kyokushuho,Tomozuna,5,10
M15e,Chiyoo,Kokonoe,3,8
M15w,Tokushoryu,Kise,8,7
M16e,Nishikigi,Isenoumi,5,10
J1e,Chiyootori,Kokonoe,3,4
J1w,Chiyotairyu,Kokonoe,8,7
J2e,Gagamaru,Kise,7,8
J2w,Onosho,Onomatsu,9,6
J3e,Hidenoumi,Kise,6,9
J3w,Toyohibiki,Sakaigawa,10,5
J4e,Chiyomaru,Kokonoe,8,7
J4w,Oyanagi,Tokitsukaze,9,6
J5e,Kotoeko,Sadogatake,5,10
J5w,Homarefuji,Isegahama,4,11
J6e,Yamaguchi,Miyagino,8,7
J6w,Kyokutaisei,Tomozuna,9,6
J7e,Osunaarashi,Otake,10,5
J7w,Amakaze,Oguruma,6,9
J8e,Tsurugisho,Oitekaze,8,7
J8w,Ryuden,Takadagawa,6,9
J9e,Daiamami,Oitekaze,8,7
J9w,Azumaryu,Tamanoi,9,6
J10e,Satoyama,Onoe,7,8
J10w,Seiro,Shikoroyama,8,7
J11e,Kitataiki,Yamahibiki,7,8
J11w,Kitaharima,Yamahibiki,4,11
J12e,Asanoyama,Takasago,10,5
J12w,Aminishiki,Isegahama,9,6
J13e,Asahisho,Tomozuna,7,8
J13w,Rikishin,Tatsunami,9,6
J14e,Terutsuyoshi,Isegahama,9,6
J14w,Fujiazuma,Tamanoi,6,9
Ms1e,Amuru,Onomatsu,3,4
Ms1w,Takagenji,Takanohana,4,3
Ms2e,Toyonoshima,Tokitsukaze,1,5
Ms2w,Kizenryu,Kise,4,3
Ms3e,Iwasaki,Oitekaze,4,3
Ms3w,Meisei,Tatsunami,5,2
Ms4e,Akiseyama,Kise,2,5
Ms4w,Asabenkei,Takasago,3,4
Ms5e,Wakanoshima,Shibatayama,3,4
Ms5w,Goshi,Arashio,3,4
Ms6e,Kairyu,Dewanoumi,4,3
Ms6w,Akua,Tatsunami,2,5
Ms7e,Tochimaru,Kasugano,2,5
Ms7w,Daishoho,Oitekaze,5,2
Ms8e,Masunosho,Chiganoura,4,3
Ms8w,Shiba,Kise,1,6
Ms9e,Shimanoumi,Kise,5,2
Ms9w,Asasekiryu,Takasago,3,4
Ms10e,Tochihiryu,Kasugano,6,1
Ms10w,Dewahayate,Dewanoumi,5,2
Ms11e,Takayoshitoshi,Takanohana,2,5
Ms11w,Hakuyozan,Takadagawa,5,2
Ms12e,Sakigake,Shibatayama,3,4
Ms12w,Kiribayama,Michinoku,3,4
Ms13e,Takemasa,Onomatsu,4,3
Ms13w,Kizaki,Kise,5,2
Ms14e,Mugendai,Fujishima,3,2
Ms14w,Tsurubayashi,Kise,4,3
Ms15e,Tamaki,Takasago,3,4
Ms15w,Irie,Tamanoi,2,5
Ms16e,Abi,Shikoroyama,7,0
Ms16w,Ichiki,Tamanoi,3,4
Ms17e,Takaryu,Kise,3,4
Ms17w,Tokushinho,Kise,5,2
Ms18e,Daiseido,Kise,5,2
Ms18w,Irodori,Shikoroyama,5,2
Ms19e,Sagatsukasa,Irumagawa,4,3
Ms19w,Chiyoarashi,Kokonoe,4,3
Ms20e,Yamatofuji,Onomatsu,3,4
Ms20w,Ryusei,Kagamiyama,2,5
Ms21e,Jokoryu,Kise,6,1
Ms21w,Kotodaigo,Sadogatake,4,3
Ms22e,Tochinobori,Kasugano,3,4
Ms22w,Kotokobai,Sadogatake,4,3
Ms23e,Asahiryu,Asahiyama,3,4
Ms23w,Daiseiho,Shibatayama,2,5
Ms24e,Shotenro,Fujishima,1,6
Ms24w,Gochozan,Minezaki,2,5
Ms25e,Tenkaiho,Onoe,2,5
Ms25w,Kotaro,Fujishima,4,3
Ms26e,Sadanofuji,Sakaigawa,0,0
Ms26w,Okinofuji,Hakkaku,3,4
Ms27e,Higonojo,Kise,4,3
Ms27w,Koba,Kise,3,4
Ms28e,Goryu,Kise,3,4
Ms28w,Hokaho,Miyagino,4,3
Ms29e,Tochinohama,Kasugano,2,5
Ms29w,Shosei,Sakaigawa,6,1
Ms30e,Nogami,Oguruma,3,4
Ms30w,Kotomisen,Sadogatake,2,5
Ms31e,Sasakiyama,Kise,6,1
Ms31w,Chiyosakae,Kokonoe,4,3
Ms32e,Chiyonoumi,Kokonoe,4,3
Ms32w,Kaito,Asakayama,5,2
Ms33e,Keitenkai,Onomatsu,5,2
Ms33w,Ayanoumi,Yamahibiki,1,6
Ms34e,Nionoumi,Yamahibiki,5,2
Ms34w,Rikito,Tokitsukaze,2,5
Ms35e,Kagamio,Kagamiyama,4,3
Ms35w,Masutoo,Chiganoura,3,4
Ms36e,Hatooka,Kise,4,3
Ms36w,Takakasuga,Nakagawa,3,4
Ms37e,Aonosho,Dewanoumi,2,5
Ms37w,Akinoyama,Takadagawa,4,3
Ms38e,Nankairiki,Kise,4,3
Ms38w,Kansei,Sakaigawa,4,3
Ms39e,Hokutokawa,Hakkaku,3,4
Ms39w,Kaorufuji,Kasugano,2,5
Ms40e,Shonannoumi,Takadagawa,3,4
Ms40w,Oiwato,Hakkaku,4,3
Ms41e,Horyuyama,Tamanoi,5,2
Ms41w,Musashikuni,Musashigawa,3,4
Ms42e,Ikegawa,Hakkaku,3,4
Ms42w,Oki,Shikoroyama,3,4
Ms43e,Fukugoriki,Arashio,3,4
Ms43w,Akinokawa,Takadagawa,4,3
Ms44e,Terao,Shikoroyama,5,2
Ms44w,Asakoki,Takasago,0,1
Ms45e,Aozora,Kasugano,5,2
Ms45w,Dewaotori,Dewanoumi,0,7
Ms46e,Rendaiyama,Kise,1,6
Ms46w,Kaiseio,Asakayama,5,2
Ms47e,Fukamiyama,Onoe,2,5
Ms47w,Ryuonami,Tatsunami,2,5
Ms48e,Onami,Arashio,4,3
Ms48w,Hamayutaka,Tokitsukaze,4,3
Ms49e,Sotairyu,Tokitsukaze,4,3
Ms49w,Genkaiho,Otake,3,4
Ms50e,Kotokuzan,Arashio,5,2
Ms50w,Byakko,Azumazeki,3,4
Ms51e,Shunba,Isegahama,6,1
Ms51w,Kainoryu,Tomozuna,4,3
Ms52e,Yuki,Michinoku,2,5
Ms52w,Honda,Nishikido,2,5
Ms53e,Kotokino,Sadogatake,2,5
Ms53w,Komanokuni,Shibatayama,5,2
Ms54e,Higoarashi,Kise,6,1
Ms54w,Shuji,Kise,1,5
Ms55e,Kotofukujuno,Sadogatake,3,4
Ms55w,Takamisato,Azumazeki,4,3
Ms56e,Rao,Tatsunami,3,4
Ms56w,Kisenoyama,Kise,3,4
Ms57e,Kaizen,Asakayama,3,4
Ms57w,Hokutoo,Hakkaku,3,4
Ms58e,Oazuma,Tamanoi,4,3
Ms58w,Hisanotora,Dewanoumi,1,2
Ms59e,Tochiminato,Kasugano,4,3
Ms59w,Daishoryu,Oitekaze,4,3
Ms60e,Azumasato,Tamanoi,2,5
Ms60w,Daijo,Takadagawa,5,2
Sd1e,Kainishiki,Tomozuna,1,6
Sd1w,Katsunofuji,Sakaigawa,4,3
Sd2e,Aokishin,Kasugano,4,3
Sd2w,Nakazono,Nishonoseki,6,1
Sd3e,Hirotsukasa,Irumagawa,3,4
Sd3w,Kotokamatani,Sadogatake,5,2
Sd4e,Kotonoshu,Sadogatake,1,5
Sd4w,Suzaku,Hakkaku,4,3
Sd5e,Sumanoumi,Takadagawa,3,4
Sd5w,Musashiumi,Fujishima,5,2
Sd6e,Shinohara,Onomatsu,2,5
Sd6w,Koshinoryu,Fujishima,2,5
Sd7e,Aomihama,Dewanoumi,4,3
Sd7w,Tetsuyuzan,Onomatsu,5,2
Sd8e,Takakento,Takanohana,4,3
Sd8w,Sasayama,Kise,3,4
Sd9e,Obamaumi,Sakaigawa,3,4
Sd9w,Daishokaku,Oitekaze,3,4
Sd10e,Okoryu,Sakaigawa,5,2
Sd10w,Dairaido,Takadagawa,4,3
Sd11e,Yoshiazuma,Tamanoi,3,4
Sd11w,Suekawa,Onomatsu,4,3
Sd12e,Okinohama,Hakkaku,3,4
Sd12w,Yutakasho,Sakaigawa,3,4
Sd13e,Aoi,Shikoroyama,1,6
Sd13w,Gokushindo,Nishikido,6,1
Sd14e,Omoto,Irumagawa,5,2
Sd14w,Kirinofuji,Michinoku,2,5
Sd15e,Hitachigo,Fujishima,2,5
Sd15w,Inoue,Kise,4,3
Sd16e,Hokutoshu,Hakkaku,4,3
Sd16w,Itadaki,Isenoumi,5,2
Sd17e,Tomisakae,Isegahama,4,3
Sd17w,Nishiyama,Onoe,4,3
Sd18e,Shingaku,Otake,3,4
Sd18w,Tenichi,Yamahibiki,2,5
Sd19e,Nishikifuji,Isegahama,3,4
Sd19w,Midorifuji,Isegahama,5,2
Sd20e,Daishoiwa,Oitekaze,2,5
Sd20w,Ebisumaru,Takadagawa,3,4
Sd21e,Tsushimanada,Sakaigawa,6,1
Sd21w,Yokuyusei,Shibatayama,5,2
Sd22e,Hasugeyama,Shibatayama,4,3
Sd22w,Chiyonokatsu,Kokonoe,4,3
Sd23e,Ikeru,Onomatsu,5,2
Sd23w,Ozora,Minezaki,2,5
Sd24e,Shoketsu,Shibatayama,4,3
Sd24w,Tochiseiryu,Kasugano,4,3
Sd25e,Hagane,Izutsu,1,6
Sd25w,Kotodairyu,Sadogatake,3,4
Sd26e,Wakanofuji,Nishonoseki,3,4
Sd26w,Amanoshima,Hakkaku,3,4
Sd27e,Orora,Yamahibiki,2,5
Sd27w,Masakaze,Oguruma,5,2
Sd28e,Haruhikari,Nakagawa,3,4
Sd28w,Komakiryu,Kise,3,2
Sd29e,Asayamabana,Takasago,4,3
Sd29w,Hamaminato,Minato,2,5
Sd30e,Hitenryu,Tatsunami,4,3
Sd30w,Mitozakura,Azumazeki,1,6
Sd31e,Minatoryu,Minato,1,6
Sd31w,Kotohayato,Sadogatake,6,1
Sd32e,Kurahashi,Asakayama,3,4
Sd32w,Ohata,Tokitsukaze,6,1
Sd33e,Yamatoarashi,Shikoroyama,4,3
Sd33w,Kaonishiki,Azumazeki,4,3
Sd34e,Amanishiki,Hakkaku,3,4
Sd34w,Saio,Nishikido,1,5
Sd35e,Awajiumi,Tagonoura,5,2
Sd35w,Tamakongo,Kataonami,7,0
Sd36e,Fujinohana,Dewanoumi,2,5
Sd36w,Kotorikisen,Sadogatake,4,3
Sd37e,Kotoinagaki,Sadogatake,5,2
Sd37w,Kiriarashi,Michinoku,3,4
Sd38e,Gorikiyama,Takadagawa,4,3
Sd38w,Hienriki,Oguruma,2,5
Sd39e,Chiyoraizan,Kokonoe,4,3
Sd39w,Takamiryu,Azumazeki,3,4
Sd40e,Denzan,Otake,3,4
Sd40w,Koshinishiki,Tatsunami,2,5
Sd41e,Tokinowaka,Minato,0,0
Sd41w,Dewaazuma,Dewanoumi,5,2
Sd42e,Dewanojo,Dewanoumi,5,2
Sd42w,Kihonoumi,Dewanoumi,2,5
Sd43e,Tokushuzan,Nishonoseki,4,3
Sd43w,Asatenmai,Takasago,4,3
Sd44e,Hamaeiko,Onoe,3,4
Sd44w,Kotootori,Sadogatake,3,4
Sd45e,Baraki,Shikihide,3,4
Sd45w,Aratora,Isenoumi,4,3
Sd46e,Kitanomine,Hakkaku,3,4
Sd46w,Sadanohana,Sakaigawa,4,3
Sd47e,Yoshifuji,Isegahama,3,4
Sd47w,Oisato,Minezaki,2,5
Sd48e,Haruminato,Minato,3,4
Sd48w,Yoshikasuga,Nakagawa,2,5
Sd49e,Kyokuhozan,Tomozuna,5,2
Sd49w,Saidaiji,Irumagawa,4,3
Sd50e,Kirinoryu,Michinoku,5,2
Sd50w,Toho,Otake,1,6
Sd51e,Okinoiwa,Hakkaku,1,6
Sd51w,Asanotosa,Takasago,4,3
Sd52e,Kotokojima,Sadogatake,3,4
Sd52w,Sadanokuni,Sakaigawa,3,4
Sd53e,Shohoryu,Tokitsukaze,3,4
Sd53w,Onojo,Takadagawa,5,2
Sd54e,Kasugaryu,Nakagawa,5,2
Sd54w,Yutsukasa,Irumagawa,4,3
Sd55e,Sadanosato,Sakaigawa,4,3
Sd55w,Masuminoru,Chiganoura,6,1
Sd56e,Mitotsukasa,Irumagawa,4,3
Sd56w,Takei,Tamanoi,5,2
Sd57e,Minatosho,Minato,2,5
Sd57w,Ginseizan,Otake,4,3
Sd58e,Ryuseio,Shibatayama,3,4
Sd58w,Yamamoto,Tamanoi,2,5
Sd59e,Karatsuumi,Tamanoi,6,1
Sd59w,Miyazaki,Tokitsukaze,0,7
Sd60e,Miyauchi,Onoe,5,2
Sd60w,Saionji,Shikihide,4,3
Sd61e,Daishozen,Oitekaze,3,4
Sd61w,Teraoumi,Shikoroyama,3,4
Sd62e,Mutsukaze,Oguruma,3,4
Sd62w,Wakasenryu,Nishonoseki,1,2
Sd63e,Hokutohana,Hakkaku,4,3
Sd63w,Fujinowaka,Fujishima,2,5
Sd64e,Tsugaruumi,Tamanoi,5,2
Sd64w,Hikarugenji,Minezaki,3,4
Sd65e,Daishomune,Oitekaze,2,5
Sd65w,Narumi,Onomatsu,4,3
Sd66e,Akatsuki,Takadagawa,5,2
Sd66w,Kotorikuzan,Sadogatake,4,3
Sd67e,Kasugamine,Nakagawa,4,3
Sd67w,Munakata,Fujishima,2,5
Sd68e,Kotokensei,Sadogatake,4,3
Sd68w,Asanojo,Takasago,2,5
Sd69e,Kisenowaka,Kise,6,1
Sd69w,Maenofuji,Takadagawa,3,4
Sd70e,Kotohayashi,Sadogatake,6,1
Sd70w,Kotoseigo,Sadogatake,1,1
Sd71e,Tochinoshima,Kasugano,4,3
Sd71w,Kiryu,Miyagino,2,5
Sd72e,Ryutsukasa,Irumagawa,5,2
Sd72w,Shobushi,Takadagawa,3,4
Sd73e,Kasugakuni,Nakagawa,4,3
Sd73w,Kiritsubasa,Michinoku,3,4
Sd74e,Hidano,Arashio,3,4
Sd74w,Azumasho,Tamanoi,3,4
Sd75e,Hokutotsuru,Hakkaku,4,3
Sd75w,Kototsubasa,Sadogatake,5,2
Sd76e,Kotomiyakura,Sadogatake,1,6
Sd76w,Toryu,Shikoroyama,3,4
Sd77e,Ako,Onomatsu,3,4
Sd77w,Tatsukaze,Oguruma,4,3
Sd78e,Ishihara,Nishonoseki,2,5
Sd78w,Fujinoumi,Dewanoumi,5,2
Sd79e,Sadanohikari,Sakaigawa,4,3
Sd79w,Hatachijo,Yamahibiki,2,5
Sd80e,Fujitaisei,Fujishima,5,2
Sd80w,Kototaiki,Sadogatake,3,4
Sd81e,Kotozensho,Sadogatake,4,3
Sd81w,Unzendake,Sakaigawa,3,4
Sd82e,Sakaekaze,Oguruma,2,5
Sd82w,Takakiho,Takanohana,5,2
Sd83e,Kaishinmaru,Asakayama,3,4
Sd83w,Daishowaka,Oitekaze,4,3
Sd84e,Tosahikari,Isegahama,3,4
Sd84w,Dewaizumi,Dewanoumi,6,1
Sd85e,Ariake,Isenoumi,4,3
Sd85w,Tochikasuga,Kasugano,5,2
Sd86e,Takatenshu,Takanohana,4,3
Sd86w,Terunohana,Isegahama,2,5
Sd87e,Ota,Yamahibiki,2,5
Sd87w,Fujinokaze,Oguruma,3,4
Sd88e,Kotomyozan,Sadogatake,4,3
Sd88w,Notoazuma,Tamanoi,0,0
Sd89e,Takashinryu,Takanohana,2,5
Sd89w,Tsurugikaze,Oguruma,3,4
Sd90e,Wayama,Musashigawa,4,3
Sd90w,Takunoumi,Minezaki,0,0
Sd91e,Hokutoshin,Hakkaku,5,2
Sd91w,Daitenpaku,Isegahama,3,4
Sd92e,Wakahizen,Minezaki,3,4
Sd92w,Hirose,Arashio,2,5
Sd93e,Hokutogo,Hakkaku,0,6
Sd93w,Daishoki,Oitekaze,4,3
Sd94e,Hao,Shikihide,4,3
Sd94w,Hokuyozan,Tatsunami,0,0
Sd95e,Isshinryu,Yamahibiki,5,2
Sd95w,Hokutohomare,Hakkaku,1,6
Sd96e,Matsuda,Minezaki,3,4
Sd96w,Sakaefuji,Sakaigawa,2,5
Sd97e,Hibikiryu,Sakaigawa,4,3
Sd97w,Imafuku,Nishonoseki,3,4
Sd98e,Okuma,Takadagawa,0,1
Sd98w,Yuma,Onomatsu,4,3
Sd99e,Satoyama,Hakkaku,3,4
Sd99w,Obara,Asakayama,5,2
Sd100e,Isenohana,Isegahama,2,5
Sd100w,Sazanami,Isenoumi,3,4
Sd100TD,Murata,Takasago,6,1
Sd100TD,Wakatakakage,Arashio,5,2
Jd1e,Mienosato,Kasugano,6,1
Jd1w,Asaokado,Takasago,3,4
Jd2e,Kobayashi,Musashigawa,2,5
Jd2w,Teraosho,Shikoroyama,5,2
Jd3e,Satonofuji,Isegahama,4,3
Jd3w,Hamamiryu,Kise,3,4
Jd4e,Kotomanabe,Sadogatake,4,3
Jd4w,Akitoba,Minato,2,5
Jd5e,Hokutoiwami,Hakkaku,4,3
Jd5w,Hayate,Fujishima,4,3
Jd6e,Tsubakifuji,Isegahama,3,4
Jd6w,Tochigidake,Kasugano,2,1
Jd7e,Tokiryu,Isenoumi,4,3
Jd7w,Kototaiko,Sadogatake,3,4
Jd8e,Tokkoriki,Arashio,1,6
Jd8w,Arikawa,Nishonoseki,2,5
Jd9e,Tochimitsuru,Kasugano,5,2
Jd9w,Kamiyutaka,Tokitsukaze,5,2
Jd10e,Kinjo,Kokonoe,5,2
Jd10w,Masunoyama,Chiganoura,0,0
Jd11e,Kotonoshima,Sadogatake,1,6
Jd11w,Takiguchi,Onomatsu,2,5
Jd12e,Byakkomaru,Tatsunami,4,3
Jd12w,Asayokomichi,Takasago,3,4
Jd13e,Iida,Tamanoi,4,3
Jd13w,Fujisato,Fujishima,6,1
Jd14e,Fudano,Azumazeki,4,3
Jd14w,Nakao,Onoe,2,5
Jd15e,Tagonofuji,Tagonoura,5,2
Jd15w,Masutenryu,Chiganoura,3,4
Jd16e,Tatsunoumi,Yamahibiki,3,4
Jd16w,Tochitensho,Kasugano,4,3
Jd17e,Nakai,Onoe,2,5
Jd17w,Amamisho,Sakaigawa,4,3
Jd18e,Matsuyama,Dewanoumi,0,1
Jd18w,Nakashima,Musashigawa,4,3
Jd19e,Hokutonami,Hakkaku,4,3
Jd19w,Yoshimura,Dewanoumi,0,0
Jd20e,Kitadaichi,Tatsunami,6,1
Jd20w,Wakakoki,Shikoroyama,3,4
Jd21e,Gagyusan,Shikoroyama,3,4
Jd21w,Kotootomo,Sadogatake,2,5
Jd22e,Kototora,Sadogatake,5,2
Jd22w,Yokoe,Musashigawa,4,3
Jd23e,Asamorimoto,Takasago,3,4
Jd23w,Onokura,Miyagino,5,2
Jd24e,Takaseiryu,Takanohana,3,4
Jd24w,Mimurodake,Isegahama,6,1
Jd25e,Okunisato,Nakagawa,1,6
Jd25w,Yamatonami,Tatsunami,2,5
Jd26e,Hakkairyu,Miyagino,4,3
Jd26w,Kenho,Tokitsukaze,3,4
Jd27e,Asanoshima,Takasago,3,4
Jd27w,Fujinotani,Hakkaku,3,4
Jd28e,Omote,Shikihide,4,3
Jd28w,Surugafuji,Azumazeki,5,2
Jd29e,Shinzan,Takasago,2,5
Jd29w,Motokiyama,Tamanoi,2,5
Jd30e,Kasuganami,Nakagawa,4,3
Jd30w,Fujiarashi,Isenoumi,3,4
Jd31e,Miyakojima,Minezaki,2,5
Jd31w,Terumichi,Isegahama,3,4
Jd32e,Wakayama,Onomatsu,7,0
Jd32w,Ounabara,Shikoroyama,0,0
Jd33e,Narutaki,Isenoumi,5,2
Jd33w,Daishoko,Oitekaze,4,3
Jd34e,Sekizuka,Tagonoura,3,4
Jd34w,Sadanogo,Sakaigawa,5,2
Jd35e,Rikiyushi,Minezaki,5,2
Jd35w,Sorakaze,Oguruma,4,3
Jd36e,Miyazakiyama,Hakkaku,3,4
Jd36w,Ezuka,Shikihide,0,7
Jd37e,Kanryu,Arashio,6,1
Jd37w,Hamadayama,Shibatayama,4,3
Jd38e,Mihamaumi,Tamanoi,3,4
Jd38w,Mibu,Irumagawa,2,5
Jd39e,Izumigawa,Minezaki,5,2
Jd39w,Iko,Tamanoi,2,5
Jd40e,Miyanofuji,Irumagawa,4,3
Jd40w,Kirizakura,Michinoku,4,3
Jd41e,Oyamatoumi,Yamahibiki,4,3
Jd41w,Higonoryu,Kise,3,4
Jd42e,Yamana,Onoe,3,4
Jd42w,Furanshisu,Shikihide,4,3
Jd43e,Mochizuki,Otake,3,4
Jd43w,Ichinoryu,Izutsu,4,3
Jd44e,Yamazaki,Asakayama,4,3
Jd44w,Inabajo,Sakaigawa,5,2
Jd45e,Daishohama,Oitekaze,1,6
Jd45w,Kurokage,Miyagino,4,3
Jd46e,Hiradoumi,Sakaigawa,5,2
Jd46w,Hamaazuma,Tamanoi,0,1
Jd47e,Saito,Michinoku,5,2
Jd47w,Zendaisho,Takadagawa,3,4
Jd48e,Fukuazuma,Tamanoi,1,6
Jd48w,Kotera,Hakkaku,2,5
Jd49e,Hanashi,Musashigawa,2,5
Jd49w,Kotoyamato,Sadogatake,5,2
Jd50e,Chiyooume,Kokonoe,4,3
Jd50w,Shinyashiki,Otake,2,5
Jd51e,Nakatani,Michinoku,3,4
Jd51w,Watatani,Arashio,1,6
Jd52e,Tochisato,Kasugano,6,1
Jd52w,Toseima,Tamanoi,4,3
Jd53e,Kadokura,Kokonoe,3,4
Jd53w,Kotoomura,Sadogatake,5,2
Jd54e,Dewanosora,Dewanoumi,3,4
Jd54w,Isamufuji,Isegahama,2,5
Jd55e,Tamanoryu,Kataonami,2,5
Jd55w,Sakura,Takadagawa,3,4
Jd56e,Hisatsukasa,Irumagawa,5,2
Jd56w,Bushi,Musashigawa,0,0
Jd57e,Hokuseikai,Yamahibiki,4,3
Jd57w,Ozaki,Tamanoi,3,4
Jd58e,Kenyu,Miyagino,5,2
Jd58w,Amamidake,Yamahibiki,3,4
Jd59e,Maeta,Shibatayama,0,0
Jd59w,Fujihisashi,Azumazeki,4,3
Jd60e,Shoryudo,Shikihide,3,4
Jd60w,Hanakaze,Tatsunami,4,3
Jd61e,Terunosato,Tagonoura,4,3
Jd61w,Fujinoteru,Onoe,2,5
Jd62e,Kenshin,Sakaigawa,6,1
Jd62w,Oatari,Shikihide,2,5
Jd63e,Kyokuhikari,Tomozuna,2,5
Jd63w,Wakayamanaka,Nishonoseki,5,2
Jd64e,Kotouruga,Sadogatake,5,2
Jd64w,Itakozakura,Shikihide,1,6
Jd65e,Daiseiryu,Otake,4,3
Jd65w,Teruju,Isegahama,3,4
Jd66e,Kokuryunami,Tatsunami,3,4
Jd66w,Sakurafuji,Isegahama,3,4
Jd67e,Asahimaru,Asahiyama,4,3
Jd67w,Hikarifuji,Isegahama,5,2
Jd68e,Okuniasahi,Nakagawa,3,4
Jd68w,Fukunofuji,Isegahama,6,1
Jd69e,Takataisho,Takanohana,4,3
Jd69w,Tokio,Isenoumi,2,5
Jd70e,Tsunekawa,Arashio,7,0
Jd70w,Ryuki,Michinoku,5,2
