rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,14,1
Y1w,Akebono,Azumazeki,10,5
O1e,Wakanohana,Futagoyama,12,3
O1w,Takanonami,Futagoyama,12,3
O2e,Musashimaru,Musashigawa,9,6
S1e,Musoyama,Musashigawa,10,5
S1w,Kaio,Tomozuna,11,4
S2e,Kotonishiki,Sadogatake,4,11
S2w,Takatoriki,Futagoyama,7,8
K1e,Kotonowaka,Sadogatake,5,10
K1w,Asahiyutaka,Oshima,8,7
M1e,Misugisato,Futagoyama,4,11
M1w,Tosanoumi,Isenoumi,5,10
M2e,Akinoshima,Futagoyama,5,10
M2w,Minatofuji,Minato,6,9
M3e,Terao,Izutsu,5,10
M3w,Naminohana,Futagoyama,7,8
M4e,Kitakachidoki,Isenoumi,4,11
M4w,Daishoho,Tatsunami,10,5
M5e,Asanosho,Wakamatsu,6,9
M5w,Kenko,Takadagawa,6,9
M6e,Tamakasuga,Kataonami,9,6
M6w,Kotoinazuma,Sadogatake,7,8
M7e,Kotobeppu,Sadogatake,6,9
M7w,Aogiyama,Tokitsukaze,8,7
M8e,Ganyu,Kitanoumi,6,9
M8w,Hamanoshima,Mihogaseki,6,9
M9e,Higonoumi,Mihogaseki,6,9
M9w,Mainoumi,Dewanoumi,7,8
M10e,Mitoizumi,Takasago,9,6
M10w,Kasugafuji,Ajigawa,2,13
M11e,Daishi,Oshiogawa,10,5
M11w,Oginohana,Dewanoumi,4,11
M12e,Asanowaka,Wakamatsu,9,6
M12w,Tochinowaka,Kasugano,9,6
M13e,Oginishiki,Dewanoumi,8,7
M13w,Kyokudozan,Oshima,9,6
M14e,Konishiki,Takasago,10,5
M14w,Wakashoyo,Futagoyama,4,11
M15e,Shikishima,Tatsutagawa,10,5
J1e,Kushimaumi,Dewanoumi,8,7
J1w,Tokitsunada,Tokitsukaze,7,8
J2e,Kotoryu,Sadogatake,11,4
J2w,Wakanoyama,Musashigawa,4,11
J3e,Wakahayato,Miyagino,5,10
J3w,Rikio,Naruto,12,3
J4e,Kyokushuzan,Oshima,9,6
J4w,Gojoro,Magaki,7,8
J5e,Daihisho,Asahiyama,9,6
J5w,Saigo,Nakamura,7,8
J6e,Chiyotaikai,Kokonoe,8,7
J6w,Toyonoumi,Futagoyama,9,6
J7e,Yamato,Magaki,7,8
J7w,Kyokutenho,Oshima,6,9
J8e,Wakanojo,Magaki,8,7
J8w,Asahisato,Oshima,7,8
J9e,Daizen,Nishonoseki,8,7
J9w,Kiraiho,Takadagawa,2,13
J10e,Kanechika,Kitanoumi,9,6
J10w,Sunahama,Takasago,8,7
J11e,Chiyonowaka,Kokonoe,5,10
J11w,Kotogaume,Sadogatake,8,7
J12e,Tochiazuma,Tamanoi,10,5
J12w,Tomonohana,Tatsunami,0,0
J13e,Zenshinyama,Takadagawa,9,6
J13w,Kotoarashi,Sadogatake,9,6
Ms1e,Mutetsuyama,Musashigawa,3,4
Ms1w,Yutakafuji,Tokitsukaze,0,2
Ms2e,Dewaarashi,Dewanoumi,4,3
Ms2w,Kumagaya,Hakkaku,2,5
Ms3e,Gokenzan,Futagoyama,3,4
Ms3w,Shoeito,Izutsu,3,4
Ms4e,Dairyu,Taiho,6,1
Ms4w,Chiyonosho,Kokonoe,2,5
Ms5e,Oikari,Isenoumi,5,2
Ms5w,Daiki,Azumazeki,5,2
Ms6e,Tochitenko,Kasugano,4,3
Ms6w,Kotokanyu,Sadogatake,4,3
Ms7e,Kiyonoumi,Dewanoumi,1,6
Ms7w,Aranonami,Musashigawa,0,0
Ms8e,Takamihana,Azumazeki,3,4
Ms8w,Hitachiryu,Oshiogawa,3,4
Ms9e,Wakakaze,Futagoyama,4,3
Ms9w,Ohidake,Tamanoi,2,5
Ms10e,Toyozakura,Tatsutagawa,5,2
Ms10w,Kotofujimoto,Sadogatake,1,6
Ms11e,Tomikaze,Oguruma,3,4
Ms11w,Dewanofuji,Dewanoumi,2,5
Ms12e,Mineyama,Miyagino,3,4
Ms12w,Genkai,Asahiyama,2,5
Ms13e,Goto,Kasugano,4,3
Ms13w,Daiden,Taiho,4,3
Ms14e,Kanesaku,Kitanoumi,4,3
Ms14w,Daitengo,Taiho,5,2
Ms15e,Kitazakura,Kitanoumi,2,5
Ms15w,Nanfu,Takasago,4,3
Ms16e,Masakaze,Oguruma,4,3
Ms16w,Tatsuhikari,Tatsunami,3,4
Ms17e,Chiyotenzan,Kokonoe,3,4
Ms17w,Wakakosho,Matsugane,4,3
Ms18e,Otsukasa,Irumagawa,6,1
Ms18w,Tochinofuji,Kasugano,5,2
Ms19e,Takaseyama,Asahiyama,1,6
Ms19w,Kimenryu,Takasago,3,4
Ms20e,Daikiyama,Mihogaseki,3,4
Ms20w,Tomoefuji,Kokonoe,5,2
Ms21e,Fukuzono,Izutsu,6,1
Ms21w,Arauma,Isenoumi,3,4
Ms22e,Toki,Takasago,3,4
Ms22w,Kyokubenten,Oshima,3,4
Ms23e,Akinoshu,Izutsu,4,3
Ms23w,Kusunosato,Futagoyama,2,5
Ms24e,Takanohikari,Futagoyama,3,4
Ms24w,Tsuchihashi,Tokitsukaze,2,5
Ms25e,Kasuganishiki,Kasugano,4,3
Ms25w,Takanosho,Futagoyama,4,3
Ms26e,Takamio,Azumazeki,2,5
Ms26w,Koriyama,Mihogaseki,6,1
Ms27e,Kiyonofuji,Isegahama,2,5
Ms27w,Musashifuji,Musashigawa,5,2
Ms28e,Kyokugozan,Oshima,0,7
Ms28w,Subaru,Takasago,4,3
Ms29e,Daishinki,Tokitsukaze,5,2
Ms29w,Takanonada,Futagoyama,0,0
Ms30e,Ominato,Minato,6,1
Ms30w,Kogawa,Naruto,3,4
Ms31e,Tokitsuumi,Tokitsukaze,5,2
Ms31w,Nakanoyama,Oshiogawa,3,4
Ms32e,Okamoto,Kasugano,2,5
Ms32w,Shigenoumi,Musashigawa,4,3
Ms33e,Daihiryu,Taiho,3,4
Ms33w,Fujinohana,Futagoyama,3,4
Ms34e,Yachi,Kasugano,4,3
Ms34w,Ikemori,Tamanoi,5,2
Ms35e,Kotonomine,Sadogatake,4,3
Ms35w,Yamanoumi,Kitanoumi,4,3
Ms36e,Wakaazuma,Tamanoi,2,5
Ms36w,Jumonji,Tatsutagawa,3,4
Ms37e,Seifuriki,Oshiogawa,5,2
Ms37w,Fusakaze,Wakamatsu,4,3
Ms38e,Bangakurai,Mihogaseki,3,4
Ms38w,Tochiyutaka,Kasugano,3,4
Ms39e,Torafusuyama,Mihogaseki,3,4
Ms39w,Dewaasahi,Dewanoumi,4,3
