rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,0,0
Y1w,Akebono,Azumazeki,11,4
O1e,Wakanohana,Futagoyama,11,4
O1w,Musashimaru,Musashigawa,11,4
O2e,Takanonami,Futagoyama,11,4
S1e,Takatoriki,Futagoyama,6,9
S1w,Kaio,Tomozuna,11,4
S2w,Kotonishiki,Sadogatake,8,7
K1e,Asahiyutaka,Oshima,5,10
K1w,Musoyama,Musashigawa,8,7
M1e,Daishoho,Tatsunami,1,14
M1w,Tosanoumi,Isenoumi,8,7
M2e,Akinoshima,Futagoyama,9,6
M2w,Mitoizumi,Takasago,4,11
M3e,Terao,Izutsu,4,11
M3w,Kotonowaka,Sadogatake,5,10
M4e,Oginishiki,Dewanoumi,6,9
M4w,Asanosho,Wakamatsu,5,10
M5e,Tamakasuga,Kataonami,9,6
M5w,Hamanoshima,Mihogaseki,5,10
M6e,Kenko,Takadagawa,8,7
M6w,Kotoinazuma,Sadogatake,5,10
M7e,Ganyu,Kitanoumi,6,9
M7w,Kyokushuzan,Oshima,8,7
M8e,Tochinowaka,Kasugano,8,7
M8w,Kotoryu,Sadogatake,7,8
M9e,Konishiki,Takasago,6,9
M9w,Kitakachidoki,Isenoumi,8,7
M10e,Aogiyama,Tokitsukaze,8,7
M10w,Higonoumi,Mihogaseki,9,6
M11e,Asanowaka,Wakamatsu,9,6
M11w,Shikishima,Tatsutagawa,7,8
M12e,Kotobeppu,Sadogatake,7,8
M12w,Minatofuji,Minato,9,6
M13e,Daihisho,Asahiyama,9,6
M13w,Daishi,Oshiogawa,9,6
M14e,Naminohana,Futagoyama,5,10
M14w,Kyokudozan,Oshima,0,0
M15e,Rikio,Naruto,8,7
M15w,Tochiazuma,Tamanoi,10,5
J1e,Misugisato,Futagoyama,10,5
J1w,Yamato,Magaki,11,4
J2e,Gojoro,Magaki,9,6
J2w,Daizen,Nishonoseki,0,0
J3e,Tokitsunada,Tokitsukaze,8,7
J3w,Chiyotaikai,Kokonoe,11,4
J4e,Dejima,Musashigawa,9,6
J4w,Mainoumi,Dewanoumi,8,7
J5e,Tomonohana,Tatsunami,6,9
J5w,Oginohana,Dewanoumi,7,8
J6e,Toyonoumi,Futagoyama,5,10
J6w,Dewaarashi,Dewanoumi,7,8
J7e,Kushimaumi,Dewanoumi,6,9
J7w,Asahisato,Oshima,1,14
J8e,Sunahama,Takasago,6,9
J8w,Zenshinyama,Takadagawa,7,8
J9e,Chiyonowaka,Kokonoe,7,8
J9w,Wakashoyo,Futagoyama,9,6
J10e,Kanechika,Kitanoumi,5,10
J10w,Kotogaume,Sadogatake,8,7
J11e,Wakahayato,Miyagino,6,9
J11w,Wakanojo,Magaki,8,7
J12e,Saigo,Nakamura,8,7
J12w,Otsukasa,Irumagawa,8,7
J13e,Mutetsuyama,Musashigawa,7,8
J13w,Tochinonada,Kasugano,13,2
Ms1e,Kyokutenho,Oshima,4,3
Ms1w,Kanesaku,Kitanoumi,3,4
Ms2e,Akinoshu,Izutsu,4,3
Ms2w,Masunobori,Mihogaseki,2,5
Ms3e,Shoeito,Izutsu,3,4
Ms3w,Tochinofuji,Kasugano,4,3
Ms4e,Takamihana,Azumazeki,2,5
Ms4w,Chiyotenzan,Kokonoe,5,2
Ms5e,Sentoryu,Tomozuna,3,4
Ms5w,Wakakosho,Matsugane,0,0
Ms6e,Ohinode,Tatsunami,6,1
Ms6w,Kotokanyu,Sadogatake,4,3
Ms7e,Chiyonosho,Kokonoe,2,5
Ms7w,Kotoarashi,Sadogatake,2,2
Ms8e,Gokenzan,Futagoyama,5,2
Ms8w,Daiki,Azumazeki,0,2
Ms9e,Tokitsuumi,Tokitsukaze,4,3
Ms9w,Oikari,Isenoumi,5,2
Ms10e,Tomikaze,Oguruma,3,4
Ms10w,Tochinoyama,Kasugano,2,5
Ms11e,Tatsuhikari,Tatsunami,4,3
Ms11w,Daikiyama,Mihogaseki,1,6
Ms12e,Ominato,Minato,3,4
Ms12w,Dairyu,Taiho,5,2
Ms13e,Tomoefuji,Kokonoe,5,2
Ms13w,Suzuki,Irumagawa,1,6
Ms14e,Masutsuyoshi,Mihogaseki,3,4
Ms14w,Kogawa,Naruto,3,4
Ms15e,Kotofujimoto,Sadogatake,3,4
Ms15w,Tochitenko,Kasugano,2,5
Ms16e,Kumagaya,Hakkaku,4,3
Ms16w,Hoshiandesu,Michinoku,4,3
Ms17e,Kiyonofuji,Isegahama,3,4
Ms17w,Toki,Takasago,4,3
Ms18e,Kiyonoumi,Dewanoumi,4,3
Ms18w,Daiden,Taiho,6,1
Ms19e,Tsutsumiuchi,Hakkaku,2,5
Ms19w,Wakakaze,Futagoyama,4,3
Ms20e,Hoshitango,Michinoku,3,4
Ms20w,Musashifuji,Musashigawa,2,5
Ms21e,Wakaazuma,Tamanoi,4,3
Ms21w,Ikemori,Tamanoi,4,3
Ms22e,Wakanoyama,Musashigawa,5,2
Ms22w,Aranonami,Musashigawa,5,2
Ms23e,Daitengo,Taiho,4,3
