rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,11,4
O1e,Chiyotaikai,Kokonoe,4,4
O1w,Kaio,Tomozuna,3,6
O2e,Tochiazuma,Tamanoi,14,1
O2w,Kotooshu,Sadogatake,10,5
S1e,Kotomitsuki,Sadogatake,8,7
S1w,Hakuho,Miyagino,13,2
K1e,Kyokutenho,Oshima,4,11
K1w,Tamanoshima,Kataonami,7,8
M1e,Miyabiyama,Musashigawa,8,7
M1w,Tokitenku,Tokitsukaze,5,10
M2e,Roho,Otake,9,6
M2w,Kokkai,Oitekaze,8,7
M3e,Takekaze,Oguruma,4,11
M3w,Tochinohana,Kasugano,4,11
M4e,Hakurozan,Hatachiyama,4,11
M4w,Asasekiryu,Takasago,5,10
M5e,Iwakiyama,Sakaigawa,8,7
M5w,Kasuganishiki,Kasugano,4,11
M6e,Ama,Ajigawa,9,6
M6w,Dejima,Musashigawa,8,7
M7e,Aminishiki,Ajigawa,9,6
M7w,Kakizoe,Musashigawa,8,7
M8e,Jumonji,Michinoku,7,8
M8w,Futeno,Dewanoumi,9,6
M9e,Kisenosato,Naruto,8,7
M9w,Toyonoshima,Tokitsukaze,7,8
M10e,Takamisakari,Azumazeki,7,8
M10w,Kotoshogiku,Sadogatake,8,7
M11e,Hokutoriki,Hakkaku,12,3
M11w,Kyokushuzan,Oshima,7,8
M12e,Kasugao,Kasugayama,9,6
M12w,Toyozakura,Michinoku,7,8
M13e,Tochisakae,Kasugano,4,10
M13w,Yoshikaze,Oguruma,5,10
M14e,Tosanoumi,Isenoumi,5,10
M14w,Tokitsuumi,Tokitsukaze,12,3
M15e,Shunketsu,Hanaregoma,4,11
M15w,Wakatoba,Oguruma,4,11
M16e,Wakanosato,Naruto,10,5
M16w,Katayama,Onomatsu,6,9
M17e,Kitazakura,Kitanoumi,9,6
J1e,Tochinonada,Kasugano,13,2
J1w,Daishodai,Oitekaze,4,11
J2e,Dairaido,Takadagawa,7,8
J2w,Ushiomaru,Azumazeki,9,6
J3e,Toki,Takasago,4,5
J3w,Senshuyama,Takasago,3,12
J4e,Daimanazuru,Asahiyama,8,7
J4w,Otsukasa,Irumagawa,10,5
J5e,Takanowaka,Naruto,6,9
J5w,Asofuji,Ajigawa,8,7
J6e,Tamakasuga,Kataonami,12,3
J6w,Buyuzan,Musashigawa,10,5
J7e,Takanotsuru,Naruto,6,9
J7w,Kaiho,Hakkaku,7,8
J8e,Ryuho,Michinoku,11,4
J8w,Harunoyama,Matsugane,7,8
J9e,Shimotori,Tokitsukaze,7,8
J9w,Tamaasuka,Kataonami,0,3
J10e,Kobo,Miyagino,6,9
J10w,Mokonami,Tatsunami,11,4
J11e,Kyokunankai,Oshima,9,6
J11w,Sumanofuji,Nakamura,6,9
J12e,Homasho,Shikoroyama,10,5
J12w,Kotokasuga,Sadogatake,5,10
J13e,Kanbayashi,Hakkaku,4,11
J13w,Satoyama,Mihogaseki,9,6
J14e,Wakakirin,Oguruma,4,11
J14w,Masatsukasa,Irumagawa,6,9
Ms1e,Hokutoiwa,Hakkaku,4,3
Ms1w,Kinkaiyama,Dewanoumi,2,5
Ms2e,Chiyotenzan,Kokonoe,2,5
Ms2w,Sawai,Sakaigawa,3,4
Ms3e,Kakuryu,Izutsu,5,2
Ms3w,Baruto,Mihogaseki,6,1
Ms4e,Daishoma,Oitekaze,2,5
Ms4w,Hochiyama,Sakaigawa,4,3
Ms5e,Tamarikido,Kataonami,4,3
Ms5w,Takamifuji,Azumazeki,4,3
Ms6e,Shiraishi,Mihogaseki,0,0
Ms6w,Yanagawa,Mihogaseki,2,5
Ms7e,Yoshiazuma,Tamanoi,3,4
Ms7w,Chiyohakuho,Kokonoe,2,5
Ms8e,Fukuzono,Izutsu,5,2
Ms8w,Dewaotori,Dewanoumi,6,1
Ms9e,Ryuo,Miyagino,5,2
Ms9w,Kitataiki,Kitanoumi,3,4
Ms10e,Raiko,Hakkaku,4,3
Ms10w,Musashiryu,Musashigawa,1,2
Ms11e,Oga,Takasago,5,2
Ms11w,Rikiryu,Hanakago,3,5
Ms12e,Koryu,Hanakago,5,2
Ms12w,Kageyama,Kasugano,4,3
Ms13e,Furuichi,Onomatsu,3,4
Ms13w,Yotsuguruma,Isenoumi,3,4
Ms14e,Bushuyama,Musashigawa,1,6
Ms14w,Daitensho,Takashima,1,6
Ms15e,Kirinowaka,Michinoku,5,2
Ms15w,Daisogen,Shikihide,4,3
Ms16e,Hoshihikari,Hakkaku,3,4
Ms16w,Kimurayama,Kasugano,4,3
Ms17e,Tochitenko,Kasugano,4,3
Ms17w,Shibuya,Tamanoi,4,3
Ms18e,Nakao,Matsugane,2,5
Ms18w,Isobe,Irumagawa,5,2
Ms19e,Nishikikaze,Oguruma,3,4
Ms19w,Nakanokuni,Minato,3,4
Ms20e,Kagaya,Kasugano,3,4
Ms20w,Arawashi,Araiso,1,1
Ms21e,Kotokanyu,Sadogatake,3,4
Ms21w,Kakureizan,Izutsu,4,3
Ms22e,Tamamitsukuni,Kataonami,4,3
Ms22w,Takakoyama,Naruto,4,3
Ms23e,Surugatsukasa,Irumagawa,3,4
Ms23w,Yoshio,Tatsunami,1,6
Ms24e,Kakuo,Izutsu,3,4
Ms24w,Hakuba,Michinoku,6,1
Ms25e,Sotenzan,Tokitsukaze,2,5
Ms25w,Hokutojo,Hakkaku,4,3
Ms26e,Hoshizakura,Hakkaku,2,5
Ms26w,Ichinotani,Nakamura,5,2
Ms27e,Kotoyutaka,Sadogatake,2,5
Ms27w,Hoshikaze,Oguruma,5,2
Ms28e,Wakatenro,Magaki,4,3
Ms28w,Ryugi,Hanaregoma,4,3
Ms29e,Tenichi,Kitanoumi,2,5
Ms29w,Takanoyama,Naruto,3,4
Ms30e,Kasugakuni,Kasugayama,3,4
Ms30w,Wakanami,Tatsunami,4,3
Ms31e,Kaido,Tomozuna,4,3
Ms31w,Miyamoto,Musashigawa,2,5
