rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,14,1
Y1w,Harumafuji,Isegahama,11,4
Y2e,Kakuryu,Izutsu,9,6
O1e,Kisenosato,Tagonoura,13,2
O1w,Kotoshogiku,Sadogatake,5,10
S1e,Goeido,Sakaigawa,8,7
S1w,Tochiozan,Kasugano,10,5
K1e,Yoshikaze,Oguruma,6,9
K1w,Chiyootori,Kokonoe,5,10
M1e,Aoiyama,Kasugano,8,7
M1w,Takekaze,Oguruma,6,9
M2e,Chiyotairyu,Kokonoe,4,11
M2w,Takarafuji,Isegahama,4,11
M3e,Aminishiki,Isegahama,10,5
M3w,Kyokutenho,Tomozuna,3,12
M4e,Endo,Oitekaze,7,8
M4w,Toyonoshima,Tokitsukaze,4,9
M5e,Shohozan,Matsugane,8,7
M5w,Ikioi,Isenoumi,11,4
M6e,Kaisei,Tomozuna,8,7
M6w,Tamawashi,Kataonami,8,7
M7e,Homasho,Shikoroyama,9,6
M7w,Tokushoryu,Kise,6,9
M8e,Myogiryu,Sakaigawa,8,7
M8w,Takayasu,Tagonoura,6,9
M9e,Terunofuji,Isegahama,9,6
M9w,Okinoumi,Hakkaku,6,9
M10e,Osunaarashi,Otake,10,5
M10w,Tochinowaka,Kasugano,9,6
M11e,Toyohibiki,Sakaigawa,8,7
M11w,Chiyomaru,Kokonoe,5,10
M12e,Takanoiwa,Takanohana,3,12
M12w,Jokoryu,Kise,9,6
M13e,Masunoyama,Chiganoura,4,11
M13w,Kitataiki,Kitanoumi,9,6
M14e,Gagamaru,Kise,7,8
M14w,Tokitenku,Tokitsukaze,7,8
M15e,Kyokushuho,Tomozuna,9,6
M15w,Sokokurai,Arashio,8,7
M16e,Arawashi,Minezaki,7,8
M16w,Chiyonokuni,Kokonoe,0,2
M17e,Sadanoumi,Sakaigawa,10,5
J1e,Azumaryu,Tamanoi,10,5
J1w,Daido,Onomatsu,3,12
J2e,Sotairyu,Tokitsukaze,8,7
J2w,Kagamio,Kagamiyama,11,4
J3e,Asahisho,Tomozuna,5,10
J3w,Wakanosato,Tagonoura,9,6
J4e,Asasekiryu,Takasago,6,9
J4w,Tamaasuka,Kataonami,8,7
J5e,Sadanofuji,Sakaigawa,9,6
J5w,Satoyama,Onoe,6,9
J6e,Chiyoo,Kokonoe,7,8
J6w,Tenkaiho,Onoe,6,9
J7e,Homarefuji,Isegahama,8,7
J7w,Akiseyama,Kise,6,9
J8e,Fujiazuma,Tamanoi,7,8
J8w,Shotenro,Fujishima,9,6
J9e,Amuru,Onomatsu,8,7
J9w,Tokushinho,Kise,8,7
J10e,Tosayutaka,Tokitsukaze,8,7
J10w,Ichinojo,Minato,11,4
J11e,Higonojo,Kise,5,10
J11w,Wakakoyu,Onomatsu,5,10
J12e,Sakigake,Shibatayama,6,9
J12w,Seiro,Shikoroyama,11,4
J13e,Kotoyuki,Sadogatake,11,4
J13w,Yoshiazuma,Tamanoi,6,9
J14e,Daikiho,Miyagino,2,13
J14w,Takanoyama,Tagonoura,4,11
Ms1e,Kitaharima,Kitanoumi,3,4
Ms1w,Wakanoshima,Shibatayama,5,2
Ms2e,Daieisho,Oitekaze,6,1
Ms2w,Ishiura,Miyagino,2,5
Ms3e,Tochihiryu,Kasugano,4,3
Ms3w,Kyokutaisei,Tomozuna,5,2
Ms4e,Kizenryu,Kise,5,2
Ms4w,Horyuyama,Tamanoi,4,3
Ms5e,Iwasaki,Kise,3,4
Ms5w,Higoarashi,Kise,3,4
Ms6e,Yamatofuji,Onomatsu,2,5
Ms6w,Tochinoshin,Kasugano,7,0
Ms7e,Kotokobai,Sadogatake,2,5
Ms7w,Sagatsukasa,Irumagawa,4,3
Ms8e,Kotoeko,Sadogatake,4,3
Ms8w,Kawabata,Oitekaze,4,3
Ms9e,Dairaido,Takadagawa,1,6
Ms9w,Tatsu,Takadagawa,4,3
Ms10e,Chiyoshoma,Kokonoe,4,3
Ms10w,Kotomisen,Sadogatake,3,4
Ms11e,Gochozan,Minezaki,2,5
Ms11w,Dewahayate,Dewanoumi,5,2
Ms12e,Musashiumi,Fujishima,5,2
Ms12w,Tsurubayashi,Kise,2,5
Ms13e,Tanzo,Onomatsu,0,0
Ms13w,Sensho,Shikihide,3,4
Ms14e,Kihonoumi,Dewanoumi,4,3
Ms14w,Masunoumi,Chiganoura,3,4
Ms15e,Takatoshi,Takanohana,3,4
Ms15w,Oiwato,Hakkaku,2,5
Ms16e,Onosho,Onomatsu,5,2
Ms16w,Mankajo,Kasugayama,3,4
Ms17e,Mitoyutaka,Nishikido,2,5
Ms17w,Sasanoyama,Kise,4,3
Ms18e,Horikiri,Shikoroyama,5,2
Ms18w,Daishoryu,Oitekaze,5,2
Ms19e,Fukugoriki,Arashio,2,5
Ms19w,Kairyu,Dewanoumi,3,4
Ms20e,Tokachiumi,Hakkaku,3,4
Ms20w,Kawanari,Oguruma,6,1
Ms21e,Shosei,Sakaigawa,4,3
Ms21w,Shineiyama,Sakaigawa,0,0
Ms22e,Kisenoyama,Kise,6,1
Ms22w,Nishikigi,Isenoumi,4,3
Ms23e,Tochinosato,Kasugano,1,6
Ms23w,Onami,Arashio,4,3
Ms24e,Katsunofuji,Sakaigawa,1,6
Ms24w,Fujimoto,Onomatsu,4,3
Ms25e,Masakaze,Oguruma,3,4
Ms25w,Ryuonami,Tatsunami,3,4
Ms26e,Chiyosakae,Kokonoe,2,5
Ms26w,Sasakiyama,Kise,3,4
Ms27e,Kaonishiki,Azumazeki,4,3
Ms27w,Asabenkei,Takasago,5,2
Ms28e,Okinofuji,Hakkaku,3,4
Ms28w,Kasugakuni,Kasugayama,5,2
Ms29e,Keitenkai,Onomatsu,6,1
Ms29w,Shoho,Kasugayama,1,6
Ms30e,Takakasuga,Kasugayama,2,5
Ms30w,Irie,Tamanoi,5,2
Ms31e,Kotodaigo,Sadogatake,3,4
Ms31w,Daishoho,Oitekaze,4,3
Ms32e,Terutsuyoshi,Isegahama,5,2
Ms32w,Aozora,Kasugano,3,4
Ms33e,Koba,Kise,4,3
Ms33w,Akinoyama,Takadagawa,4,3
Ms34e,Matsumoto,Shikoroyama,5,2
Ms34w,Oniarashi,Asahiyama,2,5
Ms35e,Komanokuni,Shibatayama,3,4
Ms35w,Hakunishiki,Kasugayama,3,4
Ms36e,Wakakeisho,Oitekaze,2,5
Ms36w,Terao,Shikoroyama,4,3
Ms37e,Goshi,Arashio,4,3
Ms37w,Tetsuyuzan,Onomatsu,4,3
Ms38e,Hokaho,Miyagino,5,2
Ms38w,Tenichi,Kitanoumi,3,4
Ms39e,Tamadaiki,Kataonami,1,6
Ms39w,Bungonishiki,Dewanoumi,6,1
Ms40e,Towanoyama,Dewanoumi,3,4
Ms40w,Hokuo,Takadagawa,3,4
Ms41e,Ohara,Shikoroyama,3,4
Ms41w,Kansei,Sakaigawa,0,0
Ms42e,Akinokawa,Takadagawa,6,1
Ms42w,Kazafuzan,Nishikido,4,3
Ms43e,Hakuyozan,Takadagawa,4,3
Ms43w,Kotootori,Sadogatake,0,7
Ms44e,Migikataagari,Otake,2,5
Ms44w,Hitenryu,Tatsunami,2,5
Ms45e,Mugendai,Fujishima,0,0
Ms45w,Matsubayama,Kasugayama,4,3
Ms46e,Masunosho,Chiganoura,4,3
Ms46w,Goryu,Kise,2,5
Ms47e,Amatsu,Onomatsu,5,2
Ms47w,Kotokensei,Sadogatake,4,3
Ms48e,Akua,Tatsunami,6,1
Ms48w,Nionoumi,Kitanoumi,3,4
Ms49e,Shinohara,Onomatsu,3,4
Ms49w,Hakiai,Kitanoumi,4,3
Ms50e,Suzaku,Hakkaku,3,4
Ms50w,Daikamikaze,Takadagawa,3,4
Ms51e,Nishikikaze,Oguruma,5,2
Ms51w,Kimikaze,Oguruma,0,0
Ms52e,Takamisato,Azumazeki,4,3
Ms52w,Yoshifuji,Isegahama,3,4
Ms53e,Ikeru,Onomatsu,4,3
Ms53w,Daishonada,Oitekaze,1,6
Ms54e,Komakiryu,Kise,4,3
Ms54w,Kotofukuju,Sadogatake,2,5
Ms55e,Nogami,Oguruma,2,5
Ms55w,Takakiho,Takanohana,5,2
Ms56e,Tochinohama,Kasugano,2,5
Ms56w,Chiyoarashi,Kokonoe,5,2
Ms57e,Daichi,Shikoroyama,3,4
Ms57w,Fujinoumi,Dewanoumi,3,4
Ms58e,Kosei,Azumazeki,3,4
Ms58w,Shiroryu,Minezaki,5,2
Ms59e,Kaito,Asakayama,6,1
Ms59w,Aratoshi,Irumagawa,3,4
Ms60e,Wakaryusei,Shibatayama,5,2
Ms60w,Daiseiho,Shibatayama,4,3
Sd1e,Aonosho,Dewanoumi,2,5
Sd1w,Hisanotora,Dewanoumi,4,3
Sd2e,Kasugaryu,Kasugayama,3,4
Sd2w,Okuma,Takadagawa,2,5
Sd3e,Tochimaru,Kasugano,4,2
Sd3w,Tomisakae,Isegahama,4,3
Sd4e,Chiyokiryu,Kokonoe,1,6
Sd4w,Byakko,Azumazeki,5,2
Sd5e,Taiga,Shikihide,3,4
Sd5w,Fukuyamato,Kasugayama,2,5
Sd6e,Rendaiyama,Kise,5,2
Sd6w,Tochiminato,Kasugano,4,3
Sd7e,Shoketsu,Shibatayama,3,4
Sd7w,Notozakura,Onomatsu,3,4
Sd8e,Haruzakura,Kasugayama,3,4
Sd8w,Kotokino,Sadogatake,4,3
Sd9e,Oazuma,Tamanoi,4,3
Sd9w,Hitachigo,Fujishima,3,4
