rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,3,3
Y1w,Hakuho,Miyagino,15,0
O1e,Kotooshu,Sadogatake,9,6
O1w,Kotomitsuki,Sadogatake,11,4
O2e,Kaio,Tomozuna,9,6
O2w,Chiyotaikai,Kokonoe,9,6
S1e,Ama,Isegahama,10,5
S1w,Kotoshogiku,Sadogatake,6,9
K1e,Kisenosato,Naruto,6,9
K1w,Toyonoshima,Tokitsukaze,10,5
M1e,Aminishiki,Isegahama,6,9
M1w,Wakanoho,Magaki,4,11
M2e,Asasekiryu,Takasago,8,7
M2w,Hokutoriki,Hakkaku,4,11
M3e,Futeno,Dewanoumi,3,12
M3w,Tochinonada,Kasugano,7,8
M4e,Wakanosato,Naruto,5,10
M4w,Goeido,Sakaigawa,7,8
M5e,Miyabiyama,Musashigawa,9,6
M5w,Baruto,Onoe,10,5
M6e,Homasho,Shikoroyama,9,6
M6w,Tokitenku,Tokitsukaze,7,8
M7e,Roho,Otake,9,6
M7w,Kakuryu,Izutsu,8,7
M8e,Takamisakari,Azumazeki,6,9
M8w,Dejima,Musashigawa,6,9
M9e,Kyokutenho,Oshima,10,5
M9w,Iwakiyama,Sakaigawa,8,7
M10e,Tamanoshima,Kataonami,7,8
M10w,Kokkai,Oitekaze,5,10
M11e,Tochiozan,Kasugano,9,6
M11w,Tamakasuga,Kataonami,3,12
M12e,Takekaze,Oguruma,7,8
M12w,Kimurayama,Kasugano,7,8
M13e,Toyohibiki,Sakaigawa,10,5
M13w,Koryu,Hanakago,3,12
M14e,Tosanoumi,Isenoumi,5,10
M14w,Tochinoshin,Kasugano,8,7
M15e,Yoshikaze,Oguruma,8,7
M15w,Kakizoe,Musashigawa,7,8
M16e,Masatsukasa,Irumagawa,10,5
M16w,Chiyohakuho,Kokonoe,8,7
J1e,Tamawashi,Kataonami,9,6
J1w,Toyozakura,Michinoku,6,9
J2e,Wakakirin,Oguruma,7,8
J2w,Kasugao,Kasugayama,9,6
J3e,Kitazakura,Kitanoumi,8,7
J3w,Hoshihikari,Hakkaku,6,9
J4e,Kitataiki,Kitanoumi,11,4
J4w,Hakurozan,Kitanoumi,7,8
J5e,Kotokasuga,Sadogatake,6,8
J5w,Hakuba,Michinoku,5,10
J6e,Shimotori,Tokitsukaze,9,6
J6w,Kasuganishiki,Kasugano,9,6
J7e,Kaiho,Hakkaku,5,10
J7w,Ushiomaru,Azumazeki,6,9
J8e,Bushuyama,Musashigawa,12,3
J8w,Kirinowaka,Michinoku,6,9
J9e,Katayama,Onomatsu,2,13
J9w,Kyokunankai,Oshima,9,6
J10e,Otsukasa,Irumagawa,7,8
J10w,Wakakoyu,Onomatsu,5,10
J11e,Shirononami,Onoe,8,7
J11w,Ryuo,Miyagino,8,7
J12e,Mokonami,Tatsunami,9,6
J12w,Ichihara,Kise,8,7
J13e,Tamaasuka,Kataonami,5,10
J13w,Sagatsukasa,Irumagawa,9,6
J14e,Aran,Mihogaseki,10,5
J14w,Tosayutaka,Tokitsukaze,9,6
Ms1e,Mori,Oitekaze,3,4
Ms1w,Yamamotoyama,Onoe,6,1
Ms2e,Ryuho,Michinoku,2,5
Ms2w,Asofuji,Isegahama,5,2
Ms3e,Daiyubu,Shibatayama,3,4
Ms3w,Wakatenro,Magaki,4,3
Ms4e,Shotenro,Musashigawa,4,3
Ms4w,Hokutokuni,Hakkaku,3,4
Ms5e,Matsutani,Matsugane,1,6
Ms5w,Minami,Onoe,2,5
Ms6e,Sakaizawa,Onoe,4,3
Ms6w,Towanoyama,Dewanoumi,5,2
Ms7e,Yoshiazuma,Tamanoi,3,4
Ms7w,Tokusegawa,Kiriyama,4,3
Ms8e,Kaonishiki,Azumazeki,3,4
Ms8w,Kotokuni,Sadogatake,4,3
Ms9e,Daitensho,Takashima,2,5
Ms9w,Fukuoka,Hakkaku,4,3
Ms10e,Kanbayashi,Hakkaku,2,5
Ms10w,Ri,Kasugano,2,5
Ms11e,Shiratsuka,Kise,3,4
Ms11w,Yamasaki,Musashigawa,5,2
Ms12e,Kasugakuni,Kasugayama,2,5
Ms12w,Hoshikaze,Oguruma,6,1
Ms13e,Kotoyutaka,Sadogatake,5,2
Ms13w,Jumonji,Michinoku,3,4
Ms14e,Satoyama,Onoe,6,1
Ms14w,Hochiyama,Sakaigawa,4,3
Ms15e,Takunishiki,Chiganoura,1,5
Ms15w,Dairaido,Takadagawa,4,3
Ms16e,Takekabuto,Musashigawa,5,2
Ms16w,Kitazono,Oguruma,0,7
Ms17e,Shimoda,Oitekaze,3,4
Ms17w,Sadanofuji,Sakaigawa,3,4
Ms18e,Shoketsu,Hanaregoma,4,3
Ms18w,Shironoryu,Sakaigawa,4,3
Ms19e,Kazafuzan,Nishikido,4,3
