rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,12,3
Y1w,Asashoryu,Takasago,13,2
O1e,Kotooshu,Sadogatake,2,7
O1w,Kotomitsuki,Sadogatake,8,7
O2e,Kaio,Tomozuna,8,7
O2w,Chiyotaikai,Kokonoe,8,7
S1e,Ama,Isegahama,8,7
S1w,Kotoshogiku,Sadogatake,8,7
K1e,Kisenosato,Naruto,8,7
K1w,Takekaze,Oguruma,3,12
M1e,Asasekiryu,Takasago,8,7
M1w,Kakuryu,Izutsu,6,9
M2e,Aminishiki,Isegahama,6,9
M2w,Miyabiyama,Musashigawa,7,8
M3e,Tokitenku,Tokitsukaze,7,8
M3w,Toyonoshima,Tokitsukaze,6,9
M4e,Wakanoho,Magaki,8,7
M4w,Kyokutenho,Oshima,9,6
M5e,Wakanosato,Naruto,5,10
M5w,Kokkai,Oitekaze,12,3
M6e,Roho,Otake,6,9
M6w,Dejima,Musashigawa,6,9
M7e,Baruto,Onoe,12,3
M7w,Hokutoriki,Hakkaku,8,7
M8e,Goeido,Sakaigawa,8,7
M8w,Tochinonada,Kasugano,8,7
M9e,Iwakiyama,Sakaigawa,7,8
M9w,Kasugao,Kasugayama,8,7
M10e,Futeno,Dewanoumi,10,5
M10w,Tamakasuga,Kataonami,6,9
M11e,Toyohibiki,Sakaigawa,5,10
M11w,Takamisakari,Azumazeki,10,5
M12e,Tochiozan,Kasugano,11,4
M12w,Yoshikaze,Oguruma,6,9
M13e,Homasho,Shikoroyama,9,6
M13w,Ichihara,Kise,0,2
M14e,Kaiho,Hakkaku,4,11
M14w,Kakizoe,Musashigawa,8,7
M15e,Wakakirin,Oguruma,6,9
M15w,Sakaizawa,Onoe,3,5
M16e,Otsukasa,Irumagawa,5,10
M16w,Ryuo,Miyagino,5,10
J1e,Tosanoumi,Isenoumi,10,5
J1w,Hoshihikari,Hakkaku,5,10
J2e,Hakurozan,Kitanoumi,8,7
J2w,Koryu,Hanakago,5,10
J3e,Kotokasuga,Sadogatake,8,7
J3w,Hakuba,Michinoku,8,7
J4e,Tochinoshin,Kasugano,9,6
J4w,Kitazakura,Kitanoumi,6,9
J5e,Tamanoshima,Kataonami,10,5
J5w,Mokonami,Tatsunami,7,8
J6e,Chiyohakuho,Kokonoe,5,10
J6w,Hochiyama,Sakaigawa,2,13
J7e,Tamawashi,Kataonami,9,6
J7w,Toyozakura,Michinoku,8,7
J8e,Shirononami,Onoe,7,8
J8w,Kasuganishiki,Kasugano,8,7
J9e,Masatsukasa,Irumagawa,9,6
J9w,Shimotori,Tokitsukaze,7,8
J10e,Kitataiki,Kitanoumi,11,4
J10w,Ushiomaru,Azumazeki,8,7
J11e,Kyokunankai,Oshima,8,7
J11w,Shunketsu,Hanaregoma,3,12
J12e,Hokutokuni,Hakkaku,6,9
J12w,Tosayutaka,Tokitsukaze,6,9
J13e,Katayama,Onomatsu,7,8
J13w,Kirinowaka,Michinoku,8,7
J14e,Kimurayama,Kasugano,12,3
J14w,Sagatsukasa,Irumagawa,8,7
Ms1e,Bushuyama,Musashigawa,4,3
Ms1w,Satoyama,Onoe,2,5
Ms2e,Wakakoyu,Onomatsu,5,2
Ms2w,Wakatenro,Magaki,3,4
Ms3e,Asofuji,Isegahama,5,2
Ms3w,Shotenro,Musashigawa,3,4
Ms4e,Daiyubu,Shibatayama,7,0
Ms4w,Sokokurai,Arashio,2,5
Ms5e,Aran,Mihogaseki,4,3
Ms5w,Ryuho,Michinoku,4,3
Ms6e,Yamamotoyama,Onoe,5,2
Ms6w,Takunishiki,Chiganoura,1,6
Ms7e,Takakoyama,Naruto,4,3
Ms7w,Nakano,Musashigawa,3,4
Ms8e,Kotoyutaka,Sadogatake,5,2
Ms8w,Daishoyama,Oitekaze,3,4
Ms9e,Nakanokuni,Minato,3,4
Ms9w,Jumonji,Michinoku,3,4
Ms10e,Sadanofuji,Sakaigawa,2,5
Ms10w,Kanbayashi,Hakkaku,5,2
Ms11e,Kotokuni,Sadogatake,3,4
Ms11w,Hoshikaze,Oguruma,4,3
Ms12e,Minami,Onoe,4,3
Ms12w,Amuru,Onomatsu,2,5
Ms13e,Toyonokuni,Tokitsukaze,0,0
Ms13w,Dairaido,Takadagawa,4,3
Ms14e,Mori,Oitekaze,6,1
Ms14w,Yamasaki,Musashigawa,5,2
Ms15e,Ryugi,Hanaregoma,2,5
Ms15w,Tamarikido,Kataonami,3,4
Ms16e,Nakanishi,Onomatsu,3,4
Ms16w,Kaonishiki,Azumazeki,4,3
Ms17e,Sugita,Kitanoumi,4,3
Ms17w,Tenichi,Kitanoumi,2,5
Ms18e,Yotsuguruma,Isenoumi,1,6
Ms18w,Tokusegawa,Kiriyama,5,2
Ms19e,Daitensho,Takashima,3,4
Ms19w,Kasugakuni,Kasugayama,4,3
Ms20e,Sadanoumi,Sakaigawa,2,5
Ms20w,Sasaki,Naruto,1,6
Ms21e,Sensho,Shikihide,5,2
Ms21w,Sotairyu,Tokitsukaze,3,4
Ms22e,Ri,Kasugano,5,2
Ms22w,Wakaryusei,Hanaregoma,2,3
Ms23e,Daishoma,Oitekaze,0,0
Ms23w,Satsukiumi,Sakaigawa,3,4
Ms24e,Yoshiazuma,Tamanoi,6,1
Ms24w,Takaazuma,Tamanoi,1,6
Ms25e,Hananosato,Takasago,2,5
Ms25w,Matsutani,Matsugane,4,3
Ms26e,Hayasegawa,Kiriyama,4,3
Ms26w,Daimanazuru,Asahiyama,4,3
Ms27e,Daishoyu,Oitekaze,3,4
Ms27w,Gagamaru,Kise,3,4
Ms28e,Kirinoumi,Michinoku,5,2
Ms28w,Asahisakari,Dewanoumi,4,3
Ms29e,Shimoda,Oitekaze,6,1
Ms29w,Shoryu,Hakkaku,3,4
Ms30e,Wakagiyama,Tokitsukaze,2,5
Ms30w,Surugatsukasa,Irumagawa,3,4
Ms31e,Shoketsu,Hanaregoma,4,3
Ms31w,Tamaasuka,Kataonami,6,1
Ms32e,Kakureizan,Izutsu,2,5
Ms32w,Yanagawa,Mihogaseki,4,3
Ms33e,Aozora,Tagonoura,2,5
Ms33w,Fukuoka,Hakkaku,5,2
Ms34e,Yonemura,Hakkaku,4,3
Ms34w,Hidenofuji,Kasugayama,3,4
Ms35e,Mizuguchi,Kasugayama,4,3
Ms35w,Ikioi,Isenoumi,3,4
Ms36e,Nionoumi,Kitanoumi,3,4
Ms36w,Towanoyama,Dewanoumi,5,2
Ms37e,Kaishoryu,Tomozuna,4,3
Ms37w,Toshinyama,Tamanoi,3,4
Ms38e,Kimenryu,Takasago,2,5
Ms38w,Kazafuzan,Nishikido,5,2
Ms39e,Kurosawa,Onomatsu,2,5
Ms39w,Raiko,Hakkaku,1,2
Ms40e,Chokozan,Shikihide,1,6
Ms40w,Fukunaga,Sakaigawa,5,2
Ms41e,Katsunofuji,Sakaigawa,3,4
Ms41w,Tamao,Kataonami,3,4
Ms42e,Omiryu,Hanaregoma,4,3
Ms42w,Furuichi,Onomatsu,4,3
Ms43e,Kitazono,Oguruma,5,2
Ms43w,Daionami,Tatsunami,2,5
Ms44e,Minaminoshima,Musashigawa,3,4
Ms44w,Asahimaru,Takasago,0,3
Ms45e,Takahama,Oitekaze,5,2
Ms45w,Gorikiyama,Takadagawa,4,3
Ms46e,Kitaharima,Kitanoumi,4,3
Ms46w,Shiratsuka,Kise,6,1
Ms47e,Tochinoyama,Chiganoura,2,5
Ms47w,Tochitsubasa,Kasugano,0,0
Ms48e,Wakayuki,Matsugane,2,5
Ms48w,Takanoyama,Naruto,3,4
Ms49e,Oniarashi,Asahiyama,5,2
Ms49w,Wakakasuga,Kasugayama,3,4
Ms50e,Tachigami,Mihogaseki,4,3
Ms50w,Mochimaru,Tatsunami,3,4
Ms51e,Terashita,Onomatsu,4,3
Ms51w,Wakamifuji,Magaki,1,6
Ms52e,Mori,Musashigawa,5,2
Ms52w,Shironoryu,Sakaigawa,4,3
Ms53e,Shibuya,Tamanoi,4,3
Ms53w,Hokutoiwa,Hakkaku,2,5
Ms54e,Rikiryu,Hanakago,6,1
Ms54w,Keno,Onomatsu,3,4
Ms55e,Toyohikari,Tokitsukaze,0,0
Ms55w,Kyokushuho,Oshima,5,2
Ms56e,Fujimoto,Onomatsu,6,1
Ms56w,Dewanosato,Dewanoumi,4,3
Ms57e,Seiro,Shikoroyama,3,4
Ms57w,Chiyonohana,Kokonoe,2,5
Ms58e,Koriyama,Mihogaseki,0,7
Ms58w,Akiyutaka,Tokitsukaze,0,0
Ms59e,Takekabuto,Musashigawa,5,2
Ms59w,Ryuden,Takadagawa,2,5
Ms60e,Kyokushoten,Oshima,3,4
Ms60w,Hikarikaze,Oguruma,4,3
Sd1e,Dewaotori,Dewanoumi,5,2
Sd1w,Wakarikido,Matsugane,3,4
Sd2e,Satsumanishiki,Matsugane,4,3
Sd2w,Tetsuhikari,Shikihide,4,3
Sd3e,Kenju,Izutsu,4,3
Sd3w,Fujinokaze,Oguruma,3,4
Sd4e,Teruazuma,Tamanoi,3,4
Sd4w,Maeta,Hanaregoma,5,2
Sd5e,Nishikikaze,Oguruma,2,5
Sd5w,Ryujinsakari,Nishikido,2,5
Sd6e,Yutsukasa,Irumagawa,2,5
Sd6w,Wakanoshima,Hanaregoma,3,4
Sd7e,Matsumidori,Onomatsu,5,2
Sd7w,Danyu,Kitanoumi,3,4
Sd8e,Tamaryoma,Kataonami,4,2
Sd8w,Sadanishiki,Dewanoumi,4,3
Sd9e,Taiga,Shikihide,3,4
Sd9w,Takashoma,Takanohana,3,4
Sd10e,Futasegawa,Kiriyama,4,3
Sd10w,Orora,Kitanoumi,1,6
Sd11e,Takayasu,Naruto,4,3
Sd11w,Saito,Onomatsu,4,3
Sd12e,Akinomine,Minezaki,3,4
Sd12w,Futamusashi,Musashigawa,1,6
Sd13e,Asanotosa,Takasago,6,1
