rank,rikishi,heya,w,l
Y1e,Wakanohana,Futagoyama,5,5
Y1w,Takanohana,Futagoyama,8,3
Y2e,Akebono,Azumazeki,0,0
O1e,Musashimaru,Musashigawa,13,2
O1w,Chiyotaikai,Kokonoe,3,8
O2w,Takanonami,Futagoyama,12,3
S1e,Musoyama,Musashigawa,1,2
S1w,Kotonowaka,Sadogatake,6,9
K1e,Tochiazuma,Tamanoi,8,7
K1w,Dejima,Musashigawa,9,6
K2e,Akinoshima,Futagoyama,11,4
K2w,Kaio,Tomozuna,10,5
M1e,Takatoriki,Futagoyama,8,7
M1w,Kotonishiki,Sadogatake,6,9
M2e,Tosanoumi,Isenoumi,8,7
M2w,Shikishima,Tatsutagawa,1,14
M3e,Kyokushuzan,Oshima,7,8
M3w,Terao,Izutsu,5,10
M4e,Higonoumi,Mihogaseki,6,9
M4w,Tamakasuga,Kataonami,7,8
M5e,Toki,Takasago,6,9
M5w,Tochinonada,Kasugano,9,6
M6e,Minatofuji,Minato,6,9
M6w,Wakanosato,Naruto,5,10
M7e,Miyabiyama,Musashigawa,9,6
M7w,Ganyu,Kitanoumi,5,10
M8e,Aogiyama,Tokitsukaze,8,7
M8w,Tochinowaka,Kasugano,8,7
M9e,Chiyotenzan,Kokonoe,9,6
M9w,Hamanoshima,Mihogaseki,6,9
M10e,Mitoizumi,Takasago,5,10
M10w,Kotoryu,Sadogatake,8,7
M11e,Oginishiki,Dewanoumi,7,8
M11w,Tokitsuumi,Tokitsukaze,9,6
M12e,Gojoro,Magaki,6,9
M12w,Kaiho,Hakkaku,8,7
M13e,Asanowaka,Wakamatsu,6,9
M13w,Ohinode,Tatsunami,9,6
M14e,Wakanojo,Magaki,8,7
M14w,Asanosho,Wakamatsu,8,7
J1e,Kyokutenho,Oshima,8,7
J1w,Yotsukasa,Irumagawa,8,7
J2e,Kitakachidoki,Isenoumi,3,12
J2w,Daizen,Nishonoseki,12,3
J3e,Kinkaiyama,Dewanoumi,6,9
J3w,Mainoumi,Dewanoumi,9,6
J4e,Dewaarashi,Dewanoumi,9,6
J4w,Wakanoyama,Musashigawa,10,5
J5e,Daishoho,Tatsunami,5,10
J5w,Oikari,Isenoumi,8,7
J6e,Kobo,Miyagino,8,7
J6w,Tomonohana,Tatsunami,8,7
J7e,Akinoshu,Izutsu,0,0
J7w,Tokitsunada,Tokitsukaze,7,8
J8e,Toyonoumi,Futagoyama,2,13
J8w,Susanoumi,Kitanoumi,7,8
J9e,Daishi,Oshiogawa,8,7
J9w,Wakahayato,Miyagino,7,8
J10e,Otsukasa,Irumagawa,9,6
J10w,Zenshinyama,Takadagawa,5,10
J11e,Tochinohana,Kasugano,7,8
J11w,Hoshitango,Michinoku,9,6
J12e,Wakatsutomu,Matsugane,6,9
J12w,Kotoinazuma,Sadogatake,9,6
J13e,Kitazakura,Kitanoumi,7,8
J13w,Dewataira,Dewanoumi,9,6
Ms1e,Takanowaka,Naruto,5,2
Ms1w,Tochinofuji,Kasugano,5,2
Ms2e,Hayateumi,Oitekaze,0,0
Ms2w,Wakakosho,Matsugane,3,4
Ms3e,Genkai,Asahiyama,1,6
Ms3w,Tamanokuni,Kataonami,3,4
Ms4e,Dewanofuji,Dewanoumi,3,4
Ms4w,Masutsuyoshi,Mihogaseki,5,2
Ms5e,Kaigatake,Tatsutagawa,4,3
Ms5w,Tochisakae,Kasugano,5,2
Ms6e,Kotokanyu,Sadogatake,2,5
Ms6w,Kasuganishiki,Kasugano,5,2
Ms7e,Ishizaki,Oshiogawa,4,3
Ms7w,Daihisho,Asahiyama,3,4
Ms8e,Tominagayama,Musashigawa,2,5
Ms8w,Futatsukuba,Tatsunami,2,5
Ms9e,Wakakinryu,Oshiogawa,3,4
Ms9w,Ominato,Minato,3,4
Ms10e,Kotoiwakuni,Sadogatake,5,2
Ms10w,Towanoyama,Dewanoumi,7,0
Ms11e,Aminishiki,Ajigawa,4,3
Ms11w,Kaishinzan,Tomozuna,4,3
Ms12e,Tomikaze,Oguruma,6,1
Ms12w,Daikiyama,Mihogaseki,1,6
Ms13e,Tamarikido,Kataonami,4,3
Ms13w,Daiden,Taiho,3,4
Ms14e,Kotonomine,Sadogatake,3,4
Ms14w,Wakanomiya,Magaki,5,2
Ms15e,Komahikari,Hanaregoma,2,5
Ms15w,Tochinoyama,Kasugano,4,3
Ms16e,Kimenryu,Takasago,3,4
Ms16w,Tokiryu,Matsugane,3,4
Ms17e,Tamanonada,Kataonami,4,3
Ms17w,Tochifudo,Kasugano,2,5
Ms18e,Toyozakura,Tatsutagawa,6,1
Ms18w,Fukukoyama,Dewanoumi,3,4
Ms19e,Futasewaka,Asahiyama,4,3
Ms19w,Kabutonishiki,Kabutoyama,2,5
Ms20e,Hokutohikari,Hakkaku,4,3
Ms20w,Torafusuyama,Mihogaseki,4,3
Ms21e,Mutsuhokkai,Ajigawa,2,5
Ms21w,Aranonami,Musashigawa,3,4
Ms22e,Kanechika,Kitanoumi,3,4
Ms22w,Wakaazuma,Tamanoi,4,3
Ms23e,Fukuzono,Izutsu,6,1
Ms23w,Aoba,Ajigawa,5,2
Ms24e,Umenosato,Takasago,0,7
Ms24w,Kyokubenten,Oshima,5,2
Ms25e,Toshinyama,Tamanoi,1,6
Ms25w,Takanagai,Naruto,3,4
Ms26e,Arauma,Isenoumi,3,4
Ms26w,Minami,Tokitsukaze,3,4
Ms27e,Hoshiandesu,Michinoku,5,2
Ms27w,Konoryu,Oshiogawa,3,4
Ms28e,Arashi,Kokonoe,2,5
Ms28w,Futatsukuni,Tokitsukaze,3,4
Ms29e,Yamada,Oshiogawa,5,2
Ms29w,Tsurusaki,Tamanoi,4,3
Ms30e,Shinmei,Musashigawa,4,3
Ms30w,Natsubori,Futagoyama,4,3
Ms31e,Fukunoryu,Futagoyama,6,1
Ms31w,Toshinriki,Nakamura,2,5
Ms32e,Sumanofuji,Nakamura,4,3
Ms32w,Midorifuji,Onomatsu,5,2
Ms33e,Tanaka,Tomozuna,5,2
Ms33w,Tochitenko,Kasugano,1,6
Ms34e,Yutakafuji,Tokitsukaze,4,3
Ms34w,Tatsukabuto,Kabutoyama,2,5
Ms35e,Munakata,Kasugano,3,4
Ms35w,Hokutoriki,Hakkaku,4,3
Ms36e,Hidanodake,Araiso,3,4
Ms36w,Ushiomaru,Azumazeki,6,1
Ms37e,Kyokuryuzan,Oshima,0,3
Ms37w,Sekiyama,Naruto,3,4
Ms38e,Saigo,Nakamura,4,3
Ms38w,Gokenzan,Futagoyama,3,4
Ms39e,Wakatenma,Nakamura,5,2
