rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,13,2
Y1w,Harumafuji,Isegahama,10,5
O1e,Kisenosato,Naruto,11,4
O1w,Kotoshogiku,Sadogatake,9,6
O2e,Kakuryu,Izutsu,10,5
O2w,Kotooshu,Sadogatake,9,6
S1e,Myogiryu,Sakaigawa,8,7
S1w,Goeido,Sakaigawa,8,7
K1e,Shohozan,Matsugane,7,8
K1w,Tokitenku,Tokitsukaze,4,11
M1e,Takekaze,Oguruma,1,9
M1w,Takayasu,Naruto,9,6
M2e,Tochiozan,Kasugano,10,5
M2w,Gagamaru,Kise,3,12
M3e,Chiyotairyu,Kokonoe,7,8
M3w,Aminishiki,Isegahama,6,9
M4e,Kyokutenho,Tomozuna,6,9
M4w,Fujiazuma,Tamanoi,5,10
M5e,Ikioi,Isenoumi,9,6
M5w,Toyonoshima,Tokitsukaze,6,9
M6e,Baruto,Onoe,0,0
M6w,Okinoumi,Hakkaku,9,6
M7e,Takarafuji,Isegahama,9,6
M7w,Yoshikaze,Oguruma,7,8
M8e,Toyohibiki,Sakaigawa,9,6
M8w,Kitataiki,Kitanoumi,8,7
M9e,Aoiyama,Kasugano,10,5
M9w,Sadanofuji,Sakaigawa,5,10
M10e,Aran,Mihogaseki,8,7
M10w,Chiyonokuni,Kokonoe,2,4
M11e,Daido,Onomatsu,1,14
M11w,Tochinoshin,Kasugano,3,3
M12e,Kaisei,Tomozuna,11,4
M12w,Kotoyuki,Sadogatake,8,7
M13e,Tamawashi,Kataonami,5,10
M13w,Jokoryu,Kise,6,9
M14e,Masunoyama,Chiganoura,7,8
M14w,Tamaasuka,Kataonami,6,9
M15e,Wakanosato,Naruto,7,8
M15w,Sokokurai,Arashio,6,9
M16e,Tokushoryu,Kise,9,6
M16w,Shotenro,Fujishima,9,6
J1e,Takanoiwa,Takanohana,7,8
J1w,Chiyootori,Kokonoe,6,6
J2e,Oiwato,Hakkaku,6,9
J2w,Kyokushuho,Tomozuna,7,8
J3e,Azumaryu,Tamanoi,7,8
J3w,Tochinowaka,Kasugano,10,5
J4e,Kagamio,Kagamiyama,6,9
J4w,Nionoumi,Kitanoumi,1,14
J5e,Homarefuji,Isegahama,7,8
J5w,Tenkaiho,Onoe,10,5
J6e,Sotairyu,Tokitsukaze,6,9
J6w,Homasho,Shikoroyama,9,6
J7e,Asahisho,Tomozuna,9,6
J7w,Daikiho,Miyagino,7,8
J8e,Asasekiryu,Takasago,9,6
J8w,Satoyama,Onoe,8,7
J9e,Seiro,Shikoroyama,9,6
J9w,Osunaarashi,Otake,10,5
J10e,Oniarashi,Asahiyama,5,10
J10w,Tokushinho,Kise,10,5
J11e,Tanzo,Onomatsu,7,8
J11w,Takanoyama,Naruto,7,8
J12e,Tochihiryu,Kasugano,3,12
J12w,Wakakoyu,Onomatsu,8,7
J13e,Chiyoarashi,Kokonoe,4,10
J13w,Endo,Oitekaze,14,1
J14e,Yoshiazuma,Tamanoi,9,6
J14w,Kotomisen,Sadogatake,6,9
Ms1e,Chiyomaru,Kokonoe,4,3
Ms1w,Sagatsukasa,Irumagawa,3,5
