rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,13,2
O1e,Takanohana,Futagoyama,13,2
O1w,Konishiki,Takasago,9,6
S1e,Wakanohana,Futagoyama,13,2
S1w,Musashimaru,Musashigawa,8,7
S2eHD,Takanonami,Futagoyama,9,6
K1e,Takatoriki,Futagoyama,8,7
K1w,Wakashoyo,Futagoyama,7,8
M1e,Kirishima,Izutsu,3,12
M1w,Kotonishiki,Sadogatake,12,3
M2e,Misugisato,Futagoyama,5,10
M2w,Kotonowaka,Sadogatake,8,7
M3e,Oginohana,Dewanoumi,4,11
M3w,Kyokudozan,Oshima,4,11
M4e,Tokitsunada,Tokitsukaze,5,10
M4w,Kitakachidoki,Isenoumi,5,10
M5e,Daishoho,Tatsunami,5,10
M5w,Mitoizumi,Takasago,9,6
M6e,Daishoyama,Tatsunami,5,10
M6w,Mainoumi,Dewanoumi,4,11
M7e,Takamisugi,Futagoyama,7,8
M7w,Kushimaumi,Dewanoumi,5,10
M8e,Tomoefuji,Kokonoe,5,10
M8w,Kotoinazuma,Sadogatake,5,10
M9e,Toyonoumi,Futagoyama,7,8
M9w,Kotofuji,Sadogatake,11,4
M10e,Akinoshima,Futagoyama,9,6
M10w,Oginishiki,Dewanoumi,4,11
M11e,Terao,Izutsu,8,7
M11w,Higonoumi,Mihogaseki,8,7
M12e,Kotobeppu,Sadogatake,9,6
M12w,Kiraiho,Takadagawa,8,7
M13e,Kenko,Takadagawa,9,6
M13w,Tochinowaka,Kasugano,10,5
M14e,Daizen,Nishonoseki,9,6
M14w,Kasugafuji,Ajigawa,9,6
M15e,Minatofuji,Minato,9,6
M15w,Aogiyama,Tokitsukaze,5,10
M16e,Tomonohana,Tatsunami,9,6
M16w,Hitachiryu,Oshiogawa,5,10
J1e,Wakanoyama,Musashigawa,6,9
J1w,Tamakairiki,Kataonami,8,7
J2e,Hamanoshima,Mihogaseki,7,8
J2w,Enazakura,Oshiogawa,8,7
J3e,Tochinofuji,Kasugano,6,9
J3w,Kyokugozan,Oshima,7,8
J4e,Asahisato,Oshima,8,7
J4w,Hananokuni,Hanaregoma,5,10
J5e,Naminohana,Futagoyama,9,6
J5w,Musoyama,Musashigawa,11,4
J6e,Tatsuhikari,Tatsunami,12,3
J6w,Kaio,Tomozuna,10,5
J7e,Kotogaume,Sadogatake,9,6
J7w,Kototsubaki,Sadogatake,8,7
J8e,Tochitenko,Kasugano,10,5
J8w,Kirinishiki,Kagamiyama,10,5
J9e,Asanowaka,Wakamatsu,8,7
J9w,Komafudo,Hanaregoma,3,12
J10e,Zenshinyama,Takadagawa,6,9
J10w,Hoshiandesu,Michinoku,8,7
J11e,Yutakafuji,Tokitsukaze,7,8
J11w,Tachihikari,Tomozuna,3,12
J12e,Rikio,Naruto,6,9
J12w,Chokairyu,Kagamiyama,7,8
J13e,Daishi,Oshiogawa,8,7
J13w,Umenosato,Takasago,5,10
Ms1e,Ohidake,Tamanoi,4,3
Ms1w,Asahiyutaka,Oshima,3,4
Ms2e,Kiyonofuji,Isegahama,5,2
Ms2w,Dairyu,Taiho,2,5
Ms3e,Wakatosho,Magaki,3,4
Ms3w,Godoriki,Futagoyama,2,5
Ms4e,Kanesaku,Kitanoumi,5,2
Ms4w,Ikemori,Tamanoi,3,4
Ms5e,Ouchi,Irumagawa,3,3
Ms5w,Genkai,Asahiyama,3,4
Ms6e,Haguroumi,Tatsunami,2,5
Ms6w,Mineyama,Miyagino,4,3
Ms7e,Kanechika,Kitanoumi,5,2
Ms7w,Hoshitango,Michinoku,4,3
Ms8e,Asanonami,Wakamatsu,0,0
Ms8w,Daikiyama,Mihogaseki,3,4
Ms9e,Shigenoumi,Musashigawa,5,2
Ms9w,Kirinowaka,Izutsu,1,6
Ms10e,Shikishima,Tatsutagawa,6,1
Ms10w,Owakamatsu,Taiho,4,3
Ms11e,Mutsuhokkai,Ajigawa,7,0
Ms11w,Takanonada,Futagoyama,3,4
Ms12e,Toyozakura,Tatsutagawa,4,3
Ms12w,Asasoyo,Wakamatsu,0,0
Ms13e,Kumao,Takasago,2,5
Ms13w,Goto,Futagoyama,4,3
Ms14e,Hidenoumi,Mihogaseki,1,6
Ms14w,Kurimoto,Musashigawa,5,2
Ms15e,Yamanakayama,Magaki,3,4
Ms15w,Goken,Takasago,2,5
Ms16e,Daitengo,Taiho,3,4
Ms16w,Sentoryu,Tomozuna,4,3
Ms17e,Seifuriki,Oshiogawa,4,3
Ms17w,Taishin,Kitanoumi,3,4
Ms18e,Fusakaze,Wakamatsu,3,4
Ms18w,Shirasaki,Irumagawa,6,1
Ms19e,Daikaizan,Hanaregoma,2,5
Ms19w,Mitsueyama,Tokitsukaze,3,4
Ms20e,Akinomine,Mihogaseki,2,5
Ms20w,Ozora,Azumazeki,3,4
Ms21e,Daiden,Taiho,5,2
Ms21w,Yamanoumi,Kitanoumi,4,3
Ms22e,Kuniazuma,Tamanoi,4,3
Ms22w,Kusunokaze,Tokitsukaze,1,6
Ms23e,Akinokuni,Tokitsukaze,6,1
Ms23w,Kakehata,Isenoumi,3,4
Ms24e,Daishoryu,Taiho,3,4
Ms24w,Ganyu,Kitanoumi,3,4
Ms25e,Kotoasaki,Sadogatake,5,2
Ms25w,Aranonami,Musashigawa,5,2
Ms26e,Sunahama,Takasago,4,3
Ms26w,Kotofujimoto,Sadogatake,4,3
Ms27e,Wakahayato,Miyagino,4,3
Ms27w,Wakakaze,Futagoyama,3,4
Ms28e,Fukuzono,Izutsu,4,3
Ms28w,Kitazakura,Kitanoumi,4,3
Ms29e,Yamane,Kokonoe,1,6
Ms29w,Ominato,Minato,5,2
Ms30e,Hoshikakuo,Michinoku,2,5
Ms30w,Kototaikai,Sadogatake,4,3
Ms31e,Kisenomori,Kise,2,5
Ms31w,Jinryu,Tokitsukaze,3,4
Ms32e,Daio,Nishonoseki,4,3
Ms32w,Tochiyutaka,Kasugano,2,2
Ms33e,Tochigeno,Kasugano,2,5
Ms33w,Minenofuji,Kokonoe,2,5
Ms34e,Mutsukonryu,Ajigawa,3,4
Ms34w,Daigaku,Tokitsukaze,0,0
Ms35e,Kusunosato,Futagoyama,5,2
Ms35w,Shibiyama,Izutsu,0,4
Ms36e,Tamamusashi,Musashigawa,5,2
Ms36w,Daishiryu,Hanaregoma,0,0
Ms37e,Yohoyama,Izutsu,3,4
Ms37w,Takamiwaka,Azumazeki,5,2
Ms38e,Shimanoryu,Matsugane,4,3
Ms38w,Kosenryu,Takasago,0,1
Ms39e,Genkainami,Tatsunami,6,1
Ms39w,Hiryu,Taiho,5,2
Ms40e,Nishidayama,Tatsunami,4,3
Ms40w,Kotoarashi,Sadogatake,6,1
Ms41e,Arauma,Isenoumi,2,5
Ms41w,Asanoyori,Wakamatsu,2,5
Ms42e,Chiyonowaka,Kokonoe,3,4
Ms42w,Wakachikara,Magaki,4,3
Ms43e,Nijinoumi,Isenoumi,3,4
Ms43w,Kotoryu,Sadogatake,5,2
Ms44e,Musashifuji,Musashigawa,4,3
Ms44w,Hidenohana,Hanaregoma,2,5
Ms45e,Tatsunohana,Takadagawa,3,4
Ms45w,Kabutonishiki,Kabutoyama,4,3
Ms46e,Takamihana,Azumazeki,3,4
Ms46w,Daishinki,Tokitsukaze,3,4
Ms47e,Chiyohide,Kokonoe,3,4
Ms47w,Kototoyonaga,Sadogatake,2,5
Ms48e,Ryukayama,Futagoyama,4,3
Ms48w,Narayama,Isenoumi,6,1
Ms49e,Takamio,Azumazeki,3,4
Ms49w,Tenraiyama,Mihogaseki,2,5
Ms50e,Takanohikari,Futagoyama,4,3
Ms50w,Aka,Magaki,4,3
Ms51e,Koriyama,Mihogaseki,5,2
Ms51w,Toshu,Taiho,3,4
Ms52e,Ogura,Asahiyama,5,2
Ms52w,Takaseyama,Asahiyama,4,3
Ms53e,Akinoryu,Izutsu,5,2
Ms53w,Hidezakura,Nakamura,4,3
Ms54e,Raiko,Futagoyama,1,6
Ms54w,Komachikara,Hanaregoma,3,4
Ms55e,Nishikata,Oshiogawa,1,6
Ms55w,Fukunoryu,Futagoyama,1,1
Ms56e,Kaisei,Hanaregoma,2,5
Ms56w,Ushiwakamaru,Isegahama,5,2
Ms57e,Tendoriki,Izutsu,3,4
Ms57w,Kiyominato,Kise,3,4
Ms58e,Takanosho,Futagoyama,3,4
Ms58w,Kimenryu,Takasago,5,2
Ms59e,Aogakiyama,Magaki,1,6
Ms59w,Kotoumeno,Sadogatake,4,3
Ms60e,Kengaku,Miyagino,4,3
Ms60w,Kishinosato,Izutsu,3,4
Sd1e,Shinshi,Asahiyama,2,5
Sd1w,Wakadozan,Futagoyama,4,3
Sd2e,Fusayutaka,Tokitsukaze,0,0
Sd2w,Wakakudo,Magaki,4,3
Sd3e,Nishida,Isenoumi,5,2
Sd3w,Wakanoshima,Magaki,3,4
Sd4e,Sumiya,Nakamura,4,3
Sd4w,Kitaazuma,Tamanoi,2,5
Sd5e,Takaiyama,Naruto,3,4
Sd5w,Tsubasafuji,Kokonoe,3,4
Sd6e,Sekizawa,Kagamiyama,0,0
Sd6w,Yamato,Magaki,3,4
Sd7e,Setonofuji,Musashigawa,6,1
