rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,14,1
Y1w,Asashoryu,Takasago,13,2
O1e,Chiyotaikai,Kokonoe,0,8
O1w,Kotomitsuki,Sadogatake,8,7
O2e,Kaio,Tomozuna,8,7
O2w,Kotooshu,Sadogatake,9,6
S1e,Aminishiki,Isegahama,5,10
S1w,Ama,Isegahama,9,6
K1e,Kotoshogiku,Sadogatake,9,4
K1w,Dejima,Musashigawa,3,12
M1e,Kisenosato,Naruto,10,5
M1w,Tokitenku,Tokitsukaze,6,9
M2e,Toyonoshima,Tokitsukaze,6,9
M2w,Miyabiyama,Musashigawa,7,8
M3e,Goeido,Sakaigawa,5,10
M3w,Tochinonada,Kasugano,5,10
M4e,Wakanosato,Naruto,7,8
M4w,Asasekiryu,Takasago,10,5
M5e,Roho,Otake,7,8
M5w,Tamakasuga,Kataonami,4,11
M6e,Baruto,Onoe,7,8
M6w,Hokutoriki,Hakkaku,7,8
M7e,Takekaze,Oguruma,12,3
M7w,Homasho,Shikoroyama,4,11
M8e,Kakuryu,Izutsu,11,4
M8w,Toyohibiki,Sakaigawa,6,9
M9e,Kokkai,Oitekaze,9,6
M9w,Wakakirin,Oguruma,4,11
M10e,Wakanoho,Magaki,10,5
M10w,Kyokutenho,Oshima,10,5
M11e,Kakizoe,Musashigawa,6,9
M11w,Kasugao,Kasugayama,8,7
M12e,Futeno,Dewanoumi,8,7
M12w,Tosanoumi,Isenoumi,5,10
M13e,Iwakiyama,Sakaigawa,9,6
M13w,Tamanoshima,Kataonami,3,12
M14e,Takamisakari,Azumazeki,8,7
M14w,Shimootori,Tokitsukaze,1,1
M15e,Tochiozan,Kasugano,8,7
M15w,Yoshikaze,Oguruma,8,7
M16e,Ichihara,Kise,8,7
M16w,Kaiho,Hakkaku,8,7
J1e,Kasuganishiki,Kasugano,4,11
J1w,Koryu,Hanakago,7,8
J2e,Chiyohakuho,Kokonoe,5,10
J2w,Ryuo,Miyagino,8,7
J3e,Sakaizawa,Onoe,9,6
J3w,Hakurozan,Kitanoumi,8,7
J4e,Kotokasuga,Sadogatake,8,7
J4w,Otsukasa,Irumagawa,9,6
J5e,Hochiyama,Sakaigawa,7,8
J5w,Hoshihikari,Hakkaku,9,6
J6e,Ushiomaru,Azumazeki,5,10
J6w,Toyozakura,Michinoku,7,8
J7e,Mokonami,Tatsunami,9,6
J7w,Shunketsu,Hanaregoma,5,10
J8e,Kitazakura,Kitanoumi,10,5
J8w,Hakuba,Michinoku,11,4
J9e,Katayama,Onomatsu,5,10
J9w,Shirononami,Onoe,8,7
J10e,Masatsukasa,Irumagawa,8,7
J10w,Asofuji,Isegahama,5,10
J11e,Kitataiki,Kitanoumi,8,7
J11w,Kimurayama,Kasugano,6,9
J12e,Satoyama,Onoe,6,9
J12w,Tochinoshin,Kasugano,12,3
J13e,Kirinowaka,Michinoku,7,8
J13w,Tamawashi,Kataonami,10,5
J14e,Wakakoyu,Onomatsu,7,8
J14w,Tochinohana,Kasugano,3,9
Ms1e,Kyokunankai,Oshima,5,2
Ms1w,Tochisakae,Kasugano,2,4
Ms2e,Sagatsukasa,Irumagawa,4,3
Ms2w,Bushuyama,Musashigawa,4,3
Ms3e,Wakatenro,Magaki,4,3
Ms3w,Hokutokuni,Hakkaku,5,2
Ms4e,Tosayutaka,Tokitsukaze,5,2
Ms4w,Asahimaru,Takasago,0,0
Ms5e,Yoshiazuma,Tamanoi,1,6
Ms5w,Jumonji,Michinoku,3,4
Ms6e,Kaonishiki,Azumazeki,2,5
Ms6w,Sokokurai,Arashio,4,3
Ms7e,Hoshikaze,Oguruma,3,4
Ms7w,Tokusegawa,Kiriyama,2,5
Ms8e,Ryuho,Michinoku,4,3
Ms8w,Shotenro,Musashigawa,5,2
Ms9e,Takunishiki,Chiganoura,4,3
Ms9w,Daiyubu,Shibatayama,5,2
Ms10e,Ryugi,Hanaregoma,3,4
Ms10w,Tamarikido,Kataonami,3,4
Ms11e,Nakanishi,Onomatsu,3,4
Ms11w,Nakano,Musashigawa,4,3
Ms12e,Kotoyutaka,Sadogatake,4,3
Ms12w,Tochitsubasa,Kasugano,0,4
Ms13e,Sensho,Shikihide,3,4
Ms13w,Sadanofuji,Sakaigawa,4,3
Ms14e,Takakoyama,Naruto,5,2
Ms14w,Hokutojo,Hakkaku,0,0
Ms15e,Kirinoumi,Michinoku,2,5
Ms15w,Kotokuni,Sadogatake,4,3
Ms16e,Surugatsukasa,Irumagawa,2,5
Ms16w,Amuru,Onomatsu,4,3
Ms17e,Satsukiumi,Sakaigawa,3,4
Ms17w,Daishoyama,Oitekaze,5,2
Ms18e,Mori,Oitekaze,4,3
Ms18w,Raiko,Hakkaku,1,6
Ms19e,Fukuoka,Hakkaku,2,5
Ms19w,Daimanazuru,Asahiyama,3,4
Ms20e,Daishoyu,Oitekaze,3,4
Ms20w,Kobo,Miyagino,0,0
Ms21e,Aran,Mihogaseki,6,1
Ms21w,Toyonokuni,Tokitsukaze,5,2
Ms22e,Tochinoyama,Chiganoura,1,6
Ms22w,Dairaido,Takadagawa,5,2
Ms23e,Shimoda,Oitekaze,3,4
Ms23w,Wakagiyama,Tokitsukaze,3,4
Ms24e,Shoketsu,Hanaregoma,3,4
Ms24w,Nakanokuni,Minato,6,1
Ms25e,Tamaasuka,Kataonami,3,4
Ms25w,Sugita,Kitanoumi,4,3
Ms26e,Tenichi,Kitanoumi,4,3
Ms26w,Kanbayashi,Hakkaku,6,1
Ms27e,Sadanoumi,Sakaigawa,4,3
Ms27w,Sasaki,Naruto,4,3
Ms28e,Minami,Onoe,6,1
Ms28w,Tamao,Kataonami,2,5
Ms29e,Omiryu,Hanaregoma,2,5
Ms29w,Furuichi,Onomatsu,2,5
Ms30e,Nionoumi,Kitanoumi,3,4
Ms30w,Towanoyama,Dewanoumi,3,4
Ms31e,Daishoma,Oitekaze,4,3
Ms31w,Yamasaki,Musashigawa,5,2
Ms32e,Dewaotori,Dewanoumi,1,6
Ms32w,Kazafuzan,Nishikido,3,4
Ms33e,Takaazuma,Tamanoi,4,3
Ms33w,Mochimaru,Tatsunami,2,5
Ms34e,Yotsuguruma,Isenoumi,5,2
Ms34w,Matsutani,Matsugane,4,3
Ms35e,Daitensho,Takashima,5,2
Ms35w,Gagamaru,Kise,4,3
Ms36e,Minaminoshima,Musashigawa,3,4
Ms36w,Hokutoiwa,Hakkaku,2,5
Ms37e,Rikiryu,Hanakago,2,5
Ms37w,Sotairyu,Tokitsukaze,5,2
Ms38e,Fujimoto,Onomatsu,2,5
Ms38w,Ri,Kasugano,5,2
Ms39e,Wakaryusei,Hanaregoma,5,2
Ms39w,Oniarashi,Asahiyama,3,4
Ms40e,Wakakasuga,Kasugayama,3,4
Ms40w,Tachigami,Mihogaseki,3,4
Ms41e,Hikarikaze,Oguruma,2,5
Ms41w,Kakureizan,Izutsu,4,3
Ms42e,Yanagawa,Mihogaseki,4,3
Ms42w,Aozora,Tagonoura,4,3
Ms43e,Hayasegawa,Kiriyama,5,2
Ms43w,Yonemura,Hakkaku,4,3
Ms44e,Wakamifuji,Magaki,3,4
Ms44w,Shironoryu,Sakaigawa,3,4
Ms45e,Kakuo,Izutsu,2,5
Ms45w,Keno,Onomatsu,3,4
Ms46e,Kasugakuni,Kasugayama,6,1
Ms46w,Kaishoryu,Tomozuna,4,3
Ms47e,Taiga,Shikihide,2,5
Ms47w,Dewanosato,Dewanoumi,3,4
Ms48e,Tokio,Kise,1,6
Ms48w,Tatsuyutaka,Tatsunami,1,6
Ms49e,Asahisakari,Dewanoumi,5,2
Ms49w,Kurosawa,Onomatsu,4,3
Ms50e,Takekabuto,Musashigawa,3,4
Ms50w,Chokozan,Shikihide,4,3
Ms51e,Fukunaga,Sakaigawa,4,3
Ms51w,Katsunofuji,Sakaigawa,4,3
Ms52e,Nishikikaze,Oguruma,3,4
Ms52w,Kyokutenzan,Oshima,0,0
Ms53e,Orora,Kitanoumi,2,5
Ms53w,Kitazono,Oguruma,4,3
Ms54e,Saita,Hanaregoma,3,4
Ms54w,Gorikiyama,Takadagawa,4,3
Ms55e,Mizuguchi,Kasugayama,5,2
Ms55w,Matsumidori,Onomatsu,3,4
Ms56e,Hananosato,Takasago,6,1
Ms56w,Wakayuki,Matsugane,4,3
Ms57e,Ikioi,Isenoumi,5,2
Ms57w,Sadanishiki,Dewanoumi,3,4
Ms58e,Yamamotoyama,Onoe,7,0
Ms58w,Akiyutaka,Tokitsukaze,0,0
Ms59e,Kamakura,Isenoumi,1,6
Ms59w,Futasegawa,Kiriyama,3,4
Ms60e,Bungonishiki,Dewanoumi,2,5
Ms60w,Toshinyama,Tamanoi,5,2
Sd1e,Kimenryu,Takasago,5,2
Sd1w,Kihonoumi,Dewanoumi,2,5
Sd2e,Takayasu,Naruto,3,4
Sd2w,Mori,Musashigawa,4,3
Sd3e,Asanotosa,Takasago,3,4
Sd3w,Yuminosato,Naruto,3,4
Sd4e,Chiyotenzan,Kokonoe,0,1
Sd4w,Daionami,Tatsunami,5,2
Sd5e,Toyohikari,Tokitsukaze,4,3
Sd5w,Wakasuruga,Onomatsu,0,0
Sd6e,Mizakura,Miyagino,2,5
Sd6w,Kyokuryudake,Oshima,3,4
Sd7e,Seiro,Shikoroyama,4,3
Sd7w,Tenroku,Onomatsu,1,6
Sd8e,Ryukai,Naruto,0,0
Sd8w,Takanoyama,Naruto,5,2
Sd9e,Kyokushoten,Oshima,4,3
Sd9w,Hidenofuji,Kasugayama,6,1
Sd10e,Tochihiryu,Kasugano,3,4
Sd10w,Takakiho,Takanohana,2,5
Sd11e,Hoshizakura,Hakkaku,3,4
Sd11w,Kirinishiki,Michinoku,0,7
Sd12e,Ryutei,Nishonoseki,0,0
Sd12w,Shibuya,Tamanoi,5,2
Sd13e,Satsumanishiki,Matsugane,4,3
Sd13w,Tochitenko,Kasugano,3,4
Sd14e,Tetsuhikari,Shikihide,4,3
Sd14w,Kyokushuho,Oshima,5,2
Sd15e,Fujinokaze,Oguruma,4,3
Sd15w,Kachimori,Isenoumi,3,4
Sd16e,Maeta,Hanaregoma,4,3
Sd16w,Yutsukasa,Irumagawa,4,3
Sd17e,Kotonomine,Sadogatake,0,0
Sd17w,Nankairiki,Kise,2,5
Sd18e,Kagemaru,Kitanoumi,1,6
Sd18w,Fudoyama,Takashima,0,0
Sd19e,Danyu,Kitanoumi,4,3
Sd19w,Chiyonohana,Kokonoe,5,2
Sd20e,Wakainami,Tatsunami,2,5
Sd20w,Tamamitsukuni,Kataonami,0,0
Sd21e,Koriyama,Mihogaseki,5,2
Sd21w,Kokei,Araiso,2,5
Sd22e,Tochifudo,Kasugano,3,4
Sd22w,Asahisho,Oshima,3,4
Sd23e,Takahama,Oitekaze,6,1
Sd23w,Haruzakura,Kasugayama,2,5
Sd24e,Shimada,Kitanoumi,6,1
Sd24w,Hokutogo,Hakkaku,3,4
Sd25e,Shiratsuka,Kise,6,1
Sd25w,Wakakengo,Matsugane,3,4
Sd26e,Saito,Onomatsu,4,3
Sd26w,Akinomine,Minezaki,4,3
Sd27e,Tachikaze,Oguruma,4,3
Sd27w,Wakarikido,Matsugane,5,2
Sd28e,Ichinotani,Nakamura,4,3
Sd28w,Jukan,Asahiyama,2,5
Sd29e,Hokuo,Takadagawa,2,5
Sd29w,Asadoryu,Takasago,3,4
Sd30e,Teruazuma,Tamanoi,5,2
Sd30w,Tokiryu,Tamanoi,1,0
Sd31e,Sonoda,Musashigawa,3,4
Sd31w,Wakahikari,Hanakago,3,4
Sd32e,Onoshima,Musashigawa,1,6
Sd32w,Shishio,Hakkaku,4,3
Sd33e,Tamaryoma,Kataonami,5,2
Sd33w,Aogifuji,Isegahama,3,4
Sd34e,Karatsuumi,Tamanoi,4,3
Sd34w,Masunoyama,Chiganoura,3,4
Sd35e,Enatsukasa,Irumagawa,4,3
Sd35w,Takashoma,Takanohana,5,2
Sd36e,Tsukamoto,Kise,1,6
Sd36w,Akinohana,Isegahama,4,3
Sd37e,Futamusashi,Musashigawa,5,2
Sd37w,Nagai,Minato,2,5
Sd38e,Aotsurugi,Tagonoura,3,4
Sd38w,Daihoyama,Hanakago,3,4
Sd39e,Yoshino,Otake,3,4
Sd39w,Tokizakura,Nakamura,5,2
Sd40e,Masunofuji,Nakamura,1,6
Sd40w,Kiozan,Oguruma,4,3
Sd41e,Kisomitsuru,Tokitsukaze,4,3
Sd41w,Kaishinho,Tomozuna,2,5
Sd42e,Takedani,Hakkaku,3,4
Sd42w,Ryuyo,Kitanoumi,5,2
Sd43e,Tamadaiki,Kataonami,4,3
Sd43w,Masutoo,Chiganoura,2,5
Sd44e,Kotomisen,Sadogatake,4,3
Sd44w,Shima,Onomatsu,4,3
Sd45e,Ginkakuzan,Nishikido,2,5
Sd45w,Kasugaryu,Kasugayama,2,5
Sd46e,Araumi,Isenoumi,4,3
Sd46w,Munakata,Kasugano,5,2
Sd47e,Shinyu,Azumazeki,3,4
Sd47w,Takanoya,Naruto,3,4
Sd48e,Shoryu,Hakkaku,7,0
Sd48w,Tochinokuni,Kasugano,4,3
Sd49e,Yoshinokuni,Sakaigawa,3,4
Sd49w,Ryuden,Takadagawa,6,1
Sd50e,Konofuji,Minato,2,5
Sd50w,Koshinoryu,Musashigawa,2,5
Sd51e,Isoazuma,Tamanoi,3,4
Sd51w,Hokutofuji,Hakkaku,3,4
Sd52e,Daishoki,Takadagawa,4,3
Sd52w,Genkaiho,Otake,4,3
Sd53e,Kotootori,Sadogatake,5,2
Sd53w,Toho,Otake,4,3
Sd54e,Kasugasato,Kasugayama,2,5
Sd54w,Kihaku,Otake,4,3
Sd55e,Kagamio,Kagamiyama,5,2
Sd55w,Rachimi,Kokonoe,1,6
Sd56e,Kyokuhikari,Oshima,3,4
Sd56w,Sakigake,Hanaregoma,5,2
Sd57e,Yamaguchi,Naruto,3,4
Sd57w,Terusegawa,Kiriyama,4,3
Sd58e,Matsunoumi,Onomatsu,3,4
Sd58w,Ryujinsakari,Nishikido,6,1
Sd59e,Rendaiyama,Kise,5,2
Sd59w,Musoketsu,Hanaregoma,0,0
Sd60e,Takamiryu,Azumazeki,2,5
Sd60w,Tamanotaka,Kataonami,3,4
Sd61e,Omatsuda,Otake,2,5
Sd61w,Tanno,Dewanoumi,3,4
Sd62e,Goki,Oguruma,4,3
Sd62w,Ikeda,Tamanoi,4,3
Sd63e,Asahio,Oshima,4,3
Sd63w,Ako,Isegahama,0,7
Sd64e,Chiyonoshin,Kokonoe,5,2
Sd64w,Kinryuzan,Matsugane,0,0
Sd65e,Kainowaka,Tomozuna,4,3
Sd65w,Kanko,Kitanoumi,3,4
Sd66e,Nakatsunishiki,Musashigawa,0,0
Sd66w,Hitachigo,Musashigawa,4,3
Sd67e,Kabutoiwa,Kise,5,2
Sd67w,Yoshio,Tatsunami,3,4
Sd68e,Maenofuji,Takadagawa,3,4
Sd68w,Hamauzu,Kasugano,4,3
Sd69e,Kaisei,Tomozuna,6,1
Sd69w,Tosa,Michinoku,2,5
Sd70e,Matsuhara,Minato,3,4
Sd70w,Umenokawa,Nishikido,3,4
Sd71e,Maegunzan,Takadagawa,4,3
Sd71w,Kotobuki,Matsugane,1,6
Sd72e,Shoo,Kitanoumi,3,4
Sd72w,Satsumariki,Onoe,5,2
Sd73e,Asatofuji,Isegahama,4,3
Sd73w,Yuzawa,Minato,2,5
Sd74e,Miyamaru,Kitanoumi,3,4
Sd74w,Hokutoarashi,Hakkaku,2,5
Sd75e,Kosei,Azumazeki,4,3
Sd75w,Oazuma,Tamanoi,2,5
Sd76e,Tochinoshima,Kasugano,2,5
Sd76w,Dainin,Asahiyama,5,2
Sd77e,Mise,Tamanoi,2,5
Sd77w,Terashita,Onomatsu,7,0
Sd78e,Hienriki,Oguruma,4,3
Sd78w,Takeuchiyama,Azumazeki,1,6
Sd79e,Tokushuzan,Matsugane,3,4
Sd79w,Daise,Asahiyama,5,2
Sd80e,Takaisamu,Takanohana,4,3
Sd80w,Kainohama,Tomozuna,0,0
Sd81e,Tochikasuga,Kasugano,3,4
