rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,13,2
O1e,Kaio,Tomozuna,12,3
O1w,Chiyotaikai,Kokonoe,7,8
O2e,Musoyama,Musashigawa,0,4
O2w,Tochiazuma,Tamanoi,3,3
S1e,Wakanosato,Naruto,11,4
S1w,Miyabiyama,Musashigawa,9,6
K1e,Kotomitsuki,Sadogatake,10,5
K1w,Tochinonada,Kasugano,6,9
M1e,Dejima,Musashigawa,0,3
M1w,Hakuho,Miyagino,12,3
M2e,Kakizoe,Musashigawa,6,9
M2w,Kokkai,Oitekaze,7,8
M3e,Iwakiyama,Sakaigawa,9,6
M3w,Kyokutenho,Oshima,5,10
M4e,Tamanoshima,Kataonami,8,7
M4w,Kyokushuzan,Oshima,2,13
M5e,Shimotori,Tokitsukaze,4,11
M5w,Kotonowaka,Sadogatake,9,6
M6e,Tosanoumi,Isenoumi,9,6
M6w,Takekaze,Oguruma,6,9
M7e,Jumonji,Michinoku,5,10
M7w,Takamisakari,Azumazeki,8,7
M8e,Toyozakura,Michinoku,3,12
M8w,Buyuzan,Musashigawa,5,10
M9e,Kotoryu,Sadogatake,8,7
M9w,Roho,Otake,10,5
M10e,Asasekiryu,Takasago,7,8
M10w,Kotooshu,Sadogatake,11,4
M11e,Hayateumi,Oitekaze,9,6
M11w,Hokutoriki,Hakkaku,8,7
M12e,Takanowaka,Naruto,8,7
M12w,Takanotsuru,Naruto,4,11
M13e,Kaiho,Hakkaku,10,5
M13w,Tamakasuga,Kataonami,7,8
M14e,Tokitsuumi,Tokitsukaze,8,7
M14w,Ama,Ajigawa,8,7
M15e,Kasugao,Kasugayama,8,7
M15w,Tokitenku,Tokitsukaze,7,8
M16e,Futeno,Dewanoumi,7,8
M16w,Kisenosato,Naruto,9,6
M17e,Toki,Takasago,2,13
J1e,Toyonoshima,Tokitsukaze,8,7
J1w,Tochisakae,Kasugano,10,5
J2e,Aminishiki,Ajigawa,9,6
J2w,Gojoro,Magaki,9,6
J3e,Kitazakura,Kitanoumi,8,7
J3w,Kotoshogiku,Sadogatake,10,5
J4e,Kobo,Miyagino,7,8
J4w,Otsukasa,Irumagawa,5,10
J5e,Harunoyama,Matsugane,11,4
J5w,Yotsukasa,Irumagawa,4,11
J6e,Daishodai,Oitekaze,6,9
J6w,Asanowaka,Takasago,4,11
J7e,Wakanoyama,Musashigawa,7,8
J7w,Kinkaiyama,Dewanoumi,8,7
J8e,Bushuyama,Musashigawa,5,10
J8w,Kaido,Tomozuna,6,9
J9e,Kasuganishiki,Kasugano,10,5
J9w,Wakakirin,Oshiogawa,7,8
J10e,Wakatoba,Oshiogawa,11,4
J10w,Chiyotenzan,Kokonoe,6,9
J11e,Katayama,Onomatsu,7,8
J11w,Ushiomaru,Azumazeki,5,10
J12e,Tamaasuka,Kataonami,8,7
J12w,Hakurozan,Hatachiyama,8,7
J13e,Toyonokuni,Tokitsukaze,6,9
J13w,Ishide,Hanaregoma,12,3
J14e,Kotokasuga,Sadogatake,7,8
J14w,Hamanishiki,Oitekaze,1,14
Ms1e,Ichinotani,Nakamura,3,4
Ms1w,Asofuji,Ajigawa,6,1
Ms2e,Kaishozan,Hanaregoma,2,5
Ms2w,Daimanazuru,Asahiyama,4,3
Ms3e,Sumanofuji,Nakamura,5,2
Ms3w,Senshuyama,Takasago,5,2
Ms4e,Tochinohana,Kasugano,4,3
Ms4w,Hochiyama,Sakaigawa,2,5
Ms5e,Maikaze,Oguruma,6,1
Ms5w,Daishoma,Oitekaze,2,5
Ms6e,Kyokunankai,Oshima,5,2
Ms6w,Ryuo,Miyagino,3,4
Ms7e,Kotokuni,Sadogatake,4,3
Ms7w,Juzan,Oshiogawa,0,0
Ms8e,Chiyohakuho,Kokonoe,4,3
Ms8w,Kanbayashi,Hakkaku,4,3
Ms9e,Furuichi,Onomatsu,2,5
Ms9w,Koryu,Hanakago,3,4
Ms10e,Yoshiazuma,Tamanoi,3,4
Ms10w,Dairaido,Takadagawa,2,5
Ms11e,Kotokanyu,Sadogatake,5,2
Ms11w,Onishi,Oguruma,3,4
Ms12e,Wakakosho,Matsugane,3,4
Ms12w,Dewanosato,Dewanoumi,4,3
Ms13e,Ryuho,Michinoku,2,5
Ms13w,Gokenzan,Takanohana,4,3
Ms14e,Kotonomine,Sadogatake,0,7
Ms14w,Tamamitsukuni,Kataonami,5,2
Ms15e,Fukkoyama,Dewanoumi,4,3
Ms15w,Hananosato,Takasago,4,3
Ms16e,Kaishoryu,Tomozuna,3,4
Ms16w,Raiko,Hakkaku,6,1
Ms17e,Fukuzono,Izutsu,6,1
Ms17w,Oikari,Isenoumi,3,4
Ms18e,Takamifuji,Azumazeki,3,4
Ms18w,Komanofuji,Hanaregoma,3,4
Ms19e,Wakainami,Tatsunami,5,2
Ms19w,Fujinokaze,Oguruma,4,3
Ms20e,Takakoyama,Naruto,4,3
Ms20w,Munakata,Kasugano,3,4
Ms21e,Hokutojo,Hakkaku,2,5
Ms21w,Tachigami,Mihogaseki,2,5
Ms22e,Musashiryu,Musashigawa,5,2
Ms22w,Sumiya,Nakamura,1,6
Ms23e,Nakao,Matsugane,5,2
Ms23w,Masatsukasa,Irumagawa,4,3
Ms24e,Daishochi,Shibatayama,4,3
Ms24w,Oga,Takasago,3,4
Ms25e,Tochitenko,Kasugano,3,4
Ms25w,Wakayuki,Matsugane,2,5
Ms26e,Kasugakuni,Kasugayama,3,4
Ms26w,Masutsuyoshi,Mihogaseki,4,3
Ms27e,Hoshihikari,Hakkaku,5,2
Ms27w,Wakasuruga,Onomatsu,2,5
Ms28e,Tochinoyama,Chiganoura,3,4
Ms28w,Yotsuguruma,Isenoumi,4,3
Ms29e,Dewanofuji,Dewanoumi,5,2
Ms29w,Kitamura,Hanaregoma,5,2
Ms30e,Fujiryu,Onomatsu,3,4
Ms30w,Nodera,Matsugane,6,1
Ms31e,Asahibenten,Oshima,2,5
Ms31w,Kirinowaka,Michinoku,4,3
Ms32e,Surugatsukasa,Irumagawa,2,5
Ms32w,Kitataiki,Kitanoumi,5,2
Ms33e,Kirinoumi,Michinoku,3,4
Ms33w,Shindo,Takanohana,1,6
Ms34e,Enatsukasa,Irumagawa,2,5
Ms34w,Asahimaru,Takasago,6,1
Ms35e,Mokonami,Tatsunami,3,4
Ms35w,Kakuryu,Izutsu,4,3
Ms36e,Kyokutenzan,Oshima,3,4
Ms36w,Yamasaki,Musashigawa,4,3
Ms37e,Tooyama,Tamanoi,4,3
Ms37w,Tochifudo,Kasugano,0,0
Ms38e,Daionami,Tatsunami,3,4
Ms38w,Toshinyama,Tamanoi,3,4
Ms39e,Tokinoboru,Tokitsukaze,4,3
Ms39w,Asanotosa,Takasago,2,5
Ms40e,Akinohana,Ajigawa,1,6
Ms40w,Hokutoiwa,Hakkaku,5,2
Ms41e,Sensho,Shikihide,5,2
Ms41w,Akiyama,Minezaki,3,4
Ms42e,Ryuyo,Kitanoumi,4,3
Ms42w,Kaonishiki,Azumazeki,5,2
Ms43e,Chiyonohana,Kokonoe,3,4
Ms43w,Yakigaya,Onomatsu,2,5
Ms44e,Rikiryu,Hanakago,4,3
Ms44w,Tatsuyutaka,Tatsunami,1,6
