rank,rikishi,heya,w,l
Y1e,Hokutoumi,Kokonoe,0,0
Y1w,Asahifuji,Oshima,2,4
O1e,Konishiki,Takasago,11,4
O1w,Kirishima,Izutsu,12,3
S1e,Takatoriki,Fujishima,8,7
S1w,Takahanada,Fujishima,7,8
K1e,Akinoshima,Fujishima,9,6
K1w,Akebono,Azumazeki,7,8
K2eHD,Kotofuji,Sadogatake,4,11
M1e,Tochinowaka,Kasugano,11,4
M1w,Sakahoko,Izutsu,5,10
M2e,Mitoizumi,Takasago,8,7
M2w,Misugisato,Futagoyama,8,7
M3e,Kushimaumi,Dewanoumi,8,7
M3w,Wakahanada,Fujishima,11,4
M4e,Tomoefuji,Kokonoe,0,2
M4w,Kyokudozan,Oshima,6,9
M5e,Kotonishiki,Sadogatake,13,2
M5w,Kotogaume,Sadogatake,5,10
M6e,Kirinishiki,Kagamiyama,8,7
M6w,Kotonowaka,Sadogatake,7,8
M7e,Terao,Izutsu,8,7
M7w,Takamisugi,Futagoyama,8,7
M8e,Wakasegawa,Isegahama,8,7
M8w,Kototsubaki,Sadogatake,8,7
M9e,Daishoyama,Tatsunami,8,7
M9w,Ryogoku,Dewanoumi,7,8
M10e,Daishoho,Tatsunami,6,9
M10w,Ozutsu,Taiho,6,9
M11e,Kasugafuji,Ajigawa,9,6
M11w,Oginohana,Dewanoumi,5,10
M12e,Kotoinazuma,Sadogatake,7,8
M12w,Mainoumi,Dewanoumi,8,7
M13e,Wakashoyo,Futagoyama,3,12
M13w,Kitakachidoki,Isenoumi,8,7
M14e,Toyonoumi,Fujishima,7,8
M14w,Enazakura,Oshiogawa,7,8
M15e,Takanofuji,Kokonoe,7,8
M15w,Tamakairiki,Kataonami,2,11
M16e,Kyokugozan,Oshima,4,11
J1e,Tochitsukasa,Kasugano,10,5
J1w,Owakamatsu,Taiho,9,6
J2e,Hananokuni,Hanaregoma,8,7
J2w,Tamaryu,Kataonami,3,12
J3e,Musashimaru,Musashigawa,10,5
J3w,Asahisato,Oshima,5,7
J4e,Kiraiho,Takadagawa,10,5
J4w,Jingaku,Izutsu,0,2
J5e,Daizen,Nishonoseki,12,3
