rank,rikishi,heya,w,l
O1e,Konishiki,Takasago,0,2
O1w,Akebono,Azumazeki,14,1
O2eHD,Kirishima,Izutsu,1,7
S1e,Musashimaru,Musashigawa,9,6
S1w,Takahanada,Fujishima,10,5
S2eHD,Akinoshima,Fujishima,7,8
S2wHD,Mitoizumi,Takasago,1,12
K1e,Kotonishiki,Sadogatake,13,2
K1w,Kyokudozan,Oshima,4,11
K2wHD,Takatoriki,Fujishima,5,10
M1e,Daishoho,Tatsunami,9,6
M1w,Takamisugi,Futagoyama,8,7
M2e,Terao,Izutsu,7,8
M2w,Kushimaumi,Dewanoumi,8,7
M3e,Misugisato,Futagoyama,8,7
M3w,Tochinowaka,Kasugano,7,8
M4e,Wakashoyo,Futagoyama,8,7
M4w,Wakahanada,Fujishima,9,6
M5e,Kitakachidoki,Isenoumi,7,8
M5w,Daizen,Nishonoseki,9,6
M6e,Kotonowaka,Sadogatake,7,8
M6w,Tomoefuji,Kokonoe,10,5
M7e,Toyonoumi,Fujishima,9,6
M7w,Mainoumi,Dewanoumi,4,11
M8e,Tamakairiki,Kataonami,6,9
M8w,Daishoyama,Tatsunami,5,10
M9e,Tatsuhikari,Tatsunami,6,9
M9w,Oginohana,Dewanoumi,8,7
M10e,Takanonami,Fujishima,9,6
M10w,Kotoinazuma,Sadogatake,7,8
M11e,Kotofuji,Sadogatake,6,9
M11w,Kiraiho,Takadagawa,7,8
M12e,Tokitsunada,Tokitsukaze,9,6
M12w,Kirinishiki,Kagamiyama,8,7
M13e,Kotogaume,Sadogatake,7,8
M13w,Kasugafuji,Ajigawa,9,6
M14e,Kototsubaki,Sadogatake,10,4
M14w,Kotobeppu,Sadogatake,10,5
M15e,Wakanoyama,Musashigawa,5,10
M15w,Hananokuni,Hanaregoma,5,10
J1e,Kyokugozan,Oshima,8,7
J1w,Naminohana,Futagoyama,10,5
J2e,Tochinofuji,Kasugano,9,6
J2w,Asahisato,Oshima,5,10
J3e,Hitachiryu,Oshiogawa,8,7
J3w,Kenko,Takadagawa,8,7
J4e,Aogiyama,Tokitsukaze,0,0
J4w,Oginishiki,Dewanoumi,8,7
J5e,Kaio,Tomozuna,8,7
J5w,Higonoumi,Mihogaseki,8,7
J6e,Kumao,Takasago,6,9
J6w,Zenshinyama,Takadagawa,6,9
J7e,Tachihikari,Tomozuna,6,9
J7w,Ryogoku,Dewanoumi,1,5
J8e,Yutakafuji,Tokitsukaze,6,9
J8w,Tsunenoyama,Dewanoumi,6,9
J9e,Yoshinobori,Kumagatani,8,7
J9w,Hidenoumi,Mihogaseki,5,10
J10e,Enazakura,Oshiogawa,10,5
J10w,Wakatosho,Magaki,7,8
J11e,Minatofuji,Minato,8,7
J11w,Daigaku,Tokitsukaze,5,10
J12e,Komafudo,Hanaregoma,11,4
J12w,Hoshiandesu,Michinoku,9,6
J13e,Yamanakayama,Magaki,4,11
J13w,Tomonohana,Tatsunami,10,5
Ms1e,Saganobori,Oshiogawa,2,6
Ms1w,Asanonami,Wakamatsu,6,1
Ms2e,Hamasu,Mihogaseki,5,2
Ms2w,Wakaadachi,Wakamatsu,6,1
Ms3e,Daishoryu,Taiho,3,4
Ms3w,Wakadozan,Futagoyama,3,4
Ms4e,Hayashi,Musashigawa,4,3
Ms4w,Kanesaku,Kitanoumi,4,3
Ms5e,Akinokuni,Tokitsukaze,3,4
Ms5w,Dodoyama,Musashigawa,1,6
Ms6e,Genkai,Asahiyama,3,4
Ms6w,Kondo,Onaruto,2,5
Ms7e,Rikio,Naruto,4,3
Ms7w,Hoshitango,Michinoku,3,4
Ms8e,Kotonakano,Sadogatake,4,3
Ms8w,Wakakaze,Futagoyama,4,3
Ms9e,Yohoyama,Izutsu,2,5
Ms9w,Ozawa,Wakamatsu,5,2
Ms10e,Daishi,Oshiogawa,5,2
Ms10w,Tochitenko,Kasugano,5,2
Ms11e,Seifuriki,Oshiogawa,5,2
Ms11w,Kotononada,Sadogatake,2,5
Ms12e,Nishidayama,Tatsunami,3,4
Ms12w,Dairyu,Taiho,4,3
Ms13e,Takamiwaka,Azumazeki,2,5
Ms13w,Umenosato,Takasago,3,4
Ms14e,Ominato,Minato,5,2
Ms14w,Yoshitane,Tatsutagawa,4,3
Ms15e,Takamio,Azumazeki,3,4
Ms15w,Nakajima,Fujishima,4,3
Ms16e,Goken,Takasago,3,4
Ms16w,Asahiyutaka,Oshima,7,0
Ms17e,Narayama,Isenoumi,4,3
Ms17w,Shinminato,Minato,0,0
Ms18e,Kanechika,Kitanoumi,4,3
Ms18w,Kotoasaki,Sadogatake,1,6
