rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,13,2
Y1w,Akebono,Azumazeki,9,6
O1e,Musashimaru,Musashigawa,13,2
O1w,Takanonami,Futagoyama,12,3
O2e,Wakanohana,Futagoyama,12,3
S1e,Tosanoumi,Isenoumi,5,10
S1w,Tochiazuma,Tamanoi,10,5
S2w,Takatoriki,Futagoyama,9,6
K1e,Musoyama,Musashigawa,0,3
K1w,Kaio,Tomozuna,3,8
K2w,Tamakasuga,Kataonami,6,9
M1e,Dejima,Musashigawa,11,4
M1w,Ganyu,Kitanoumi,3,12
M2e,Tochinonada,Kasugano,9,6
M2w,Konishiki,Takasago,0,11
M3e,Oginishiki,Dewanoumi,0,0
M3w,Kyokushuzan,Oshima,3,12
M4e,Aogiyama,Tokitsukaze,3,12
M4w,Rikio,Naruto,0,0
M5e,Akinoshima,Futagoyama,8,7
M5w,Kotoinazuma,Sadogatake,6,9
M6e,Mitoizumi,Takasago,5,10
M6w,Kotonowaka,Sadogatake,6,9
M7e,Shikishima,Tatsutagawa,6,9
M7w,Asahiyutaka,Oshima,8,7
M8e,Asanosho,Wakamatsu,4,7
M8w,Terao,Izutsu,7,8
M9e,Minatofuji,Minato,7,8
M9w,Kotonishiki,Sadogatake,8,7
M10e,Asanowaka,Wakamatsu,7,8
M10w,Hamanoshima,Mihogaseki,9,6
M11e,Tochinowaka,Kasugano,8,7
M11w,Chiyotaikai,Kokonoe,8,7
M12e,Kotoryu,Sadogatake,7,8
M12w,Higonoumi,Mihogaseki,8,7
M13e,Wakanojo,Magaki,8,7
M13w,Kushimaumi,Dewanoumi,7,8
M14e,Mainoumi,Dewanoumi,8,7
M14w,Kitakachidoki,Isenoumi,8,7
M15e,Akinoshu,Izutsu,8,7
J1e,Misugisato,Futagoyama,7,8
J1w,Kenko,Takadagawa,0,0
J2e,Kyokutenho,Oshima,8,7
J2w,Yamato,Magaki,11,4
J3e,Tomonohana,Tatsunami,5,7
J3w,Gojoro,Magaki,9,6
J4e,Ohinode,Tatsunami,5,10
J4w,Zenshinyama,Takadagawa,0,0
J5e,Asahisato,Oshima,4,11
J5w,Daihisho,Asahiyama,6,9
