rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,12,3
Y1w,Musashimaru,Musashigawa,12,3
O1e,Kaio,Tomozuna,13,2
O1w,Musoyama,Musashigawa,12,3
O2e,Miyabiyama,Musashigawa,7,8
O2w,Dejima,Musashigawa,8,7
O3e,Chiyotaikai,Kokonoe,0,0
S1e,Wakanosato,Naruto,6,9
S1w,Tochinonada,Kasugano,8,7
K1e,Tochiazuma,Tamanoi,9,6
K1w,Wakanoyama,Musashigawa,6,9
M1e,Kyokutenho,Oshima,3,12
M1w,Kotoryu,Sadogatake,1,6
M2e,Chiyotenzan,Kokonoe,7,8
M2w,Hayateumi,Oitekaze,6,9
M3e,Takanonami,Futagoyama,6,9
M3w,Kotomitsuki,Sadogatake,10,5
M4e,Tokitsuumi,Tokitsukaze,6,9
M4w,Takanowaka,Naruto,8,7
M5e,Akinoshima,Futagoyama,5,10
M5w,Kyokushuzan,Oshima,1,12
M6e,Asashoryu,Wakamatsu,9,6
M6w,Kotonowaka,Sadogatake,6,9
M7e,Tamakasuga,Kataonami,9,6
M7w,Tochisakae,Kasugano,8,7
M8e,Tosanoumi,Isenoumi,10,5
M8w,Higonoumi,Mihogaseki,6,9
M9e,Kaiho,Hakkaku,8,7
M9w,Takatoriki,Futagoyama,5,10
M10e,Tamanoshima,Kataonami,11,4
M10w,Asanowaka,Wakamatsu,7,8
M11e,Hamanoshima,Mihogaseki,5,10
M11w,Tochinohana,Kasugano,6,9
M12e,Otsukasa,Irumagawa,8,7
M12w,Terao,Izutsu,8,7
M13e,Kinkaiyama,Dewanoumi,3,5
M13w,Jumonji,Michinoku,9,6
M14e,Minatofuji,Minato,6,9
M14w,Daishi,Oshiogawa,4,11
M15e,Aminishiki,Ajigawa,8,7
J1e,Tamarikido,Kataonami,0,3
J1w,Wakakosho,Matsugane,8,7
J2e,Hamanishiki,Oitekaze,9,6
J2w,Aogiyama,Tokitsukaze,8,4
J3e,Wakatsutomu,Matsugane,10,5
J3w,Daizen,Nishonoseki,9,6
J4e,Toki,Takasago,10,5
J4w,Kitazakura,Kitanoumi,9,6
J5e,Oginishiki,Dewanoumi,0,0
J5w,Yotsukasa,Irumagawa,6,9
J6e,Wakatoryu,Matsugane,9,6
J6w,Juzan,Oshiogawa,6,9
J7e,Tamanokuni,Kataonami,5,9
J7w,Kuniazuma,Tamanoi,7,8
J8e,Harunoyama,Matsugane,9,6
J8w,Kobo,Miyagino,8,7
J9e,Komahikari,Hanaregoma,3,12
J9w,Sentoryu,Tomozuna,9,6
J10e,Tomonohana,Tatsunami,6,9
J10w,Kasuganishiki,Kasugano,5,10
J11e,Oikari,Isenoumi,0,0
J11w,Toyozakura,Michinoku,1,3
J12e,Senshuyama,Takasago,6,9
J12w,Kotokanyu,Sadogatake,9,6
J13e,Masutsuyoshi,Mihogaseki,8,7
J13w,Takanotsuru,Naruto,9,6
Ms1e,Takamisakari,Azumazeki,2,5
Ms1w,Tanaka,Tomozuna,3,4
Ms2e,Yamada,Oshiogawa,4,3
Ms2w,Sumanofuji,Nakamura,5,2
Ms3e,Otoryu,Oshiogawa,3,4
Ms3w,Shikishima,Michinoku,0,0
Ms4e,Shimotori,Tokitsukaze,6,1
Ms4w,Wakaazuma,Tamanoi,4,3
Ms5e,Daimanazuru,Asahiyama,2,5
Ms5w,Torafusuyama,Mihogaseki,4,3
Ms6e,Tomikaze,Oguruma,0,0
Ms6w,Tochinoyama,Kasugano,2,5
Ms7e,Towanoyama,Dewanoumi,5,2
Ms7w,Komidori,Onomatsu,3,4
Ms8e,Raido,Takadagawa,4,3
Ms8w,Ueda,Futagoyama,3,4
Ms9e,Gojoro,Magaki,3,4
Ms9w,Wakakinryu,Oshiogawa,4,3
Ms10e,Ryukai,Naruto,4,3
Ms10w,Buyuzan,Musashigawa,5,2
Ms11e,Wakahayato,Miyagino,2,5
