rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,10,5
O1e,Harumafuji,Isegahama,8,7
O1w,Baruto,Onoe,9,6
O2e,Kisenosato,Naruto,11,4
O2w,Kotoshogiku,Sadogatake,10,5
O3e,Kotooshu,Sadogatake,8,7
O3w,Kakuryu,Izutsu,8,7
S1e,Toyonoshima,Tokitsukaze,7,8
S1w,Goeido,Sakaigawa,8,7
K1e,Homasho,Shikoroyama,4,11
K1w,Aminishiki,Isegahama,7,8
M1e,Aran,Mihogaseki,5,10
M1w,Takayasu,Naruto,5,10
M2e,Myogiryu,Sakaigawa,9,6
M2w,Gagamaru,Kise,5,10
M3e,Toyohibiki,Sakaigawa,5,10
M3w,Takekaze,Oguruma,7,8
M4e,Tochiozan,Kasugano,12,3
M4w,Tochinowaka,Kasugano,2,13
M5e,Okinoumi,Hakkaku,10,5
M5w,Miyabiyama,Fujishima,4,11
M6e,Wakakoyu,Onomatsu,10,5
M6w,Aoiyama,Kasugano,11,4
M7e,Shohozan,Matsugane,9,6
M7w,Kyokutenho,Oshima,12,3
M8e,Tochinoshin,Kasugano,9,6
M8w,Kitataiki,Kitanoumi,5,10
M9e,Tokitenku,Tokitsukaze,7,8
M9w,Yoshikaze,Oguruma,8,7
M10e,Wakanosato,Naruto,5,10
M10w,Chiyotairyu,Kokonoe,5,4
M11e,Shotenro,Fujishima,9,6
M11w,Sadanofuji,Sakaigawa,7,8
M12e,Kaisei,Tomozuna,9,6
M12w,Daido,Onomatsu,7,8
M13e,Tenkaiho,Onoe,5,10
M13w,Kimikaze,Oguruma,5,8
M14e,Asasekiryu,Takasago,6,9
M14w,Chiyonokuni,Kokonoe,0,0
M15e,Fujiazuma,Tamanoi,3,12
M15w,Tamawashi,Kataonami,8,7
M16e,Takarafuji,Isegahama,9,6
J1e,Asahisho,Oshima,5,10
J1w,Masunoyama,Chiganoura,9,6
J2e,Ikioi,Isenoumi,8,7
J2w,Tamaasuka,Kataonami,12,3
J3e,Hochiyama,Sakaigawa,9,6
J3w,Yoshiazuma,Tamanoi,6,9
J4e,Takanoyama,Naruto,11,4
J4w,Kotoyuki,Sadogatake,5,7
J5e,Kyokushuho,Oshima,9,6
J5w,Sagatsukasa,Irumagawa,8,7
J6e,Takamisakari,Azumazeki,7,8
J6w,Tosayutaka,Tokitsukaze,6,9
J7e,Sotairyu,Tokitsukaze,8,7
J7w,Oiwato,Hakkaku,6,9
J8e,Bushuyama,Fujishima,3,12
J8w,Chiyootori,Kokonoe,6,9
J9e,Nionoumi,Kitanoumi,7,8
J9w,Kimurayama,Kasugano,10,5
J10e,Satoyama,Onoe,4,11
J10w,Masuraumi,Onomatsu,6,9
J11e,Tokushinho,Kise,7,8
J11w,Kokkai,Oitekaze,8,6
J12e,Masakaze,Oguruma,7,8
J12w,Jokoryu,Kise,8,7
J13e,Tokushoryu,Kise,8,7
J13w,Homarefuji,Isegahama,7,8
J14e,Hokutokuni,Hakkaku,10,5
J14w,Kitaharima,Kitanoumi,9,6
Ms1e,Arawashi,Hanakago,3,4
Ms1w,Takanoiwa,Takanohana,4,3
Ms2e,Shironoryu,Sakaigawa,3,4
Ms2w,Oniarashi,Asahiyama,5,2
Ms3e,Amuru,Onomatsu,0,0
Ms3w,Kei,Onomatsu,4,3
Ms4e,Kairyu,Dewanoumi,2,5
Ms4w,Tochihiryu,Kasugano,2,5
Ms5e,Ryuden,Takadagawa,3,4
Ms5w,Wakanoshima,Hanaregoma,2,5
Ms6e,Shosei,Sakaigawa,4,3
Ms6w,Kotoyutaka,Sadogatake,6,1
Ms7e,Yamaguchi,Miyagino,4,3
Ms7w,Tochiyashiki,Kasugano,4,3
Ms8e,Tsurugidake,Fujishima,0,0
Ms8w,Akiseyama,Kise,3,4
Ms9e,Higonojo,Kise,5,2
Ms9w,Sensho,Shikihide,0,0
Ms10e,Chiyomaru,Kokonoe,4,3
Ms10w,Azumaryu,Tamanoi,5,2
Ms11e,Kagamio,Kagamiyama,5,2
Ms11w,Hitenryu,Tatsunami,3,4
Ms12e,Hishofuji,Nakamura,1,6
Ms12w,Chokozan,Shikihide,2,5
Ms13e,Sakigake,Hanaregoma,3,4
