rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,14,1
O1e,Kisenosato,Naruto,10,5
O1w,Kotoshogiku,Sadogatake,10,5
O2e,Baruto,Onoe,9,6
O2w,Harumafuji,Isegahama,15,0
O3e,Kotooshu,Sadogatake,9,6
O3w,Kakuryu,Izutsu,9,6
S1e,Goeido,Sakaigawa,7,7
S1w,Tochiozan,Kasugano,4,11
K1e,Myogiryu,Sakaigawa,8,7
K1w,Toyonoshima,Tokitsukaze,5,10
M1e,Kyokutenho,Tomozuna,2,13
M1w,Aminishiki,Isegahama,6,9
M2e,Aoiyama,Kasugano,8,7
M2w,Okinoumi,Hakkaku,4,11
M3e,Wakakoyu,Onomatsu,3,12
M3w,Shohozan,Matsugane,8,7
M4e,Tochinoshin,Kasugano,9,6
M4w,Takekaze,Oguruma,7,8
M5e,Aran,Mihogaseki,9,6
M5w,Takayasu,Naruto,6,9
M6e,Homasho,Shikoroyama,9,6
M6w,Shotenro,Fujishima,7,8
M7e,Gagamaru,Kise,10,5
M7w,Toyohibiki,Sakaigawa,9,6
M8e,Yoshikaze,Oguruma,7,8
M8w,Kaisei,Tomozuna,11,4
M9e,Miyabiyama,Fujishima,8,7
M9w,Tokitenku,Tokitsukaze,9,6
M10e,Tamaasuka,Kataonami,2,13
M10w,Takarafuji,Isegahama,6,9
M11e,Tamawashi,Kataonami,4,11
M11w,Kitataiki,Kitanoumi,9,6
M12e,Sadanofuji,Sakaigawa,5,10
M12w,Takanoyama,Naruto,5,10
M13e,Daido,Onomatsu,10,5
M13w,Masunoyama,Chiganoura,11,4
M14e,Tochinowaka,Kasugano,5,10
M14w,Wakanosato,Naruto,8,7
M15e,Hochiyama,Sakaigawa,1,14
M15w,Chiyotairyu,Kokonoe,8,7
M16e,Ikioi,Isenoumi,7,8
J1e,Asasekiryu,Takasago,9,6
J1w,Kyokushuho,Tomozuna,0,8
J2e,Tenkaiho,Onoe,9,6
J2w,Kimikaze,Oguruma,2,7
J3e,Kimurayama,Kasugano,9,6
J3w,Sagatsukasa,Irumagawa,6,9
J4e,Sotairyu,Tokitsukaze,7,8
J4w,Asahisho,Tomozuna,10,5
J5e,Yoshiazuma,Tamanoi,8,7
J5w,Fujiazuma,Tamanoi,10,5
J6e,Hokutokuni,Hakkaku,3,6
J6w,Takamisakari,Azumazeki,5,10
J7e,Kokkai,Oitekaze,4,11
J7w,Kotoyuki,Sadogatake,8,7
J8e,Kitaharima,Kitanoumi,7,8
J8w,Tosayutaka,Tokitsukaze,2,6
J9e,Oiwato,Hakkaku,9,6
J9w,Jokoryu,Kise,10,5
J10e,Nionoumi,Kitanoumi,9,6
J10w,Tokushoryu,Kise,10,5
J11e,Chiyonokuni,Kokonoe,11,4
J11w,Chiyootori,Kokonoe,10,5
J12e,Tokushinho,Kise,7,8
J12w,Oniarashi,Asahiyama,6,9
J13e,Masakaze,Oguruma,6,9
J13w,Masuraumi,Onomatsu,6,9
J14e,Takanoiwa,Takanohana,8,7
J14w,Homarefuji,Isegahama,5,10
Ms1e,Kotoyutaka,Sadogatake,5,2
Ms1w,Kei,Onomatsu,5,2
Ms2e,Terashita,Onomatsu,5,2
Ms2w,Satoyama,Onoe,4,3
Ms3e,Shosei,Sakaigawa,2,5
Ms3w,Bushuyama,Fujishima,3,4
Ms4e,Arawashi,Minezaki,4,3
Ms4w,Higonojo,Kise,4,3
Ms5e,Yamaguchi,Miyagino,7,0
Ms5w,Shironoryu,Sakaigawa,3,4
Ms6e,Tochiyashiki,Kasugano,4,3
Ms6w,Azumaryu,Tamanoi,4,3
Ms7e,Kagamio,Kagamiyama,3,4
Ms7w,Fujimoto,Onomatsu,2,5
Ms8e,Chiyomaru,Kokonoe,0,1
Ms8w,Ryuden,Takadagawa,3,4
Ms9e,Kamei,Kise,3,4
Ms9w,Kaonishiki,Azumazeki,4,3
Ms10e,Kairyu,Dewanoumi,3,5
Ms10w,Tochihiryu,Kasugano,5,2
Ms11e,Wakanoshima,Hanaregoma,3,4
Ms11w,Towanoyama,Dewanoumi,1,6
Ms12e,Wakaryusei,Hanaregoma,2,5
Ms12w,Suzaku,Hakkaku,5,2
Ms13e,Akiseyama,Kise,6,1
Ms13w,Seiro,Shikoroyama,4,3
Ms14e,Hitenryu,Tatsunami,1,4
Ms14w,Chiyoo,Kokonoe,4,3
Ms15e,Wakamisho,Magaki,3,4
Ms15w,Teraomaru,Shikoroyama,3,4
Ms16e,Sakigake,Hanaregoma,4,3
Ms16w,Tamadaiki,Kataonami,1,6
Ms17e,Kazafuzan,Nishikido,3,4
Ms17w,Saishin,Chiganoura,4,3
Ms18e,Toyonokuni,Tokitsukaze,3,4
Ms18w,Dairaido,Takadagawa,6,1
Ms19e,Kihonoumi,Dewanoumi,5,2
Ms19w,Tatsu,Takadagawa,5,2
Ms20e,Tokachiumi,Hakkaku,2,5
Ms20w,Shoho,Kasugayama,4,3
Ms21e,Kawanari,Oguruma,4,3
Ms21w,Aozora,Kasugano,3,4
Ms22e,Matsumoto,Shikoroyama,2,5
Ms22w,Chokozan,Shikihide,5,2
Ms23e,Wakakasuga,Kasugayama,3,4
Ms23w,Hakiai,Kitanoumi,3,4
Ms24e,Kotokuni,Sadogatake,4,3
Ms24w,Tenichi,Kitanoumi,3,4
Ms25e,Sadanoumi,Sakaigawa,5,2
Ms25w,Kotofukuju,Sadogatake,5,2
Ms26e,Sasanoyama,Kise,4,3
Ms26w,Wakakeisho,Oitekaze,1,6
Ms27e,Hokuo,Takadagawa,2,5
Ms27w,Karatsuumi,Tamanoi,4,3
Ms28e,Kabutoiwa,Kise,2,5
Ms28w,Ryuonami,Tatsunami,2,5
Ms29e,Hishofuji,Nakamura,2,5
Ms29w,Ota,Kitanoumi,5,2
Ms30e,Chiyoarashi,Kokonoe,4,3
Ms30w,Irie,Tamanoi,4,3
Ms31e,Kinunonami,Tatsunami,3,4
Ms31w,Akinokawa,Takadagawa,3,4
Ms32e,Kotomisen,Sadogatake,4,3
Ms32w,Maeshinpu,Takadagawa,1,6
Ms33e,Sasakiyama,Kise,4,3
Ms33w,Nishikigi,Isenoumi,6,1
Ms34e,Kasugakuni,Kasugayama,5,2
Ms34w,Musashiumi,Fujishima,5,2
Ms35e,Fukugoriki,Arashio,3,4
Ms35w,Tochinohama,Kasugano,3,4
Ms36e,Dewahayate,Dewanoumi,3,4
Ms36w,Yamatofuji,Onomatsu,3,4
Ms37e,Ryuo,Miyagino,4,3
Ms37w,Takakiho,Takanohana,4,3
Ms38e,Buseizan,Fujishima,4,3
Ms38w,Maeta,Hanaregoma,4,3
Ms39e,Hokkairyu,Kitanoumi,5,2
Ms39w,Takageppo,Takanohana,2,5
Ms40e,Kotootori,Sadogatake,1,6
Ms40w,Yotsuguruma,Isenoumi,2,5
Ms41e,Asatenmai,Takasago,6,1
Ms41w,Amatsu,Onomatsu,3,4
Ms42e,Wakaaoba,Magaki,3,4
Ms42w,Kisenowaka,Kise,3,4
Ms43e,Dewaotori,Dewanoumi,5,2
Ms43w,Amuru,Onomatsu,0,0
Ms44e,Aratoshi,Irumagawa,2,5
Ms44w,Hokaho,Miyagino,4,3
Ms45e,Okinofuji,Hakkaku,2,5
Ms45w,Kansei,Sakaigawa,3,4
Ms46e,Nishikikaze,Oguruma,4,3
Ms46w,Sakaguchi,Tamanoi,3,4
Ms47e,Higoarashi,Kise,6,1
Ms47w,Byakko,Nakamura,5,2
Ms48e,Kyokutaisei,Tomozuna,4,3
Ms48w,Chiyoshoma,Kokonoe,2,5
Ms49e,Hitachigo,Fujishima,2,5
Ms49w,Sensho,Shikihide,5,2
Ms50e,Taiga,Shikihide,4,3
Ms50w,Koshinoryu,Fujishima,4,3
Ms51e,Onami,Arashio,3,4
Ms51w,Masunosho,Chiganoura,4,3
Ms52e,Nankairiki,Kise,3,4
Ms52w,Aisaka,Onomatsu,5,2
Ms53e,Chiyosakae,Kokonoe,3,3
Ms53w,Tsurubayashi,Kise,5,2
Ms54e,Hamaeiko,Onoe,1,6
Ms54w,Yoshinokuni,Sakaigawa,5,2
Ms55e,Kotokino,Sadogatake,3,4
Ms55w,Terutsuyoshi,Isegahama,2,5
Ms56e,Kotodaishin,Sadogatake,1,6
Ms56w,Shoketsu,Hanaregoma,6,1
Ms57e,Bungonishiki,Dewanoumi,3,4
Ms57w,Takatoshi,Takanohana,4,3
Ms58e,Daishoiwa,Oitekaze,2,5
Ms58w,Rendaiyama,Kise,4,3
Ms59e,Notoazuma,Tamanoi,4,3
Ms59w,Sasayama,Kise,0,7
Ms60e,Asabenkei,Takasago,4,3
Ms60w,Okoryu,Sakaigawa,3,4
Sd1e,Nishiuchi,Kitanoumi,5,2
Sd1w,Ryusei,Kagamiyama,4,3
Sd2e,Wakarikido,Matsugane,3,4
Sd2w,Migikataagari,Otake,6,1
Sd3e,Daishoryu,Oitekaze,3,4
Sd3w,Komanokuni,Shibatayama,3,4
Sd4e,Kotokawazu,Sadogatake,3,4
Sd4w,Kotokobai,Sadogatake,5,2
Sd5e,Mugendai,Fujishima,4,3
Sd5w,Daikamifusa,Asahiyama,2,5
Sd6e,Shibahara,Kise,2,5
Sd6w,Takunishiki,Chiganoura,5,2
Sd7e,Aiyama,Kitanoumi,4,3
Sd7w,Inoue,Kise,3,4
Sd8e,Tokushuzan,Matsugane,2,5
Sd8w,Torugawa,Minezaki,4,3
Sd9e,Watanabe,Takanohana,7,0
Sd9w,Ogifuji,Isegahama,4,3
Sd10e,Katsunofuji,Sakaigawa,4,3
Sd10w,Asai,Irumagawa,4,3
Sd11e,Hienriki,Oguruma,3,4
Sd11w,Aonosho,Dewanoumi,2,5
Sd12e,Asanotosa,Takasago,0,1
Sd12w,Yamashita,Kise,6,1
Sd13e,Daionami,Tatsunami,2,5
Sd13w,Kotokensei,Sadogatake,5,2
Sd14e,Tochinoshima,Kasugano,3,4
Sd14w,Hakunishiki,Kasugayama,2,5
Sd15e,Haruhikari,Kasugayama,3,4
Sd15w,Tochinoyama,Chiganoura,4,3
Sd16e,Kaorufuji,Mihogaseki,4,3
Sd16w,Fujinohana,Dewanoumi,1,6
Sd17e,Ikinoshima,Tamanoi,4,3
Sd17w,Tokizakura,Nakamura,5,2
Sd18e,Ominato,Minato,3,4
Sd18w,Aokishin,Kasugano,5,2
Sd19e,Hokuoryu,Nakamura,3,4
Sd19w,Akinoyama,Takadagawa,3,4
Sd20e,Isshinryu,Kitanoumi,1,6
Sd20w,Goshi,Arashio,3,4
Sd21e,Notozakura,Onomatsu,5,2
Sd21w,Mankajo,Kasugayama,2,5
Sd22e,Miura,Mihogaseki,2,5
Sd22w,Genkaiho,Otake,3,4
Sd23e,Miyamaru,Kitanoumi,6,1
Sd23w,Mitoyutaka,Nishikido,4,3
Sd24e,Tochihayate,Kasugano,2,5
Sd24w,Nogami,Oguruma,6,1
Sd25e,Oruri,Onomatsu,2,2
Sd25w,Kotoeko,Sadogatake,5,2
Sd26e,Gorikiyama,Takadagawa,4,3
Sd26w,Orora,Kitanoumi,3,4
Sd27e,Hatogasaki,Isenoumi,3,4
Sd27w,Hokudozan,Hakkaku,5,2
Sd28e,Oazuma,Tamanoi,0,1
Sd28w,Toyohikari,Tokitsukaze,0,0
Sd29e,Sachiazuma,Tamanoi,3,4
Sd29w,Masumiura,Mihogaseki,4,3
Sd30e,Shunba,Magaki,4,3
Sd30w,Akinomine,Minezaki,2,5
Sd31e,Fujinoumi,Dewanoumi,4,3
Sd31w,Toho,Otake,4,3
Sd32e,Tenroku,Onomatsu,2,5
Sd32w,Obamaumi,Sakaigawa,3,4
Sd33e,Ikeru,Onomatsu,0,0
Sd33w,Chiyoraizan,Kokonoe,5,2
Sd34e,Chiyonoshin,Kokonoe,3,4
Sd34w,Minanosato,Takasago,2,5
Sd35e,Isamizuki,Sakaigawa,3,4
Sd35w,Meisei,Tatsunami,4,3
Sd36e,Tochiminato,Kasugano,6,1
Sd36w,Hokutotsuru,Hakkaku,1,6
Sd37e,Takamisato,Azumazeki,4,3
Sd37w,Tanahashi,Kise,2,3
Sd38e,Daigoyama,Nishikido,4,3
Sd38w,Otakayama,Takadagawa,5,2
Sd39e,Hisanotora,Dewanoumi,5,2
Sd39w,Hagane,Izutsu,4,3
Sd40e,Matsubayama,Kasugayama,1,6
