rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,12,3
Y1w,Akebono,Azumazeki,7,3
O1e,Musashimaru,Musashigawa,10,5
O1w,Wakanohana,Futagoyama,12,3
O2e,Takanonami,Futagoyama,9,6
S1e,Kaio,Tomozuna,9,6
S1w,Musoyama,Musashigawa,7,8
S2w,Kotonishiki,Sadogatake,8,7
K1e,Kotoinazuma,Sadogatake,6,9
K1w,Takatoriki,Futagoyama,7,8
M1e,Kenko,Takadagawa,5,10
M1w,Tosanoumi,Isenoumi,9,6
M2e,Tochinowaka,Kasugano,5,10
M2w,Mitoizumi,Takasago,8,7
M3e,Terao,Izutsu,5,10
M3w,Kotonowaka,Sadogatake,8,7
M4e,Daishi,Oshiogawa,3,12
M4w,Wakashoyo,Futagoyama,5,9
M5e,Naminohana,Futagoyama,6,9
M5w,Minatofuji,Minato,8,7
M6e,Misugisato,Futagoyama,9,6
M6w,Mainoumi,Dewanoumi,4,11
M7e,Kyokudozan,Oshima,4,11
M7w,Akinoshima,Futagoyama,8,7
M8e,Asahiyutaka,Oshima,8,7
M8w,Higonoumi,Mihogaseki,6,9
M9e,Kotobeppu,Sadogatake,8,7
M9w,Asanowaka,Wakamatsu,7,8
M10e,Kitakachidoki,Isenoumi,8,7
M10w,Konishiki,Takasago,8,7
M11e,Tomonohana,Tatsunami,7,8
M11w,Hamanoshima,Mihogaseki,8,7
M12e,Asanosho,Wakamatsu,9,6
M12w,Kasugafuji,Ajigawa,8,7
M13e,Oginishiki,Dewanoumi,8,7
M13w,Kiraiho,Takadagawa,3,12
M14e,Kirishima,Izutsu,8,7
M14w,Daishoho,Tatsunami,10,5
M15e,Oginohana,Dewanoumi,9,6
M15w,Aogiyama,Tokitsukaze,9,6
J1e,Kushimaumi,Dewanoumi,8,7
J1w,Tamakasuga,Kataonami,10,5
J2e,Tokitsunada,Tokitsukaze,9,6
J2w,Rikio,Naruto,4,11
J3e,Ganyu,Kitanoumi,8,7
J3w,Toyonoumi,Futagoyama,6,9
J4e,Wakanojo,Magaki,8,7
J4w,Daizen,Nishonoseki,5,10
J5e,Kanechika,Kitanoumi,6,9
J5w,Kyokushuzan,Oshima,6,9
J6e,Shikishima,Tatsutagawa,9,6
J6w,Kotoryu,Sadogatake,7,8
J7e,Kotogaume,Sadogatake,9,6
J7w,Takamisugi,Futagoyama,0,4
J8e,Daihisho,Asahiyama,11,4
J8w,Gojoro,Magaki,6,9
J9e,Wakahayato,Miyagino,8,7
J9w,Wakanoyama,Musashigawa,11,4
J10e,Chiyotaikai,Kokonoe,6,9
J10w,Daiki,Azumazeki,7,8
J11e,Asahisato,Oshima,9,6
J11w,Mutetsuyama,Musashigawa,6,9
J12e,Sunahama,Takasago,10,5
J12w,Dairyu,Taiho,5,10
J13e,Saigo,Nakamura,6,9
J13w,Yamato,Magaki,9,6
Ms1e,Hitachiryu,Oshiogawa,0,0
Ms1w,Kotokanyu,Sadogatake,6,1
Ms2e,Gokenzan,Futagoyama,4,3
Ms2w,Kotoarashi,Sadogatake,3,4
Ms3e,Ouchi,Irumagawa,5,2
Ms3w,Daishoyama,Tatsunami,0,0
Ms4e,Kusunosato,Futagoyama,3,4
Ms4w,Nanfu,Takasago,4,3
Ms5e,Wakakaze,Futagoyama,3,4
Ms5w,Takamihana,Azumazeki,3,4
Ms6e,Yutakafuji,Tokitsukaze,3,4
Ms6w,Toyozakura,Tatsutagawa,1,7
Ms7e,Takanonada,Futagoyama,2,5
Ms7w,Aranonami,Musashigawa,2,5
Ms8e,Zenshinyama,Takadagawa,5,2
Ms8w,Ryudo,Tamanoi,0,0
Ms9e,Hidakayama,Tatsutagawa,1,6
Ms9w,Kyokugozan,Oshima,4,3
Ms10e,Kotofujimoto,Sadogatake,6,1
Ms10w,Akinoshu,Izutsu,2,5
Ms11e,Ohinode,Tatsunami,4,3
Ms11w,Kiyonofuji,Isegahama,2,5
Ms12e,Hoshitango,Michinoku,2,5
Ms12w,Daitengo,Taiho,4,3
Ms13e,Kyokutenho,Oshima,4,3
Ms13w,Kanesaku,Kitanoumi,3,4
Ms14e,Tochitenko,Kasugano,5,2
Ms14w,Kirinishiki,Kagamiyama,0,0
Ms15e,Tatsuhikari,Tatsunami,6,1
Ms15w,Tochinofuji,Kasugano,3,2
Ms16e,Dewaarashi,Dewanoumi,5,2
Ms16w,Fukunoryu,Futagoyama,2,5
Ms17e,Kitazakura,Kitanoumi,4,3
Ms17w,Shoeito,Izutsu,5,2
Ms18e,Chiyotenzan,Kokonoe,4,3
Ms18w,Tomikaze,Oguruma,3,4
Ms19e,Mineyama,Miyagino,4,3
Ms19w,Genkai,Asahiyama,4,3
Ms20e,Chiyonowaka,Kokonoe,3,4
Ms20w,Tsuruga,Hakkaku,5,2
Ms21e,Daiden,Taiho,2,5
Ms21w,Fukuzono,Izutsu,1,6
Ms22e,Subaru,Takasago,4,3
Ms22w,Kiyota,Dewanoumi,4,3
Ms23e,Shirata,Futagoyama,5,2
Ms23w,Shigenoumi,Musashigawa,3,4
Ms24e,Ominato,Minato,3,4
Ms24w,Umenosato,Takasago,2,5
Ms25e,Wakakosho,Matsugane,5,2
Ms25w,Kimenryu,Takasago,5,2
Ms26e,Mutsuhokkai,Ajigawa,3,4
Ms26w,Shiunryu,Izutsu,3,4
Ms27e,Koriyama,Mihogaseki,2,5
Ms27w,Okamoto,Kasugano,3,4
Ms28e,Komafudo,Hanaregoma,3,4
Ms28w,Oikari,Isenoumi,4,3
Ms29e,Chiyononada,Kokonoe,3,4
Ms29w,Haguroumi,Tatsunami,5,2
Ms30e,Ohidake,Tamanoi,4,3
Ms30w,Yamanoumi,Kitanoumi,4,3
Ms31e,Kabutonishiki,Kabutoyama,0,7
Ms31w,Shiga,Tamanoi,7,0
Ms32e,Musashifuji,Musashigawa,4,3
Ms32w,Hoshiandesu,Michinoku,2,5
Ms33e,Tamaki,Takasago,5,2
Ms33w,Daihiryu,Taiho,2,5
Ms34e,Shimanoryu,Matsugane,2,5
Ms34w,Seifuriki,Oshiogawa,4,3
Ms35e,Saganobori,Oshiogawa,3,4
Ms35w,Kyokubenten,Oshima,5,2
Ms36e,Takaseyama,Asahiyama,4,3
Ms36w,Takamio,Azumazeki,1,6
Ms37e,Sentoryu,Tomozuna,0,0
Ms37w,Amagifuji,Nakamura,3,4
Ms38e,Hiroseyama,Tatsunami,3,4
Ms38w,Kotoasaki,Sadogatake,4,3
Ms39e,Karatsunada,Oshiogawa,3,4
Ms39w,Nakanoyama,Oshiogawa,4,3
Ms40e,Kosenryu,Takasago,1,6
Ms40w,Gokokuyama,Magaki,3,4
Ms41e,Takaozaki,Naruto,4,3
Ms41w,Ryukayama,Futagoyama,4,3
Ms42e,Arauma,Isenoumi,6,1
Ms42w,Yamanakayama,Magaki,6,1
Ms43e,Ishide,Hanaregoma,5,2
Ms43w,Daishinki,Tokitsukaze,4,3
Ms44e,Tamanohana,Kataonami,0,2
Ms44w,Higashinogai,Musashigawa,1,6
Ms45e,Horyu,Miyagino,2,5
Ms45w,Owakamatsu,Taiho,3,4
Ms46e,Takanohikari,Futagoyama,4,3
Ms46w,Kotoumeno,Sadogatake,3,4
Ms47e,Yukinoumi,Dewanoumi,4,3
Ms47w,Daikaizan,Hanaregoma,3,4
Ms48e,Jumonji,Tatsutagawa,4,3
Ms48w,Chiyonosho,Kokonoe,5,2
Ms49e,Kasuganishiki,Kasugano,2,5
Ms49w,Ueda,Futagoyama,5,2
Ms50e,Takaiyama,Naruto,3,4
Ms50w,Tamamusashi,Musashigawa,3,4
Ms51e,Kaisei,Hanaregoma,3,4
Ms51w,Daikiyama,Mihogaseki,5,2
Ms52e,Kosameryu,Wakamatsu,2,5
Ms52w,Wakanomiya,Magaki,4,3
Ms53e,Haruyama,Matsugane,3,4
Ms53w,Masakaze,Oguruma,5,2
Ms54e,Wakakudo,Magaki,4,3
Ms54w,Arashi,Kokonoe,5,2
Ms55e,Toshinyama,Tamanoi,2,5
Ms55w,Kanenoumi,Dewanoumi,6,1
Ms56e,Tsutsumiuchi,Hakkaku,3,4
Ms56w,Tochiyutaka,Kasugano,2,5
Ms57e,Ishizaki,Oshiogawa,5,2
Ms57w,Nakabuchi,Futagoyama,3,4
Ms58e,Aonoshima,Ajigawa,3,4
Ms58w,Minatoiwa,Minato,3,4
Ms59e,Tokuoyama,Musashigawa,2,5
Ms59w,Tomoefuji,Kokonoe,4,3
Ms60e,Genkainami,Tatsunami,5,2
Ms60w,Kogawa,Naruto,4,3
Ms60TD,Tanimura,Kasugano,2,5
Ms60TD,Nakao,Matsugane,4,3
Sd1e,Hidenoumi,Mihogaseki,1,6
Sd1w,Tsuchihashi,Tokitsukaze,5,2
Sd2e,Dewanofuji,Dewanoumi,6,1
Sd2w,Narimatsu,Mihogaseki,4,3
Sd3e,Asofuji,Ajigawa,3,4
Sd3w,Akinokuni,Tokitsukaze,4,3
Sd4e,Harimaumi,Kiriyama,4,3
Sd4w,Kotonomine,Sadogatake,3,4
Sd5e,Tsujimoto,Izutsu,2,5
Sd5w,Sotogahama,Isenoumi,3,4
Sd6e,Naruarashi,Kiriyama,4,3
Sd6w,Torafusuyama,Mihogaseki,5,2
Sd7e,Komachikara,Hanaregoma,2,4
Sd7w,Senshinryu,Tatsutagawa,3,4
Sd8e,Wakaazuma,Tamanoi,4,3
Sd8w,Fusakaze,Wakamatsu,4,3
Sd9e,Tendoriki,Izutsu,3,4
Sd9w,Fujinohana,Futagoyama,3,4
Sd10e,Azumayama,Tamanoi,1,6
Sd10w,Dewanosato,Dewanoumi,5,2
Sd11e,Wakanoshima,Magaki,1,6
Sd11w,Kitaazuma,Tamanoi,2,5
Sd12e,Murotani,Matsugane,5,2
Sd12w,Matsumoto,Naruto,4,3
Sd13e,Wakabusho,Matsugane,3,4
Sd13w,Kotokusuwaka,Sadogatake,2,5
Sd14e,Narayama,Isenoumi,3,4
Sd14w,Kishinosato,Izutsu,4,3
Sd15e,Ibusuki,Nakamura,5,2
Sd15w,Fukujuryu,Oshiogawa,4,3
Sd16e,Sakao,Naruto,2,5
Sd16w,Takinooto,Isenoumi,6,1
Sd17e,Takanosho,Futagoyama,7,0
Sd17w,Narahikari,Musashigawa,4,3
Sd18e,Futatsukuni,Tokitsukaze,5,2
Sd18w,Tochishimizu,Kasugano,4,3
Sd19e,Azumaryu,Tamanoi,1,3
Sd19w,Wakayuki,Matsugane,2,5
Sd20e,Tokiyutaka,Tokitsukaze,2,5
