rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,11,4
Y1w,Hakuho,Miyagino,11,4
O1e,Kotomitsuki,Sadogatake,8,7
O1w,Kaio,Tomozuna,8,7
O2e,Chiyotaikai,Kokonoe,5,10
O2w,Kotooshu,Sadogatake,14,1
S1e,Ama,Isegahama,9,6
S1w,Kotoshogiku,Sadogatake,8,7
K1e,Kisenosato,Naruto,10,5
K1w,Asasekiryu,Takasago,6,9
M1e,Kokkai,Oitekaze,3,12
M1w,Baruto,Onoe,5,10
M2e,Kyokutenho,Oshima,4,11
M2w,Wakanoho,Magaki,8,7
M3e,Miyabiyama,Musashigawa,6,9
M3w,Kakuryu,Izutsu,5,10
M4e,Tokitenku,Tokitsukaze,6,9
M4w,Aminishiki,Isegahama,10,5
M5e,Tochiozan,Kasugano,5,10
M5w,Toyonoshima,Tokitsukaze,11,4
M6e,Futeno,Dewanoumi,9,6
M6w,Hokutoriki,Hakkaku,10,5
M7e,Takamisakari,Azumazeki,7,8
M7w,Goeido,Sakaigawa,8,7
M8e,Tochinonada,Kasugano,9,6
M8w,Takekaze,Oguruma,6,9
M9e,Kasugao,Kasugayama,3,6
M9w,Roho,Otake,8,6
M10e,Dejima,Musashigawa,8,7
M10w,Wakanosato,Naruto,10,5
M11e,Iwakiyama,Sakaigawa,8,7
M11w,Homasho,Shikoroyama,9,6
M12e,Tosanoumi,Isenoumi,6,9
M12w,Tamakasuga,Kataonami,8,7
M13e,Kakizoe,Musashigawa,6,9
M13w,Tamanoshima,Kataonami,9,6
M14e,Tochinoshin,Kasugano,7,8
M14w,Yoshikaze,Oguruma,7,8
M15e,Hakurozan,Kitanoumi,4,11
M15w,Toyohibiki,Sakaigawa,8,7
M16e,Kotokasuga,Sadogatake,4,11
M16w,Hakuba,Michinoku,4,11
J1e,Wakakirin,Oguruma,7,8
J1w,Kitataiki,Kitanoumi,6,9
J2e,Tamawashi,Kataonami,8,7
J2w,Kimurayama,Kasugano,11,4
J3e,Masatsukasa,Irumagawa,9,6
J3w,Toyozakura,Michinoku,8,7
J4e,Kasuganishiki,Kasugano,6,9
J4w,Otsukasa,Irumagawa,5,10
J5e,Kaiho,Hakkaku,6,9
J5w,Ryuo,Miyagino,5,10
J6e,Hoshihikari,Hakkaku,8,7
J6w,Mokonami,Tatsunami,5,10
J7e,Ushiomaru,Azumazeki,7,8
J7w,Koryu,Hanakago,12,3
J8e,Kyokunankai,Oshima,7,8
J8w,Kitazakura,Kitanoumi,10,5
J9e,Sakaizawa,Onoe,3,12
J9w,Shirononami,Onoe,7,8
J10e,Daiyubu,Shibatayama,5,10
J10w,Shimotori,Tokitsukaze,8,7
J11e,Chiyohakuho,Kokonoe,13,2
J11w,Ichihara,Kise,7,8
J12e,Kirinowaka,Michinoku,8,7
J12w,Sagatsukasa,Irumagawa,7,8
J13e,Wakakoyu,Onomatsu,8,7
