rank,rikishi,heya,w,l
O1e,Kirishima,Izutsu,7,8
O1w,Konishiki,Takasago,9,6
O2eHD,Akebono,Azumazeki,9,6
S1e,Akinoshima,Fujishima,8,7
S1w,Musashimaru,Musashigawa,10,5
S2wHD,Mitoizumi,Takasago,8,7
K1e,Misugisato,Futagoyama,5,10
K1w,Takahanada,Fujishima,14,1
K2eHD,Kyokudozan,Oshima,8,7
M1e,Kotonishiki,Sadogatake,11,4
M1w,Toyonoumi,Fujishima,5,10
M2e,Takatoriki,Fujishima,10,5
M2w,Daishoyama,Tatsunami,5,10
M3e,Kotofuji,Sadogatake,4,11
M3w,Oginohana,Dewanoumi,5,7
M4e,Kotonowaka,Sadogatake,7,8
M4w,Kiraiho,Takadagawa,4,11
M5e,Kirinishiki,Kagamiyama,4,11
M5w,Takanonami,Fujishima,6,9
M6e,Mainoumi,Dewanoumi,7,8
M6w,Kushimaumi,Dewanoumi,8,7
M7e,Takamisugi,Futagoyama,9,6
M7w,Tokitsunada,Tokitsukaze,6,9
M8e,Terao,Izutsu,9,6
M8w,Daishoho,Tatsunami,11,4
M9e,Wakahanada,Fujishima,8,7
M9w,Kitakachidoki,Isenoumi,8,7
M10e,Kototsubaki,Sadogatake,5,10
M10w,Kotogaume,Sadogatake,6,9
M11e,Tochinowaka,Kasugano,9,6
M11w,Ryogoku,Dewanoumi,2,13
M12e,Wakanoyama,Musashigawa,6,9
M12w,Tatsuhikari,Tatsunami,8,7
M13e,Tomoefuji,Kokonoe,9,6
M13w,Wakashoyo,Futagoyama,10,5
M14e,Tamakairiki,Kataonami,9,6
M14w,Daizen,Nishonoseki,10,5
M15e,Naminohana,Futagoyama,6,9
M15w,Kotoinazuma,Sadogatake,8,7
M16e,Asahisato,Oshima,6,9
J1e,Tachihikari,Tomozuna,6,9
J1w,Kasugafuji,Ajigawa,9,6
J2e,Hananokuni,Hanaregoma,8,7
J2w,Aogiyama,Tokitsukaze,7,8
J3e,Kaio,Tomozuna,7,8
J3w,Tsunenoyama,Dewanoumi,6,9
J4e,Kyokugozan,Oshima,8,7
J4w,Enazakura,Oshiogawa,5,10
J5e,Tochinofuji,Kasugano,8,7
J5w,Kotobeppu,Sadogatake,12,3
J6e,Kenko,Takadagawa,8,7
J6w,Kumao,Takasago,8,7
J7e,Zenshinyama,Takadagawa,8,7
J7w,Yoshinobori,Kumagatani,7,8
J8e,Minatofuji,Minato,6,9
J8w,Higonoumi,Mihogaseki,9,6
J9e,Wakatosho,Magaki,7,8
J9w,Hitachiryu,Oshiogawa,11,4
J10e,Oginishiki,Dewanoumi,10,5
J10w,Saganobori,Oshiogawa,6,9
J11e,Sakahoko,Izutsu,4,11
J11w,Daigaku,Tokitsukaze,0,0
J12e,Hoshitango,Michinoku,5,10
J12w,Tochitenko,Kasugano,3,12
J13e,Yutakafuji,Tokitsukaze,9,6
J13w,Hidenoumi,Mihogaseki,8,7
Ms1e,Hoshiandesu,Michinoku,5,2
Ms1w,Akinokuni,Tokitsukaze,3,4
Ms2e,Genkai,Asahiyama,3,4
Ms2w,Rikio,Naruto,3,4
Ms3e,Komafudo,Hanaregoma,6,1
Ms3w,Ota,Wakamatsu,4,3
Ms4e,Wakaadachi,Wakamatsu,4,3
Ms4w,Gassan,Kitanoumi,2,5
Ms5e,Kotoasaki,Sadogatake,2,5
Ms5w,Yamanakayama,Magaki,5,2
Ms6e,Hamasu,Mihogaseki,5,2
Ms6w,Kotononada,Sadogatake,3,4
Ms7e,Tatsutanaka,Tatsunami,2,5
Ms7w,Sasshunada,Izutsu,0,0
Ms8e,Narimatsu,Tatsunami,6,1
Ms8w,Wakadozan,Futagoyama,4,3
Ms9e,Kanesaku,Kitanoumi,4,3
Ms9w,Nakajima,Fujishima,3,4
Ms10e,Asahiyutaka,Oshima,3,4
Ms10w,Kiyota,Dewanoumi,1,6
Ms11e,Kondo,Onaruto,4,3
Ms11w,Mutsuhokkai,Ajigawa,2,5
Ms12e,Daishoryu,Taiho,6,1
Ms12w,Wakakaze,Futagoyama,4,3
Ms13e,Hayashi,Musashigawa,5,2
Ms13w,Daishi,Oshiogawa,4,3
Ms14e,Dodoyama,Musashigawa,5,2
Ms14w,Mineyama,Miyagino,3,4
Ms15e,Wakatenryu,Magaki,2,5
Ms15w,Chokairyu,Kagamiyama,3,4
Ms16e,Fukunosato,Tatsutagawa,1,6
Ms16w,Kishinosato,Izutsu,3,4
Ms17e,Nishidayama,Tatsunami,4,3
Ms17w,Nishida,Isenoumi,2,5
Ms18e,Takamiwaka,Azumazeki,4,3
Ms18w,Ozawa,Wakamatsu,5,2
Ms19e,Umenosato,Takasago,4,3
Ms19w,Seifuriki,Oshiogawa,5,2
Ms20e,Daishiryu,Hanaregoma,3,4
Ms20w,Kotonakano,Sadogatake,6,1
Ms21e,Godoriki,Fujishima,3,4
Ms21w,Fusanokuni,Tokitsukaze,1,6
Ms22e,Mitsueyama,Tokitsukaze,2,5
Ms22w,Ikemori,Tamanoi,3,4
Ms23e,Narayama,Isenoumi,4,3
Ms23w,Dairyu,Taiho,5,2
Ms24e,Shinminato,Minato,4,3
Ms24w,Rikitoshi,Asahiyama,3,4
Ms25e,Yoshitane,Tatsutagawa,5,2
Ms25w,Takamio,Azumazeki,5,2
Ms26e,Kotoarashi,Sadogatake,3,4
