rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,14,1
Y1w,Akebono,Azumazeki,0,3
O1e,Wakanohana,Futagoyama,0,4
O1w,Musashimaru,Musashigawa,9,6
O2e,Takanonami,Futagoyama,14,1
S1e,Kaio,Tomozuna,10,5
S1w,Kotonishiki,Sadogatake,9,6
K1e,Tosanoumi,Isenoumi,8,7
K1w,Musoyama,Musashigawa,10,5
M1e,Takatoriki,Futagoyama,12,3
M1w,Mitoizumi,Takasago,3,12
M2e,Kotonowaka,Sadogatake,5,10
M2w,Kotoinazuma,Sadogatake,2,13
M3e,Misugisato,Futagoyama,6,9
M3w,Minatofuji,Minato,4,11
M4e,Akinoshima,Futagoyama,9,6
M4w,Asahiyutaka,Oshima,6,9
M5e,Kenko,Takadagawa,8,7
M5w,Kotobeppu,Sadogatake,4,11
M6e,Tochinowaka,Kasugano,6,9
M6w,Kitakachidoki,Isenoumi,5,10
M7e,Terao,Izutsu,6,9
M7w,Asanosho,Wakamatsu,6,9
M8e,Konishiki,Takasago,7,8
M8w,Daishoho,Tatsunami,7,8
M9e,Naminohana,Futagoyama,9,6
M9w,Hamanoshima,Mihogaseki,6,9
M10e,Wakashoyo,Futagoyama,0,0
M10w,Kasugafuji,Ajigawa,6,9
M11e,Oginohana,Dewanoumi,8,7
M11w,Aogiyama,Tokitsukaze,8,7
M12e,Oginishiki,Dewanoumi,8,7
M12w,Asanowaka,Wakamatsu,8,7
M13e,Kirishima,Izutsu,7,8
M13w,Daishi,Oshiogawa,8,7
M14e,Higonoumi,Mihogaseki,9,6
M14w,Tomonohana,Tatsunami,7,8
M15e,Mainoumi,Dewanoumi,9,6
M15w,Kyokudozan,Oshima,9,6
M16e,Tamakasuga,Kataonami,10,5
J1e,Kushimaumi,Dewanoumi,7,8
J1w,Tokitsunada,Tokitsukaze,7,8
J2e,Ganyu,Kitanoumi,9,6
J2w,Wakanojo,Magaki,3,12
J3e,Daihisho,Asahiyama,7,8
J3w,Shikishima,Tatsutagawa,8,7
J4e,Wakanoyama,Musashigawa,8,7
J4w,Kotogaume,Sadogatake,6,9
J5e,Kiraiho,Takadagawa,7,8
J5w,Toyonoumi,Futagoyama,6,9
J6e,Sunahama,Takasago,8,7
J6w,Asahisato,Oshima,8,7
J7e,Wakahayato,Miyagino,10,5
J7w,Kotoryu,Sadogatake,9,6
J8e,Kanechika,Kitanoumi,9,6
J8w,Yamato,Magaki,6,9
J9e,Rikio,Naruto,10,5
J9w,Kyokushuzan,Oshima,8,7
J10e,Daizen,Nishonoseki,9,6
J10w,Gojoro,Magaki,9,6
J11e,Kotokanyu,Sadogatake,8,7
J11w,Daiki,Azumazeki,8,7
J12e,Chiyotaikai,Kokonoe,9,6
J12w,Otsukasa,Irumagawa,4,11
J13e,Gokenzan,Futagoyama,5,10
J13w,Mutetsuyama,Musashigawa,8,7
Ms1e,Hitachiryu,Oshiogawa,2,5
Ms1w,Kotofujimoto,Sadogatake,4,3
Ms2e,Nanfu,Takasago,4,3
Ms2w,Saigo,Nakamura,5,2
Ms3e,Zenshinyama,Takadagawa,4,3
Ms3w,Shiga,Tamanoi,5,2
Ms4e,Dairyu,Taiho,2,5
Ms4w,Tatsuhikari,Tatsunami,3,4
Ms5e,Kyokugozan,Oshima,2,5
Ms5w,Kotoarashi,Sadogatake,4,3
Ms6e,Tochitenko,Kasugano,3,4
Ms6w,Ohinode,Tatsunami,0,2
Ms7e,Daitengo,Taiho,2,5
Ms7w,Dewaarashi,Dewanoumi,4,3
Ms8e,Kusunosato,Futagoyama,3,4
Ms8w,Ryudo,Tamanoi,3,4
Ms9e,Shoeito,Izutsu,4,3
Ms9w,Kyokutenho,Oshima,7,0
Ms10e,Wakakaze,Futagoyama,3,4
Ms10w,Takamihana,Azumazeki,5,2
Ms11e,Tsuruga,Hakkaku,1,6
Ms11w,Yutakafuji,Tokitsukaze,5,2
Ms12e,Kitazakura,Kitanoumi,4,3
Ms12w,Chiyotenzan,Kokonoe,4,3
Ms13e,Takanosho,Futagoyama,2,5
Ms13w,Shirata,Futagoyama,3,4
Ms14e,Mineyama,Miyagino,3,4
Ms14w,Wakakosho,Matsugane,3,4
Ms15e,Genkai,Asahiyama,5,2
Ms15w,Kimenryu,Takasago,3,4
Ms16e,Subaru,Takasago,4,3
Ms16w,Kiyota,Dewanoumi,4,3
Ms17e,Haguroumi,Tatsunami,2,5
Ms17w,Kanesaku,Kitanoumi,6,1
Ms18e,Toki,Takasago,3,4
Ms18w,Takanonada,Futagoyama,2,5
Ms19e,Arauma,Isenoumi,4,3
Ms19w,Yamanakayama,Magaki,2,5
Ms20e,Kyokubenten,Oshima,4,3
Ms20w,Oikari,Isenoumi,5,2
Ms21e,Aranonami,Musashigawa,5,2
Ms21w,Tochinofuji,Kasugano,3,4
Ms22e,Ohidake,Tamanoi,4,3
Ms22w,Yamanoumi,Kitanoumi,4,3
Ms23e,Musashifuji,Musashigawa,3,4
Ms23w,Akinoshu,Izutsu,3,4
Ms24e,Kiyonofuji,Isegahama,5,2
Ms24w,Seifuriki,Oshiogawa,1,6
Ms25e,Ishide,Hanaregoma,2,5
Ms25w,Tomikaze,Oguruma,4,3
Ms26e,Hoshitango,Michinoku,3,4
Ms26w,Takaseyama,Asahiyama,3,4
Ms27e,Chiyonowaka,Kokonoe,6,1
Ms27w,Toyozakura,Tatsutagawa,5,2
Ms28e,Kanenoumi,Dewanoumi,2,5
Ms28w,Kotoasaki,Sadogatake,2,5
Ms29e,Chiyonosho,Kokonoe,5,2
Ms29w,Ueda,Futagoyama,0,7
Ms30e,Nakanoyama,Oshiogawa,4,3
Ms30w,Hidakayama,Tatsutagawa,1,6
Ms31e,Daikiyama,Mihogaseki,3,4
Ms31w,Shigenoumi,Musashigawa,4,3
Ms32e,Takaozaki,Naruto,4,3
Ms32w,Ominato,Minato,3,4
Ms33e,Dewanofuji,Dewanoumi,4,3
Ms33w,Ryukayama,Futagoyama,3,4
Ms34e,Masakaze,Oguruma,4,3
Ms34w,Fukunoryu,Futagoyama,4,3
Ms35e,Mutsuhokkai,Ajigawa,3,4
Ms35w,Arashi,Kokonoe,3,4
Ms36e,Shiunryu,Izutsu,2,5
Ms36w,Daishinki,Tokitsukaze,5,2
Ms37e,Sentoryu,Tomozuna,5,2
Ms37w,Okamoto,Kasugano,5,2
Ms38e,Takanohikari,Futagoyama,4,3
Ms38w,Ishizaki,Oshiogawa,3,4
Ms39e,Chiyononada,Kokonoe,3,4
Ms39w,Yukinoumi,Dewanoumi,2,5
Ms40e,Jumonji,Tatsutagawa,3,4
Ms40w,Daiden,Taiho,6,1
Ms41e,Genkainami,Tatsunami,2,5
Ms41w,Tsuchihashi,Tokitsukaze,4,3
Ms42e,Wakanomiya,Magaki,5,2
Ms42w,Umenosato,Takasago,1,6
Ms43e,Takinooto,Isenoumi,2,5
Ms43w,Wakakudo,Magaki,2,5
Ms44e,Saganobori,Oshiogawa,0,0
Ms44w,Torafusuyama,Mihogaseki,5,2
Ms45e,Koriyama,Mihogaseki,4,3
Ms45w,Amagifuji,Nakamura,3,4
Ms46e,Fukuzono,Izutsu,4,3
Ms46w,Dewanosato,Dewanoumi,4,3
Ms47e,Hiroseyama,Tatsunami,2,5
Ms47w,Karatsunada,Oshiogawa,3,4
Ms48e,Tomoefuji,Kokonoe,5,2
Ms48w,Gokokuyama,Magaki,5,2
Ms49e,Wakayashima,Matsugane,4,3
Ms49w,Hoshiandesu,Michinoku,3,4
Ms50e,Tochinoyama,Kasugano,1,6
Ms50w,Yachi,Kasugano,3,4
Ms51e,Kogawa,Naruto,4,3
Ms51w,Nakao,Matsugane,4,3
Ms52e,Daihiryu,Taiho,4,3
Ms52w,Ibusuki,Nakamura,1,6
Ms53e,Yamada,Oshiogawa,3,4
Ms53w,Shimanoryu,Matsugane,5,2
Ms54e,Narimatsu,Mihogaseki,1,6
Ms54w,Owakamatsu,Taiho,5,2
Ms55e,Akinokuni,Tokitsukaze,3,4
Ms55w,Futatsukuni,Tokitsukaze,3,4
Ms56e,Harimaumi,Kiriyama,4,3
Ms56w,Kotoumeno,Sadogatake,3,4
Ms57e,Suzumura,Hanaregoma,3,4
Ms57w,Naruarashi,Kiriyama,3,4
Ms58e,Taishiyama,Magaki,3,4
Ms58w,Wakaazuma,Tamanoi,4,3
Ms59e,Fusakaze,Wakamatsu,4,3
Ms59w,Akinomine,Mihogaseki,2,5
