rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,10,2
O1e,Takanonami,Futagoyama,9,6
O1w,Takanohana,Futagoyama,14,1
O2eHD,Musashimaru,Musashigawa,12,3
O2wHD,Wakanohana,Futagoyama,0,0
S1e,Kotonishiki,Sadogatake,9,6
S1w,Musoyama,Musashigawa,9,6
K1e,Kaio,Tomozuna,8,7
K1w,Terao,Izutsu,8,7
M1e,Oginishiki,Dewanoumi,7,8
M1w,Takatoriki,Futagoyama,9,6
M2e,Higonoumi,Mihogaseki,4,11
M2w,Kenko,Takadagawa,4,11
M3e,Akinoshima,Futagoyama,3,12
M3w,Kotonowaka,Sadogatake,5,10
M4e,Misugisato,Futagoyama,6,9
M4w,Daizen,Nishonoseki,7,8
M5e,Konishiki,Takasago,5,10
M5w,Kitakachidoki,Isenoumi,6,9
M6e,Kotobeppu,Sadogatake,6,9
M6w,Tokitsunada,Tokitsukaze,5,10
M7e,Kiraiho,Takadagawa,7,8
M7w,Tochinowaka,Kasugano,8,7
M8e,Hamanoshima,Mihogaseki,8,7
M8w,Tomonohana,Tatsunami,8,7
M9e,Kasugafuji,Ajigawa,8,7
M9w,Kyokudozan,Oshima,8,7
M10e,Wakashoyo,Futagoyama,2,13
M10w,Takamisugi,Futagoyama,7,8
M11e,Asanowaka,Wakamatsu,8,7
M11w,Kirishima,Izutsu,8,7
M12e,Mainoumi,Dewanoumi,9,6
M12w,Kotofuji,Sadogatake,9,6
M13e,Kotoinazuma,Sadogatake,8,7
M13w,Kotogaume,Sadogatake,8,7
M14e,Mitoizumi,Takasago,8,7
M14w,Daishoho,Tatsunami,9,6
M15e,Minatofuji,Minato,9,6
M15w,Naminohana,Futagoyama,6,9
M16e,Asahisato,Oshima,5,10
J1e,Toyonoumi,Futagoyama,7,8
J1w,Daishi,Oshiogawa,8,7
J2e,Kushimaumi,Dewanoumi,8,7
J2w,Kyokugozan,Oshima,6,9
J3e,Shikishima,Tatsutagawa,7,8
J3w,Oginohana,Dewanoumi,12,3
J4e,Daishoyama,Tatsunami,0,0
J4w,Kototsubaki,Sadogatake,6,9
J5e,Asahiyutaka,Oshima,8,7
J5w,Wakanoyama,Musashigawa,9,6
J6e,Tatsuhikari,Tatsunami,6,9
J6w,Kirinishiki,Kagamiyama,7,8
J7e,Aogiyama,Tokitsukaze,11,4
J7w,Tomoefuji,Kokonoe,9,6
J8e,Kanechika,Kitanoumi,8,7
J8w,Hoshiandesu,Michinoku,7,8
J9e,Hitachiryu,Oshiogawa,8,7
J9w,Tamakairiki,Kataonami,7,8
J10e,Hoshitango,Michinoku,2,13
J10w,Mutsuhokkai,Ajigawa,6,9
J11e,Komafudo,Hanaregoma,6,9
J11w,Dairyu,Taiho,8,7
J12e,Zenshinyama,Takadagawa,9,6
J12w,Tochinofuji,Kasugano,10,5
J13e,Asanosho,Wakamatsu,8,7
J13w,Rikio,Naruto,8,7
Ms1e,Genkai,Asahiyama,4,3
Ms1w,Kotoryu,Sadogatake,5,2
Ms2e,Ryudo,Tamanoi,4,3
Ms2w,Kiyonofuji,Isegahama,1,6
Ms3e,Fukuzono,Izutsu,4,3
Ms3w,Owakamatsu,Taiho,2,5
Ms4e,Sunahama,Takasago,3,4
Ms4w,Yamanakayama,Magaki,3,4
Ms5e,Hananokuni,Hanaregoma,4,3
Ms5w,Kurimoto,Musashigawa,6,1
Ms6e,Daiden,Taiho,1,6
Ms6w,Wakahayato,Miyagino,5,2
Ms7e,Chiyotaikai,Kokonoe,3,4
Ms7w,Umenosato,Takasago,3,4
Ms8e,Shigenoumi,Musashigawa,2,5
Ms8w,Kyokushuzan,Oshima,3,4
Ms9e,Sentoryu,Tomozuna,5,2
Ms9w,Kotokanyu,Sadogatake,5,2
