rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,14,1
Y1w,Asashoryu,Takasago,12,3
O1e,Kotooshu,Sadogatake,9,6
O1w,Harumafuji,Isegahama,14,1
O2e,Kaio,Tomozuna,8,7
O2w,Kotomitsuki,Sadogatake,8,7
O3e,Chiyotaikai,Kokonoe,8,7
S1e,Baruto,Onoe,4,11
S1w,Goeido,Sakaigawa,6,9
K1e,Kakuryu,Izutsu,9,6
K1w,Tochiozan,Kasugano,6,9
M1e,Homasho,Shikoroyama,1,14
M1w,Aminishiki,Isegahama,5,10
M2e,Takekaze,Oguruma,4,11
M2w,Kyokutenho,Oshima,8,7
M3e,Tamanoshima,Kataonami,5,10
M3w,Toyonoshima,Tokitsukaze,5,10
M4e,Kisenosato,Naruto,13,2
M4w,Aran,Mihogaseki,8,7
M5e,Tochinonada,Kasugano,5,10
M5w,Yoshikaze,Oguruma,4,11
M6e,Kotoshogiku,Sadogatake,10,5
M6w,Chiyohakuho,Kokonoe,2,3
M7e,Asasekiryu,Takasago,5,10
M7w,Wakanosato,Naruto,0,0
M8e,Iwakiyama,Sakaigawa,9,6
M8w,Tamawashi,Kataonami,6,9
M9e,Tokitenku,Tokitsukaze,7,8
M9w,Yamamotoyama,Onoe,7,8
M10e,Futeno,Dewanoumi,6,9
M10w,Shimotori,Tokitsukaze,6,9
M11e,Miyabiyama,Musashigawa,9,6
M11w,Toyohibiki,Sakaigawa,11,4
M12e,Takamisakari,Azumazeki,9,6
M12w,Dejima,Musashigawa,7,8
M13e,Hokutoriki,Hakkaku,4,11
M13w,Tochinoshin,Kasugano,9,6
M14e,Kokkai,Oitekaze,8,7
M14w,Kakizoe,Musashigawa,8,7
M15e,Shotenro,Musashigawa,8,7
M15w,Bushuyama,Musashigawa,9,6
M16e,Kimurayama,Kasugano,5,10
J1e,Tosayutaka,Tokitsukaze,9,6
J1w,Mokonami,Tatsunami,11,4
J2e,Masatsukasa,Irumagawa,7,8
J2w,Wakakoyu,Onomatsu,9,6
J3e,Kitataiki,Kitanoumi,5,10
J3w,Sakaizawa,Onoe,6,9
J4e,Kasugao,Kasugayama,10,5
J4w,Kotokuni,Sadogatake,3,12
J5e,Toyozakura,Michinoku,5,10
J5w,Kotokasuga,Sadogatake,7,8
J6e,Koryu,Hanakago,8,7
J6w,Tosanoumi,Isenoumi,8,7
J7e,Ushiomaru,Azumazeki,6,9
J7w,Hakuba,Michinoku,8,7
J8e,Shirononami,Onoe,8,7
J8w,Kyokunankai,Oshima,8,7
J9e,Kasuganishiki,Kasugano,8,7
J9w,Wakatenro,Magaki,7,8
J10e,Asofuji,Isegahama,9,6
J10w,Daishoumi,Oitekaze,6,9
J11e,Hoshihikari,Hakkaku,6,9
J11w,Kaiho,Hakkaku,8,7
J12e,Kirinowaka,Michinoku,9,6
J12w,Kiyoseumi,Kise,8,7
J13e,Okinoumi,Hakkaku,5,10
J13w,Tamaasuka,Kataonami,12,3
J14e,Sagatsukasa,Irumagawa,7,8
J14w,Jumonji,Michinoku,9,6
Ms1e,Yoshiazuma,Tamanoi,3,4
Ms1w,Kitazakura,Kitanoumi,4,3
Ms2e,Kotoyutaka,Sadogatake,4,3
Ms2w,Tokusegawa,Kiriyama,7,0
Ms3e,Sotairyu,Tokitsukaze,4,3
Ms3w,Mochimaru,Tatsunami,2,5
Ms4e,Tokushinho,Kise,4,3
Ms4w,Yotsuguruma,Isenoumi,1,6
Ms5e,Nakanokuni,Minato,4,3
Ms5w,Hokutokuni,Hakkaku,0,0
Ms6e,Sokokurai,Arashio,4,3
