rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,11,4
Y1w,Harumafuji,Isegahama,11,4
Y2e,Kakuryu,Izutsu,0,0
O1e,Kisenosato,Tagonoura,11,4
O1w,Kotoshogiku,Sadogatake,6,9
O2w,Goeido,Sakaigawa,8,6
S1e,Terunofuji,Isegahama,12,3
S1w,Myogiryu,Sakaigawa,7,8
K1e,Tochiozan,Kasugano,8,7
K1w,Ichinojo,Minato,8,7
M1e,Takarafuji,Isegahama,9,6
M1w,Tochinoshin,Kasugano,9,6
M2e,Toyonoshima,Tokitsukaze,4,11
M2w,Aminishiki,Isegahama,6,9
M3e,Sadanoumi,Sakaigawa,8,7
M3w,Osunaarashi,Otake,4,4
M4e,Chiyootori,Kokonoe,0,2
M4w,Tokushoryu,Kise,6,9
M5e,Kitataiki,Kitanoumi,4,11
M5w,Tamawashi,Kataonami,6,9
M6e,Gagamaru,Kise,7,8
M6w,Aoiyama,Kasugano,9,6
M7e,Sokokurai,Arashio,1,4
M7w,Sadanofuji,Sakaigawa,6,9
M8e,Takekaze,Oguruma,8,7
M8w,Takayasu,Tagonoura,10,5
M9e,Homarefuji,Isegahama,7,8
M9w,Endo,Oitekaze,6,9
M10e,Ikioi,Isenoumi,10,5
M10w,Okinoumi,Hakkaku,9,6
M11e,Kaisei,Tomozuna,10,5
M11w,Kyokushuho,Tomozuna,9,6
M12e,Arawashi,Minezaki,2,13
M12w,Toyohibiki,Sakaigawa,6,9
M13e,Fujiazuma,Tamanoi,3,12
M13w,Chiyomaru,Kokonoe,3,12
M14e,Yoshikaze,Oguruma,10,5
M14w,Kyokutenho,Tomozuna,8,7
M15e,Jokoryu,Kise,5,10
M15w,Kotoyuki,Sadogatake,8,7
M16e,Takanoiwa,Takanohana,7,8
M16w,Amuru,Onomatsu,9,6
J1e,Tokitenku,Tokitsukaze,10,5
J1w,Seiro,Shikoroyama,8,7
J2e,Tenkaiho,Onoe,5,10
J2w,Chiyotairyu,Kokonoe,9,6
J3e,Asasekiryu,Takasago,7,8
J3w,Shohozan,Nishonoseki,7,8
J4e,Satoyama,Onoe,9,6
J4w,Kagayaki,Takadagawa,8,7
J5e,Hidenoumi,Kise,11,4
J5w,Amakaze,Oguruma,6,9
J6e,Tamaasuka,Kataonami,5,10
J6w,Shotenro,Fujishima,4,11
J7e,Daieisho,Oitekaze,10,5
J7w,Wakanosato,Tagonoura,5,10
J8e,Asahisho,Tomozuna,9,6
J8w,Daido,Onomatsu,6,9
J9e,Kagamio,Kagamiyama,12,3
J9w,Kitaharima,Kitanoumi,9,6
J10e,Onosho,Onomatsu,8,7
J10w,Chiyoo,Kokonoe,8,7
J11e,Ishiura,Miyagino,8,7
J11w,Akiseyama,Kise,6,9
J12e,Dewahayate,Dewanoumi,4,11
J12w,Daishomaru,Oitekaze,6,9
J13e,Abi,Shikoroyama,8,7
J13w,Nishikigi,Isenoumi,9,6
J14e,Wakanoshima,Shibatayama,8,7
J14w,Tosayutaka,Tokitsukaze,7,8
Ms1e,Masunoyama,Chiganoura,1,3
Ms1w,Tokushinho,Kise,4,3
Ms2e,Chiyoarashi,Kokonoe,0,4
Ms2w,Shodai,Tokitsukaze,4,3
Ms3e,Mitakeumi,Dewanoumi,6,1
Ms3w,Abiko,Oitekaze,4,3
Ms4e,Sakigake,Shibatayama,4,3
Ms4w,Kizenryu,Kise,4,3
Ms5e,Sotairyu,Tokitsukaze,3,4
Ms5w,Irie,Tamanoi,3,4
Ms6e,Kyokutaisei,Tomozuna,5,2
Ms6w,Kotoeko,Sadogatake,3,4
Ms7e,Asabenkei,Takasago,4,3
Ms7w,Hokaho,Miyagino,2,6
Ms8e,Akua,Tatsunami,4,3
Ms8w,Meisei,Tatsunami,4,3
Ms9e,Sagatsukasa,Irumagawa,1,6
Ms9w,Sasanoyama,Kise,2,5
Ms10e,Takagi,Kise,7,0
Ms10w,Oiwato,Hakkaku,3,4
Ms11e,Hamaguchi,Kise,4,3
Ms11w,Keitenkai,Onomatsu,2,5
Ms12e,Masunosho,Chiganoura,2,5
Ms12w,Azumaryu,Tamanoi,5,2
Ms13e,Higoarashi,Kise,4,3
Ms13w,Hakuyozan,Takadagawa,5,2
Ms14e,Gochozan,Minezaki,3,4
Ms14w,Terutsuyoshi,Isegahama,4,3
Ms15e,Yamatofuji,Onomatsu,4,3
Ms15w,Wakayama,Onomatsu,2,5
Ms16e,Kisenoyama,Kise,5,2
Ms16w,Masutoo,Chiganoura,3,4
Ms17e,Mugendai,Fujishima,3,4
Ms17w,Kotodaigo,Sadogatake,5,2
Ms18e,Daishoho,Oitekaze,5,2
Ms18w,Chiyonokuni,Kokonoe,4,3
Ms19e,Daishoryu,Oitekaze,2,5
Ms19w,Aokishin,Kasugano,5,2
Ms20e,Dairaido,Takadagawa,3,4
Ms20w,Chiyoshoma,Kokonoe,4,3
Ms21e,Ryuonami,Tatsunami,3,4
Ms21w,Tochihiryu,Kasugano,3,4
Ms22e,Kairyu,Dewanoumi,4,3
Ms22w,Horyuyama,Tamanoi,4,3
Ms23e,Ohara,Shikoroyama,1,6
Ms23w,Masakaze,Oguruma,2,5
Ms24e,Tochinobori,Kasugano,3,4
Ms24w,Daishoiwa,Oitekaze,2,5
Ms25e,Genkaiho,Otake,2,5
Ms25w,Matsumoto,Shikoroyama,3,4
Ms26e,Mizuta,Takanohana,2,5
Ms26w,Fukugoriki,Arashio,0,0
Ms27e,Higonojo,Kise,5,2
Ms27w,Aozora,Kasugano,6,1
Ms28e,Nankairiki,Kise,4,3
Ms28w,Ryuden,Takadagawa,6,1
Ms29e,Nionoumi,Kitanoumi,3,4
Ms29w,Suzaku,Hakkaku,4,3
Ms30e,Amatsu,Onomatsu,0,0
Ms30w,Sasakiyama,Kise,3,4
Ms31e,Tetsuyuzan,Onomatsu,3,4
Ms31w,Nishiyama,Onoe,1,6
Ms32e,Musashiumi,Fujishima,5,2
Ms32w,Tochimaru,Kasugano,5,2
Ms33e,Goshi,Arashio,3,4
Ms33w,Akinokawa,Takadagawa,6,1
Ms34e,Rikishin,Tatsunami,4,3
Ms34w,Takakiho,Takanohana,4,3
Ms35e,Yoshiazuma,Tamanoi,1,6
Ms35w,Terao,Shikoroyama,3,4
Ms36e,Kaonishiki,Azumazeki,2,5
Ms36w,Tsurubayashi,Kise,5,2
Ms37e,Takayoshitoshi,Takanohana,2,5
Ms37w,Onami,Arashio,3,4
Ms38e,Kasugakuni,Kasugayama,4,3
Ms38w,Hitachigo,Fujishima,2,5
Ms39e,Masunoumi,Chiganoura,4,3
Ms39w,Aonosho,Dewanoumi,4,3
Ms40e,Koba,Kise,3,4
Ms40w,Shiba,Kise,5,2
Ms41e,Asakoki,Takasago,3,4
Ms41w,Daiseiho,Shibatayama,4,3
Ms42e,Kihonoumi,Dewanoumi,5,2
Ms42w,Ikeru,Onomatsu,0,0
Ms43e,Shosei,Sakaigawa,5,2
Ms43w,Wakaryusei,Shibatayama,5,2
Ms44e,Tamadaiki,Kataonami,1,6
Ms44w,Shinohara,Onomatsu,3,4
Ms45e,Kotomisen,Sadogatake,4,3
Ms45w,Akinoyama,Takadagawa,4,3
Ms46e,Karatsuumi,Tamanoi,1,6
Ms46w,Byakko,Azumazeki,4,3
Ms47e,Takamisato,Azumazeki,3,4
Ms47w,Mizuguchi,Kasugayama,6,1
Ms48e,Yuki,Michinoku,2,5
Ms48w,Hakunishiki,Kasugayama,3,4
Ms49e,Tokachiumi,Hakkaku,3,4
Ms49w,Mankajo,Kasugayama,5,2
Ms50e,Kaorufuji,Kasugano,2,5
Ms50w,Chiyosakae,Kokonoe,2,5
Ms51e,Dewaotori,Dewanoumi,4,3
Ms51w,Okinofuji,Hakkaku,4,3
Ms52e,Kotokuzan,Arashio,3,4
Ms52w,Kotokobai,Sadogatake,5,2
