rank,rikishi,heya,w,l
Y1e,Musashimaru,Musashigawa,13,2
Y1w,Takanohana,Futagoyama,0,0
O1e,Musoyama,Musashigawa,9,6
O1w,Chiyotaikai,Kokonoe,0,0
O2e,Kaio,Tomozuna,10,5
S1e,Tochiazuma,Tamanoi,12,3
S1w,Kotomitsuki,Sadogatake,9,6
S2w,Miyabiyama,Musashigawa,0,0
K1e,Asashoryu,Wakamatsu,10,5
K1w,Kaiho,Hakkaku,5,10
M1e,Wakanosato,Naruto,10,5
M1w,Tamanoshima,Kataonami,7,8
M2e,Takanowaka,Naruto,6,9
M2w,Tosanoumi,Isenoumi,5,10
M3e,Tokitsuumi,Tokitsukaze,2,13
M3w,Dejima,Musashigawa,7,8
M4e,Kotonowaka,Sadogatake,7,8
M4w,Tochinonada,Kasugano,7,8
M5e,Kotoryu,Sadogatake,1,1
M5w,Kyokutenho,Oshima,8,7
M6e,Daizen,Nishonoseki,6,9
M6w,Akinoshima,Futagoyama,8,7
M7e,Tamakasuga,Kataonami,6,9
M7w,Toki,Takasago,8,7
M8e,Oginishiki,Dewanoumi,5,10
M8w,Chiyotenzan,Kokonoe,8,7
M9e,Kyokushuzan,Oshima,10,5
M9w,Wakanoyama,Musashigawa,6,9
M10e,Takanonami,Futagoyama,9,6
M10w,Hayateumi,Oitekaze,8,2
M11e,Otsukasa,Irumagawa,8,7
M11w,Kitazakura,Kitanoumi,5,10
M12e,Hamanishiki,Oitekaze,7,8
M12w,Tochisakae,Kasugano,7,8
M13e,Aogiyama,Tokitsukaze,4,11
M13w,Higonoumi,Mihogaseki,4,8
M14e,Kobo,Miyagino,8,7
M14w,Aminishiki,Ajigawa,8,7
M15e,Tamarikido,Kataonami,8,7
M15w,Buyuzan,Musashigawa,10,5
J1e,Takatoriki,Futagoyama,7,8
J1w,Asanowaka,Wakamatsu,9,6
J2e,Jumonji,Michinoku,8,7
J2w,Terao,Izutsu,0,0
J3e,Oikari,Isenoumi,11,4
J3w,Sentoryu,Tomozuna,8,7
J4e,Daishi,Oshiogawa,6,9
J4w,Kuniazuma,Tamanoi,7,8
J5e,Wakakosho,Matsugane,7,8
J5w,Shimotori,Tokitsukaze,8,7
J6e,Tochinohana,Kasugano,0,0
J6w,Harunoyama,Matsugane,7,8
J7e,Wakatsutomu,Matsugane,2,13
J7w,Takanotsuru,Naruto,6,9
J8e,Towanoyama,Dewanoumi,9,6
J8w,Kasuganishiki,Kasugano,7,8
J9e,Wakatoryu,Matsugane,3,3
J9w,Juzan,Oshiogawa,7,8
J10e,Minatofuji,Minato,8,7
J10w,Gojoro,Magaki,6,9
J11e,Yotsukasa,Irumagawa,3,12
J11w,Wakatenro,Magaki,7,8
J12e,Wakatoba,Oshiogawa,7,8
J12w,Takamisakari,Azumazeki,10,5
J13e,Masutsuyoshi,Mihogaseki,5,10
J13w,Hamanoshima,Mihogaseki,9,6
Ms1e,Hokutoriki,Hakkaku,5,2
Ms1w,Ushiomaru,Azumazeki,5,2
Ms2e,Sumanofuji,Nakamura,5,2
Ms2w,Toyozakura,Michinoku,3,4
Ms3e,Kinkaiyama,Dewanoumi,3,4
Ms3w,Tomonohana,Tatsunami,0,0
Ms4e,Goto,Futagoyama,5,2
Ms4w,Hokutoiwa,Hakkaku,4,3
Ms5e,Kotoiwakuni,Sadogatake,2,5
Ms5w,Kotokanyu,Sadogatake,6,1
Ms6e,Hokutoarashi,Hakkaku,1,6
Ms6w,Tochinoyama,Kasugano,4,3
Ms7e,Asasekiryu,Wakamatsu,3,4
Ms7w,Senshuyama,Takasago,4,3
Ms8e,Komahikari,Hanaregoma,6,1
Ms8w,Kasugao,Kasugayama,2,5
Ms9e,Asahibenten,Oshima,2,5
Ms9w,Asofuji,Ajigawa,3,4
Ms10e,Iwakiyama,Nakadachi,5,2
Ms10w,Otoryu,Oshiogawa,3,4
Ms11e,Tamanokuni,Kataonami,4,3
Ms11w,Yoshiazuma,Tamanoi,2,5
Ms12e,Daishodai,Oitekaze,5,2
Ms12w,Nishikikaze,Oguruma,1,6
Ms13e,Nadatsukasa,Irumagawa,0,0
Ms13w,Raido,Takadagawa,4,3
Ms14e,Wakanojo,Magaki,3,4
Ms14w,Kotonomine,Sadogatake,4,3
Ms15e,Kakuo,Izutsu,5,2
Ms15w,Kotohino,Sadogatake,4,3
Ms16e,Wakaazuma,Tamanoi,3,4
Ms16w,Kaishozan,Hanaregoma,2,5
Ms17e,Hidenokuni,Magaki,3,4
Ms17w,Oga,Takasago,5,2
Ms18e,Kimenryu,Takasago,3,4
Ms18w,Maikaze,Oguruma,5,2
Ms19e,Omusashi,Musashigawa,2,5
Ms19w,Munakata,Kasugano,3,4
Ms20e,Dewanofuji,Dewanoumi,4,3
Ms20w,Minami,Tokitsukaze,6,1
Ms21e,Tamaryoma,Kataonami,0,7
Ms21w,Takahijiri,Futagoyama,4,3
Ms22e,Wakakinryu,Oshiogawa,4,3
Ms22w,Masunobori,Mihogaseki,3,4
Ms23e,Gokenzan,Futagoyama,4,3
Ms23w,Hoshitango,Michinoku,3,4
Ms24e,Ryuho,Michinoku,2,5
Ms24w,Kotokuni,Sadogatake,2,5
Ms25e,Takamihana,Azumazeki,4,3
Ms25w,Torafusuyama,Mihogaseki,3,4
Ms26e,Asanosho,Wakamatsu,0,0
Ms26w,Rachimi,Kokonoe,4,3
Ms27e,Futatsukuba,Tatsunami,4,3
Ms27w,Kotohikari,Sadogatake,3,4
Ms28e,Wakainami,Tatsunami,3,4
Ms28w,Tomikaze,Oguruma,6,1
Ms29e,Dewanosato,Dewanoumi,3,4
Ms29w,Aranonami,Musashigawa,1,6
Ms30e,Tochifudo,Kasugano,5,2
Ms30w,Natsubori,Futagoyama,4,3
Ms31e,Tochitaiki,Kasugano,4,3
Ms31w,Shinmei,Musashigawa,6,1
Ms32e,Fukkoyama,Dewanoumi,2,5
Ms32w,Tashiro,Tamanoi,3,4
Ms33e,Tochitenko,Kasugano,3,4
Ms33w,Nanbara,Minato,3,4
Ms34e,Daishoma,Oitekaze,4,3
Ms34w,Kyokutenzan,Oshima,5,2
Ms35e,Daimanazuru,Asahiyama,7,0
Ms35w,Kainowaka,Tomozuna,2,5
Ms36e,Toshinyama,Tamanoi,2,5
Ms36w,Yoshio,Tatsunami,4,3
Ms37e,Kyokunankai,Oshima,5,2
Ms37w,Enatsukasa,Irumagawa,3,4
Ms38e,Tanaka,Tomozuna,5,2
Ms38w,Ryukai,Naruto,4,3
Ms39e,Shigezakura,Nakamura,2,5
Ms39w,Hayasegawa,Kiriyama,2,5
Ms40e,Tenichi,Kitanoumi,4,3
Ms40w,Raiko,Hakkaku,5,2
Ms41e,Yoshikiyama,Futagoyama,5,2
Ms41w,Kanechika,Kitanoumi,6,1
Ms42e,Tochiarashi,Kasugano,3,4
Ms42w,Tokiyutaka,Tokitsukaze,4,3
Ms43e,Tenpozan,Musashigawa,2,5
Ms43w,Teruazuma,Tamanoi,2,5
Ms44e,Shindo,Futagoyama,3,4
Ms44w,Rikiryuyama,Hanakago,4,3
Ms45e,Musashifuji,Musashigawa,4,3
Ms45w,Susanoumi,Kitanoumi,3,4
Ms46e,Futasegawa,Kiriyama,3,4
Ms46w,Kaiko,Naruto,3,4
Ms47e,Chiyohakuho,Kokonoe,4,3
Ms47w,Fukuzono,Izutsu,5,2
Ms48e,Konoryu,Oshiogawa,0,2
