rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,13,2
Y1w,Musashimaru,Musashigawa,0,0
O1e,Chiyotaikai,Kokonoe,10,5
O1w,Kaio,Tomozuna,11,4
O2e,Musoyama,Musashigawa,8,7
O2w,Tochiazuma,Tamanoi,8,7
S1e,Wakanosato,Naruto,9,6
S1w,Dejima,Musashigawa,7,8
K1e,Tosanoumi,Isenoumi,4,11
K1w,Kyokutenho,Oshima,10,5
M1e,Tochinonada,Kasugano,8,7
M1w,Takamisakari,Azumazeki,6,9
M2e,Kotomitsuki,Sadogatake,0,5
M2w,Takanonami,Futagoyama,7,8
M3e,Kyokushuzan,Oshima,8,7
M3w,Tamanoshima,Kataonami,7,8
M4e,Kaiho,Hakkaku,5,10
M4w,Kotonowaka,Sadogatake,8,7
M5e,Miyabiyama,Musashigawa,10,5
M5w,Hokutoriki,Hakkaku,6,9
M6e,Kasugao,Kasugayama,4,11
M6w,Takanowaka,Naruto,0,2
M7e,Tokitsuumi,Tokitsukaze,0,0
M7w,Aminishiki,Ajigawa,11,4
M8e,Tamarikido,Kataonami,7,8
M8w,Gojoro,Magaki,7,8
M9e,Jumonji,Michinoku,8,7
M9w,Iwakiyama,Sakaigawa,7,8
M10e,Kotoryu,Sadogatake,9,6
M10w,Wakanoyama,Musashigawa,6,9
M11e,Toki,Takasago,10,5
M11w,Shimotori,Tokitsukaze,4,11
M12e,Buyuzan,Musashigawa,9,6
M12w,Aogiyama,Tokitsukaze,7,8
M13e,Yotsukasa,Irumagawa,6,9
M13w,Asasekiryu,Takasago,8,7
M14e,Takanotsuru,Naruto,0,11
M14w,Otsukasa,Irumagawa,8,7
M15e,Asanowaka,Takasago,8,7
M15w,Akinoshima,Futagoyama,6,9
J1e,Kasuganishiki,Kasugano,9,6
J1w,Oginishiki,Dewanoumi,4,5
J2e,Kinkaiyama,Dewanoumi,8,7
J2w,Ushiomaru,Azumazeki,9,6
J3e,Tochisakae,Kasugano,10,4
J3w,Kobo,Miyagino,7,8
J4e,Hamanishiki,Oitekaze,6,9
J4w,Tochinohana,Kasugano,9,6
J5e,Hayateumi,Oitekaze,9,6
J5w,Wakatoba,Oshiogawa,8,7
J6e,Kakizoe,Musashigawa,10,5
J6w,Komahikari,Hanaregoma,2,13
J7e,Harunoyama,Matsugane,7,8
J7w,Tamakasuga,Kataonami,12,3
J8e,Takekaze,Oguruma,0,0
J8w,Wakakosho,Matsugane,7,8
J9e,Senshuyama,Takasago,8,7
J9w,Oikari,Isenoumi,7,8
J10e,Dewanofuji,Dewanoumi,6,7
J10w,Kokkai,Oitekaze,8,7
J11e,Futeno,Dewanoumi,8,7
J11w,Nakao,Matsugane,7,8
J12e,Toyozakura,Michinoku,9,6
J12w,Gokenzan,Futagoyama,4,11
J13e,Sumanofuji,Nakamura,3,12
J13w,Kaito,Tomozuna,7,8
Ms1e,Kitazakura,Kitanoumi,5,2
Ms1w,Masutsuyoshi,Mihogaseki,4,3
Ms2e,Kotoiwakuni,Sadogatake,4,3
Ms2w,Chiyotenzan,Kokonoe,5,2
Ms3e,Tomikaze,Oguruma,2,5
Ms3w,Fujinohana,Futagoyama,3,4
Ms4e,Tamanokuni,Kataonami,7,0
Ms4w,Kotonomine,Sadogatake,3,4
Ms5e,Asahibenten,Oshima,4,3
Ms5w,Hidenokuni,Magaki,3,4
Ms6e,Kotokanyu,Sadogatake,4,3
Ms6w,Sentoryu,Tomozuna,4,3
Ms7e,Ryuho,Michinoku,3,4
Ms7w,Hamanoshima,Mihogaseki,2,5
Ms8e,Yotsuguruma,Isenoumi,2,5
Ms8w,Daimanazuru,Asahiyama,3,4
Ms9e,Fukkoyama,Dewanoumi,2,5
Ms9w,Juzan,Oshiogawa,6,1
Ms10e,Asofuji,Ajigawa,6,1
Ms10w,Kyokunankai,Oshima,3,4
Ms11e,Tokitenku,Tokitsukaze,4,3
Ms11w,Hochiyama,Sakaigawa,2,5
Ms12e,Towanoyama,Dewanoumi,4,3
Ms12w,Daishodai,Oitekaze,3,4
Ms13e,Wakatenro,Magaki,0,0
Ms13w,Oga,Takasago,1,6
Ms14e,Tochifudo,Kasugano,5,2
Ms14w,Raiko,Hakkaku,5,2
Ms15e,Maikaze,Oguruma,3,4
Ms15w,Yoshiazuma,Tamanoi,4,3
Ms16e,Asamiyoshi,Takasago,0,0
Ms16w,Kimenryu,Takasago,2,5
Ms17e,Torafusuyama,Mihogaseki,4,3
Ms17w,Kotokuni,Sadogatake,3,4
Ms18e,Tochinoyama,Kasugano,1,6
Ms18w,Dewanosato,Dewanoumi,0,2
Ms19e,Toyonokuni,Tokitsukaze,5,2
Ms19w,Bushuyama,Musashigawa,5,2
Ms20e,Otoryu,Oshiogawa,1,4
Ms20w,Takanofuji,Naruto,4,3
Ms21e,Ryukai,Naruto,4,3
Ms21w,Wakainami,Tatsunami,4,3
Ms22e,Nadatsukasa,Irumagawa,5,2
Ms22w,Tenichi,Kitanoumi,3,4
Ms23e,Ama,Ajigawa,5,2
Ms23w,Daishoma,Oitekaze,2,5
Ms24e,Tamaasuka,Kataonami,4,3
Ms24w,Kotokikutsugi,Sadogatake,4,3
Ms25e,Hokutoiwa,Hakkaku,3,4
Ms25w,Raido,Takadagawa,1,6
Ms26e,Ashu,Ajigawa,2,5
Ms26w,Hakuba,Michinoku,3,4
Ms27e,Tashiro,Tamanoi,0,0
Ms27w,Toyonoshima,Tokitsukaze,3,4
Ms28e,Kotokasuga,Sadogatake,4,3
Ms28w,Roho,Taiho,5,2
Ms29e,Katayama,Onomatsu,0,7
Ms29w,Wakatoryu,Matsugane,3,4
Ms30e,Fujinokaze,Oguruma,3,4
Ms30w,Ryuo,Miyagino,2,5
Ms31e,Furuichi,Onomatsu,5,2
Ms31w,Tamaryoma,Kataonami,4,3
Ms32e,Shimatora,Kitanoumi,4,3
Ms32w,Maenowaka,Takadagawa,4,3
Ms33e,Kitataiki,Kitanoumi,1,4
Ms33w,Kaishoryu,Tomozuna,4,3
Ms34e,Omusashi,Musashigawa,3,4
Ms34w,Tamao,Kataonami,4,3
Ms35e,Fukutaro,Hanakago,0,0
Ms35w,Shigezakura,Nakamura,3,4
Ms36e,Chiyohakuho,Kokonoe,6,1
Ms36w,Yoshio,Tatsunami,4,3
Ms37e,Fukuzono,Izutsu,6,1
Ms37w,Tokiyutaka,Tokitsukaze,5,2
Ms38e,Kakuo,Izutsu,2,5
Ms38w,Tochitenko,Kasugano,5,2
Ms39e,Shishio,Hakkaku,3,4
Ms39w,Kainowaka,Tomozuna,3,4
Ms40e,Kirinoumi,Michinoku,5,2
Ms40w,Yanagi,Musashigawa,2,5
Ms41e,Komanofuji,Hanaregoma,2,5
Ms41w,Kotohino,Sadogatake,3,4
Ms42e,Hoshitango,Michinoku,4,3
Ms42w,Kuniazuma,Tamanoi,3,4
Ms43e,Nanbara,Minato,4,3
Ms43w,Tamatsurugi,Tamanoi,2,5
Ms44e,Shindo,Futagoyama,4,3
Ms44w,Hakuho,Miyagino,5,2
Ms45e,Musashiryu,Musashigawa,3,4
Ms45w,Rikiryuyama,Hanakago,4,3
Ms46e,Fukuseyama,Asahiyama,2,5
Ms46w,Hisanohana,Tagonoura,1,6
Ms47e,Takakoyama,Naruto,3,4
