rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,13,2
Y1w,Musashimaru,Musashigawa,13,2
O1e,Kaio,Tomozuna,4,5
O1w,Musoyama,Musashigawa,9,6
O2e,Dejima,Musashigawa,5,10
O2w,Miyabiyama,Musashigawa,9,6
O3e,Chiyotaikai,Kokonoe,12,3
S1e,Tochinonada,Kasugano,4,11
S1w,Tochiazuma,Tamanoi,9,6
K1e,Kotomitsuki,Sadogatake,9,6
K1w,Asashoryu,Wakamatsu,8,7
M1e,Wakanosato,Naruto,8,7
M1w,Takanowaka,Naruto,5,10
M2e,Wakanoyama,Musashigawa,2,6
M2w,Chiyotenzan,Kokonoe,4,11
M3e,Tamanoshima,Kataonami,5,10
M3w,Tosanoumi,Isenoumi,7,8
M4e,Tamakasuga,Kataonami,6,9
M4w,Hayateumi,Oitekaze,9,6
M5e,Tochisakae,Kasugano,7,8
M5w,Takanonami,Futagoyama,8,7
M6e,Kaiho,Hakkaku,6,9
M6w,Tokitsuumi,Tokitsukaze,4,11
M7e,Jumonji,Michinoku,7,8
M7w,Kyokutenho,Oshima,6,9
M8e,Otsukasa,Irumagawa,8,7
M8w,Kotonowaka,Sadogatake,9,6
M9e,Terao,Izutsu,2,13
M9w,Akinoshima,Futagoyama,8,7
M10e,Kotoryu,Sadogatake,0,0
M10w,Aminishiki,Ajigawa,7,8
M11e,Higonoumi,Mihogaseki,11,4
M11w,Asanowaka,Wakamatsu,7,8
M12e,Wakatsutomu,Matsugane,7,8
M12w,Hamanishiki,Oitekaze,4,11
M13e,Toki,Takasago,11,4
M13w,Tochinohana,Kasugano,9,6
M14e,Daizen,Nishonoseki,8,7
M14w,Takatoriki,Futagoyama,5,10
M15e,Kyokushuzan,Oshima,11,4
J1e,Wakakosho,Matsugane,6,9
J1w,Kitazakura,Kitanoumi,13,2
J2e,Aogiyama,Tokitsukaze,5,10
J2w,Hamanoshima,Mihogaseki,5,9
J3e,Minatofuji,Minato,10,5
J3w,Wakatoryu,Matsugane,7,8
J4e,Harunoyama,Matsugane,6,9
J4w,Sentoryu,Tomozuna,7,8
J5e,Oginishiki,Dewanoumi,12,3
J5w,Daishi,Oshiogawa,8,7
J6e,Kobo,Miyagino,8,7
J6w,Kinkaiyama,Dewanoumi,0,0
J7e,Kotokanyu,Sadogatake,6,9
J7w,Yotsukasa,Irumagawa,8,7
J8e,Takanotsuru,Naruto,7,8
J8w,Kuniazuma,Tamanoi,8,7
J9e,Juzan,Oshiogawa,9,6
J9w,Masutsuyoshi,Mihogaseki,8,7
J10e,Shimotori,Tokitsukaze,8,7
J10w,Sumanofuji,Nakamura,6,9
J11e,Oikari,Isenoumi,8,7
J11w,Tamanokuni,Kataonami,6,9
J12e,Wakatoba,Oshiogawa,7,8
J12w,Tomonohana,Tatsunami,0,0
J13e,Tamarikido,Kataonami,0,0
J13w,Wakaazuma,Tamanoi,4,11
Ms1e,Senshuyama,Takasago,5,2
Ms1w,Kasuganishiki,Kasugano,3,4
Ms2e,Torafusuyama,Mihogaseki,3,4
Ms2w,Towanoyama,Dewanoumi,7,0
Ms3e,Nishikikaze,Oguruma,4,3
Ms3w,Saigo,Nakamura,4,3
Ms4e,Buyuzan,Musashigawa,5,2
Ms4w,Tanaka,Tomozuna,4,3
Ms5e,Raido,Takadagawa,3,4
Ms5w,Komahikari,Hanaregoma,1,6
Ms6e,Tomikaze,Oguruma,1,7
Ms6w,Wakakinryu,Oshiogawa,3,4
Ms7e,Hoshitango,Michinoku,3,4
Ms7w,Otoryu,Oshiogawa,4,3
Ms8e,Ryukai,Naruto,2,5
Ms8w,Ushiomaru,Azumazeki,4,3
Ms9e,Nadatsukasa,Irumagawa,4,3
Ms9w,Toyozakura,Michinoku,0,0
Ms10e,Fukkoyama,Dewanoumi,4,3
Ms10w,Takamisakari,Azumazeki,6,1
Ms11e,Wakainami,Tatsunami,2,5
Ms11w,Komidori,Onomatsu,4,3
Ms12e,Goto,Futagoyama,5,2
Ms12w,Daishodai,Oitekaze,5,2
Ms13e,Ueda,Futagoyama,2,5
Ms13w,Tokiyutaka,Tokitsukaze,3,4
Ms14e,Hidenokuni,Magaki,4,3
Ms14w,Wakatenro,Magaki,5,2
Ms15e,Yoshiazuma,Tamanoi,2,5
Ms15w,Gojoro,Magaki,3,4
Ms16e,Daimanazuru,Asahiyama,5,2
Ms16w,Kotokuni,Sadogatake,3,4
Ms17e,Tochinoyama,Kasugano,5,2
Ms17w,Kyokutenzan,Oshima,1,6
Ms18e,Hokutoriki,Hakkaku,6,1
Ms18w,Kotoiwakuni,Sadogatake,3,4
Ms19e,Kimenryu,Takasago,3,4
Ms19w,Fukuzono,Izutsu,2,5
Ms20e,Wakanojo,Magaki,0,0
Ms20w,Kyokunankai,Oshima,1,6
Ms21e,Asofuji,Ajigawa,3,4
Ms21w,Tenichi,Kitanoumi,4,3
Ms22e,Kanechika,Kitanoumi,3,4
Ms22w,Futatsukuba,Tatsunami,4,3
Ms23e,Wakahayato,Miyagino,3,4
Ms23w,Fukuseyama,Asahiyama,2,5
Ms24e,Tochitenko,Kasugano,4,3
Ms24w,Midorifuji,Onomatsu,0,0
Ms25e,Dewanofuji,Dewanoumi,5,2
Ms25w,Kotonomine,Sadogatake,5,2
Ms26e,Wakayuki,Matsugane,3,4
Ms26w,Minami,Tokitsukaze,0,0
Ms27e,Susanoumi,Kitanoumi,3,4
Ms27w,Hokutoiwa,Hakkaku,6,1
Ms28e,Wakashinobu,Oshiogawa,2,5
Ms28w,Tochifudo,Kasugano,4,3
Ms29e,Konoryu,Oshiogawa,2,5
Ms29w,Omusashi,Musashigawa,4,3
Ms30e,Kotohino,Sadogatake,5,2
Ms30w,Akinohana,Ajigawa,4,3
Ms31e,Masunobori,Mihogaseki,3,4
Ms31w,Kasugao,Kasugayama,5,2
Ms32e,Natsubori,Futagoyama,3,4
Ms32w,Kotohikari,Sadogatake,1,6
Ms33e,Oga,Takasago,4,3
Ms33w,Dewanosato,Dewanoumi,4,3
Ms34e,Ryuho,Michinoku,3,4
Ms34w,Rachimi,Kokonoe,3,4
