rank,rikishi,heya,w,l
Y1e,Musashimaru,Musashigawa,0,0
Y1w,Takanohana,Futagoyama,4,4
O1e,Asashoryu,Takasago,14,1
O1w,Musoyama,Musashigawa,8,7
O2e,Tochiazuma,Tamanoi,0,6
O2w,Chiyotaikai,Kokonoe,0,0
O3e,Kaio,Tomozuna,0,0
S1e,Takanowaka,Naruto,9,6
S1w,Kotomitsuki,Sadogatake,9,6
K1e,Takanonami,Futagoyama,7,8
K1w,Wakanosato,Naruto,11,4
M1e,Tosanoumi,Isenoumi,8,7
M1w,Miyabiyama,Musashigawa,1,3
M2e,Kyokutenho,Oshima,8,7
M2w,Toki,Takasago,4,11
M3e,Kotonowaka,Sadogatake,7,8
M3w,Dejima,Musashigawa,11,4
M4e,Aminishiki,Ajigawa,4,11
M4w,Tokitsuumi,Tokitsukaze,5,10
M5e,Kaiho,Hakkaku,7,8
M5w,Iwakiyama,Nakadachi,7,8
M6e,Hokutoriki,Hakkaku,4,11
M6w,Kyokushuzan,Oshima,7,8
M7e,Wakanoyama,Musashigawa,8,7
M7w,Shimotori,Tokitsukaze,9,6
M8e,Tamanoshima,Kataonami,8,7
M8w,Kotoryu,Sadogatake,8,7
M9e,Takamisakari,Azumazeki,10,5
M9w,Akinoshima,Futagoyama,6,9
M10e,Tochinonada,Kasugano,11,4
M10w,Gojoro,Magaki,5,10
M11e,Jumonji,Michinoku,5,10
M11w,Kasuganishiki,Kasugano,7,8
M12e,Tamakasuga,Kataonami,0,5
M12w,Takanotsuru,Naruto,9,6
M13e,Otsukasa,Irumagawa,4,11
M13w,Kasugao,Kasugayama,10,5
M14e,Kobo,Miyagino,5,10
M14w,Tochinohana,Kasugano,7,8
M15e,Tamarikido,Kataonami,8,7
J1e,Kinkaiyama,Dewanoumi,9,6
J1w,Asasekiryu,Takasago,11,4
J2e,Buyuzan,Musashigawa,11,4
J2w,Aogiyama,Tokitsukaze,7,8
J3e,Oikari,Isenoumi,6,9
J3w,Takekaze,Oguruma,10,5
J4e,Komahikari,Hanaregoma,9,6
J4w,Ushiomaru,Azumazeki,0,0
J5e,Asanowaka,Takasago,8,7
J5w,Hamanishiki,Oitekaze,5,10
J6e,Wakakosho,Matsugane,7,8
J6w,Senshuyama,Takasago,8,7
J7e,Yotsukasa,Irumagawa,10,5
J7w,Daizen,Nishonoseki,4,11
J8e,Oginishiki,Dewanoumi,9,6
J8w,Toyozakura,Michinoku,4,11
J9e,Harunoyama,Matsugane,6,9
J9w,Hayateumi,Oitekaze,8,7
J10e,Wakatenro,Magaki,6,9
J10w,Tochisakae,Kasugano,8,7
J11e,Juzan,Oshiogawa,7,8
J11w,Wakatoba,Oshiogawa,8,7
J12e,Tomikaze,Oguruma,0,0
J12w,Chiyotenzan,Kokonoe,4,11
J13e,Kitazakura,Kitanoumi,8,7
J13w,Gokenzan,Futagoyama,10,5
Ms1e,Kotonomine,Sadogatake,4,3
Ms1w,Dewanofuji,Dewanoumi,6,1
Ms2e,Tamanokuni,Kataonami,3,4
Ms2w,Asamiyoshi,Takasago,2,3
Ms3e,Kakizoe,Musashigawa,5,2
Ms3w,Hidenokuni,Magaki,4,3
Ms4e,Kotokanyu,Sadogatake,3,4
Ms4w,Ryuho,Michinoku,2,5
Ms5e,Towanoyama,Dewanoumi,4,3
Ms5w,Shishio,Hakkaku,2,5
Ms6e,Furuichi,Onomatsu,2,5
Ms6w,Kokkai,Oitekaze,6,1
Ms7e,Sumanofuji,Nakamura,6,1
Ms7w,Hamanoshima,Mihogaseki,4,3
Ms8e,Ryukai,Naruto,2,5
Ms8w,Asofuji,Ajigawa,3,4
Ms9e,Fujinohana,Futagoyama,4,3
Ms9w,Tanaka,Tomozuna,4,3
Ms10e,Hokutoiwa,Hakkaku,3,4
Ms10w,Daishodai,Oitekaze,3,4
Ms11e,Wakainami,Tatsunami,4,3
Ms11w,Fukkoyama,Dewanoumi,3,4
Ms12e,Wakanojo,Magaki,2,5
Ms12w,Masutsuyoshi,Mihogaseki,5,2
Ms13e,Wakatoryu,Matsugane,3,4
Ms13w,Tochifudo,Kasugano,4,3
Ms14e,Kotoiwakuni,Sadogatake,5,2
Ms14w,Yoshiazuma,Tamanoi,4,3
Ms15e,Nakao,Matsugane,4,3
Ms15w,Kuniazuma,Tamanoi,3,4
Ms15TD,Uchida,Dewanoumi,6,1
Ms16e,Shindo,Futagoyama,2,5
Ms16w,Kotohikari,Sadogatake,1,6
Ms17e,Torafusuyama,Mihogaseki,4,3
Ms17w,Nadatsukasa,Irumagawa,5,2
Ms18e,Tokiyutaka,Tokitsukaze,3,4
Ms18w,Sentoryu,Tomozuna,5,2
Ms19e,Kimenryu,Takasago,3,4
Ms19w,Yotsuguruma,Isenoumi,4,3
Ms20e,Kotokikutsugi,Sadogatake,3,4
Ms20w,Raido,Takadagawa,2,5
Ms21e,Shigezakura,Nakamura,4,3
Ms21w,Toyonokuni,Tokitsukaze,3,4
Ms22e,Daishoma,Oitekaze,4,3
Ms22w,Kakuo,Izutsu,2,5
Ms23e,Tashiro,Tamanoi,4,3
Ms23w,Hoshitango,Michinoku,3,4
Ms24e,Kyokunankai,Oshima,4,3
Ms24w,Hokutoarashi,Hakkaku,2,5
Ms25e,Asahibenten,Oshima,5,2
Ms25w,Rikiryuyama,Hanakago,3,4
Ms26e,Tochinoyama,Kasugano,5,2
Ms26w,Otoryu,Oshiogawa,5,2
Ms27e,Tamaasuka,Kataonami,3,4
Ms27w,Takanoumi,Futagoyama,1,6
Ms28e,Daimanazuru,Asahiyama,5,2
Ms28w,Yoshio,Tatsunami,2,5
Ms29e,Yanagi,Musashigawa,2,5
Ms29w,Fukuzono,Izutsu,3,4
Ms30e,Nishikikaze,Oguruma,3,4
Ms30w,Tochitenko,Kasugano,0,0
Ms31e,Wakayuki,Matsugane,0,1
Ms31w,Kirinofuji,Michinoku,4,3
Ms32e,Dewanosato,Dewanoumi,4,3
Ms32w,Toshinyama,Tamanoi,5,2
Ms33e,Maikaze,Oguruma,5,2
Ms33w,Ryuo,Miyagino,6,1
Ms34e,Oga,Takasago,4,3
Ms34w,Tamaryoma,Kataonami,3,4
Ms35e,Fukuseyama,Asahiyama,2,5
Ms35w,Omusashi,Musashigawa,3,4
Ms36e,Raiko,Hakkaku,4,3
Ms36w,Murata,Azumazeki,0,7
Ms37e,Hochiyama,Nakadachi,6,1
Ms37w,Takakoyama,Naruto,4,3
Ms38e,Kotohino,Sadogatake,3,4
Ms38w,Kaishozan,Hanaregoma,1,6
Ms39e,Kotokuni,Sadogatake,5,2
Ms39w,Masunobori,Mihogaseki,2,5
Ms40e,Matsumidori,Onomatsu,2,5
Ms40w,Hakuba,Michinoku,4,3
Ms41e,Kotokasuga,Sadogatake,4,3
Ms41w,Takahijiri,Futagoyama,3,4
Ms42e,Tamao,Kataonami,5,2
Ms42w,Fujinokaze,Oguruma,4,3
Ms43e,Katsumayama,Naruto,3,4
