rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,13,2
O1e,Tochiazuma,Tamanoi,12,3
O1w,Kotooshu,Sadogatake,9,6
O2e,Chiyotaikai,Kokonoe,9,6
O2w,Kaio,Tomozuna,8,7
S1e,Hakuho,Miyagino,13,2
S1w,Kotomitsuki,Sadogatake,8,7
K1e,Roho,Otake,4,11
K1w,Miyabiyama,Musashigawa,10,5
M1e,Tamanoshima,Kataonami,5,10
M1w,Kokkai,Oitekaze,5,10
M2e,Ama,Ajigawa,8,7
M2w,Hokutoriki,Hakkaku,1,14
M3e,Aminishiki,Ajigawa,7,8
M3w,Iwakiyama,Sakaigawa,4,11
M4e,Futeno,Dewanoumi,6,9
M4w,Dejima,Musashigawa,6,9
M5e,Kyokutenho,Oshima,11,4
M5w,Tokitsuumi,Tokitsukaze,2,13
M6e,Kakizoe,Musashigawa,9,6
M6w,Tokitenku,Tokitsukaze,8,7
M7e,Kisenosato,Naruto,10,5
M7w,Kasugao,Kasugayama,7,8
M8e,Kotoshogiku,Sadogatake,9,6
M8w,Asasekiryu,Takasago,10,5
M9e,Jumonji,Michinoku,4,11
M9w,Takekaze,Oguruma,9,6
M10e,Tochinohana,Kasugano,7,8
M10w,Toyonoshima,Tokitsukaze,6,9
M11e,Wakanosato,Naruto,11,4
M11w,Takamisakari,Azumazeki,7,8
M12e,Hakurozan,Hatachiyama,9,6
M12w,Tochinonada,Kasugano,8,7
M13e,Kyokushuzan,Oshima,11,4
M13w,Kasuganishiki,Kasugano,5,10
M14e,Toyozakura,Michinoku,4,11
M14w,Kitazakura,Kitanoumi,7,8
M15e,Tamakasuga,Kataonami,9,6
M15w,Otsukasa,Irumagawa,4,11
M16e,Ushiomaru,Azumazeki,4,11
M16w,Yoshikaze,Oguruma,8,7
M17e,Buyuzan,Musashigawa,8,7
J1e,Ryuho,Michinoku,5,10
J1w,Tosanoumi,Isenoumi,9,6
J2e,Katayama,Onomatsu,9,6
J2w,Daimanazuru,Asahiyama,8,7
J3e,Dairaido,Takadagawa,6,9
J3w,Mokonami,Tatsunami,9,6
J4e,Asofuji,Ajigawa,8,7
J4w,Tochisakae,Kasugano,6,9
J5e,Homasho,Shikoroyama,12,3
J5w,Shunketsu,Hanaregoma,6,9
J6e,Wakatoba,Oguruma,6,9
J6w,Kyokunankai,Oshima,10,5
J7e,Daishodai,Oitekaze,3,12
J7w,Takanowaka,Naruto,7,8
J8e,Kaiho,Hakkaku,8,7
J8w,Satoyama,Mihogaseki,9,6
J9e,Harunoyama,Matsugane,5,10
J9w,Shimotori,Tokitsukaze,9,6
J10e,Toki,Takasago,2,13
J10w,Takanotsuru,Naruto,1,14
J11e,Baruto,Mihogaseki,15,0
J11w,Kakuryu,Izutsu,9,6
J12e,Hokutoiwa,Hakkaku,8,7
J12w,Senshuyama,Takasago,7,8
J13e,Kobo,Miyagino,9,6
J13w,Sumanofuji,Nakamura,7,8
J14e,Hochiyama,Sakaigawa,8,7
J14w,Tamarikido,Kataonami,9,6
Ms1e,Dewaotori,Dewanoumi,4,3
Ms1w,Takamifuji,Azumazeki,3,4
Ms2e,Masatsukasa,Irumagawa,4,3
Ms2w,Kotokasuga,Sadogatake,1,6
Ms3e,Fukuzono,Izutsu,3,4
Ms3w,Ryuo,Miyagino,4,3
Ms4e,Oga,Takasago,5,2
Ms4w,Koryu,Hanakago,3,4
Ms5e,Kanbayashi,Hakkaku,5,2
Ms5w,Sawai,Sakaigawa,3,4
Ms6e,Wakakirin,Oguruma,2,5
Ms6w,Kirinowaka,Michinoku,5,2
Ms7e,Raiko,Hakkaku,3,4
Ms7w,Kageyama,Kasugano,5,2
Ms8e,Kinkaiyama,Dewanoumi,3,4
Ms8w,Chiyotenzan,Kokonoe,2,5
Ms9e,Isobe,Irumagawa,4,3
Ms9w,Hakuba,Michinoku,6,1
Ms10e,Tamaasuka,Kataonami,5,2
Ms10w,Daisogen,Shikihide,3,4
Ms11e,Kimurayama,Kasugano,4,3
Ms11w,Daishoma,Oitekaze,4,3
Ms12e,Tokitsukasa,Irumagawa,2,5
Ms12w,Tochitenko,Kasugano,3,4
Ms13e,Sugita,Kitanoumi,4,3
Ms13w,Yoshiazuma,Tamanoi,4,3
Ms14e,Shibuya,Tamanoi,2,5
Ms14w,Ichinotani,Nakamura,2,5
Ms15e,Hoshikaze,Oguruma,3,4
Ms15w,Kitataiki,Kitanoumi,6,1
Ms16e,Yanagawa,Mihogaseki,1,2
Ms16w,Kakureizan,Izutsu,0,7
Ms17e,Chiyohakuho,Kokonoe,0,0
Ms17w,Kirinoumi,Michinoku,1,5
Ms18e,Tamamitsukuni,Kataonami,3,4
Ms18w,Takakoyama,Naruto,4,3
Ms19e,Rikiryu,Hanakago,3,4
Ms19w,Hokutojo,Hakkaku,4,3
Ms20e,Toyonokuni,Tokitsukaze,5,2
Ms20w,Furuichi,Onomatsu,4,3
Ms21e,Yotsuguruma,Isenoumi,3,4
Ms21w,Wakanoho,Magaki,5,2
Ms22e,Wakatenro,Magaki,2,5
Ms22w,Kotokuni,Sadogatake,4,3
Ms23e,Ryugi,Hanaregoma,5,2
Ms23w,Asahimaru,Takasago,4,3
Ms24e,Yutakamaru,Tatsunami,3,4
Ms24w,Hoshihikari,Hakkaku,2,3
Ms25e,Wakanami,Tatsunami,4,3
Ms25w,Kaido,Tomozuna,5,2
Ms26e,Nishikikaze,Oguruma,2,5
Ms26w,Nakanokuni,Minato,3,4
Ms27e,Kagaya,Kasugano,3,4
Ms27w,Kotokanyu,Sadogatake,2,5
Ms28e,Takahama,Oitekaze,5,2
Ms28w,Musashiryu,Musashigawa,0,0
Ms29e,Dewanosato,Dewanoumi,2,5
Ms29w,Shoketsu,Hanaregoma,4,3
Ms30e,Surugatsukasa,Irumagawa,6,1
Ms30w,Kakuo,Izutsu,3,4
Ms31e,Tatsuyutaka,Tatsunami,4,3
Ms31w,Takahashi,Tokitsukaze,3,4
Ms32e,Maenowaka,Takadagawa,4,3
Ms32w,Wakatsutomu,Matsugane,3,4
Ms33e,Mizakura,Miyagino,2,5
Ms33w,Sokokurai,Arashio,5,2
Ms34e,Bushuyama,Musashigawa,5,2
Ms34w,Daitensho,Takashima,1,1
Ms35e,Takanoyama,Naruto,4,3
Ms35w,Kasugakuni,Kasugayama,5,2
Ms36e,Daiyuchi,Shibatayama,3,4
Ms36w,Wakasuruga,Onomatsu,1,6
Ms37e,Fujiryu,Onomatsu,4,3
Ms37w,Kimenryu,Takasago,3,4
Ms38e,Kotonomine,Sadogatake,2,5
Ms38w,Shishio,Hakkaku,4,3
Ms39e,Sotenzan,Tokitsukaze,2,5
Ms39w,Ashu,Ajigawa,3,4
Ms40e,Kadomoto,Sakaigawa,6,1
Ms40w,Hoshizakura,Hakkaku,4,3
Ms41e,Shironishiki,Sakaigawa,3,4
Ms41w,Tsuchihashi,Tokitsukaze,1,6
Ms42e,Kotoyutaka,Sadogatake,7,0
Ms42w,Gokenzan,Takanohana,3,4
Ms43e,Yakigaya,Onomatsu,6,1
Ms43w,Terukaze,Oguruma,2,5
Ms44e,Tenichi,Kitanoumi,4,3
Ms44w,Arawashi,Araiso,0,0
Ms45e,Tamawashi,Kataonami,4,3
Ms45w,Katsunofuji,Sakaigawa,3,4
Ms46e,Miyamoto,Musashigawa,5,2
Ms46w,Shiraishi,Mihogaseki,5,2
Ms47e,Matsumidori,Onomatsu,2,5
Ms47w,Maenoyu,Takadagawa,2,5
Ms48e,Yoshio,Tatsunami,2,5
Ms48w,Tooyama,Tamanoi,5,2
Ms49e,Nakano,Musashigawa,3,4
Ms49w,Dewanofuji,Dewanoumi,3,4
Ms50e,Kachimori,Isenoumi,4,3
Ms50w,Tachigami,Mihogaseki,4,3
Ms51e,Tamao,Kataonami,4,3
Ms51w,Teruazuma,Tamanoi,3,4
Ms52e,Kyokutenzan,Oshima,3,4
Ms52w,Koriyama,Mihogaseki,2,5
Ms53e,Hokutokuni,Hakkaku,4,3
Ms53w,Saita,Hanaregoma,3,4
Ms54e,Nakanishi,Onomatsu,6,1
Ms54w,Tochifudo,Kasugano,3,4
Ms55e,Koshinoryu,Musashigawa,0,7
Ms55w,Daiki,Asahiyama,5,2
Ms56e,Tochinoyama,Chiganoura,5,2
Ms56w,Fukunaga,Sakaigawa,3,4
Ms57e,Kiozan,Oguruma,3,4
Ms57w,Kazafuzan,Nishikido,4,3
Ms58e,Fukuoka,Hakkaku,4,3
Ms58w,Hokutoarashi,Hakkaku,2,5
Ms59e,Shimada,Kitanoumi,4,3
Ms59w,Fujitsukasa,Irumagawa,1,4
Ms60e,Keno,Onomatsu,4,3
Ms60w,Hayasegawa,Kiriyama,5,2
Sd1e,Fujinokaze,Oguruma,4,3
Sd1w,Satsukiumi,Sakaigawa,5,2
Sd2e,Omusashi,Musashigawa,2,5
Sd2w,Amuru,Onomatsu,3,4
Sd3e,Fujimoto,Onomatsu,3,4
Sd3w,Kirinishiki,Michinoku,1,6
Sd4e,Musashifuji,Musashigawa,4,3
Sd4w,Minaminoshima,Musashigawa,3,4
Sd5e,Saito,Onomatsu,2,5
Sd5w,Takanofuji,Naruto,6,1
Sd6e,Takamaru,Asahiyama,3,4
Sd6w,Kotohikari,Sadogatake,4,3
Sd7e,Ettoryu,Dewanoumi,4,3
Sd7w,Morishita,Oguruma,2,5
Sd8e,Toyohikari,Tokitsukaze,3,4
Sd8w,Sadanofuji,Sakaigawa,5,2
Sd9e,Fudoyama,Takashima,3,4
Sd9w,Taiga,Shikihide,5,2
Sd10e,Hidenofuji,Kasugayama,2,5
Sd10w,Futasegawa,Kiriyama,5,2
Sd11e,Maikaze,Oguruma,3,4
Sd11w,Asanotosa,Takasago,6,1
Sd12e,Toshinyama,Tamanoi,5,2
Sd12w,Fukkoyama,Dewanoumi,4,3
Sd13e,Sadanoshima,Sakaigawa,4,3
Sd13w,Sadanishiki,Dewanoumi,4,3
Sd14e,Ryukiyama,Hanakago,4,3
Sd14w,Terusegawa,Kiriyama,4,3
Sd15e,Fukujumaru,Takasago,2,5
Sd15w,Tokusegawa,Kiriyama,0,0
Sd16e,Nagai,Minato,1,6
Sd16w,Akinohana,Ajigawa,3,4
Sd17e,Soryuzan,Tokitsukaze,3,4
Sd17w,Yuminosato,Naruto,4,3
Sd18e,Amanoumi,Dewanoumi,2,5
Sd18w,Asahibenten,Oshima,0,0
Sd19e,Hananosato,Takasago,3,4
Sd19w,Niioka,Oguruma,6,1
Sd20e,Wakaryusei,Hanaregoma,5,2
Sd20w,Daionami,Tatsunami,2,5
Sd21e,Takaazuma,Tamanoi,3,4
Sd21w,Ikioi,Isenoumi,5,2
Sd22e,Teno,Kasugayama,3,4
Sd22w,Wakamiume,Magaki,3,4
Sd23e,Enatsukasa,Irumagawa,5,2
Sd23w,Nionoumi,Kitanoumi,2,5
Sd24e,Orora,Kitanoumi,2,5
Sd24w,Kaonishiki,Azumazeki,0,0
Sd25e,Towanoyama,Dewanoumi,4,2
Sd25w,Tamaryoma,Kataonami,5,2
Sd26e,Omiryu,Hanaregoma,6,1
Sd26w,Satsumanishiki,Matsugane,3,4
Sd27e,Ryukai,Naruto,4,3
Sd27w,Tokinoumi,Tokitsukaze,4,3
Sd28e,Hokkairyu,Kitanoumi,3,4
Sd28w,Shotenyu,Hatachiyama,1,6
Sd29e,Maeta,Hanaregoma,7,0
Sd29w,Kaishoryu,Tomozuna,4,3
Sd30e,Chokozan,Shikihide,3,4
Sd30w,Kyokuryudake,Oshima,6,1
Sd31e,Hajimeyama,Minezaki,4,3
Sd31w,Kotomisen,Sadogatake,3,4
Sd32e,Kyokushoten,Oshima,2,5
Sd32w,Arauma,Isenoumi,1,6
Sd33e,Gotenyu,Hatachiyama,2,5
Sd33w,Munakata,Kasugano,4,3
Sd34e,Kainowaka,Tomozuna,4,3
Sd34w,Yutsukasa,Irumagawa,3,4
Sd35e,Miyamaru,Kitanoumi,3,4
Sd35w,Aogifuji,Ajigawa,3,4
Sd36e,Seifu,Oitekaze,1,6
Sd36w,Chiyonohana,Kokonoe,4,3
Sd37e,Danyu,Hatachiyama,5,2
Sd37w,Asatofuji,Ajigawa,4,3
Sd38e,Nakatani,Kasugano,3,4
Sd38w,Asahisakari,Dewanoumi,2,5
Sd39e,Yonemura,Hakkaku,5,2
Sd39w,Takakitamura,Naruto,4,3
Sd40e,Wakayuki,Matsugane,2,2
Sd40w,Kabasawa,Hakkaku,5,2
Sd41e,Hokutogo,Hakkaku,4,3
Sd41w,Wakakengo,Matsugane,4,3
Sd42e,Kyokuhikari,Oshima,3,4
Sd42w,Hanada,Naruto,3,4
Sd43e,Minanosato,Takasago,3,4
Sd43w,Kagamio,Kagamiyama,5,2
Sd44e,Oisami,Tagonoura,0,0
Sd44w,Bungonishiki,Dewanoumi,2,5
Sd45e,Wakakasuga,Kasugayama,4,3
Sd45w,Hokutosho,Hakkaku,3,4
Sd46e,Kurazono,Mihogaseki,0,2
Sd46w,Takashoma,Takanohana,4,3
Sd47e,Shinzan,Takasago,2,5
Sd47w,Shinnishiki,Tokitsukaze,2,5
Sd48e,Goki,Nishonoseki,4,3
Sd48w,Wakamifuji,Magaki,5,2
Sd49e,Ako,Ajigawa,5,2
Sd49w,Asahanada,Takasago,5,2
Sd50e,Tensho,Kise,1,6
Sd50w,Yutakaumi,Nakamura,4,3
Sd51e,Hamaeiko,Mihogaseki,4,3
Sd51w,Shinyu,Azumazeki,3,4
Sd52e,Yoshinoryu,Dewanoumi,3,4
Sd52w,Ryujin,Nishikido,3,4
Sd53e,Isoazuma,Tamanoi,4,3
Sd53w,Yamatofuji,Onomatsu,2,5
Sd54e,Takanoya,Naruto,3,4
Sd54w,Wakahisashi,Hanakago,4,3
Sd55e,Tokinoyutaka,Tokitsukaze,6,1
Sd55w,Kagemaru,Kitanoumi,3,4
Sd56e,Daikiyama,Hanakago,1,6
Sd56w,Yoshinoshima,Sakaigawa,3,4
Sd57e,Gorikiyama,Takadagawa,2,5
Sd57w,Soranzan,Tokitsukaze,5,2
Sd58e,Seiryu,Nishonoseki,5,2
Sd58w,Wakarikido,Matsugane,2,5
Sd59e,Tanno,Dewanoumi,6,1
Sd59w,Wakatora,Hanaregoma,5,2
Sd60e,Kokei,Araiso,4,3
Sd60w,Kumago,Takasago,3,4
Sd61e,Yamaryu,Michinoku,1,6
Sd61w,Chiyonishiki,Kokonoe,5,2
Sd62e,Nakaita,Magaki,1,6
Sd62w,Daihoyama,Hanakago,4,3
Sd63e,Sadanoumi,Sakaigawa,3,4
Sd63w,Hotaka,Oguruma,0,0
Sd64e,Murayoshi,Hanaregoma,3,4
Sd64w,Daishoki,Takadagawa,4,3
Sd65e,Fusanohana,Takanohana,4,3
Sd65w,Terunosato,Naruto,3,4
Sd66e,Sasaki,Naruto,4,3
Sd66w,Hokuryu,Nakamura,4,3
Sd67e,Taiheizan,Shikihide,2,5
Sd67w,Futamusashi,Musashigawa,5,2
Sd68e,Notononami,Chiganoura,4,3
Sd68w,Koriki,Araiso,2,5
