rank,rikishi,heya,w,l
Y1e,Takanohana,Futagoyama,15,0
Y1w,Akebono,Azumazeki,12,3
O1e,Musashimaru,Musashigawa,10,5
O1w,Wakanohana,Futagoyama,10,5
O2e,Takanonami,Futagoyama,8,7
S1e,Musoyama,Musashigawa,8,7
S1w,Kaio,Tomozuna,11,4
K1e,Kotonowaka,Sadogatake,4,11
K1w,Kenko,Takadagawa,6,9
K2w,Kotonishiki,Sadogatake,10,5
M1e,Takatoriki,Futagoyama,8,7
M1w,Kotoinazuma,Sadogatake,9,6
M2e,Minatofuji,Minato,5,10
M2w,Hamanoshima,Mihogaseki,3,12
M3e,Higonoumi,Mihogaseki,4,11
M3w,Asanowaka,Wakamatsu,4,11
M4e,Wakashoyo,Futagoyama,7,8
M4w,Misugisato,Futagoyama,6,9
M5e,Konishiki,Takasago,5,10
M5w,Kirishima,Izutsu,4,11
M6e,Oginishiki,Dewanoumi,5,10
M6w,Kotobeppu,Sadogatake,6,9
M7e,Asahiyutaka,Oshima,7,8
M7w,Akinoshima,Futagoyama,0,0
M8e,Tosanoumi,Isenoumi,11,4
M8w,Tochinowaka,Kasugano,8,7
M9e,Mitoizumi,Takasago,8,7
M9w,Terao,Izutsu,8,7
M10e,Daishi,Oshiogawa,8,7
M10w,Daishoho,Tatsunami,6,9
M11e,Naminohana,Futagoyama,8,7
M11w,Mainoumi,Dewanoumi,8,7
M12e,Kitakachidoki,Isenoumi,8,7
M12w,Takamisugi,Futagoyama,2,13
M13e,Asanosho,Wakamatsu,8,7
M13w,Kasugafuji,Ajigawa,8,7
M14e,Kyokudozan,Oshima,9,6
M14w,Kiraiho,Takadagawa,8,7
M15e,Tokitsunada,Tokitsukaze,6,9
M15w,Tomonohana,Tatsunami,9,6
J1e,Aogiyama,Tokitsukaze,8,7
J1w,Shikishima,Tatsutagawa,5,10
J2e,Daizen,Nishonoseki,7,8
J2w,Kushimaumi,Dewanoumi,9,6
J3e,Tamakasuga,Kataonami,8,7
J3w,Kotogaume,Sadogatake,6,9
J4e,Daishoyama,Tatsunami,0,0
J4w,Oginohana,Dewanoumi,11,4
J5e,Wakahayato,Miyagino,6,9
J5w,Toyonoumi,Futagoyama,8,7
J6e,Kanechika,Kitanoumi,8,7
J6w,Kyokushuzan,Oshima,8,7
J7e,Rikio,Naruto,9,6
J7w,Ganyu,Kitanoumi,9,6
J8e,Asahisato,Oshima,6,9
J8w,Kotoryu,Sadogatake,8,7
J9e,Daihisho,Asahiyama,8,7
J9w,Kotofuji,Sadogatake,2,10
J10e,Ryudo,Tamanoi,1,2
J10w,Kyokugozan,Oshima,1,14
J11e,Gokenzan,Futagoyama,5,10
J11w,Gojoro,Magaki,9,6
J12e,Chiyotaikai,Kokonoe,8,7
J12w,Hitachiryu,Oshiogawa,7,8
J13e,Daiki,Azumazeki,8,7
J13w,Wakanojo,Magaki,12,3
Ms1e,Wakanoyama,Musashigawa,7,0
Ms1w,Mutetsuyama,Musashigawa,5,2
Ms2e,Dairyu,Taiho,5,2
Ms2w,Sentoryu,Tomozuna,0,2
Ms3e,Mutsuhokkai,Ajigawa,1,6
Ms3w,Takanonada,Futagoyama,3,4
Ms4e,Sunahama,Takasago,6,1
Ms4w,Yamato,Magaki,5,2
Ms5e,Kitazakura,Kitanoumi,2,5
Ms5w,Kotokanyu,Sadogatake,5,2
Ms6e,Kusunosato,Futagoyama,4,3
Ms6w,Sumiya,Nakamura,6,1
Ms7e,Nanfu,Takasago,4,3
Ms7w,Akinoshu,Izutsu,3,4
Ms8e,Wakakaze,Futagoyama,4,3
Ms8w,Hoshitango,Michinoku,3,4
Ms9e,Daitengo,Taiho,3,4
Ms9w,Kotoarashi,Sadogatake,5,2
Ms10e,Kirinishiki,Kagamiyama,3,4
Ms10w,Shigenoumi,Musashigawa,2,5
Ms11e,Umenosato,Takasago,2,5
Ms11w,Koriyama,Mihogaseki,2,5
Ms12e,Toyozakura,Tatsutagawa,4,3
Ms12w,Aranonami,Musashigawa,4,3
Ms13e,Chiyotenzan,Kokonoe,3,4
Ms13w,Ohidake,Tamanoi,2,5
Ms14e,Genkai,Asahiyama,3,4
Ms14w,Zenshinyama,Takadagawa,4,3
Ms15e,Yutakafuji,Tokitsukaze,5,2
Ms15w,Chiyonowaka,Kokonoe,3,4
Ms16e,Ouchi,Irumagawa,6,1
Ms16w,Morimoto,Kasugano,0,0
Ms17e,Kosenryu,Takasago,1,6
Ms17w,Kiyonofuji,Isegahama,4,3
Ms18e,Hoshiandesu,Michinoku,2,5
Ms18w,Takamihana,Azumazeki,6,1
Ms19e,Kyokutenho,Oshima,4,3
Ms19w,Tochitenko,Kasugano,4,3
Ms20e,Kotofujimoto,Sadogatake,5,2
Ms20w,Tomoefuji,Kokonoe,0,0
Ms21e,Oikari,Isenoumi,3,4
Ms21w,Tochinofuji,Kasugano,4,3
Ms22e,Haguroumi,Tatsunami,3,4
Ms22w,Dewaarashi,Dewanoumi,4,3
Ms23e,Shiga,Tamanoi,3,4
Ms23w,Ishizaki,Oshiogawa,0,7
Ms24e,Takamio,Azumazeki,2,5
Ms24w,Shoeito,Izutsu,4,3
Ms25e,Kanesaku,Kitanoumi,5,2
Ms25w,Mineyama,Miyagino,4,3
Ms26e,Ryukayama,Futagoyama,2,5
Ms26w,Shimanoryu,Matsugane,3,4
Ms27e,Ohinode,Tatsunami,6,1
Ms27w,Tamanohana,Kataonami,2,5
Ms28e,Tatsuhikari,Tatsunami,5,2
Ms28w,Takaseyama,Asahiyama,3,4
Ms29e,Owakamatsu,Taiho,2,5
Ms29w,Fukuzono,Izutsu,4,3
Ms30e,Subaru,Takasago,4,3
Ms30w,Kotoasaki,Sadogatake,3,4
Ms31e,Fukunoryu,Futagoyama,5,2
Ms31w,Chiyonosho,Kokonoe,2,5
Ms32e,Tomikaze,Oguruma,5,2
Ms32w,Asanoyori,Wakamatsu,3,4
Ms33e,Wakakosho,Matsugane,4,3
Ms33w,Shiunryu,Izutsu,4,3
Ms34e,Tochinoiwa,Kasugano,4,3
Ms34w,Kanenoumi,Dewanoumi,1,6
Ms35e,Tsuruga,Hakkaku,5,2
Ms35w,Yamanakayama,Magaki,3,4
Ms36e,Horyu,Miyagino,3,4
Ms36w,Wakanoshima,Magaki,0,4
Ms37e,Dewanofuji,Dewanoumi,1,6
Ms37w,Chiyononada,Kokonoe,4,3
Ms38e,Yukinoumi,Dewanoumi,3,4
Ms38w,Kiyota,Dewanoumi,5,2
Ms39e,Daikaizan,Hanaregoma,3,4
Ms39w,Jumonji,Tatsutagawa,3,4
Ms40e,Takaiyama,Naruto,3,4
Ms40w,Shirata,Futagoyama,5,2
Ms41e,Musashifuji,Musashigawa,4,3
Ms41w,Kimenryu,Takasago,5,2
Ms42e,Tamaki,Takasago,4,3
Ms42w,Kaisei,Hanaregoma,3,4
Ms43e,Daikiyama,Mihogaseki,3,4
Ms43w,Seifuriki,Oshiogawa,4,3
Ms44e,Akinokuni,Tokitsukaze,2,5
Ms44w,Arashi,Kokonoe,3,4
Ms45e,Daiden,Taiho,6,1
Ms45w,Komafudo,Hanaregoma,5,2
Ms46e,Kogawa,Naruto,3,4
Ms46w,Hidenoumi,Mihogaseki,3,4
Ms47e,Hiroseyama,Tatsunami,4,3
Ms47w,Fusakaze,Wakamatsu,2,5
Ms48e,Hinoryu,Takasago,2,5
Ms48w,Dewanosato,Dewanoumi,2,5
Ms49e,Yamanoumi,Kitanoumi,5,2
Ms49w,Hidezakura,Nakamura,2,5
Ms50e,Nakanoyama,Oshiogawa,4,3
Ms50w,Ominato,Minato,6,1
Ms51e,Gokokuyama,Magaki,4,3
Ms51w,Kishinosato,Izutsu,2,5
Ms52e,Ishide,Hanaregoma,4,3
Ms52w,Daishinki,Tokitsukaze,4,3
Ms53e,Sotogahama,Isenoumi,3,4
Ms53w,Daihiryu,Taiho,5,2
Ms54e,Saganobori,Oshiogawa,5,2
Ms54w,Higashinogai,Musashigawa,4,3
Ms55e,Senshinryu,Tatsutagawa,3,4
Ms55w,Kyokubenten,Oshima,5,2
Ms56e,Wakaazuma,Tamanoi,3,4
Ms56w,Takanohikari,Futagoyama,4,3
Ms57e,Amagifuji,Nakamura,5,2
Ms57w,Murotani,Matsugane,3,4
Ms58e,Wakabusho,Matsugane,3,4
Ms58w,Tochishimizu,Kasugano,2,5
Ms59e,Yokota,Dewanoumi,1,6
Ms59w,Kasuganishiki,Kasugano,4,3
Ms60e,Kabutonishiki,Kabutoyama,6,1
Ms60w,Koganefuji,Kokonoe,2,5
Sd1e,Takinooto,Isenoumi,3,4
Sd1w,Fujinosato,Takasago,2,5
Sd2e,Wakaryusei,Oshiogawa,0,2
Sd2w,Moriyama,Izutsu,0,0
Sd3e,Hidakayama,Tatsutagawa,7,0
Sd3w,Tamamusashi,Musashigawa,4,3
Sd4e,Tatsukabuto,Kabutoyama,2,5
Sd4w,Wakanomiya,Magaki,4,3
Sd5e,Wakayuki,Matsugane,3,4
Sd5w,Arauma,Isenoumi,5,2
Sd6e,Wakadozan,Futagoyama,3,4
Sd6w,Tochinoara,Kasugano,3,4
Sd7e,Azumaumi,Tamanoi,3,4
Sd7w,Toshinyama,Tamanoi,4,3
Sd8e,Akinomine,Mihogaseki,3,4
Sd8w,Kotoishii,Sadogatake,2,5
Sd9e,Bangakurai,Mihogaseki,3,4
Sd9w,Nakabuchi,Futagoyama,4,3
Sd10e,Karatsunada,Oshiogawa,6,1
Sd10w,Tokuoyama,Musashigawa,4,3
Sd11e,Genkainami,Tatsunami,4,3
Sd11w,Matsunotani,Magaki,0,6
Sd12e,Kotoumeno,Sadogatake,5,2
Sd12w,Chokairyu,Kagamiyama,2,5
Sd13e,Takaozaki,Naruto,6,1
Sd13w,Tsuchihashi,Tokitsukaze,4,3
Sd14e,Ueda,Futagoyama,5,2
Sd14w,Minatohana,Minato,1,6
Sd15e,Asofuji,Ajigawa,4,3
Sd15w,Takamiwaka,Azumazeki,5,2
Sd16e,Kotonomine,Sadogatake,4,3
Sd16w,Kisezakura,Kise,3,4
Sd17e,Shirasaki,Irumagawa,2,5
Sd17w,Tsujimoto,Izutsu,4,3
Sd18e,Haguronada,Tatsunami,3,4
Sd18w,Maenowaka,Takadagawa,3,4
Sd19e,Torafusuyama,Mihogaseki,4,3
Sd19w,Komachikara,Hanaregoma,4,3
Sd20e,Akinohana,Ajigawa,3,4
Sd20w,Haruyama,Matsugane,5,2
Sd21e,Masakaze,Oguruma,5,2
Sd21w,Tsurunosato,Hanaregoma,2,5
Sd22e,Meitoriki,Takasago,2,5
Sd22w,Yoshio,Kumagatani,2,5
Sd23e,Kitaazuma,Tamanoi,4,3
Sd23w,Wakakudo,Magaki,5,2
Sd24e,Wakatoko,Miyagino,1,6
Sd24w,Yoshinoshima,Kumagatani,3,4
Sd25e,Fujitora,Nakamura,3,4
Sd25w,Minatoiwa,Minato,5,2
Sd26e,Raijinyama,Kitanoumi,1,6
Sd26w,Ezonoumi,Kasugano,3,4
Sd27e,Kotokusuwaka,Sadogatake,4,3
Sd27w,Narayama,Isenoumi,4,3
Sd28e,Ushiwakamaru,Isegahama,3,4
Sd28w,Sekiyama,Naruto,0,0
Sd29e,Fukujuryu,Oshiogawa,4,3
Sd29w,Fusanosato,Tatsutagawa,3,4
Sd30e,Natsubori,Futagoyama,2,5
Sd30w,Kosameryu,Wakamatsu,6,1
Sd31e,Narimatsu,Mihogaseki,5,2
Sd31w,Genyuzan,Futagoyama,1,6
Sd32e,Takanosho,Futagoyama,4,3
Sd32w,Fukuazuma,Tamanoi,2,5
Sd33e,Harimaumi,Kiriyama,5,2
Sd33w,Tokotakara,Nishonoseki,3,4
Sd34e,Futatsukuni,Tokitsukaze,4,3
Sd34w,Shinmei,Musashigawa,0,1
Sd35e,Kyokuryuzan,Oshima,3,4
Sd35w,Kagamiwaka,Tatsutagawa,3,4
Sd36e,Azumaryu,Tamanoi,4,3
Sd36w,Naruarashi,Kiriyama,5,2
Sd37e,Tochiyutaka,Kasugano,6,1
Sd37w,Konoryu,Oshiogawa,2,5
Sd38e,Tokiyutaka,Tokitsukaze,4,3
Sd38w,Mugen,Hanakago,0,0
Sd39e,Kuroiwa,Isenoumi,3,4
Sd39w,Kida,Nakamura,4,3
Sd40e,Kantoryu,Wakamatsu,3,4
Sd40w,Fujinohana,Futagoyama,5,2
Sd41e,Kototao,Sadogatake,4,3
Sd41w,Shinshi,Asahiyama,3,4
Sd42e,Wakahoshu,Magaki,2,5
Sd42w,Komoto,Matsugane,3,4
Sd43e,Matsumoto,Naruto,5,2
Sd43w,Aonoshima,Ajigawa,6,1
Sd44e,Wakanoumi,Musashigawa,0,0
Sd44w,Ishiguro,Musashigawa,2,5
Sd45e,Masunosato,Tatsutagawa,4,3
Sd45w,Morokuma,Mihogaseki,3,4
Sd46e,Kaitozan,Tomozuna,4,3
Sd46w,Kunitachi,Dewanoumi,1,6
Sd47e,Hayate,Naruto,2,5
Sd47w,Koganoyama,Oshiogawa,4,3
Sd48e,Kyokukoyama,Oshima,4,3
Sd48w,Ibusuki,Nakamura,5,2
Sd49e,Kagejishi,Magaki,2,5
Sd49w,Takanami,Oshiogawa,3,4
Sd50e,Takaminobori,Azumazeki,2,5
Sd50w,Sakao,Naruto,5,2
Sd51e,Narahikari,Musashigawa,5,2
Sd51w,Tamakairiki,Kataonami,3,4
Sd52e,Ryukiyama,Takadagawa,3,4
Sd52w,Hoshikakuo,Michinoku,4,3
Sd53e,Tsugarufuji,Kokonoe,0,0
