rank,rikishi,heya,w,l
Y1e,Hokutoumi,Kokonoe,0,0
Y1w,Asahifuji,Oshima,0,4
O1e,Konishiki,Takasago,12,3
O1w,Kirishima,Izutsu,8,7
S1e,Kotonishiki,Sadogatake,7,8
S1w,Takatoriki,Fujishima,7,8
K1e,Tochinowaka,Kasugano,8,7
K1w,Akebono,Azumazeki,13,2
M1e,Mitoizumi,Takasago,8,7
M1w,Wakahanada,Fujishima,10,5
M2e,Takahanada,Fujishima,14,1
M2w,Daishoyama,Tatsunami,5,10
M3e,Musashimaru,Musashigawa,9,6
M3w,Ryogoku,Dewanoumi,5,10
M4e,Kitakachidoki,Isenoumi,6,9
M4w,Kirinishiki,Kagamiyama,7,8
M5e,Akinoshima,Fujishima,8,7
M5w,Misugisato,Futagoyama,8,7
M6e,Kyokudozan,Oshima,7,8
M6w,Kushimaumi,Dewanoumi,8,7
M7e,Mainoumi,Dewanoumi,4,11
M7w,Sakahoko,Izutsu,6,9
M8e,Terao,Izutsu,8,7
M8w,Kotogaume,Sadogatake,5,10
M9e,Wakasegawa,Isegahama,6,9
M9w,Kotonowaka,Sadogatake,7,8
M10e,Kiraiho,Takadagawa,6,9
M10w,Kasugafuji,Ajigawa,8,7
M11e,Takanonami,Fujishima,10,5
M11w,Kotofuji,Sadogatake,8,7
M12e,Tomoefuji,Kokonoe,8,7
M12w,Takamisugi,Futagoyama,8,7
M13e,Daizen,Nishonoseki,6,9
M13w,Kototsubaki,Sadogatake,7,8
M14e,Daishoho,Tatsunami,8,7
M14w,Tatsuhikari,Tatsunami,7,8
M15e,Ozutsu,Taiho,4,11
M15w,Wakashoyo,Futagoyama,6,9
M16e,Tsunenoyama,Dewanoumi,8,7
M16w,Kotoinazuma,Sadogatake,8,7
J1e,Kenko,Takadagawa,6,9
J1w,Oginohana,Dewanoumi,11,4
J2e,Toyonoumi,Fujishima,12,3
J2w,Takanofuji,Kokonoe,6,9
J3e,Tachihikari,Tomozuna,8,7
J3w,Owakamatsu,Taiho,0,0
