rank,rikishi,heya,w,l
Y1e,Asashoryu,Takasago,11,4
Y1w,Hakuho,Miyagino,15,0
O1e,Kotooshu,Sadogatake,10,5
O1w,Chiyotaikai,Kokonoe,2,13
O2e,Kaio,Tomozuna,8,7
O2w,Harumafuji,Isegahama,10,5
O3e,Kotomitsuki,Sadogatake,8,7
S1e,Baruto,Onoe,8,7
S1w,Kisenosato,Naruto,5,10
K1e,Goeido,Sakaigawa,9,6
K1w,Kyokutenho,Oshima,6,9
M1e,Hokutoriki,Hakkaku,2,13
M1w,Kakuryu,Izutsu,10,5
M2e,Kotoshogiku,Sadogatake,6,9
M2w,Tochiozan,Kasugano,8,7
M3e,Miyabiyama,Musashigawa,4,11
M3w,Tokitenku,Tokitsukaze,5,10
M4e,Takekaze,Oguruma,8,7
M4w,Yoshikaze,Oguruma,7,8
M5e,Wakanosato,Naruto,6,6
M5w,Aminishiki,Isegahama,9,6
M6e,Tamanoshima,Kataonami,8,7
M6w,Toyonoshima,Tokitsukaze,8,7
M7e,Homasho,Shikoroyama,11,4
M7w,Takamisakari,Azumazeki,6,9
M8e,Tochinonada,Kasugano,8,7
M8w,Kokkai,Oitekaze,5,10
M9e,Dejima,Musashigawa,6,9
M9w,Futeno,Dewanoumi,7,8
M10e,Iwakiyama,Sakaigawa,8,7
M10w,Tochinoshin,Kasugano,6,9
M11e,Asasekiryu,Takasago,9,6
M11w,Aran,Mihogaseki,10,5
M12e,Kakizoe,Musashigawa,7,8
M12w,Shotenro,Musashigawa,7,8
M13e,Chiyohakuho,Kokonoe,10,5
M13w,Yamamotoyama,Onoe,8,7
M14e,Tamawashi,Kataonami,9,6
M14w,Shimotori,Tokitsukaze,8,7
M15e,Tosanoumi,Isenoumi,4,11
M15w,Kimurayama,Kasugano,7,8
M16e,Toyozakura,Michinoku,5,10
J1e,Bushuyama,Musashigawa,8,7
J2e,Tosayutaka,Tokitsukaze,8,7
J2w,Koryu,Hanakago,6,9
J3e,Kasugao,Kasugayama,7,8
J3w,Toyohibiki,Sakaigawa,12,3
J4e,Hakuba,Michinoku,6,9
J4w,Kaiho,Hakkaku,4,11
J5e,Masatsukasa,Irumagawa,8,7
J5w,Ushiomaru,Azumazeki,7,8
J6e,Mokonami,Tatsunami,9,6
J6w,Kiyoseumi,Kise,4,11
J7e,Okinoumi,Hakkaku,4,11
J7w,Kasuganishiki,Kasugano,7,8
J8e,Kotokuni,Sadogatake,9,6
J8w,Kotokasuga,Sadogatake,8,7
J9e,Hoshihikari,Hakkaku,7,8
J9w,Kitataiki,Kitanoumi,10,5
J10e,Sakaizawa,Onoe,10,5
J10w,Kyokunankai,Oshima,8,7
J11e,Wakakoyu,Onomatsu,11,4
J11w,Daishoumi,Oitekaze,8,7
J12e,Otsukasa,Irumagawa,1,12
J12w,Shirononami,Onoe,9,6
J13e,Wakatenro,Magaki,9,6
J13w,Asofuji,Isegahama,9,6
J14e,Yotsuguruma,Isenoumi,4,11
J14w,Kirinowaka,Michinoku,8,7
Ms1e,Kasugakuni,Kasugayama,2,5
Ms1w,Sagatsukasa,Irumagawa,4,1
Ms2e,Jumonji,Michinoku,4,3
Ms2w,Kitazakura,Kitanoumi,4,3
Ms3e,Gagamaru,Kise,3,4
Ms3w,Kotoyutaka,Sadogatake,4,3
Ms4e,Yoshiazuma,Tamanoi,5,2
Ms4w,Shoketsu,Hanaregoma,3,4
Ms5e,Tamaasuka,Kataonami,6,1
Ms5w,Nakanishi,Onomatsu,0,0
Ms6e,Kaonishiki,Azumazeki,3,4
Ms6w,Tokusegawa,Kiriyama,5,2
Ms7e,Rikiryu,Hanakago,2,5
Ms7w,Ri,Kasugano,1,3
Ms8e,Sensho,Shikihide,2,5
Ms8w,Dairaido,Takadagawa,1,6
Ms9e,Matsutani,Matsugane,3,4
Ms9w,Sotairyu,Tokitsukaze,4,3
Ms10e,Mochimaru,Tatsunami,4,3
Ms10w,Takekabuto,Musashigawa,3,4
Ms11e,Nakanokuni,Minato,4,3
Ms11w,Hokutokuni,Hakkaku,4,3
Ms12e,Surugatsukasa,Irumagawa,2,5
Ms12w,Hoshikaze,Oguruma,4,3
Ms13e,Aoba,Isegahama,3,4
Ms13w,Takanoyama,Naruto,3,4
Ms14e,Sokokurai,Arashio,5,2
Ms14w,Hochiyama,Sakaigawa,4,3
Ms15e,Fukao,Kise,5,2
Ms15w,Katsunofuji,Sakaigawa,2,5
Ms16e,Kurosawa,Onomatsu,3,4
Ms16w,Takakoyama,Naruto,2,5
Ms17e,Tokushinho,Kise,6,1
Ms17w,Fujimoto,Onomatsu,3,4
Ms18e,Shibuya,Tamanoi,5,2
Ms18w,Satoyama,Onoe,5,2
Ms19e,Takahama,Oitekaze,3,4
Ms19w,Towanoyama,Dewanoumi,4,3
Ms20e,Kanbayashi,Hakkaku,4,3
Ms20w,Kitaharima,Kitanoumi,1,6
Ms21e,Aozora,Tagonoura,3,4
Ms21w,Ryuho,Michinoku,4,3
Ms22e,Minami,Onoe,4,3
Ms22w,Tochitsubasa,Kasugano,2,5
Ms23e,Hakiai,Kitanoumi,3,4
Ms23w,Daitensho,Takashima,5,2
Ms24e,Daimanazuru,Asahiyama,3,4
Ms24w,Nakano,Musashigawa,4,3
Ms25e,Sadanofuji,Sakaigawa,6,1
Ms25w,Ryuden,Takadagawa,2,5
Ms26e,Ryuo,Miyagino,3,4
Ms26w,Tamadaiki,Kataonami,2,5
Ms27e,Higonojo,Kise,4,3
Ms27w,Mizuguchi,Kasugayama,2,5
Ms28e,Nionoumi,Kitanoumi,5,2
Ms28w,Daiyubu,Shibatayama,6,1
Ms29e,Tochifudo,Kasugano,1,6
Ms29w,Shironoryu,Sakaigawa,4,3
Ms30e,Kitazono,Oguruma,5,2
Ms30w,Ikioi,Isenoumi,4,3
Ms31e,Kotomisen,Sadogatake,2,5
Ms31w,Tamarikido,Kataonami,4,3
Ms32e,Fukunohana,Dewanoumi,0,0
Ms32w,Wakanoshima,Hanaregoma,1,6
Ms33e,Hoshizakura,Hakkaku,3,4
Ms33w,Tochinoyama,Chiganoura,4,3
Ms34e,Kirinoumi,Michinoku,0,0
Ms34w,Ryugi,Hanaregoma,3,4
Ms35e,Yonemura,Hakkaku,3,4
Ms35w,Tokizakura,Nakamura,2,5
Ms36e,Amuru,Onomatsu,5,2
Ms36w,Tenichi,Kitanoumi,3,4
Ms37e,Kyokushuho,Oshima,4,3
Ms37w,Tokio,Kise,5,2
Ms38e,Sadanoumi,Sakaigawa,4,3
Ms38w,Yamasaki,Musashigawa,4,3
Ms39e,Taiga,Shikihide,3,4
Ms39w,Satsumahibiki,Sakaigawa,5,2
Ms40e,Masunoyama,Chiganoura,2,5
Ms40w,Hananosato,Takasago,2,5
Ms41e,Chokozan,Shikihide,3,4
Ms41w,Kamei,Kise,6,1
Ms42e,Satsukiumi,Sakaigawa,3,4
Ms42w,Keno,Onomatsu,4,3
Ms43e,Takateru,Oitekaze,4,3
Ms43w,Kaishoryu,Tomozuna,3,4
Ms44e,Omiryu,Hanaregoma,5,2
Ms44w,Kotoenomoto,Sadogatake,3,4
Ms45e,Kihonoumi,Dewanoumi,1,6
Ms45w,Kimenryu,Takasago,2,5
Ms46e,Daishoyama,Oitekaze,6,1
Ms46w,Sasaki,Naruto,4,3
Ms47e,Wakainami,Tatsunami,5,2
Ms47w,Yamatofuji,Onomatsu,6,1
Ms48e,Kazafuzan,Nishikido,0,0
Ms48w,Terusegawa,Kiriyama,0,7
Ms49e,Wakaryusei,Hanaregoma,4,3
Ms49w,Tokitsukasa,Irumagawa,3,4
Ms50e,Wakakasuga,Kasugayama,2,5
Ms50w,Kotokensei,Sadogatake,3,4
Ms51e,Oniarashi,Asahiyama,4,3
Ms51w,Yamashita,Kise,2,5
Ms52e,Masutoo,Chiganoura,3,4
Ms52w,Arawashi,Hanakago,4,3
Ms53e,Sakigake,Hanaregoma,3,4
Ms53w,Yashiki,Kasugano,3,4
Ms54e,Yanagawa,Mihogaseki,5,2
Ms54w,Homarefuji,Isegahama,4,3
Ms55e,Kihakuriki,Otake,4,3
Ms55w,Hidenofuji,Kasugayama,3,4
Ms56e,Kisomitsuru,Tokitsukaze,2,5
Ms56w,Wakamifuji,Magaki,5,2
Ms57e,Karatsuumi,Tamanoi,1,6
Ms57w,Asanotosa,Takasago,2,5
Ms58e,Ozakiumi,Dewanoumi,5,2
Ms58w,Orora,Kitanoumi,3,4
Ms59e,Matsumidori,Onomatsu,5,2
Ms59w,Nishikikaze,Oguruma,3,4
Ms60e,Dewaotori,Dewanoumi,6,1
Ms60w,Takedani,Hakkaku,3,4
Sd1e,Furuichi,Onomatsu,4,3
Sd1w,Maeta,Hanaregoma,7,0
Sd2e,Hokutoiwa,Hakkaku,3,4
Sd2w,Yoshino,Otake,4,3
Sd3e,Takayasu,Naruto,4,3
Sd3w,Asahisho,Oshima,4,3
Sd4e,Sugita,Kitanoumi,2,5
Sd4w,Toyonokuni,Tokitsukaze,4,3
Sd5e,Sadanishiki,Dewanoumi,1,6
Sd5w,Teruazuma,Tamanoi,4,3
Sd6e,Saito,Onomatsu,5,2
Sd6w,Chiyoarashi,Kokonoe,3,4
Sd7e,Tamao,Kataonami,4,3
Sd7w,Higo,Izutsu,2,5
Sd8e,Miyamaru,Kitanoumi,4,3
Sd8w,Tochihiryu,Kasugano,0,0
Sd9e,Higoarashi,Kise,3,4
Sd9w,Hamaeiko,Onoe,2,5
Sd10e,Gorikiyama,Takadagawa,2,5
Sd10w,Tsubasaumi,Kitanoumi,3,4
Sd11e,Hishofuji,Nakamura,5,2
Sd11w,Koshinoryu,Musashigawa,3,4
Sd12e,Mizakura,Miyagino,4,3
Sd12w,Hayasegawa,Kiriyama,3,4
Sd13e,Hakunoryu,Izutsu,2,5
Sd13w,Hikarikaze,Oguruma,0,3
Sd14e,Kagamio,Kagamiyama,5,2
Sd14w,Dewahayate,Dewanoumi,5,2
Sd15e,Kaisei,Tomozuna,5,2
Sd15w,Aotsurugi,Tagonoura,4,3
Sd16e,Bungonishiki,Dewanoumi,4,3
Sd16w,Takakiho,Takanohana,3,4
Sd17e,Kainowaka,Tomozuna,3,4
Sd17w,Daionami,Tatsunami,4,3
Sd18e,Kawanari,Oguruma,5,2
Sd18w,Ota,Kitanoumi,3,4
Sd19e,Kotoshimoda,Sadogatake,3,4
Sd19w,Asanawa,Takasago,4,3
Sd20e,Shinyu,Azumazeki,2,5
Sd20w,Chiyonohana,Kokonoe,3,4
Sd21e,Masunofuji,Nakamura,4,3
Sd21w,Toshinyama,Tamanoi,2,5
Sd22e,Mankajo,Kasugayama,6,1
Sd22w,Akinomine,Minezaki,3,4
Sd23e,Chiyonoshin,Kokonoe,5,2
Sd23w,Kubota,Azumazeki,6,1
Sd24e,Dewahikari,Dewanoumi,0,0
Sd24w,Maegunzan,Takadagawa,1,6
Sd25e,Aokishin,Tagonoura,2,5
Sd25w,Isoazuma,Tamanoi,2,5
Sd26e,Byakko,Nakamura,4,3
Sd26w,Kakureizan,Izutsu,3,4
Sd27e,Tetsuhikari,Shikihide,3,4
Sd27w,Goki,Oguruma,2,5
Sd28e,Ryutei,Nishonoseki,4,3
Sd28w,Toyohikari,Tokitsukaze,5,2
Sd29e,Hokutofuji,Hakkaku,5,2
Sd29w,Wakayuki,Matsugane,4,2
Sd30e,Kirinishiki,Michinoku,5,2
Sd30w,Kyokuryudake,Oshima,4,3
Sd31e,Ryukiyama,Hanakago,4,3
Sd31w,Nankairiki,Kise,5,2
Sd32e,Torugawa,Minezaki,2,5
Sd32w,Shokoki,Shikihide,0,0
Sd33e,Otaka,Takadagawa,0,7
Sd33w,Yoshinokuni,Sakaigawa,3,4
Sd34e,Ikinoshima,Tamanoi,3,4
Sd34w,Rendaiyama,Kise,4,3
Sd35e,Teraomaru,Shikoroyama,3,4
Sd35w,Kairyu,Tagonoura,2,5
Sd36e,Asahio,Oshima,4,3
Sd36w,Wakakengo,Matsugane,3,4
Sd37e,Tochinokuni,Kasugano,5,2
Sd37w,Hokuo,Takadagawa,4,3
Sd38e,Musoketsu,Hanaregoma,4,3
Sd38w,Kiozan,Oguruma,5,2
Sd39e,Tokachiumi,Hakkaku,2,5
Sd39w,Kaisho,Shikihide,2,5
Sd40e,Tochinohama,Kasugano,3,4
Sd40w,Isenohana,Isegahama,4,3
Sd41e,Kaishin,Tomozuna,3,4
Sd41w,Tenroku,Onomatsu,0,0
Sd42e,Tochitenko,Kasugano,3,4
Sd42w,Oazuma,Tamanoi,3,4
Sd43e,Satsumanishiki,Matsugane,2,5
Sd43w,Kasugaryu,Kasugayama,1,6
Sd44e,Takunishiki,Chiganoura,6,1
Sd44w,Koriyama,Mihogaseki,6,1
Sd45e,Minanosato,Takasago,4,3
Sd45w,Sonoda,Musashigawa,6,1
Sd46e,Fukudayama,Otake,3,4
Sd46w,Dewanosato,Dewanoumi,4,3
Sd47e,Masuhikari,Chiganoura,5,2
Sd47w,Daishoki,Takadagawa,3,4
Sd48e,Danyu,Kitanoumi,4,3
Sd48w,Hokutogo,Hakkaku,1,6
Sd49e,Hokuoryu,Nakamura,4,3
Sd49w,Enatsukasa,Irumagawa,1,6
Sd50e,Ryuyo,Kitanoumi,4,3
Sd50w,Fujimori,Kise,0,1
Sd51e,Daishowaka,Oitekaze,3,4
Sd51w,Komanokuni,Shibatayama,3,4
Sd52e,Inoue,Kise,5,2
Sd52w,Kotootori,Sadogatake,4,3
Sd53e,Yutsukasa,Irumagawa,2,5
Sd53w,Shoo,Kitanoumi,4,3
Sd54e,Ryujinsakari,Nishikido,3,4
Sd54w,Hitachigo,Musashigawa,5,2
Sd55e,Kasugamine,Kasugayama,5,2
Sd55w,Fujiarashi,Isenoumi,2,5
Sd56e,Ryusei,Kagamiyama,2,5
Sd56w,Kumagai,Isenoumi,6,1
Sd57e,Ogifuji,Isegahama,3,4
Sd57w,Tosa,Michinoku,4,3
Sd58e,Kotookuyama,Sadogatake,4,3
Sd58w,Kaishinho,Tomozuna,2,5
