rank,rikishi,heya,w,l
Y1e,Akebono,Azumazeki,12,3
Y1w,Takanohana,Futagoyama,13,2
O1e,Wakanohana,Futagoyama,14,1
O1w,Musashimaru,Musashigawa,12,3
O2e,Takanonami,Futagoyama,6,9
S1e,Kaio,Tomozuna,6,9
S1w,Kotonishiki,Sadogatake,4,11
K1e,Musoyama,Musashigawa,8,7
K1w,Akinoshima,Futagoyama,6,9
M1e,Tosanoumi,Isenoumi,9,6
M1w,Takatoriki,Futagoyama,11,4
M2e,Tamakasuga,Kataonami,5,10
M2w,Kenko,Takadagawa,6,9
M3e,Asahiyutaka,Oshima,4,11
M3w,Kyokushuzan,Oshima,9,6
M4e,Tochinowaka,Kasugano,4,11
M4w,Higonoumi,Mihogaseki,5,10
M5e,Asanowaka,Wakamatsu,5,10
M5w,Kitakachidoki,Isenoumi,6,9
M6e,Oginishiki,Dewanoumi,4,11
M6w,Kotonowaka,Sadogatake,8,7
M7e,Aogiyama,Tokitsukaze,6,9
M7w,Asanosho,Wakamatsu,8,7
M8e,Mitoizumi,Takasago,7,8
M8w,Terao,Izutsu,8,7
M9e,Hamanoshima,Mihogaseki,6,9
M9w,Minatofuji,Minato,6,9
M10e,Daihisho,Asahiyama,6,9
M10w,Tochiazuma,Tamanoi,9,6
M11e,Daishi,Oshiogawa,8,7
M11w,Kotoryu,Sadogatake,10,5
M12e,Ganyu,Kitanoumi,8,7
M12w,Kotoinazuma,Sadogatake,8,7
M13e,Konishiki,Takasago,8,7
M13w,Rikio,Naruto,8,7
M14e,Daishoho,Tatsunami,2,2
M14w,Yamato,Magaki,8,7
M15e,Shikishima,Tatsutagawa,9,6
M15w,Misugisato,Futagoyama,8,7
M16e,Kotobeppu,Sadogatake,5,10
J1e,Chiyotaikai,Kokonoe,2,13
J1w,Gojoro,Magaki,8,7
J2e,Dejima,Musashigawa,12,3
J2w,Daizen,Nishonoseki,5,10
J3e,Tokitsunada,Tokitsukaze,9,6
J3w,Mainoumi,Dewanoumi,8,7
J4e,Naminohana,Futagoyama,3,12
J4w,Tochinonada,Kasugano,10,5
J5e,Wakashoyo,Futagoyama,10,5
J5w,Kotogaume,Sadogatake,5,10
J6e,Wakanojo,Magaki,8,7
J6w,Oginohana,Dewanoumi,10,5
J7e,Saigo,Nakamura,5,10
J7w,Dewaarashi,Dewanoumi,7,8
J8e,Tomonohana,Tatsunami,8,7
J8w,Otsukasa,Irumagawa,8,7
J9e,Zenshinyama,Takadagawa,9,6
J9w,Kushimaumi,Dewanoumi,11,4
J10e,Chiyonowaka,Kokonoe,3,12
J10w,Sunahama,Takasago,8,7
J11e,Toyonoumi,Futagoyama,8,7
J11w,Kyokutenho,Oshima,7,8
J12e,Chiyotenzan,Kokonoe,8,7
J12w,Ohinode,Tatsunami,8,7
J13e,Akinoshu,Izutsu,8,7
J13w,Tochinofuji,Kasugano,8,7
Ms1e,Mutetsuyama,Musashigawa,4,3
Ms1w,Wakahayato,Miyagino,4,3
Ms2e,Kanechika,Kitanoumi,3,4
Ms2w,Gokenzan,Futagoyama,2,5
Ms3e,Oikari,Isenoumi,5,2
Ms3w,Kotokanyu,Sadogatake,3,4
Ms4e,Kanesaku,Kitanoumi,3,4
Ms4w,Dairyu,Taiho,2,5
Ms5e,Tomoefuji,Kokonoe,3,4
Ms5w,Tokitsuumi,Tokitsukaze,5,2
Ms6e,Daiden,Taiho,4,3
Ms6w,Shoeito,Izutsu,1,6
Ms7e,Tatsuhikari,Tatsunami,3,4
Ms7w,Takaozaki,Naruto,3,4
Ms8e,Sentoryu,Tomozuna,6,1
Ms8w,Kumagaya,Hakkaku,5,2
Ms9e,Hoshiandesu,Michinoku,2,5
Ms9w,Shimanoryu,Matsugane,4,3
Ms10e,Hiroseyama,Tatsunami,3,4
Ms10w,Asahisato,Oshima,4,3
Ms11e,Toki,Takasago,5,2
Ms11w,Wakanoyama,Musashigawa,5,2
Ms12e,Aranonami,Musashigawa,4,3
Ms12w,Kiyonoumi,Dewanoumi,0,7
Ms13e,Masunobori,Mihogaseki,2,5
Ms13w,Wakakaze,Futagoyama,2,5
Ms14e,Wakaazuma,Tamanoi,4,3
Ms14w,Kuniazuma,Tamanoi,4,3
Ms15e,Ikemori,Tamanoi,6,1
Ms15w,Takamihana,Azumazeki,4,3
Ms16e,Tomikaze,Oguruma,5,2
Ms16w,Daitengo,Taiho,2,5
Ms17e,Kotonomine,Sadogatake,1,6
Ms17w,Arauma,Isenoumi,3,4
Ms18e,Muko,Kitanoumi,3,4
Ms18w,Ominato,Minato,3,4
Ms19e,Tsuchihashi,Tokitsukaze,5,2
Ms19w,Daishinki,Tokitsukaze,2,5
Ms20e,Okamoto,Kasugano,4,3
Ms20w,Takanohikari,Futagoyama,3,4
Ms21e,Shigenoumi,Musashigawa,4,3
Ms21w,Masutsuyoshi,Mihogaseki,3,4
Ms22e,Kogawa,Naruto,6,1
Ms22w,Chiyonosho,Kokonoe,3,4
Ms23e,Kotoarashi,Sadogatake,0,0
Ms23w,Kotofujimoto,Sadogatake,6,1
Ms24e,Fukuzono,Izutsu,4,3
Ms24w,Kashimaumi,Dewanoumi,4,3
Ms25e,Kiyonofuji,Isegahama,4,3
Ms25w,Tochinoyama,Kasugano,3,4
Ms26e,Nakao,Matsugane,5,2
Ms26w,Yutakafuji,Tokitsukaze,2,5
Ms27e,Takatosho,Naruto,5,2
Ms27w,Kobo,Miyagino,3,4
Ms28e,Wakayuki,Matsugane,3,4
Ms28w,Fukukoyama,Dewanoumi,1,6
Ms29e,Dewanosato,Dewanoumi,2,5
Ms29w,Kotoishii,Sadogatake,2,5
Ms30e,Shinmei,Musashigawa,0,0
Ms30w,Shirata,Futagoyama,4,3
Ms31e,Hoshitango,Michinoku,5,2
Ms31w,Tochitenko,Kasugano,2,5
Ms32e,Wakainami,Tatsunami,4,3
Ms32w,Torafusuyama,Mihogaseki,4,3
Ms33e,Yachi,Kasugano,4,3
Ms33w,Jumonji,Tatsutagawa,5,2
Ms34e,Sotogahama,Isenoumi,4,3
Ms34w,Fujinohana,Futagoyama,3,4
Ms35e,Kimenryu,Takasago,3,4
Ms35w,Daikiyama,Mihogaseki,3,4
Ms36e,Takanosho,Futagoyama,3,4
Ms36w,Hokutohikari,Hakkaku,5,2
Ms37e,Musashifuji,Musashigawa,6,1
Ms37w,Yamada,Oshiogawa,2,5
Ms38e,Ryukayama,Futagoyama,1,6
Ms38w,Suzuki,Irumagawa,3,4
Ms39e,Kinkaiyama,Dewanoumi,4,3
Ms39w,Ohidake,Tamanoi,4,3
Ms40e,Otoryu,Oshiogawa,2,5
Ms40w,Ishide,Hanaregoma,4,3
Ms41e,Arawaka,Miyagino,4,3
Ms41w,Kabutonishiki,Kabutoyama,3,4
Ms42e,Tochishimizu,Kasugano,1,6
Ms42w,Dewanofuji,Dewanoumi,5,2
Ms43e,Amagifuji,Nakamura,2,5
Ms43w,Daiki,Azumazeki,7,0
Ms44e,Haruyama,Matsugane,3,4
Ms44w,Toyozakura,Tatsutagawa,3,4
Ms45e,Kitaazuma,Tamanoi,2,5
Ms45w,Wakakosho,Matsugane,3,1
Ms46e,Wakahoryu,Matsugane,2,1
Ms46w,Kyokuryuzan,Oshima,3,4
Ms47e,Fusakaze,Wakamatsu,4,3
Ms47w,Otakayama,Dewanoumi,5,2
Ms48e,Tanaka,Asahiyama,5,2
Ms48w,Hidaka,Tatsutagawa,5,2
Ms49e,Taishiyama,Magaki,2,5
Ms49w,Higashinogai,Musashigawa,3,4
Ms50e,Toshinriki,Nakamura,2,5
Ms50w,Seifuriki,Oshiogawa,3,4
Ms51e,Tamanohana,Kataonami,4,3
Ms51w,Chiyononada,Kokonoe,3,4
Ms52e,Yoshio,Tatsunami,1,6
Ms52w,Umenosato,Takasago,5,2
Ms53e,Tokiyutaka,Tokitsukaze,4,3
Ms53w,Futatsukuni,Tokitsukaze,4,3
Ms54e,Komachikara,Hanaregoma,4,3
Ms54w,Arashi,Kokonoe,6,1
Ms55e,Kawaguchi,Takasago,2,3
Ms55w,Isshin,Kiriyama,5,2
Ms56e,Kyokubenten,Oshima,4,3
Ms56w,Asaota,Wakamatsu,1,6
Ms57e,Azumaumi,Tamanoi,4,3
Ms57w,Suginoyama,Takadagawa,4,3
Ms58e,Masakaze,Oguruma,2,5
Ms58w,Kirinami,Tatsunami,3,4
Ms59e,Tatsukabuto,Kabutoyama,3,4
Ms59w,Takaseyama,Asahiyama,2,5
Ms60e,Munakata,Kasugano,3,4
Ms60w,Natsubori,Futagoyama,4,3
Sd1e,Tsurusaki,Tamanoi,3,4
Sd1w,Subaru,Takasago,5,2
Sd2e,Yanagi,Musashigawa,4,3
Sd2w,Karatsunada,Oshiogawa,4,3
Sd3e,Masuhisashi,Mihogaseki,4,3
Sd3w,Ueda,Futagoyama,2,5
Sd4e,Akinohana,Ajigawa,2,5
Sd4w,Wakatenyu,Magaki,3,4
Sd5e,Takinooto,Isenoumi,3,4
Sd5w,Ishizaki,Oshiogawa,5,2
Sd6e,Teruazuma,Tamanoi,3,4
Sd6w,Nishikikaze,Oguruma,1,6
Sd7e,Takarafuji,Nakamura,4,3
Sd7w,Dewaasahi,Dewanoumi,5,2
Sd8e,Shiunryu,Izutsu,6,1
Sd8w,Kaisei,Hanaregoma,4,3
Sd9e,Naminooto,Minezaki,3,4
Sd9w,Kasuganishiki,Kasugano,5,2
Sd10e,Haguroumi,Tatsunami,3,4
Sd10w,Mutsuhokkai,Ajigawa,6,1
Sd11e,Tosshinyama,Oshiogawa,5,2
Sd11w,Futasewaka,Asahiyama,2,5
Sd12e,Daisuiho,Matsugane,2,5
Sd12w,Tochimusashi,Kasugano,3,4
Sd13e,Kotonoyama,Sadogatake,5,2
Sd13w,Onimaru,Tatsutagawa,3,4
Sd14e,Kiyominato,Kise,4,3
Sd14w,Atsumi,Miyagino,4,3
Sd15e,Kotokusuwaka,Sadogatake,4,3
Sd15w,Fukunoryu,Futagoyama,0,0
Sd16e,Shiganoumi,Tokitsukaze,2,5
Sd16w,Matsunotani,Magaki,2,5
Sd17e,Kosameryu,Wakamatsu,3,4
Sd17w,Tsujimoto,Izutsu,5,2
Sd18e,Fusanosato,Tatsutagawa,2,5
Sd18w,Daihiryu,Taiho,5,2
Sd19e,Higotsukasa,Irumagawa,3,4
Sd19w,Asofuji,Ajigawa,3,4
Sd20e,Narimatsu,Mihogaseki,4,3
Sd20w,Kyokutenzan,Oshima,2,5
Sd21e,Kotoasaki,Sadogatake,1,6
Sd21w,Nakabuchi,Futagoyama,4,3
Sd22e,Toshinyama,Tamanoi,5,2
