rank,rikishi,heya,w,l
Y1e,Hakuho,Miyagino,12,3
O1e,Baruto,Onoe,14,1
O1w,Kotoshogiku,Sadogatake,8,7
O2e,Kotooshu,Sadogatake,10,5
O2w,Harumafuji,Isegahama,11,4
O3w,Kisenosato,Naruto,11,4
S1e,Kakuryu,Izutsu,10,5
S1w,Toyonoshima,Tokitsukaze,5,10
K1e,Miyabiyama,Fujishima,3,12
K1w,Wakakoyu,Onomatsu,5,10
M1e,Takekaze,Oguruma,4,11
M1w,Aminishiki,Isegahama,9,6
M2e,Okinoumi,Hakkaku,4,11
M2w,Goeido,Sakaigawa,6,9
M3e,Kitataiki,Kitanoumi,2,13
M3w,Takayasu,Naruto,6,9
M4e,Homasho,Shikoroyama,7,8
M4w,Tochinowaka,Kasugano,8,7
M5e,Myogiryu,Sakaigawa,9,6
M5w,Toyohibiki,Sakaigawa,7,8
M6e,Yoshikaze,Oguruma,9,6
M6w,Kyokutenho,Oshima,9,6
M7e,Aran,Mihogaseki,8,7
M7w,Aoiyama,Tagonoura,6,9
M8e,Shohozan,Matsugane,8,7
M8w,Tochiozan,Kasugano,11,4
M9e,Tochinoshin,Kasugano,10,5
M9w,Daido,Onomatsu,6,9
M10e,Tokitenku,Tokitsukaze,11,4
M10w,Gagamaru,Kitanoumi,12,3
M11e,Fujiazuma,Tamanoi,7,8
M11w,Sadanofuji,Sakaigawa,8,7
M12e,Yoshiazuma,Tamanoi,3,12
M12w,Tosayutaka,Tokitsukaze,4,11
M13e,Chiyonokuni,Kokonoe,9,5
M13w,Tenkaiho,Onoe,8,7
M14e,Takanoyama,Naruto,6,9
M14w,Sagatsukasa,Irumagawa,5,10
M15e,Asasekiryu,Takasago,9,6
M15w,Kyokushuho,Oshima,3,12
M16e,Kaisei,Tomozuna,5,10
M16w,Nionoumi,Kitanoumi,5,10
J1e,Tamawashi,Kataonami,9,6
J1w,Hochiyama,Sakaigawa,8,7
J2e,Takarafuji,Isegahama,10,5
J2w,Wakanosato,Naruto,11,4
J3e,Ikioi,Isenoumi,10,5
J3w,Masunoyama,Chiganoura,6,9
J4e,Kokkai,Oitekaze,7,8
J4w,Tsurugidake,Fujishima,6,9
J5e,Shotenro,Fujishima,8,7
J5w,Kimurayama,Kasugano,5,10
J6e,Tokushoryu,Kitanoumi,2,13
J6w,Takamisakari,Azumazeki,7,8
J7e,Bushuyama,Fujishima,7,8
J7w,Kotoyuki,Sadogatake,9,6
J8e,Tochinonada,Kasugano,3,12
J8w,Tamaasuka,Kataonami,8,7
J9e,Kimikaze,Oguruma,8,7
J9w,Oiwato,Hakkaku,6,9
J10e,Asahisho,Oshima,9,6
J10w,Masuraumi,Onomatsu,6,9
J11e,Hokutokuni,Hakkaku,7,7
J11w,Amuru,Onomatsu,10,3
J12e,Sotairyu,Tokitsukaze,10,5
J12w,Tokushinho,Kitanoumi,8,7
J13e,Kitaharima,Kitanoumi,8,7
J13w,Chiyotairyu,Kokonoe,13,2
J14e,Homarefuji,Isegahama,6,9
J14w,Shironoryu,Sakaigawa,5,10
Ms1e,Satoyama,Onoe,4,3
Ms1w,Chiyootori,Kokonoe,6,1
Ms2e,Arawashi,Hanakago,4,3
Ms2w,Tochihiryu,Kasugano,2,5
Ms3e,Chiyoarashi,Kokonoe,0,0
Ms3w,Sensho,Shikihide,5,2
Ms4e,Tochitsubasa,Kasugano,2,5
Ms4w,Kitazono,Oguruma,4,3
Ms5e,Chokozan,Shikihide,3,4
Ms5w,Akiseyama,Kitanoumi,2,5
Ms6e,Dairaido,Takadagawa,3,4
Ms6w,Ryuden,Takadagawa,2,5
Ms7e,Tochiyashiki,Kasugano,3,4
Ms7w,Wakanoshima,Hanaregoma,5,2
Ms8e,Sadanoumi,Sakaigawa,1,6
Ms8w,Hitenryu,Tatsunami,5,2
Ms9e,Higonojo,Kitanoumi,4,3
Ms9w,Azumaryu,Tamanoi,4,3
Ms10e,Chiyozakura,Kokonoe,0,0
Ms10w,Hishofuji,Nakamura,3,5
Ms11e,Aozora,Tagonoura,1,6
Ms11w,Hakiai,Kitanoumi,6,1
Ms12e,Towanoyama,Dewanoumi,3,4
Ms12w,Kagamio,Kagamiyama,3,4
Ms13e,Kei,Onomatsu,4,3
Ms13w,Shosei,Sakaigawa,4,3
Ms14e,Kaonishiki,Azumazeki,4,3
Ms14w,Ryuonami,Tatsunami,3,4
Ms15e,Sakumayama,Kitanoumi,6,1
Ms15w,Yamashita,Kitanoumi,2,5
Ms16e,Oniarashi,Asahiyama,4,3
Ms16w,Kakizoe,Fujishima,3,4
Ms17e,Takanoiwa,Takanohana,5,2
Ms17w,Suzaku,Hakkaku,2,5
Ms18e,Karatsuumi,Tamanoi,3,4
Ms18w,Ryuo,Miyagino,1,6
Ms19e,Fujimoto,Onomatsu,4,3
Ms19w,Saishin,Chiganoura,5,2
Ms20e,Hamanishiki,Oitekaze,3,4
Ms20w,Dewahayate,Dewanoumi,2,4
Ms21e,Toyonokuni,Tokitsukaze,4,3
Ms21w,Kotokuni,Sadogatake,5,2
Ms22e,Rikiryu,Hanakago,3,4
Ms22w,Terashita,Onomatsu,6,1
Ms23e,Sakigake,Hanaregoma,4,3
Ms23w,Okinofuji,Hakkaku,4,3
Ms24e,Chiyomaru,Kokonoe,5,2
Ms24w,Maeta,Hanaregoma,4,3
Ms25e,Shoketsu,Hanaregoma,3,4
Ms25w,Matsumoto,Shikoroyama,3,4
Ms26e,Takageppo,Takanohana,2,5
Ms26w,Tochinohama,Kasugano,3,4
Ms27e,Kamei,Kitanoumi,4,3
Ms27w,Nankairiki,Kitanoumi,4,3
Ms28e,Buseizan,Fujishima,3,4
Ms28w,Kawanari,Oguruma,3,4
Ms29e,Higoarashi,Kitanoumi,5,2
Ms29w,Takateru,Oitekaze,2,5
Ms30e,Sasakiyama,Kitanoumi,3,4
Ms30w,Kotoyutaka,Sadogatake,6,1
Ms31e,Kazafuzan,Nishikido,2,5
Ms31w,Kotokobai,Sadogatake,1,5
Ms32e,Katsunofuji,Sakaigawa,1,6
Ms32w,Musashiumi,Fujishima,4,3
Ms33e,Chiyoo,Kokonoe,4,3
Ms33w,Kotofukuju,Sadogatake,4,3
Ms34e,Bungonishiki,Dewanoumi,2,5
Ms34w,Byakko,Nakamura,1,4
Ms35e,Yotsuguruma,Isenoumi,5,2
Ms35w,Tochinoyama,Chiganoura,3,4
Ms36e,Seiro,Shikoroyama,5,2
Ms36w,Fukugoriki,Arashio,3,4
Ms37e,Takakiho,Takanohana,2,5
Ms37w,Kairyu,Tagonoura,4,3
Ms38e,Kotomisen,Sadogatake,4,3
Ms38w,Teraomaru,Shikoroyama,4,3
Ms39e,Mankajo,Kasugayama,4,3
Ms39w,Kumagai,Isenoumi,5,2
Ms40e,Tatsu,Takadagawa,6,1
Ms40w,Wakakasuga,Kasugayama,3,4
Ms41e,Kamiyutaka,Tokitsukaze,2,5
Ms41w,Hokuo,Takadagawa,3,4
Ms42e,Amatsu,Onomatsu,4,3
Ms42w,Tamadaiki,Kataonami,5,2
Ms43e,Notozakura,Onomatsu,2,5
Ms43w,Shoho,Kasugayama,6,1
Ms44e,Migikataagari,Otake,3,4
Ms44w,Yamatofuji,Onomatsu,4,3
Ms45e,Rendaiyama,Kitanoumi,5,2
Ms45w,Takatoshi,Takanohana,3,4
Ms46e,Tsurubayashi,Kitanoumi,2,5
Ms46w,Wakaryusei,Hanaregoma,4,3
Ms47e,Miyanokuni,Kasugayama,2,5
Ms47w,Tokachiumi,Hakkaku,5,2
Ms48e,Asabenkei,Takasago,3,4
Ms48w,Kansei,Sakaigawa,3,4
Ms49e,Inoue,Kitanoumi,3,4
Ms49w,Nakanokuni,Minato,3,4
Ms50e,Hokaho,Miyagino,4,3
Ms50w,Tenichi,Kitanoumi,4,3
Ms51e,Kyokutaisei,Oshima,4,3
Ms51w,Genkaiho,Otake,2,5
Ms52e,Maegunzan,Takadagawa,4,3
Ms52w,Masutoo,Chiganoura,3,3
Ms53e,Nishikikaze,Oguruma,3,4
Ms53w,Hokkairyu,Kitanoumi,4,3
Ms54e,Kotodaishin,Sadogatake,2,5
Ms54w,Daishoiwa,Oitekaze,5,2
Ms55e,Wakarikido,Matsugane,0,4
Ms55w,Masumiura,Mihogaseki,2,5
Ms56e,Aratoshi,Irumagawa,5,2
Ms56w,Takunishiki,Chiganoura,3,4
Ms57e,Asatenmai,Takasago,3,4
Ms57w,Dewaotori,Dewanoumi,0,3
Ms58e,Wakamisho,Magaki,5,2
Ms58w,Taiga,Shikihide,2,5
Ms59e,Kotokino,Sadogatake,4,3
Ms59w,Daiseiho,Shibatayama,3,4
Ms60e,Akinokawa,Takadagawa,6,1
Ms60w,Kihonoumi,Dewanoumi,1,6
Sd1e,Sasanoyama,Kitanoumi,5,2
Sd1w,Wakakengo,Matsugane,0,2
Sd2e,Hagane,Izutsu,5,2
Sd2w,Mitoyutaka,Nishikido,3,4
Sd3e,Okoryu,Sakaigawa,4,3
Sd3w,Tenroku,Onomatsu,5,2
Sd4e,Torugawa,Minezaki,4,3
Sd4w,Orora,Kitanoumi,1,6
Sd5e,Hamaeiko,Onoe,3,4
Sd5w,Kasugaryu,Kasugayama,4,3
Sd6e,Terutsuyoshi,Isegahama,5,2
Sd6w,Kisomitsuru,Tokitsukaze,2,5
Sd7e,Mugendai,Fujishima,5,2
Sd7w,Hakunishiki,Kasugayama,3,4
Sd8e,Toyohikari,Tokitsukaze,4,3
Sd8w,Kisenowaka,Kitanoumi,4,3
Sd9e,Hoshizakura,Hakkaku,3,4
Sd9w,Nogami,Oguruma,2,5
Sd10e,Tokinowaka,Minato,3,4
Sd10w,Gorikiyama,Takadagawa,3,4
Sd11e,Ohara,Shikoroyama,1,6
Sd11w,Kosei,Azumazeki,5,2
Sd12e,Komanokuni,Shibatayama,4,3
Sd12w,Irie,Tamanoi,4,3
Sd13e,Tamao,Kataonami,3,4
Sd13w,Aisaka,Onomatsu,4,3
Sd14e,Otakayama,Takadagawa,3,4
Sd14w,Asanotosa,Takasago,4,3
Sd15e,Tokizakura,Nakamura,4,3
Sd15w,Hitachigo,Fujishima,6,1
Sd16e,Daishowaka,Oitekaze,2,5
Sd16w,Miyamaru,Kitanoumi,0,7
Sd17e,Ogifuji,Isegahama,5,2
Sd17w,Daionami,Tatsunami,4,3
Sd18e,Maeshinpu,Takadagawa,5,2
Sd18w,Akinomine,Minezaki,2,5
Sd19e,Haruhikari,Kasugayama,5,2
Sd19w,Wakayama,Onomatsu,3,4
Sd20e,Daigoyama,Nishikido,3,4
Sd20w,Kotootori,Sadogatake,4,3
Sd21e,Kaidonami,Tatsunami,2,2
Sd21w,Hokudozan,Hakkaku,1,6
